Date,Team 1,FT,Team 2
Sat Aug 26 1933,Grimsby Town,1-0,Burnley
Sat Aug 26 1933,Fulham,3-0,Port Vale
Sat Aug 26 1933,Southampton,4-1,Bradford City
Sat Aug 26 1933,Blackpool,1-2,Preston North End
Sat Aug 26 1933,Plymouth Argyle,4-0,Manchester United
Sat Aug 26 1933,Hull City,0-1,Notts County
Sat Aug 26 1933,Lincoln City,0-1,Millwall
Sat Aug 26 1933,Bury,4-1,Swansea City
Sat Aug 26 1933,West Ham United,4-2,Bolton Wanderers
Sat Aug 26 1933,Nottingham Forest,1-1,Brentford
Sat Aug 26 1933,Bradford Park Avenue,4-2,Oldham Athletic
Mon Aug 28 1933,Preston North End,3-2,Burnley
Mon Aug 28 1933,Oldham Athletic,1-1,Southampton
Mon Aug 28 1933,Millwall,2-1,Swansea City
Mon Aug 28 1933,Port Vale,4-1,Bury
Mon Aug 28 1933,Fulham,1-0,Blackpool
Tue Aug 29 1933,Grimsby Town,2-3,Bolton Wanderers
Wed Aug 30 1933,Plymouth Argyle,4-4,West Ham United
Wed Aug 30 1933,Manchester United,0-1,Nottingham Forest
Wed Aug 30 1933,Bradford City,1-2,Hull City
Thu Aug 31 1933,Brentford,2-0,Bradford Park Avenue
Sat Sep 2 1933,Preston North End,3-1,Bradford Park Avenue
Sat Sep 2 1933,Manchester United,1-1,Lincoln City
Sat Sep 2 1933,Notts County,4-1,Fulham
Sat Sep 2 1933,Bolton Wanderers,2-0,Plymouth Argyle
Sat Sep 2 1933,Bradford City,1-0,Blackpool
Sat Sep 2 1933,Brentford,4-1,West Ham United
Sat Sep 2 1933,Millwall,0-0,Bury
Sat Sep 2 1933,Oldham Athletic,1-5,Grimsby Town
Sat Sep 2 1933,Burnley,1-0,Nottingham Forest
Sat Sep 2 1933,Port Vale,2-1,Southampton
Sat Sep 2 1933,Swansea City,1-1,Hull City
Mon Sep 4 1933,Bolton Wanderers,0-4,Grimsby Town
Mon Sep 4 1933,Swansea City,2-0,Millwall
Mon Sep 4 1933,Burnley,1-4,Preston North End
Mon Sep 4 1933,Lincoln City,0-1,Notts County
Mon Sep 4 1933,Blackpool,4-3,Fulham
Mon Sep 4 1933,West Ham United,5-1,Plymouth Argyle
Mon Sep 4 1933,Southampton,1-0,Oldham Athletic
Wed Sep 6 1933,Bradford Park Avenue,5-2,Brentford
Thu Sep 7 1933,Nottingham Forest,1-1,Manchester United
Sat Sep 9 1933,Manchester United,1-5,Bolton Wanderers
Sat Sep 9 1933,Bradford Park Avenue,2-1,Bradford City
Sat Sep 9 1933,Hull City,3-2,Millwall
Sat Sep 9 1933,Plymouth Argyle,1-1,Brentford
Sat Sep 9 1933,Bury,0-2,Lincoln City
Sat Sep 9 1933,Nottingham Forest,1-3,Oldham Athletic
Sat Sep 9 1933,Grimsby Town,3-0,Preston North End
Sat Sep 9 1933,West Ham United,1-2,Burnley
Sat Sep 9 1933,Southampton,3-2,Notts County
Sat Sep 9 1933,Fulham,1-0,Swansea City
Sat Sep 9 1933,Blackpool,1-0,Port Vale
Mon Sep 11 1933,Hull City,2-2,Bradford City
Mon Sep 11 1933,Bury,0-3,Port Vale
Wed Sep 13 1933,Notts County,2-0,Lincoln City
Sat Sep 16 1933,Notts County,1-1,Blackpool
Sat Sep 16 1933,Bolton Wanderers,2-0,Bury
Sat Sep 16 1933,Brentford,3-4,Manchester United
Sat Sep 16 1933,Port Vale,3-1,Bradford City
Sat Sep 16 1933,Burnley,2-2,Plymouth Argyle
Sat Sep 16 1933,Preston North End,4-0,Nottingham Forest
Sat Sep 16 1933,Swansea City,1-0,Southampton
Sat Sep 16 1933,Millwall,0-1,Fulham
Sat Sep 16 1933,Bradford Park Avenue,2-1,Grimsby Town
Sat Sep 16 1933,Lincoln City,2-1,Hull City
Sat Sep 16 1933,Oldham Athletic,4-1,West Ham United
Sat Sep 23 1933,Manchester United,5-2,Burnley
Sat Sep 23 1933,Blackpool,2-1,Swansea City
Sat Sep 23 1933,Bradford City,3-1,Notts County
Sat Sep 23 1933,Nottingham Forest,3-0,Bradford Park Avenue
Sat Sep 23 1933,West Ham United,6-0,Preston North End
Sat Sep 23 1933,Bolton Wanderers,3-2,Brentford
Sat Sep 23 1933,Plymouth Argyle,1-0,Oldham Athletic
Sat Sep 23 1933,Hull City,3-1,Bury
Sat Sep 23 1933,Grimsby Town,1-2,Port Vale
Sat Sep 23 1933,Fulham,1-0,Lincoln City
Sat Sep 23 1933,Southampton,2-3,Millwall
Sat Sep 30 1933,Notts County,3-2,Port Vale
Sat Sep 30 1933,Preston North End,1-1,Plymouth Argyle
Sat Sep 30 1933,Lincoln City,1-1,Southampton
Sat Sep 30 1933,Swansea City,2-1,Bradford City
Sat Sep 30 1933,Millwall,0-0,Blackpool
Sat Sep 30 1933,Grimsby Town,2-1,Nottingham Forest
Sat Sep 30 1933,Bradford Park Avenue,0-0,West Ham United
Sat Sep 30 1933,Bury,3-3,Fulham
Sat Sep 30 1933,Brentford,2-2,Hull City
Sat Sep 30 1933,Oldham Athletic,2-0,Manchester United
Sat Sep 30 1933,Burnley,1-3,Bolton Wanderers
Sat Oct 7 1933,Brentford,5-2,Burnley
Sat Oct 7 1933,Bolton Wanderers,1-0,Oldham Athletic
Sat Oct 7 1933,Blackpool,2-0,Lincoln City
Sat Oct 7 1933,Nottingham Forest,2-0,Notts County
Sat Oct 7 1933,Fulham,1-1,Hull City
Sat Oct 7 1933,Southampton,1-0,Bury
Sat Oct 7 1933,Manchester United,1-0,Preston North End
Sat Oct 7 1933,West Ham United,3-1,Grimsby Town
Sat Oct 7 1933,Bradford City,1-0,Millwall
Sat Oct 7 1933,Plymouth Argyle,4-1,Bradford Park Avenue
Sat Oct 7 1933,Port Vale,1-0,Swansea City
Sat Oct 14 1933,Millwall,0-3,Port Vale
Sat Oct 14 1933,Hull City,1-0,Southampton
Sat Oct 14 1933,Oldham Athletic,1-4,Brentford
Sat Oct 14 1933,Lincoln City,0-1,Bradford City
Sat Oct 14 1933,Swansea City,1-1,Notts County
Sat Oct 14 1933,Bradford Park Avenue,6-1,Manchester United
Sat Oct 14 1933,Grimsby Town,5-1,Plymouth Argyle
Sat Oct 14 1933,Nottingham Forest,0-1,West Ham United
Sat Oct 14 1933,Preston North End,1-1,Bolton Wanderers
Sat Oct 14 1933,Burnley,2-1,Fulham
Sat Oct 14 1933,Bury,2-5,Blackpool
Sat Oct 21 1933,Southampton,2-1,Burnley
Sat Oct 21 1933,Port Vale,3-1,Bradford Park Avenue
Sat Oct 21 1933,Notts County,1-2,Grimsby Town
Sat Oct 21 1933,Millwall,2-2,West Ham United
Sat Oct 21 1933,Bury,2-1,Manchester United
Sat Oct 21 1933,Hull City,1-0,Bolton Wanderers
Sat Oct 21 1933,Swansea City,1-1,Nottingham Forest
Sat Oct 21 1933,Bradford City,1-0,Preston North End
Sat Oct 21 1933,Blackpool,0-0,Oldham Athletic
Sat Oct 21 1933,Lincoln City,1-1,Plymouth Argyle
Sat Oct 21 1933,Fulham,1-1,Brentford
Sat Oct 28 1933,Oldham Athletic,4-3,Bradford City
Sat Oct 28 1933,Brentford,2-0,Southampton
Sat Oct 28 1933,Grimsby Town,3-1,Swansea City
Sat Oct 28 1933,Bradford Park Avenue,3-2,Notts County
Sat Oct 28 1933,Burnley,3-2,Blackpool
Sat Oct 28 1933,Nottingham Forest,2-0,Millwall
Sat Oct 28 1933,Plymouth Argyle,3-3,Bury
Sat Oct 28 1933,West Ham United,4-1,Lincoln City
Sat Oct 28 1933,Bolton Wanderers,3-1,Fulham
Sat Oct 28 1933,Manchester United,4-1,Hull City
Sat Oct 28 1933,Preston North End,0-0,Port Vale
Sat Nov 4 1933,Bradford City,2-1,Burnley
Sat Nov 4 1933,Southampton,1-0,Bolton Wanderers
Sat Nov 4 1933,Lincoln City,0-0,Nottingham Forest
