Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 2 Aug 2008 (W31),Clyde (1),1-1,0-1,Greenock Morton (1)
?,(Sat) 2 Aug 2008 (W31),Partick Thistle (1),1-0,0-0,Dunfermline Athletic (1)
?,(Sat) 2 Aug 2008 (W31),Queen of the South (1),0-0,0-0,Airdrieonians (1)
?,(Sat) 2 Aug 2008 (W31),Ross County (1),1-2,0-1,Dundee FC (1)
?,(Sat) 2 Aug 2008 (W31),St Johnstone FC (1),2-0,0-0,Livingston FC (1)
?,(Sat) 9 Aug 2008 (W32),Airdrieonians (2),0-1,0-0,Partick Thistle (2)
?,(Sat) 9 Aug 2008 (W32),Dundee FC (2),1-0,1-0,Clyde (2)
?,(Sat) 9 Aug 2008 (W32),Dunfermline Athletic (2),2-1,0-1,Queen of the South (2)
?,(Sat) 9 Aug 2008 (W32),Livingston FC (2),2-0,1-0,Ross County (2)
?,(Sat) 9 Aug 2008 (W32),Greenock Morton (2),2-2,1-2,St Johnstone FC (2)
?,(Sat) 16 Aug 2008 (W33),Airdrieonians (3),0-0,0-0,Dundee FC (3)
?,(Sat) 16 Aug 2008 (W33),Clyde (3),2-2,0-2,Ross County (3)
?,(Sat) 16 Aug 2008 (W33),Greenock Morton (3),1-2,1-2,Livingston FC (3)
?,(Sat) 16 Aug 2008 (W33),St Johnstone FC (3),0-3,0-1,Dunfermline Athletic (3)
?,(Sun) 17 Aug 2008 (W33),Queen of the South (3),2-0,2-0,Partick Thistle (3)
?,(Sat) 23 Aug 2008 (W34),Dundee FC (4),1-0,1-0,Greenock Morton (4)
?,(Sat) 23 Aug 2008 (W34),Dunfermline Athletic (4),0-0,0-0,Airdrieonians (4)
?,(Sat) 23 Aug 2008 (W34),Livingston FC (4),2-1,1-1,Clyde (4)
?,(Sat) 23 Aug 2008 (W34),Partick Thistle (4),4-0,1-0,St Johnstone FC (4)
?,(Sat) 30 Aug 2008 (W35),Airdrieonians (5),5-0,3-0,Greenock Morton (5)
