Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 9 Aug 2003 (W32),Clyde (1),3-0,0-0,Ayr United (1)
?,(Sat) 9 Aug 2003 (W32),Falkirk (1),2-1,1-1,Inverness Caledonian Thistle (1)
?,(Sat) 9 Aug 2003 (W32),Raith Rovers (1),1-1,1-0,Saint Mirren FC (1)
?,(Sat) 9 Aug 2003 (W32),Ross County (1),4-0,2-0,Brechin City (1)
?,(Sat) 9 Aug 2003 (W32),St Johnstone FC (1),4-1,2-0,Queen of the South (1)
?,(Sat) 16 Aug 2003 (W33),Ayr United (2),1-1,0-1,Falkirk (2)
?,(Sat) 16 Aug 2003 (W33),Brechin City (2),0-3,0-1,Raith Rovers (2)
?,(Sat) 16 Aug 2003 (W33),Inverness Caledonian Thistle (2),0-0,0-0,Clyde (2)
?,(Sat) 16 Aug 2003 (W33),Queen of the South (2),1-0,1-0,Ross County (2)
?,(Sat) 16 Aug 2003 (W33),Saint Mirren FC (2),1-1,0-0,St Johnstone FC (2)
?,(Sat) 23 Aug 2003 (W34),Clyde (3),2-1,1-1,Brechin City (3)
?,(Sat) 23 Aug 2003 (W34),Falkirk (3),0-0,0-0,Queen of the South (3)
?,(Sat) 23 Aug 2003 (W34),Raith Rovers (3),1-1,0-1,Ayr United (3)
?,(Sat) 23 Aug 2003 (W34),Ross County (3),2-0,0-0,Saint Mirren FC (3)
?,(Sat) 23 Aug 2003 (W34),St Johnstone FC (3),1-2,0-0,Inverness Caledonian Thistle (3)
?,(Sat) 30 Aug 2003 (W35),Ayr United (4),1-4,0-1,Queen of the South (4)
?,(Sat) 30 Aug 2003 (W35),Raith Rovers (4),0-1,0-0,Falkirk (4)
?,(Sat) 30 Aug 2003 (W35),Ross County (4),1-1,1-1,Inverness Caledonian Thistle (4)
?,(Sat) 30 Aug 2003 (W35),St Johnstone FC (4),3-1,0-0,Brechin City (4)
?,(Sat) 30 Aug 2003 (W35),Saint Mirren FC (4),2-1,0-0,Clyde (4)
?,(Sat) 13 Sep 2003 (W37),Brechin City (5),1-1,1-1,Saint Mirren FC (5)
?,(Sat) 13 Sep 2003 (W37),Clyde (5),2-0,1-0,St Johnstone FC (5)
?,(Sat) 13 Sep 2003 (W37),Falkirk (5),0-2,0-1,Ross County (5)
?,(Sat) 13 Sep 2003 (W37),Inverness Caledonian Thistle (5),1-0,1-0,Ayr United (5)
?,(Sat) 13 Sep 2003 (W37),Queen of the South (5),0-2,0-1,Raith Rovers (5)
?,(Sat) 20 Sep 2003 (W38),Brechin City (6),0-2,0-0,Inverness Caledonian Thistle (6)
?,(Sat) 20 Sep 2003 (W38),Clyde (6),1-2,1-1,Falkirk (6)
?,(Sat) 20 Sep 2003 (W38),Ross County (6),2-2,2-2,Ayr United (6)
?,(Sat) 20 Sep 2003 (W38),St Johnstone FC (6),0-1,0-1,Raith Rovers (6)
?,(Sat) 20 Sep 2003 (W38),Saint Mirren FC (6),1-2,1-2,Queen of the South (6)
?,(Sat) 27 Sep 2003 (W39),Ayr United (7),3-2,2-1,Brechin City (7)
?,(Sat) 27 Sep 2003 (W39),Falkirk (7),0-3,0-2,St Johnstone FC (7)
?,(Sat) 27 Sep 2003 (W39),Inverness Caledonian Thistle (7),2-0,2-0,Saint Mirren FC (7)
?,(Sat) 27 Sep 2003 (W39),Queen of the South (7),4-1,2-1,Clyde (7)
?,(Sat) 27 Sep 2003 (W39),Raith Rovers (7),1-7,1-3,Ross County (7)
?,(Sat) 4 Oct 2003 (W40),Brechin City (8),0-1,0-0,Queen of the South (8)
?,(Sat) 4 Oct 2003 (W40),Clyde (8),2-2,1-2,Ross County (8)
?,(Sat) 4 Oct 2003 (W40),Inverness Caledonian Thistle (8),2-1,1-0,Raith Rovers (8)
?,(Sat) 4 Oct 2003 (W40),St Johnstone FC (8),1-1,0-0,Ayr United (8)
?,(Sat) 4 Oct 2003 (W40),Saint Mirren FC (8),0-0,0-0,Falkirk (8)
?,(Sat) 18 Oct 2003 (W42),Ayr United (9),0-2,0-1,Saint Mirren FC (9)
?,(Sat) 18 Oct 2003 (W42),Falkirk (9),3-0,2-0,Brechin City (9)
?,(Sat) 18 Oct 2003 (W42),Queen of the South (9),3-2,0-0,Inverness Caledonian Thistle (9)
?,(Sat) 18 Oct 2003 (W42),Raith Rovers (9),0-1,0-1,Clyde (9)
?,(Sat) 18 Oct 2003 (W42),Ross County (9),0-3,0-3,St Johnstone FC (9)
?,(Sat) 25 Oct 2003 (W43),Falkirk (10),0-1,0-1,Ayr United (10)
?,(Sat) 25 Oct 2003 (W43),Raith Rovers (10),2-1,2-0,Brechin City (10)
?,(Sat) 25 Oct 2003 (W43),Ross County (10),1-0,0-0,Queen of the South (10)
?,(Sat) 25 Oct 2003 (W43),St Johnstone FC (10),1-0,1-0,Saint Mirren FC (10)
?,(Sat) 1 Nov 2003 (W44),Ayr United (11),2-2,0-1,Clyde (10)
?,(Sat) 1 Nov 2003 (W44),Brechin City (11),4-2,1-2,Ross County (11)
?,(Sat) 1 Nov 2003 (W44),Inverness Caledonian Thistle (10),1-2,0-0,Falkirk (11)
?,(Sat) 1 Nov 2003 (W44),Queen of the South (11),1-1,1-0,St Johnstone FC (11)
?,(Sat) 1 Nov 2003 (W44),Saint Mirren FC (11),2-1,1-1,Raith Rovers (11)
?,(Wed) 5 Nov 2003 (W45),Clyde (11),1-0,0-0,Inverness Caledonian Thistle (11)
