Date,Team 1,Team 2,FT,HT
2003-08-09,Alloa,Dumbarton,1-2,1-1
2003-08-09,Arbroath,Berwick,1-0,1-0
2003-08-09,East Fife,Stenhousemuir,3-2,2-0
2003-08-09,Hamilton,Forfar,1-2,0-0
2003-08-09,Morton,Airdrie Utd,3-1,0-1
2003-08-16,Airdrie Utd,Alloa,1-0,0-0
2003-08-16,Berwick,Hamilton,3-1,1-0
2003-08-16,Dumbarton,Arbroath,1-1,0-0
2003-08-16,Forfar,East Fife,0-1,0-0
2003-08-16,Stenhousemuir,Morton,0-2,0-0
2003-08-23,Alloa,Stenhousemuir,2-2,0-0
2003-08-23,Arbroath,Forfar,0-0,0-0
2003-08-23,East Fife,Berwick,3-1,0-1
2003-08-23,Hamilton,Airdrie Utd,2-1,1-0
2003-08-23,Morton,Dumbarton,2-2,1-0
2003-08-30,Airdrie Utd,Dumbarton,2-0,2-0
2003-08-30,Arbroath,Hamilton,2-2,1-1
2003-08-30,Berwick,Alloa,3-2,1-1
2003-08-30,Morton,East Fife,2-1,0-1
2003-08-30,Stenhousemuir,Forfar,2-0,1-0
2003-09-13,Alloa,Arbroath,2-2,1-0
2003-09-13,Dumbarton,Berwick,1-1,1-0
2003-09-13,East Fife,Airdrie Utd,3-1,1-1
2003-09-13,Forfar,Morton,2-3,2-2
2003-09-13,Hamilton,Stenhousemuir,2-0,0-0
2003-09-20,Airdrie Utd,Arbroath,2-1,0-1
2003-09-20,East Fife,Alloa,0-1,0-1
2003-09-20,Forfar,Dumbarton,3-1,1-0
2003-09-20,Morton,Hamilton,1-1,0-1
2003-09-20,Stenhousemuir,Berwick,0-3,0-1
2003-09-27,Alloa,Forfar,1-1,1-0
2003-09-27,Arbroath,Morton,0-4,0-3
2003-09-27,Berwick,Airdrie Utd,0-1,0-1
2003-09-27,Dumbarton,Stenhousemuir,0-1,0-0
2003-09-27,Hamilton,East Fife,2-2,1-0
2003-10-04,East Fife,Dumbarton,1-0,0-0
2003-10-04,Forfar,Airdrie Utd,1-1,1-0
2003-10-04,Hamilton,Alloa,3-4,0-3
2003-10-04,Morton,Berwick,1-3,0-1
2003-10-04,Stenhousemuir,Arbroath,1-0,1-0
2003-10-11,Alloa,Airdrie Utd,1-4,1-3
2003-10-18,Airdrie Utd,Stenhousemuir,2-0,1-0
2003-10-18,Alloa,Morton,0-1,0-0
2003-10-18,Arbroath,East Fife,0-1,0-1
2003-10-18,Berwick,Forfar,0-4,0-1
2003-10-18,Dumbarton,Hamilton,0-3,0-1
2003-10-25,Arbroath,Dumbarton,2-1,1-0
2003-10-25,East Fife,Forfar,2-3,2-2
2003-10-25,Hamilton,Berwick,2-2,0-1
2003-10-25,Morton,Stenhousemuir,5-2,2-1
2003-11-01,Airdrie Utd,Morton,1-6,0-3
2003-11-01,Berwick,Arbroath,3-0,1-0
2003-11-01,Dumbarton,Alloa,1-0,1-0
2003-11-01,Forfar,Hamilton,4-3,0-2
2003-11-01,Stenhousemuir,East Fife,3-0,3-0
2003-11-08,Airdrie Utd,East Fife,1-1,0-0
2003-11-08,Arbroath,Alloa,3-1,2-0
2003-11-08,Berwick,Dumbarton,1-4,1-4
2003-11-08,Morton,Forfar,1-1,1-1
2003-11-08,Stenhousemuir,Hamilton,0-3,0-0
2003-11-16,Alloa,Berwick,2-3,1-1
