Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 9 Aug 2003 (31),Albion Rovers (1),1-1,1-1,Stranraer (1)
?,(Sat) 9 Aug 2003 (31),Elgin City (1),3-1,2-0,East Stirlingshire FC (1)
?,(Sat) 9 Aug 2003 (31),Gretna FC (1),1-1,0-0,Queen's Park (1)
?,(Sat) 9 Aug 2003 (31),Montrose (1),0-1,0-1,Peterhead (1)
?,(Sat) 9 Aug 2003 (31),Stirling Albion (1),0-0,0-0,Cowdenbeath (1)
?,(Sat) 16 Aug 2003 (32),Cowdenbeath (2),1-4,0-3,Albion Rovers (2)
?,(Sat) 16 Aug 2003 (32),East Stirlingshire FC (2),1-1,0-0,Montrose (2)
?,(Sat) 16 Aug 2003 (32),Peterhead (2),2-0,2-0,Gretna FC (2)
?,(Sat) 16 Aug 2003 (32),Queen's Park (2),5-2,2-1,Elgin City (2)
?,(Sat) 16 Aug 2003 (32),Stranraer (2),0-1,0-1,Stirling Albion (2)
?,(Sat) 23 Aug 2003 (33),Albion Rovers (3),3-1,2-0,Queen's Park (3)
?,(Sat) 23 Aug 2003 (33),Elgin City (3),2-3,1-2,Peterhead (3)
?,(Sat) 23 Aug 2003 (33),Gretna FC (3),1-1,0-0,Stranraer (3)
?,(Sat) 23 Aug 2003 (33),Montrose (3),1-3,1-1,Cowdenbeath (3)
?,(Sat) 23 Aug 2003 (33),Stirling Albion (3),5-1,2-1,East Stirlingshire FC (3)
?,(Sat) 30 Aug 2003 (34),East Stirlingshire FC (4),1-1,0-0,Cowdenbeath (4)
?,(Sat) 30 Aug 2003 (34),Gretna FC (4),3-1,2-0,Albion Rovers (4)
?,(Sat) 30 Aug 2003 (34),Montrose (4),3-3,2-1,Elgin City (4)
?,(Sat) 30 Aug 2003 (34),Peterhead (4),1-2,0-0,Stranraer (4)
?,(Sat) 30 Aug 2003 (34),Queen's Park (4),0-2,0-2,Stirling Albion (4)
?,(Sat) 6 Sep 2003 (35),Albion Rovers (5),1-2,1-0,Elgin City (5)
