Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 9 Aug 2003 (31),Alloa Athletic (1),1-2,1-1,Dumbarton (1)
?,(Sat) 9 Aug 2003 (31),Arbroath (1),1-0,1-0,Berwick Rangers (1)
?,(Sat) 9 Aug 2003 (31),East Fife (1),3-2,2-0,Stenhousemuir (1)
?,(Sat) 9 Aug 2003 (31),Hamilton Academical FC (1),1-2,0-0,Forfar Athletic (1)
?,(Sat) 9 Aug 2003 (31),Greenock Morton (1),3-1,0-1,Airdrieonians (1)
?,(Sat) 16 Aug 2003 (32),Airdrieonians (2),1-0,0-0,Alloa Athletic (2)
?,(Sat) 16 Aug 2003 (32),Berwick Rangers (2),3-1,1-0,Hamilton Academical FC (2)
?,(Sat) 16 Aug 2003 (32),Dumbarton (2),1-1,0-0,Arbroath (2)
?,(Sat) 16 Aug 2003 (32),Forfar Athletic (2),0-1,0-0,East Fife (2)
?,(Sat) 16 Aug 2003 (32),Stenhousemuir (2),0-2,0-0,Greenock Morton (2)
?,(Sat) 23 Aug 2003 (33),Alloa Athletic (3),2-2,0-0,Stenhousemuir (3)
?,(Sat) 23 Aug 2003 (33),Arbroath (3),0-0,0-0,Forfar Athletic (3)
?,(Sat) 23 Aug 2003 (33),East Fife (3),3-1,0-1,Berwick Rangers (3)
?,(Sat) 23 Aug 2003 (33),Hamilton Academical FC (3),2-1,1-0,Airdrieonians (3)
?,(Sat) 23 Aug 2003 (33),Greenock Morton (3),2-2,1-0,Dumbarton (3)
?,(Sat) 30 Aug 2003 (34),Airdrieonians (4),2-0,2-0,Dumbarton (4)
?,(Sat) 30 Aug 2003 (34),Arbroath (4),2-2,1-1,Hamilton Academical FC (4)
?,(Sat) 30 Aug 2003 (34),Berwick Rangers (4),3-2,1-1,Alloa Athletic (4)
?,(Sat) 30 Aug 2003 (34),Greenock Morton (4),2-1,0-1,East Fife (4)
?,(Sat) 30 Aug 2003 (34),Stenhousemuir (4),2-0,1-0,Forfar Athletic (4)
?,(Sat) 13 Sep 2003 (36),Alloa Athletic (5),2-2,1-0,Arbroath (5)
?,(Sat) 13 Sep 2003 (36),Dumbarton (5),1-1,1-0,Berwick Rangers (5)
?,(Sat) 13 Sep 2003 (36),East Fife (5),3-1,1-1,Airdrieonians (5)
?,(Sat) 13 Sep 2003 (36),Forfar Athletic (5),2-3,2-2,Greenock Morton (5)
?,(Sat) 13 Sep 2003 (36),Hamilton Academical FC (5),2-0,0-0,Stenhousemuir (5)
?,(Sat) 20 Sep 2003 (37),Airdrieonians (6),2-1,0-1,Arbroath (6)
?,(Sat) 20 Sep 2003 (37),East Fife (6),0-1,0-1,Alloa Athletic (6)
?,(Sat) 20 Sep 2003 (37),Forfar Athletic (6),3-1,1-0,Dumbarton (6)
?,(Sat) 20 Sep 2003 (37),Greenock Morton (6),1-1,0-1,Hamilton Academical FC (6)
?,(Sat) 20 Sep 2003 (37),Stenhousemuir (6),0-3,0-1,Berwick Rangers (6)
?,(Sat) 27 Sep 2003 (38),Alloa Athletic (7),1-1,1-0,Forfar Athletic (7)
?,(Sat) 27 Sep 2003 (38),Arbroath (7),0-4,0-3,Greenock Morton (7)
?,(Sat) 27 Sep 2003 (38),Berwick Rangers (7),0-1,0-1,Airdrieonians (7)
?,(Sat) 27 Sep 2003 (38),Dumbarton (7),0-1,0-0,Stenhousemuir (7)
?,(Sat) 27 Sep 2003 (38),Hamilton Academical FC (7),2-2,1-0,East Fife (7)
?,(Sat) 4 Oct 2003 (39),East Fife (8),1-0,0-0,Dumbarton (8)
?,(Sat) 4 Oct 2003 (39),Forfar Athletic (8),1-1,1-0,Airdrieonians (8)
?,(Sat) 4 Oct 2003 (39),Hamilton Academical FC (8),3-4,0-3,Alloa Athletic (8)
?,(Sat) 4 Oct 2003 (39),Greenock Morton (8),1-3,0-1,Berwick Rangers (8)
?,(Sat) 4 Oct 2003 (39),Stenhousemuir (8),1-0,1-0,Arbroath (8)
?,(Sat) 11 Oct 2003 (40),Alloa Athletic (9),1-4,1-3,Airdrieonians (9)
?,(Sat) 18 Oct 2003 (41),Airdrieonians (10),2-0,1-0,Stenhousemuir (9)
?,(Sat) 18 Oct 2003 (41),Alloa Athletic (10),0-1,0-0,Greenock Morton (9)
?,(Sat) 18 Oct 2003 (41),Arbroath (9),0-1,0-1,East Fife (9)
?,(Sat) 18 Oct 2003 (41),Berwick Rangers (9),0-4,0-1,Forfar Athletic (9)
?,(Sat) 18 Oct 2003 (41),Dumbarton (9),0-3,0-1,Hamilton Academical FC (9)
?,(Sat) 25 Oct 2003 (42),Arbroath (10),2-1,1-0,Dumbarton (10)
?,(Sat) 25 Oct 2003 (42),East Fife (10),2-3,2-2,Forfar Athletic (10)
?,(Sat) 25 Oct 2003 (42),Hamilton Academical FC (10),2-2,0-1,Berwick Rangers (10)
?,(Sat) 25 Oct 2003 (42),Greenock Morton (10),5-2,2-1,Stenhousemuir (10)
?,(Sat) 1 Nov 2003 (43),Airdrieonians (11),1-6,0-3,Greenock Morton (11)
?,(Sat) 1 Nov 2003 (43),Berwick Rangers (11),3-0,1-0,Arbroath (11)
?,(Sat) 1 Nov 2003 (43),Dumbarton (11),1-0,1-0,Alloa Athletic (11)
?,(Sat) 1 Nov 2003 (43),Forfar Athletic (11),4-3,0-2,Hamilton Academical FC (11)
?,(Sat) 1 Nov 2003 (43),Stenhousemuir (11),3-0,3-0,East Fife (11)
?,(Sat) 8 Nov 2003 (44),Airdrieonians (12),1-1,0-0,East Fife (12)
?,(Sat) 8 Nov 2003 (44),Arbroath (12),3-1,2-0,Alloa Athletic (12)
?,(Sat) 8 Nov 2003 (44),Berwick Rangers (12),1-4,1-4,Dumbarton (12)
?,(Sat) 8 Nov 2003 (44),Greenock Morton (12),1-1,1-1,Forfar Athletic (12)
?,(Sat) 8 Nov 2003 (44),Stenhousemuir (12),0-3,0-0,Hamilton Academical FC (12)
?,(Sun) 16 Nov 2003 (45),Alloa Athletic (13),2-3,1-1,Berwick Rangers (13)
?,(Sun) 16 Nov 2003 (45),Dumbarton (13),2-0,0-0,Airdrieonians (13)
?,(Sun) 16 Nov 2003 (45),East Fife (13),0-0,0-0,Greenock Morton (13)
?,(Sun) 16 Nov 2003 (45),Forfar Athletic (13),2-0,1-0,Stenhousemuir (13)
?,(Sat) 22 Nov 2003 (46),Hamilton Academical FC (13),2-0,0-0,Arbroath (13)
?,(Sat) 29 Nov 2003 (47),Berwick Rangers (14),2-1,2-0,Stenhousemuir (14)
?,(Tue) 2 Dec 2003 (48),Alloa Athletic (14),2-0,2-0,East Fife (14)
?,(Tue) 2 Dec 2003 (48),Arbroath (14),1-1,0-0,Airdrieonians (14)
?,(Tue) 2 Dec 2003 (48),Hamilton Academical FC (14),1-2,0-1,Greenock Morton (14)
?,(Sat) 6 Dec 2003 (48),Airdrieonians (15),1-1,1-0,Berwick Rangers (15)
?,(Sat) 6 Dec 2003 (48),East Fife (15),2-3,1-0,Hamilton Academical FC (15)
?,(Sat) 6 Dec 2003 (48),Forfar Athletic (14),1-1,0-0,Alloa Athletic (15)
?,(Sat) 6 Dec 2003 (48),Greenock Morton (15),6-4,2-2,Arbroath (15)
