Date,Team 1,Team 2,FT,HT
2003-08-09,Dundee United,Hibernian,1-2,0-0
2003-08-09,Dunfermline,Celtic,0-0,0-0
2003-08-09,Hearts,Aberdeen,2-0,1-0
2003-08-09,Motherwell,Dundee,0-3,0-2
2003-08-09,Partick,Livingston,1-1,1-0
2003-08-09,Rangers,Kilmarnock,4-0,3-0
2003-08-16,Aberdeen,Rangers,2-3,1-2
2003-08-16,Celtic,Dundee United,5-0,3-0
2003-08-16,Kilmarnock,Partick,2-1,0-1
2003-08-16,Livingston,Motherwell,1-0,0-0
2003-08-17,Dundee,Dunfermline,0-2,0-1
2003-08-17,Hibernian,Hearts,1-0,0-0
2003-08-23,Aberdeen,Dunfermline,1-2,1-1
2003-08-23,Dundee,Livingston,2-1,1-1
2003-08-23,Hearts,Dundee United,3-0,3-0
2003-08-23,Motherwell,Kilmarnock,2-1,0-0
2003-08-23,Partick,Celtic,1-2,1-2
2003-08-23,Rangers,Hibernian,5-2,2-2
2003-08-30,Celtic,Livingston,5-1,2-0
2003-08-30,Hibernian,Aberdeen,1-1,0-1
2003-08-30,Motherwell,Partick,2-2,1-1
2003-08-31,Dundee United,Rangers,1-3,0-1
2003-08-31,Hearts,Dunfermline,1-0,0-0
2003-08-31,Kilmarnock,Dundee,1-1,0-0
2003-09-13,Aberdeen,Partick,2-1,1-0
2003-09-13,Dundee,Celtic,0-1,0-1
2003-09-13,Hibernian,Motherwell,0-2,0-1
2003-09-13,Kilmarnock,Hearts,0-2,0-2
2003-09-13,Livingston,Dundee United,0-0,0-0
2003-09-13,Rangers,Dunfermline,4-0,3-0
2003-09-20,Celtic,Motherwell,3-0,0-0
2003-09-20,Dundee,Aberdeen,2-0,1-0
2003-09-20,Dunfermline,Hibernian,0-0,0-0
2003-09-20,Livingston,Kilmarnock,1-2,1-2
2003-09-20,Partick,Dundee United,0-2,0-1
2003-09-21,Hearts,Rangers,0-4,0-1
2003-09-27,Aberdeen,Livingston,0-3,0-1
2003-09-27,Dundee United,Kilmarnock,1-1,0-0
2003-09-27,Dunfermline,Partick,2-1,0-0
2003-09-27,Hibernian,Celtic,1-2,1-1
2003-09-27,Motherwell,Hearts,1-1,1-1
2003-09-27,Rangers,Dundee,3-1,0-0
2003-10-04,Dundee United,Motherwell,0-2,0-1
2003-10-04,Hearts,Dundee,2-2,0-1
2003-10-04,Kilmarnock,Aberdeen,1-3,0-2
2003-10-04,Livingston,Dunfermline,0-0,0-0
2003-10-04,Partick,Hibernian,0-1,0-0
2003-10-04,Rangers,Celtic,0-1,0-0
2003-10-18,Aberdeen,Dundee United,0-1,0-1
2003-10-18,Celtic,Hearts,5-0,4-0
2003-10-18,Dundee,Partick,1-0,0-0
2003-10-18,Dunfermline,Kilmarnock,2-3,1-1
2003-10-18,Hibernian,Livingston,0-2,0-1
2003-10-19,Motherwell,Rangers,1-1,1-1
2003-10-25,Celtic,Aberdeen,4-0,3-0
2003-10-25,Hibernian,Kilmarnock,3-1,2-0
2003-10-25,Livingston,Rangers,0-0,0-0
2003-10-25,Partick,Hearts,1-4,0-3
2003-10-26,Dundee United,Dundee,1-1,0-1
2003-11-01,Aberdeen,Motherwell,0-3,0-1
2003-11-01,Dundee,Hibernian,1-1,1-0
2003-11-01,Dunfermline,Dundee United,2-0,0-0
2003-11-01,Hearts,Livingston,3-1,0-0
2003-11-01,Kilmarnock,Celtic,0-5,0-1
2003-11-01,Rangers,Partick,3-1,2-0
2003-11-08,Celtic,Dunfermline,5-0,1-0
2003-11-08,Dundee,Motherwell,0-1,0-0
2003-11-08,Hibernian,Dundee United,2-2,1-1
2003-11-08,Livingston,Partick,2-0,2-0
2003-11-09,Aberdeen,Hearts,0-1,0-1
2003-11-09,Kilmarnock,Rangers,2-3,1-1
2003-11-22,Dundee United,Celtic,1-5,0-1
2003-11-22,Dunfermline,Dundee,2-0,0-0
2003-11-22,Motherwell,Livingston,1-1,1-1
2003-11-22,Partick,Kilmarnock,2-4,1-1
2003-11-22,Rangers,Aberdeen,3-0,0-0
2003-11-23,Hearts,Hibernian,2-0,1-0
2003-11-25,Motherwell,Dunfermline,2-2,0-2
2003-11-29,Celtic,Partick,3-1,2-1
2003-11-29,Dunfermline,Aberdeen,2-2,0-1
2003-11-29,Kilmarnock,Motherwell,2-0,1-0
2003-11-29,Livingston,Dundee,1-1,0-0
