Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 9 Aug 2003 (W32),Dundee United (1),1-2,0-0,Hibernian FC (1)
?,(Sat) 9 Aug 2003 (W32),Dunfermline Athletic (1),0-0,0-0,Celtic FC (1)
?,(Sat) 9 Aug 2003 (W32),Heart of Midlothian FC (1),2-0,1-0,Aberdeen FC (1)
?,(Sat) 9 Aug 2003 (W32),Motherwell FC (1),0-3,0-2,Dundee FC (1)
?,(Sat) 9 Aug 2003 (W32),Partick Thistle (1),1-1,1-0,Livingston FC (1)
?,(Sat) 9 Aug 2003 (W32),Rangers FC (1),4-0,3-0,Kilmarnock FC (1)
?,(Sat) 16 Aug 2003 (W33),Aberdeen FC (2),2-3,1-2,Rangers FC (2)
?,(Sat) 16 Aug 2003 (W33),Celtic FC (2),5-0,3-0,Dundee United (2)
?,(Sat) 16 Aug 2003 (W33),Kilmarnock FC (2),2-1,0-1,Partick Thistle (2)
?,(Sat) 16 Aug 2003 (W33),Livingston FC (2),1-0,0-0,Motherwell FC (2)
?,(Sun) 17 Aug 2003 (W33),Dundee FC (2),0-2,0-1,Dunfermline Athletic (2)
?,(Sun) 17 Aug 2003 (W33),Hibernian FC (2),1-0,0-0,Heart of Midlothian FC (2)
?,(Sat) 23 Aug 2003 (W34),Aberdeen FC (3),1-2,1-1,Dunfermline Athletic (3)
?,(Sat) 23 Aug 2003 (W34),Dundee FC (3),2-1,1-1,Livingston FC (3)
?,(Sat) 23 Aug 2003 (W34),Heart of Midlothian FC (3),3-0,3-0,Dundee United (3)
?,(Sat) 23 Aug 2003 (W34),Motherwell FC (3),2-1,0-0,Kilmarnock FC (3)
?,(Sat) 23 Aug 2003 (W34),Partick Thistle (3),1-2,1-2,Celtic FC (3)
?,(Sat) 23 Aug 2003 (W34),Rangers FC (3),5-2,2-2,Hibernian FC (3)
?,(Sat) 30 Aug 2003 (W35),Celtic FC (4),5-1,2-0,Livingston FC (4)
?,(Sat) 30 Aug 2003 (W35),Hibernian FC (4),1-1,0-1,Aberdeen FC (4)
?,(Sat) 30 Aug 2003 (W35),Motherwell FC (4),2-2,1-1,Partick Thistle (4)
?,(Sun) 31 Aug 2003 (W35),Dundee United (4),1-3,0-1,Rangers FC (4)
?,(Sun) 31 Aug 2003 (W35),Heart of Midlothian FC (4),1-0,0-0,Dunfermline Athletic (4)
?,(Sun) 31 Aug 2003 (W35),Kilmarnock FC (4),1-1,0-0,Dundee FC (4)
