Date,Team 1,FT,Team 2
Sat Aug 16 1980,Swindon Town,1-2,Blackpool
Sat Aug 16 1980,Chester,0-1,Oxford United
Sat Aug 16 1980,Rotherham United,2-2,Fulham
Sat Aug 16 1980,Colchester United,2-2,Plymouth Argyle
Sat Aug 16 1980,Reading,2-0,Walsall
Sat Aug 16 1980,Charlton Athletic,3-1,Brentford
Sat Aug 16 1980,Barnsley,1-2,Portsmouth
Sat Aug 16 1980,Exeter City,2-1,Gillingham
Sat Aug 16 1980,Carlisle United,0-3,Sheffield United
Sat Aug 16 1980,Millwall,1-1,Hull City
Sat Aug 16 1980,Burnley,1-1,Newport County
Sat Aug 16 1980,Chesterfield,2-1,Huddersfield Town
Mon Aug 18 1980,Brentford,1-0,Millwall
Tue Aug 19 1980,Gillingham,2-0,Reading
Tue Aug 19 1980,Huddersfield Town,1-1,Carlisle United
Tue Aug 19 1980,Newport County,1-2,Charlton Athletic
Tue Aug 19 1980,Hull City,1-2,Barnsley
Tue Aug 19 1980,Plymouth Argyle,2-0,Chester
Tue Aug 19 1980,Sheffield United,2-0,Chesterfield
Tue Aug 19 1980,Portsmouth,1-0,Swindon Town
Wed Aug 20 1980,Blackpool,0-0,Rotherham United
Wed Aug 20 1980,Oxford United,1-2,Exeter City
Wed Aug 20 1980,Walsall,3-1,Burnley
Wed Aug 20 1980,Fulham,1-0,Colchester United
Sat Aug 23 1980,Gillingham,1-1,Barnsley
Sat Aug 23 1980,Burnley,1-0,Chesterfield
Sat Aug 23 1980,Portsmouth,3-1,Rotherham United
Sat Aug 23 1980,Swindon Town,3-4,Fulham
Sat Aug 23 1980,Colchester United,1-1,Walsall
Sat Aug 23 1980,Chester,1-0,Carlisle United
Sat Aug 23 1980,Plymouth Argyle,1-1,Charlton Athletic
Sat Aug 23 1980,Huddersfield Town,1-1,Blackpool
Sat Aug 23 1980,Hull City,3-3,Exeter City
Sat Aug 23 1980,Brentford,1-2,Reading
Sat Aug 23 1980,Sheffield United,1-0,Oxford United
Sat Aug 23 1980,Newport County,2-1,Millwall
Fri Aug 29 1980,Fulham,0-0,Hull City
Sat Aug 30 1980,Charlton Athletic,2-0,Burnley
Sat Aug 30 1980,Barnsley,2-1,Sheffield United
Sat Aug 30 1980,Exeter City,4-0,Colchester United
Sat Aug 30 1980,Blackpool,0-2,Portsmouth
Sat Aug 30 1980,Carlisle United,1-4,Newport County
Sat Aug 30 1980,Reading,4-1,Swindon Town
Sat Aug 30 1980,Rotherham United,0-0,Huddersfield Town
Sat Aug 30 1980,Oxford United,0-0,Plymouth Argyle
