Date,Team 1,FT,Team 2
Sat Aug 16 1980,Port Vale,3-0,Doncaster Rovers
Sat Aug 16 1980,Halifax Town,0-2,Mansfield Town
Sat Aug 16 1980,Darlington,1-0,Northampton Town
Sat Aug 16 1980,Stockport County,2-2,Rochdale
Sat Aug 16 1980,Wigan Athletic,0-3,Hartlepool United
Sat Aug 16 1980,Scunthorpe United,2-2,Aldershot
Sat Aug 16 1980,Hereford United,1-1,Tranmere Rovers
Sat Aug 16 1980,Lincoln City,1-1,Peterborough United
Sat Aug 16 1980,Wimbledon,2-2,Bradford City
Sat Aug 16 1980,Crewe Alexandra,0-1,Torquay United
Sat Aug 16 1980,Bury,1-2,Southend United
Sat Aug 16 1980,York City,4-0,AFC Bournemouth
Mon Aug 18 1980,Mansfield Town,0-1,York City
Mon Aug 18 1980,Tranmere Rovers,0-1,Crewe Alexandra
Mon Aug 18 1980,Southend United,5-1,Port Vale
Tue Aug 19 1980,Rochdale,4-0,Scunthorpe United
Tue Aug 19 1980,Hartlepool United,1-2,Bury
Tue Aug 19 1980,Doncaster Rovers,2-0,Darlington
Tue Aug 19 1980,Aldershot,2-0,Wimbledon
Tue Aug 19 1980,AFC Bournemouth,1-0,Hereford United
Wed Aug 20 1980,Bradford City,1-1,Stockport County
Wed Aug 20 1980,Southend United,2-0,Tranmere Rovers
Wed Aug 20 1980,Peterborough United,2-2,Halifax Town
Wed Aug 20 1980,Torquay United,1-2,Lincoln City
Sat Aug 23 1980,York City,0-0,Torquay United
Sat Aug 23 1980,Halifax Town,4-2,Bury
Sat Aug 23 1980,Aldershot,2-0,Crewe Alexandra
Sat Aug 23 1980,AFC Bournemouth,0-0,Northampton Town
Sat Aug 23 1980,Darlington,2-2,Stockport County
Sat Aug 23 1980,Rochdale,1-1,Hartlepool United
Sat Aug 23 1980,Mansfield Town,4-0,Hereford United
Sat Aug 23 1980,Bradford City,0-0,Scunthorpe United
Sat Aug 23 1980,Lincoln City,2-0,Wigan Athletic
Sat Aug 23 1980,Wimbledon,1-0,Port Vale
Sat Aug 23 1980,Doncaster Rovers,0-4,Peterborough United
Fri Aug 29 1980,Tranmere Rovers,3-1,Rochdale
Fri Aug 29 1980,Stockport County,1-1,Halifax Town
Sat Aug 30 1980,Bury,1-2,Darlington
Sat Aug 30 1980,Wigan Athletic,1-0,Aldershot
Sat Aug 30 1980,Scunthorpe United,1-2,Wimbledon
Sat Aug 30 1980,Hartlepool United,1-0,Doncaster Rovers
Sat Aug 30 1980,Hereford United,1-1,York City
Sat Aug 30 1980,Crewe Alexandra,0-3,Lincoln City
Sat Aug 30 1980,Port Vale,0-0,Mansfield Town
Sat Aug 30 1980,Torquay United,2-0,AFC Bournemouth
Sat Aug 30 1980,Peterborough United,2-2,Bradford City
Fri Sep 5 1980,Aldershot,1-0,Bury
Fri Sep 5 1980,Tranmere Rovers,1-2,Peterborough United
Fri Sep 5 1980,Southend United,3-0,York City
Sat Sep 6 1980,Scunthorpe United,1-1,Crewe Alexandra
Sat Sep 6 1980,Doncaster Rovers,5-1,Hereford United
Sat Sep 6 1980,Mansfield Town,1-0,Darlington
Sat Sep 6 1980,Bradford City,1-1,AFC Bournemouth
Sat Sep 6 1980,Wimbledon,1-2,Stockport County
Sat Sep 6 1980,Lincoln City,3-0,Halifax Town
