Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 5 Aug 2000 (31),Albion Rovers (1),0-1,0-0,East Fife (1)
?,(Sat) 5 Aug 2000 (31),Brechin City (1),2-1,1-1,Elgin City (1)
?,(Sat) 5 Aug 2000 (31),East Stirlingshire FC (1),0-2,0-1,Cowdenbeath (1)
?,(Sat) 5 Aug 2000 (31),Hamilton Academical FC (1),2-0,0-0,Dumbarton (1)
?,(Sat) 5 Aug 2000 (31),Peterhead (1),2-0,1-0,Montrose (1)
?,(Sat) 12 Aug 2000 (32),Cowdenbeath (2),5-0,2-0,Albion Rovers (2)
?,(Sat) 12 Aug 2000 (32),Dumbarton (2),0-2,0-0,Brechin City (2)
?,(Sat) 12 Aug 2000 (32),East Fife (2),1-1,1-0,Peterhead (2)
?,(Sat) 12 Aug 2000 (32),Elgin City (2),0-2,0-1,Hamilton Academical FC (2)
?,(Sat) 12 Aug 2000 (32),Montrose (2),0-1,0-1,East Stirlingshire FC (2)
?,(Sat) 19 Aug 2000 (33),Albion Rovers (3),1-1,0-1,Elgin City (3)
?,(Sat) 19 Aug 2000 (33),Brechin City (3),0-0,0-0,Cowdenbeath (3)
?,(Sat) 19 Aug 2000 (33),East Stirlingshire FC (3),2-5,2-0,East Fife (3)
?,(Sat) 19 Aug 2000 (33),Hamilton Academical FC (3),6-0,0-0,Montrose (3)
?,(Sat) 19 Aug 2000 (33),Peterhead (3),2-0,1-0,Dumbarton (3)
?,(Sat) 26 Aug 2000 (34),Albion Rovers (4),0-1,0-1,Dumbarton (4)
?,(Sat) 26 Aug 2000 (34),Cowdenbeath (4),3-1,0-1,Elgin City (4)
?,(Sat) 26 Aug 2000 (34),East Stirlingshire FC (4),0-0,0-0,Hamilton Academical FC (4)
?,(Sat) 26 Aug 2000 (34),Montrose (4),0-1,0-0,East Fife (4)
?,(Sat) 26 Aug 2000 (34),Peterhead (4),1-2,1-1,Brechin City (4)
?,(Sat) 9 Sep 2000 (36),Brechin City (5),6-1,3-0,Montrose (5)
?,(Sat) 9 Sep 2000 (36),Dumbarton (5),1-2,1-2,East Stirlingshire FC (5)
?,(Sat) 9 Sep 2000 (36),East Fife (5),0-2,0-0,Cowdenbeath (5)
?,(Sat) 9 Sep 2000 (36),Elgin City (5),1-3,1-1,Peterhead (5)
?,(Sat) 9 Sep 2000 (36),Hamilton Academical FC (5),0-2,0-2,Albion Rovers (5)
?,(Sat) 16 Sep 2000 (37),Albion Rovers (6),1-3,1-1,Brechin City (6)
?,(Sat) 16 Sep 2000 (37),Cowdenbeath (6),2-0,2-0,Hamilton Academical FC (6)
?,(Sat) 16 Sep 2000 (37),East Fife (6),1-1,1-0,Elgin City (6)
?,(Sat) 16 Sep 2000 (37),Montrose (6),2-2,2-1,Dumbarton (6)
?,(Sat) 16 Sep 2000 (37),Peterhead (6),2-4,0-3,East Stirlingshire FC (6)
?,(Sat) 23 Sep 2000 (38),Brechin City (7),3-1,2-1,East Fife (7)
?,(Sat) 23 Sep 2000 (38),Dumbarton (7),2-4,1-1,Cowdenbeath (7)
?,(Sat) 23 Sep 2000 (38),East Stirlingshire FC (7),1-1,0-0,Albion Rovers (7)
?,(Sat) 23 Sep 2000 (38),Elgin City (7),1-1,1-1,Montrose (7)
?,(Sat) 23 Sep 2000 (38),Hamilton Academical FC (7),3-0,2-0,Peterhead (7)
?,(Sat) 30 Sep 2000 (39),Albion Rovers (8),0-0,0-0,Peterhead (8)
?,(Sat) 30 Sep 2000 (39),Brechin City (8),4-1,1-0,East Stirlingshire FC (8)
?,(Sat) 30 Sep 2000 (39),Cowdenbeath (8),2-0,0-0,Montrose (8)
?,(Sat) 30 Sep 2000 (39),East Fife (8),1-2,0-0,Hamilton Academical FC (8)
?,(Sat) 30 Sep 2000 (39),Elgin City (8),2-0,0-0,Dumbarton (8)
?,(Sat) 7 Oct 2000 (40),Dumbarton (9),2-3,1-2,East Fife (9)
?,(Sat) 7 Oct 2000 (40),East Stirlingshire FC (9),0-2,0-1,Elgin City (9)
?,(Sat) 7 Oct 2000 (40),Hamilton Academical FC (9),4-1,1-1,Brechin City (9)
?,(Sat) 7 Oct 2000 (40),Montrose (9),0-2,0-1,Albion Rovers (9)
?,(Sat) 7 Oct 2000 (40),Peterhead (9),3-0,2-0,Cowdenbeath (9)
?,(Sat) 14 Oct 2000 (41),Cowdenbeath (10),3-0,2-0,East Stirlingshire FC (10)
