Date,Team 1,Team 2,FT,HT
2000-08-05,Ayr,Ross County,1-0,1-0
2000-08-05,Clyde,Falkirk,3-1,1-1
2000-08-05,Inverness C,Airdrie,2-0,1-0
2000-08-05,Morton,Livingston,0-2,0-0
2000-08-05,Raith Rvs,Alloa,1-2,0-2
2000-08-12,Airdrie,Raith Rvs,1-1,1-0
2000-08-12,Alloa,Ayr,1-1,1-0
2000-08-12,Falkirk,Morton,1-0,0-0
2000-08-12,Livingston,Inverness C,3-1,1-0
2000-08-12,Ross County,Clyde,0-2,0-1
2000-08-19,Ayr,Airdrie,3-1,0-1
2000-08-19,Clyde,Livingston,1-1,0-0
2000-08-19,Inverness C,Falkirk,2-3,0-2
2000-08-19,Morton,Alloa,2-0,1-0
2000-08-26,Alloa,Livingston,0-6,0-1
2000-08-26,Ayr,Falkirk,5-2,1-0
2000-08-26,Clyde,Morton,0-3,0-1
2000-08-26,Raith Rvs,Inverness C,4-1,1-0
2000-08-26,Ross County,Airdrie,1-1,1-1
2000-09-02,Raith Rvs,Ross County,4-1,1-0
2000-09-09,Airdrie,Alloa,2-2,1-0
2000-09-09,Falkirk,Raith Rvs,2-1,1-0
2000-09-09,Inverness C,Clyde,1-2,1-0
2000-09-09,Livingston,Ayr,2-0,1-0
2000-09-09,Morton,Ross County,0-1,0-1
2000-09-16,Clyde,Airdrie,4-1,0-0
2000-09-16,Falkirk,Alloa,1-1,0-1
2000-09-16,Inverness C,Ross County,0-1,0-0
2000-09-16,Livingston,Raith Rvs,0-4,0-3
2000-09-16,Morton,Ayr,1-1,1-0
2000-09-23,Airdrie,Livingston,1-2,0-0
2000-09-23,Alloa,Inverness C,1-4,0-2
2000-09-23,Ayr,Clyde,2-1,0-0
2000-09-23,Raith Rvs,Morton,0-1,0-0
2000-09-23,Ross County,Falkirk,0-2,0-0
2000-09-30,Ayr,Inverness C,3-3,1-0
2000-09-30,Clyde,Raith Rvs,0-0,0-0
2000-09-30,Falkirk,Livingston,3-2,0-2
2000-09-30,Morton,Airdrie,1-5,1-2
2000-09-30,Ross County,Alloa,1-0,0-0
2000-10-07,Airdrie,Falkirk,1-2,1-1
2000-10-07,Alloa,Clyde,3-1,1-0
2000-10-07,Inverness C,Morton,4-0,2-0
2000-10-07,Livingston,Ross County,3-1,1-0
2000-10-07,Raith Rvs,Ayr,1-3,0-1
2000-10-14,Airdrie,Inverness C,1-2,0-0
2000-10-14,Alloa,Raith Rvs,0-1,0-0
2000-10-14,Falkirk,Clyde,3-2,1-2
2000-10-14,Livingston,Morton,1-0,1-0
2000-10-14,Ross County,Ayr,1-1,0-0
2000-10-21,Ayr,Alloa,3-1,2-1
2000-10-21,Clyde,Ross County,2-2,0-1
2000-10-21,Inverness C,Livingston,2-2,0-1
2000-10-21,Morton,Falkirk,0-4,0-2
2000-10-21,Raith Rvs,Airdrie,1-1,0-1
2000-10-28,Airdrie,Ross County,5-1,3-0
2000-10-28,Falkirk,Ayr,3-0,1-0
2000-10-28,Inverness C,Raith Rvs,1-2,0-2
2000-10-28,Livingston,Alloa,4-0,2-0
2000-10-28,Morton,Clyde,1-1,1-0
2000-11-04,Alloa,Airdrie,2-0,1-0
2000-11-04,Ayr,Livingston,1-1,1-1
2000-11-04,Clyde,Inverness C,1-1,0-1
2000-11-04,Raith Rvs,Falkirk,0-2,0-1
2000-11-04,Ross County,Morton,3-1,2-1
2000-11-11,Clyde,Ayr,0-1,0-1
2000-11-11,Falkirk,Ross County,2-3,0-1
2000-11-11,Inverness C,Alloa,2-1,1-0
2000-11-11,Livingston,Airdrie,2-2,2-1
2000-11-11,Morton,Raith Rvs,1-2,0-2
2000-11-18,Alloa,Falkirk,3-2,0-1
2000-11-18,Ayr,Morton,1-1,0-0
2000-11-18,Ross County,Inverness C,0-3,0-1
2000-11-22,Airdrie,Clyde,1-3,1-0
2000-11-25,Ayr,Raith Rvs,4-2,2-1
2000-11-25,Clyde,Alloa,0-0,0-0
2000-11-25,Falkirk,Airdrie,0-2,0-1
2000-11-25,Morton,Inverness C,2-0,2-0
2000-11-25,Ross County,Livingston,0-2,0-1
2000-12-02,Airdrie,Morton,1-1,0-1
2000-12-02,Alloa,Ross County,0-0,0-0
2000-12-02,Inverness C,Ayr,7-3,3-2
2000-12-02,Livingston,Falkirk,4-1,3-0
2000-12-02,Raith Rvs,Clyde,1-2,1-1
2000-12-05,Raith Rvs,Livingston,1-2,0-2
2000-12-09,Airdrie,Ayr,0-0,0-0
2000-12-09,Alloa,Morton,2-1,1-1
2000-12-09,Falkirk,Inverness C,2-2,2-0
2000-12-09,Livingston,Clyde,2-0,1-0
2000-12-09,Ross County,Raith Rvs,0-0,0-0
