Date,Team 1,Team 2,FT,HT
2000-08-05,Arbroath,Partick,1-1,1-1
2000-08-05,Queens Park,Berwick,1-0,0-0
2000-08-05,Stenhousemuir,Queen of Sth,4-3,3-0
2000-08-05,Stirling,Clydebank,2-2,1-2
2000-08-05,Stranraer,Forfar,2-0,0-0
2000-08-12,Berwick,Arbroath,2-1,2-1
2000-08-12,Clydebank,Stenhousemuir,1-0,0-0
2000-08-12,Forfar,Queens Park,0-1,0-0
2000-08-12,Partick,Stranraer,2-1,1-0
2000-08-12,Queen of Sth,Stirling,0-0,0-0
2000-08-19,Arbroath,Clydebank,1-0,1-0
2000-08-19,Queens Park,Queen of Sth,1-0,1-0
2000-08-19,Stenhousemuir,Partick,4-0,3-0
2000-08-19,Stirling,Forfar,3-3,2-2
2000-08-19,Stranraer,Berwick,2-2,0-0
2000-08-26,Clydebank,Queen of Sth,1-2,1-1
2000-08-26,Forfar,Stenhousemuir,2-2,1-2
2000-08-26,Partick,Berwick,1-1,0-1
2000-08-26,Stirling,Queens Park,0-1,0-1
2000-08-26,Stranraer,Arbroath,2-1,1-0
2000-09-09,Arbroath,Forfar,3-4,0-3
2000-09-09,Berwick,Clydebank,3-1,0-0
2000-09-09,Queen of Sth,Stranraer,1-4,0-1
2000-09-09,Queens Park,Partick,0-1,0-0
2000-09-09,Stenhousemuir,Stirling,0-2,0-0
2000-09-16,Arbroath,Stenhousemuir,3-0,1-0
2000-09-16,Berwick,Queen of Sth,0-4,0-2
2000-09-16,Forfar,Clydebank,0-2,0-2
2000-09-16,Partick,Stirling,3-1,1-0
2000-09-16,Stranraer,Queens Park,3-0,0-0
2000-09-23,Clydebank,Partick,2-1,0-0
2000-09-23,Queen of Sth,Forfar,0-1,0-1
2000-09-23,Queens Park,Arbroath,0-0,0-0
2000-09-23,Stenhousemuir,Berwick,2-0,2-0
2000-09-23,Stirling,Stranraer,2-0,2-0
2000-09-30,Arbroath,Queen of Sth,2-0,1-0
2000-09-30,Berwick,Stirling,2-2,2-0
2000-09-30,Partick,Forfar,1-1,0-0
2000-09-30,Queens Park,Stenhousemuir,2-0,0-0
2000-09-30,Stranraer,Clydebank,0-2,0-1
2000-10-07,Clydebank,Queens Park,2-0,1-0
2000-10-07,Forfar,Berwick,3-5,1-3
2000-10-07,Queen of Sth,Partick,1-2,0-1
2000-10-07,Stenhousemuir,Stranraer,1-2,0-0
2000-10-07,Stirling,Arbroath,0-0,0-0
2000-10-14,Berwick,Queens Park,1-1,0-1
2000-10-14,Clydebank,Stirling,3-0,2-0
2000-10-14,Forfar,Stranraer,0-0,0-0
2000-10-14,Partick,Arbroath,1-1,0-0
2000-10-14,Queen of Sth,Stenhousemuir,4-2,2-0
2000-10-21,Arbroath,Berwick,0-2,0-1
2000-10-21,Queens Park,Forfar,0-0,0-0
2000-10-21,Stenhousemuir,Clydebank,2-1,0-1
2000-10-21,Stirling,Queen of Sth,0-1,0-0
2000-10-21,Stranraer,Partick,0-3,0-1
2000-10-28,Arbroath,Stranraer,1-1,1-0
2000-10-28,Berwick,Partick,1-2,1-1
2000-10-28,Queen of Sth,Clydebank,1-1,1-0
2000-10-28,Queens Park,Stirling,3-0,0-0
2000-10-28,Stenhousemuir,Forfar,2-0,1-0
2000-11-04,Clydebank,Berwick,0-1,0-0
2000-11-04,Forfar,Arbroath,0-1,0-0
2000-11-04,Partick,Queens Park,2-1,2-1
2000-11-04,Stirling,Stenhousemuir,2-3,1-0
2000-11-04,Stranraer,Queen of Sth,3-2,2-2
2000-11-11,Arbroath,Queens Park,2-2,1-1
2000-11-11,Berwick,Stenhousemuir,4-1,2-0
2000-11-11,Forfar,Queen of Sth,0-1,0-0
2000-11-11,Partick,Clydebank,2-0,1-0
2000-11-11,Stranraer,Stirling,1-1,0-1
2000-11-18,Clydebank,Forfar,1-1,1-1
2000-11-18,Queen of Sth,Berwick,2-1,2-0
2000-11-18,Queens Park,Stranraer,1-2,1-0
2000-11-18,Stenhousemuir,Arbroath,3-1,0-1
2000-11-18,Stirling,Partick,1-1,0-1
2000-11-25,Arbroath,Stirling,3-2,1-2
2000-11-25,Berwick,Forfar,1-1,1-1
2000-11-25,Partick,Queen of Sth,2-1,2-1
2000-11-25,Queens Park,Clydebank,1-1,1-1
2000-11-25,Stranraer,Stenhousemuir,1-4,0-1
