Date,Team 1,FT,Team 2
Sat Aug 18 1962,Bristol City,2-2,Millwall
Sat Aug 18 1962,Watford,3-1,Southend United
Sat Aug 18 1962,Crystal Palace,0-0,Halifax Town
Sat Aug 18 1962,Hull City,3-0,Bristol Rovers
Sat Aug 18 1962,Barnsley,1-1,Swindon Town
Sat Aug 18 1962,Queens Park Rangers,2-2,Brighton & Hove Albion
Sat Aug 18 1962,AFC Bournemouth,3-3,Peterborough United
Sat Aug 18 1962,Wrexham,0-1,Port Vale
Sat Aug 18 1962,Reading,5-0,Shrewsbury Town
Sat Aug 18 1962,Coventry City,2-0,Notts County
Sat Aug 18 1962,Bradford Park Avenue,1-1,Colchester United
Mon Aug 20 1962,Colchester United,1-0,Bristol City
Mon Aug 20 1962,Port Vale,1-1,Millwall
Mon Aug 20 1962,Queens Park Rangers,5-0,Halifax Town
Mon Aug 20 1962,Southend United,2-0,Reading
Tue Aug 21 1962,Carlisle United,1-4,Peterborough United
Tue Aug 21 1962,Bristol Rovers,2-2,Northampton Town
Tue Aug 21 1962,Swindon Town,4-1,Coventry City
Tue Aug 21 1962,Brighton & Hove Albion,2-0,Barnsley
Wed Aug 22 1962,Shrewsbury Town,3-1,Crystal Palace
Wed Aug 22 1962,AFC Bournemouth,2-2,Bradford Park Avenue
Thu Aug 23 1962,Notts County,1-3,Watford
Thu Aug 23 1962,Hull City,1-3,Wrexham
Fri Aug 24 1962,Carlisle United,2-5,Queens Park Rangers
Sat Aug 25 1962,Swindon Town,2-3,Northampton Town
Sat Aug 25 1962,Port Vale,2-0,Reading
Sat Aug 25 1962,Halifax Town,2-0,Wrexham
Sat Aug 25 1962,Brighton & Hove Albion,2-1,Hull City
Sat Aug 25 1962,Southend United,3-1,Bradford Park Avenue
Sat Aug 25 1962,Millwall,6-0,Watford
Sat Aug 25 1962,Shrewsbury Town,3-3,Bristol City
Sat Aug 25 1962,Colchester United,0-0,Coventry City
Sat Aug 25 1962,Peterborough United,4-2,Barnsley
Sat Aug 25 1962,Notts County,2-0,AFC Bournemouth
Sat Aug 25 1962,Bristol Rovers,2-0,Crystal Palace
Mon Aug 27 1962,Peterborough United,2-2,Carlisle United
Mon Aug 27 1962,Halifax Town,1-4,Queens Park Rangers
Mon Aug 27 1962,Millwall,0-0,Port Vale
Tue Aug 28 1962,Northampton Town,2-0,Bristol Rovers
Tue Aug 28 1962,Barnsley,2-0,Brighton & Hove Albion
Tue Aug 28 1962,Watford,4-0,Notts County
Tue Aug 28 1962,Coventry City,2-0,Swindon Town
Tue Aug 28 1962,Bristol City,1-2,Colchester United
Wed Aug 29 1962,Wrexham,2-0,Hull City
Wed Aug 29 1962,Reading,1-3,Southend United
Wed Aug 29 1962,Bradford Park Avenue,1-1,AFC Bournemouth
Wed Aug 29 1962,Crystal Palace,2-2,Shrewsbury Town
Fri Aug 31 1962,Hull City,3-1,Carlisle United
Fri Aug 31 1962,Reading,4-2,Halifax Town
Sat Sep 1 1962,Bradford Park Avenue,2-2,Millwall
Sat Sep 1 1962,Watford,4-3,Shrewsbury Town
Sat Sep 1 1962,Bristol City,2-0,Port Vale
Sat Sep 1 1962,Northampton Town,2-3,Peterborough United
Sat Sep 1 1962,Notts County,2-0,Barnsley
Sat Sep 1 1962,Crystal Palace,2-2,Brighton & Hove Albion
Sat Sep 1 1962,Coventry City,3-4,Southend United
Sat Sep 1 1962,Queens Park Rangers,2-2,Swindon Town
Sat Sep 1 1962,AFC Bournemouth,1-1,Colchester United
Sat Sep 1 1962,Wrexham,5-2,Bristol Rovers
Mon Sep 3 1962,Port Vale,4-2,Colchester United
Mon Sep 3 1962,Southend United,3-1,Shrewsbury Town
Mon Sep 3 1962,Queens Park Rangers,4-1,Crystal Palace
Mon Sep 3 1962,Millwall,5-1,Hull City
Tue Sep 4 1962,Barnsley,1-0,Halifax Town
Tue Sep 4 1962,Brighton & Hove Albion,1-1,Swindon Town
Tue Sep 4 1962,Bristol Rovers,3-1,Peterborough United
Tue Sep 4 1962,Coventry City,3-1,Watford
Wed Sep 5 1962,AFC Bournemouth,1-1,Bristol City
Thu Sep 6 1962,Notts County,1-0,Reading
Fri Sep 7 1962,Shrewsbury Town,1-2,Bradford Park Avenue
Sat Sep 8 1962,Peterborough United,1-2,Queens Park Rangers
Sat Sep 8 1962,Brighton & Hove Albion,1-3,Wrexham
Sat Sep 8 1962,Southend United,0-1,AFC Bournemouth
Sat Sep 8 1962,Swindon Town,2-0,Hull City
Sat Sep 8 1962,Port Vale,1-3,Watford
Sat Sep 8 1962,Reading,0-3,Bristol City
Sat Sep 8 1962,Bristol Rovers,5-2,Halifax Town
Sat Sep 8 1962,Colchester United,2-2,Notts County
Sat Sep 8 1962,Carlisle United,2-2,Crystal Palace
Sat Sep 8 1962,Millwall,3-3,Coventry City
Sat Sep 8 1962,Barnsley,1-1,Northampton Town
Mon Sep 10 1962,Colchester United,0-1,Port Vale
Mon Sep 10 1962,Peterborough United,1-0,Bristol Rovers
Tue Sep 11 1962,Bristol City,1-0,AFC Bournemouth
Tue Sep 11 1962,Halifax Town,2-0,Barnsley
Tue Sep 11 1962,Watford,6-1,Coventry City
Tue Sep 11 1962,Northampton Town,8-0,Wrexham
Tue Sep 11 1962,Swindon Town,5-1,Brighton & Hove Albion
Wed Sep 12 1962,Bradford Park Avenue,3-1,Carlisle United
Wed Sep 12 1962,Shrewsbury Town,6-0,Southend United
Wed Sep 12 1962,Reading,1-1,Notts County
Wed Sep 12 1962,Crystal Palace,1-0,Queens Park Rangers
Thu Sep 13 1962,Hull City,4-1,Millwall
Sat Sep 15 1962,Watford,4-0,Reading
Sat Sep 15 1962,Bradford Park Avenue,2-1,Port Vale
Sat Sep 15 1962,AFC Bournemouth,1-1,Millwall
Sat Sep 15 1962,Queens Park Rangers,2-1,Barnsley
Sat Sep 15 1962,Coventry City,0-0,Shrewsbury Town
Sat Sep 15 1962,Crystal Palace,0-0,Swindon Town
Sat Sep 15 1962,Hull City,3-2,Peterborough United
Sat Sep 15 1962,Bristol Rovers,1-2,Bristol City
Sat Sep 15 1962,Wrexham,2-1,Carlisle United
Sat Sep 15 1962,Colchester United,2-2,Northampton Town
Sat Sep 15 1962,Halifax Town,2-1,Brighton & Hove Albion
Sat Sep 15 1962,Notts County,2-1,Southend United
Mon Sep 17 1962,Queens Park Rangers,1-2,Wrexham
Mon Sep 17 1962,Southend United,2-0,Port Vale
Mon Sep 17 1962,Northampton Town,7-1,Halifax Town
Mon Sep 17 1962,Millwall,1-2,Shrewsbury Town
Tue Sep 18 1962,Bristol Rovers,3-2,Barnsley
Tue Sep 18 1962,Brighton & Hove Albion,0-3,Peterborough United
Tue Sep 18 1962,Carlisle United,0-0,Swindon Town
Tue Sep 18 1962,Coventry City,3-1,Bradford Park Avenue
Wed Sep 19 1962,AFC Bournemouth,1-0,Watford
Wed Sep 19 1962,Reading,4-1,Colchester United
Thu Sep 20 1962,Notts County,3-2,Bristol City
Thu Sep 20 1962,Hull City,0-0,Crystal Palace
Fri Sep 21 1962,Reading,4-1,Bradford Park Avenue
Sat Sep 22 1962,Carlisle United,1-0,Halifax Town
Sat Sep 22 1962,Shrewsbury Town,2-1,AFC Bournemouth
Sat Sep 22 1962,Bristol City,3-3,Watford
Sat Sep 22 1962,Southend United,2-3,Colchester United
Sat Sep 22 1962,Barnsley,1-2,Hull City
Sat Sep 22 1962,Northampton Town,1-0,Queens Park Rangers
Sat Sep 22 1962,Port Vale,2-1,Coventry City
Sat Sep 22 1962,Peterborough United,0-0,Crystal Palace
Sat Sep 22 1962,Swindon Town,3-0,Wrexham
Sat Sep 22 1962,Millwall,0-2,Notts County
Sat Sep 22 1962,Brighton & Hove Albion,1-1,Bristol Rovers
Mon Sep 24 1962,Colchester United,4-2,Reading
Mon Sep 24 1962,Halifax Town,1-3,Northampton Town
Mon Sep 24 1962,Bradford Park Avenue,0-0,Coventry City
Mon Sep 24 1962,Port Vale,5-1,Southend United
Tue Sep 25 1962,Watford,0-1,AFC Bournemouth
Wed Sep 26 1962,Shrewsbury Town,3-3,Millwall
Sat Sep 29 1962,Watford,2-0,Brighton & Hove Albion
Sat Sep 29 1962,Notts County,1-5,Shrewsbury Town
Sat Sep 29 1962,Crystal Palace,1-2,Barnsley
Sat Sep 29 1962,Bradford Park Avenue,2-5,Bristol City
Sat Sep 29 1962,Hull City,2-0,Northampton Town
Sat Sep 29 1962,Wrexham,4-4,Peterborough United
Sat Sep 29 1962,AFC Bournemouth,2-0,Port Vale
Sat Sep 29 1962,Halifax Town,4-3,Swindon Town
Sat Sep 29 1962,Coventry City,2-1,Reading
Sat Sep 29 1962,Southend United,1-3,Queens Park Rangers
Sat Sep 29 1962,Colchester United,2-5,Millwall
Sat Sep 29 1962,Bristol Rovers,1-1,Carlisle United
Mon Oct 1 1962,Peterborough United,1-1,Halifax Town
Mon Oct 1 1962,Port Vale,1-1,Notts County
Mon Oct 1 1962,Millwall,3-1,Southend United
Tue Oct 2 1962,Watford,3-2,Bradford Park Avenue
