Date,Team 1,FT,Team 2
Sat Aug 18 1962,Southport,1-3,Crewe Alexandra
Sat Aug 18 1962,Oldham Athletic,2-1,Bradford City
Sat Aug 18 1962,Mansfield Town,1-0,Rochdale
Sat Aug 18 1962,Darlington,1-1,Aldershot
Sat Aug 18 1962,Workington,0-0,Chesterfield
Sat Aug 18 1962,Lincoln City,4-2,Tranmere Rovers
Sat Aug 18 1962,Stockport County,1-1,York City
Sat Aug 18 1962,Doncaster Rovers,0-2,Brentford
Sat Aug 18 1962,Exeter City,0-3,Torquay United
Sat Aug 18 1962,Barrow,3-2,Oxford United
Sat Aug 18 1962,Hartlepool United,2-3,Newport County
Sat Aug 18 1962,Gillingham,2-1,Chester
Mon Aug 20 1962,Tranmere Rovers,0-1,Workington
Mon Aug 20 1962,Darlington,2-1,Chester
Mon Aug 20 1962,York City,2-0,Crewe Alexandra
Mon Aug 20 1962,Newport County,0-0,Oldham Athletic
Mon Aug 20 1962,Southport,1-1,Hartlepool United
Mon Aug 20 1962,Chesterfield,3-1,Doncaster Rovers
Tue Aug 21 1962,Brentford,1-2,Gillingham
Wed Aug 22 1962,Aldershot,2-1,Barrow
Wed Aug 22 1962,Exeter City,0-3,Mansfield Town
Wed Aug 22 1962,Bradford City,2-1,Torquay United
Wed Aug 22 1962,Oxford United,2-1,Lincoln City
Sat Aug 25 1962,Oxford United,6-2,Hartlepool United
Sat Aug 25 1962,Chesterfield,1-1,Exeter City
Sat Aug 25 1962,Chester,0-1,Stockport County
Sat Aug 25 1962,York City,1-0,Doncaster Rovers
Sat Aug 25 1962,Brentford,1-3,Mansfield Town
Sat Aug 25 1962,Crewe Alexandra,2-2,Gillingham
Sat Aug 25 1962,Aldershot,4-2,Southport
Sat Aug 25 1962,Tranmere Rovers,1-2,Oldham Athletic
Sat Aug 25 1962,Rochdale,3-2,Workington
Sat Aug 25 1962,Newport County,2-2,Darlington
Sat Aug 25 1962,Torquay United,0-0,Lincoln City
Sat Aug 25 1962,Bradford City,3-0,Barrow
Mon Aug 27 1962,Mansfield Town,1-0,Exeter City
Mon Aug 27 1962,Barrow,1-1,Aldershot
Mon Aug 27 1962,Hartlepool United,4-0,Southport
Mon Aug 27 1962,Stockport County,1-0,Rochdale
Tue Aug 28 1962,Doncaster Rovers,0-0,Chesterfield
Tue Aug 28 1962,Workington,1-0,Tranmere Rovers
Wed Aug 29 1962,Lincoln City,1-0,Oxford United
Wed Aug 29 1962,Chester,1-2,Darlington
Wed Aug 29 1962,Gillingham,1-4,Brentford
Wed Aug 29 1962,Torquay United,4-1,Bradford City
Wed Aug 29 1962,Crewe Alexandra,1-0,York City
Wed Aug 29 1962,Oldham Athletic,3-2,Newport County
Sat Sep 1 1962,Mansfield Town,2-0,York City
Sat Sep 1 1962,Hartlepool United,2-2,Bradford City
Sat Sep 1 1962,Oldham Athletic,1-1,Torquay United
Sat Sep 1 1962,Barrow,1-1,Tranmere Rovers
Sat Sep 1 1962,Gillingham,1-0,Aldershot
Sat Sep 1 1962,Chesterfield,2-2,Lincoln City
Sat Sep 1 1962,Workington,3-1,Brentford
Sat Sep 1 1962,Exeter City,0-2,Rochdale
Sat Sep 1 1962,Darlington,2-1,Oxford United
