Date,Team 1,FT,Team 2
Mon Sep 1 1902,Burton United,0-0,Burnley
Sat Sep 6 1902,Barnsley,2-1,Stockport County
Sat Sep 6 1902,Burnley,1-1,Doncaster Rovers
Sat Sep 6 1902,Burton United,2-1,Glossop North End
Sat Sep 6 1902,Leicester City,1-3,Birmingham City
Sat Sep 6 1902,Bristol City,2-1,Chesterfield
Sat Sep 6 1902,Port Vale,1-1,Blackpool
Sat Sep 6 1902,Manchester City,3-1,Lincoln City
Sat Sep 6 1902,Preston North End,2-2,Arsenal
Sat Sep 6 1902,Gainsborough Trinity,0-1,Manchester United
Mon Sep 8 1902,Port Vale,0-0,Preston North End
Mon Sep 8 1902,Burnley,1-1,Chesterfield
Sat Sep 13 1902,Blackpool,3-3,Barnsley
Sat Sep 13 1902,Glossop North End,0-2,Bristol City
Sat Sep 13 1902,Arsenal,3-0,Port Vale
Sat Sep 13 1902,Lincoln City,4-1,Burnley
Sat Sep 13 1902,Chesterfield,5-0,Leicester City
Sat Sep 13 1902,Doncaster Rovers,1-2,Preston North End
Sat Sep 13 1902,Manchester United,1-0,Burton United
Sat Sep 13 1902,Birmingham City,4-0,Manchester City
Mon Sep 15 1902,Lincoln City,3-1,Stockport County
Sat Sep 20 1902,Burnley,2-1,Birmingham City
Sat Sep 20 1902,Port Vale,3-0,Doncaster Rovers
Sat Sep 20 1902,Barnsley,1-1,Arsenal
Sat Sep 20 1902,Gainsborough Trinity,0-0,Blackpool
Sat Sep 20 1902,Bristol City,3-1,Manchester United
Sat Sep 20 1902,Glossop North End,0-3,Chesterfield
Sat Sep 20 1902,Burton United,5-1,Stockport County
Sat Sep 20 1902,Manchester City,3-1,Leicester City
Sat Sep 20 1902,Preston North End,0-1,Lincoln City
Sat Sep 27 1902,Arsenal,6-1,Gainsborough Trinity
Sat Sep 27 1902,Lincoln City,4-1,Port Vale
Sat Sep 27 1902,Stockport County,0-1,Bristol City
Sat Sep 27 1902,Birmingham City,3-1,Preston North End
Sat Sep 27 1902,Blackpool,3-3,Burton United
Sat Sep 27 1902,Doncaster Rovers,2-0,Barnsley
Sat Sep 27 1902,Manchester United,1-1,Glossop North End
Sat Sep 27 1902,Chesterfield,0-1,Manchester City
Sat Sep 27 1902,Leicester City,2-1,Burnley
Sat Oct 4 1902,Port Vale,2-2,Birmingham City
Sat Oct 4 1902,Gainsborough Trinity,3-0,Doncaster Rovers
Sat Oct 4 1902,Bristol City,1-0,Arsenal
Sat Oct 4 1902,Burnley,1-1,Manchester City
Sat Oct 4 1902,Manchester United,2-1,Chesterfield
Sat Oct 4 1902,Barnsley,0-0,Lincoln City
Sat Oct 4 1902,Preston North End,2-0,Leicester City
Sat Oct 11 1902,Leicester City,2-0,Port Vale
Sat Oct 11 1902,Lincoln City,1-0,Gainsborough Trinity
Sat Oct 11 1902,Chesterfield,2-0,Burnley
Sat Oct 11 1902,Doncaster Rovers,1-1,Burton United
Sat Oct 11 1902,Blackpool,2-2,Glossop North End
Sat Oct 11 1902,Stockport County,2-1,Manchester United
Sat Oct 11 1902,Birmingham City,2-1,Barnsley
Sat Oct 11 1902,Arsenal,2-1,Bristol City
Sat Oct 11 1902,Manchester City,1-0,Preston North End
Sat Oct 18 1902,Burton United,2-2,Lincoln City
Sat Oct 18 1902,Stockport County,2-2,Chesterfield
Sat Oct 18 1902,Port Vale,1-4,Manchester City
Sat Oct 18 1902,Glossop North End,1-2,Arsenal
Sat Oct 18 1902,Bristol City,4-2,Doncaster Rovers
Sat Oct 18 1902,Gainsborough Trinity,1-0,Birmingham City
Sat Oct 18 1902,Preston North End,5-0,Burnley
Sat Oct 18 1902,Barnsley,1-2,Leicester City
Wed Oct 22 1902,Gainsborough Trinity,0-3,Manchester City
Sat Oct 25 1902,Arsenal,0-1,Manchester United
Sat Oct 25 1902,Lincoln City,1-1,Bristol City
Sat Oct 25 1902,Doncaster Rovers,4-1,Glossop North End
Sat Oct 25 1902,Blackpool,2-0,Stockport County
Sat Oct 25 1902,Birmingham City,2-0,Burton United
Sat Oct 25 1902,Chesterfield,4-2,Preston North End
Sat Oct 25 1902,Burnley,3-3,Port Vale
Sat Nov 1 1902,Arsenal,1-0,Manchester City
Sat Nov 1 1902,Bristol City,1-1,Birmingham City
