Date,Team 1,FT,Team 2
Mon Sep 2 1907,Wolverhampton Wanderers,1-2,West Bromwich Albion
Mon Sep 2 1907,Leeds City,2-1,Glossop North End
Mon Sep 2 1907,Stoke City,1-1,Chesterfield
Mon Sep 2 1907,Leyton Orient,1-0,Hull City
Mon Sep 2 1907,Stockport County,1-1,Blackpool
Mon Sep 2 1907,Derby County,4-0,Lincoln City
Tue Sep 3 1907,Grimsby Town,1-4,Gainsborough Trinity
Tue Sep 3 1907,Fulham,0-1,Hull City
Thu Sep 5 1907,Barnsley,2-2,Leyton Orient
Sat Sep 7 1907,Leicester City,2-2,Leeds City
Sat Sep 7 1907,Lincoln City,1-0,Grimsby Town
Sat Sep 7 1907,Bradford City,8-1,Chesterfield
Sat Sep 7 1907,Glossop North End,1-1,Wolverhampton Wanderers
Sat Sep 7 1907,Derby County,0-1,Fulham
Sat Sep 7 1907,West Bromwich Albion,5-0,Burnley
Sat Sep 7 1907,Stoke City,1-3,Oldham Athletic
Sat Sep 7 1907,Blackpool,5-0,Leyton Orient
Sat Sep 7 1907,Hull City,2-0,Barnsley
Sat Sep 7 1907,Stockport County,1-1,Gainsborough Trinity
Mon Sep 9 1907,Leeds City,5-2,Leyton Orient
Mon Sep 9 1907,Burnley,3-1,Stoke City
Mon Sep 9 1907,Stockport County,3-0,Grimsby Town
Mon Sep 9 1907,Leicester City,1-0,Wolverhampton Wanderers
Sat Sep 14 1907,Barnsley,2-4,Derby County
Sat Sep 14 1907,Burnley,2-1,Bradford City
Sat Sep 14 1907,Gainsborough Trinity,1-0,Glossop North End
Sat Sep 14 1907,Grimsby Town,2-1,Stockport County
Sat Sep 14 1907,Oldham Athletic,2-1,West Bromwich Albion
Sat Sep 14 1907,Leyton Orient,3-0,Stoke City
Sat Sep 14 1907,Fulham,6-1,Lincoln City
Sat Sep 14 1907,Wolverhampton Wanderers,0-0,Leicester City
Sat Sep 14 1907,Chesterfield,1-2,Hull City
Sat Sep 14 1907,Blackpool,2-3,Leeds City
Mon Sep 16 1907,Burnley,1-2,Lincoln City
Sat Sep 21 1907,Stoke City,2-1,Leeds City
Sat Sep 21 1907,Fulham,0-1,Grimsby Town
Sat Sep 21 1907,West Bromwich Albion,3-0,Leyton Orient
Sat Sep 21 1907,Blackpool,0-2,Wolverhampton Wanderers
Sat Sep 21 1907,Hull City,3-1,Burnley
