Date,Team 1,FT,Team 2
Sat Aug 12 1972,Colchester United,1-0,Hereford United
Sat Aug 12 1972,Stockport County,3-2,Peterborough United
Sat Aug 12 1972,Lincoln City,1-2,Hartlepool United
Sat Aug 12 1972,Mansfield Town,1-0,Northampton Town
Sat Aug 12 1972,Torquay United,1-1,Aldershot
Sat Aug 12 1972,Reading,1-1,Crewe Alexandra
Sat Aug 12 1972,Workington,2-0,Doncaster Rovers
Sat Aug 12 1972,Southport,1-0,Exeter City
Sat Aug 12 1972,Cambridge United,0-3,Darlington
Sat Aug 12 1972,Gillingham,0-0,Newport County
Sat Aug 12 1972,Chester,2-0,Bury
Sat Aug 12 1972,Bradford City,3-1,Barnsley
Sat Aug 19 1972,Newport County,3-2,Chester
Sat Aug 19 1972,Bury,2-1,Gillingham
Sat Aug 19 1972,Darlington,1-1,Lincoln City
Sat Aug 19 1972,Doncaster Rovers,0-1,Mansfield Town
Sat Aug 19 1972,Hereford United,3-0,Reading
Sat Aug 19 1972,Hartlepool United,2-1,Colchester United
Sat Aug 19 1972,Crewe Alexandra,1-1,Torquay United
Sat Aug 19 1972,Barnsley,3-1,Cambridge United
Sat Aug 19 1972,Aldershot,2-0,Workington
Sat Aug 19 1972,Peterborough United,0-1,Southport
Sat Aug 19 1972,Exeter City,5-1,Bradford City
Fri Aug 25 1972,Stockport County,2-0,Barnsley
Fri Aug 25 1972,Gillingham,1-3,Northampton Town
Sat Aug 26 1972,Cambridge United,3-1,Doncaster Rovers
Sat Aug 26 1972,Workington,1-1,Crewe Alexandra
Sat Aug 26 1972,Torquay United,1-0,Hartlepool United
Sat Aug 26 1972,Chester,8-2,Peterborough United
Sat Aug 26 1972,Colchester United,1-3,Newport County
Sat Aug 26 1972,Reading,0-0,Bury
Sat Aug 26 1972,Southport,2-1,Darlington
Sat Aug 26 1972,Bradford City,1-1,Hereford United
Sat Aug 26 1972,Lincoln City,0-2,Aldershot
Sat Aug 26 1972,Mansfield Town,3-0,Exeter City
Mon Aug 28 1972,Peterborough United,1-2,Northampton Town
Mon Aug 28 1972,Darlington,1-4,Aldershot
Mon Aug 28 1972,Exeter City,1-1,Hartlepool United
Tue Aug 29 1972,Barnsley,4-2,Doncaster Rovers
Tue Aug 29 1972,Bury,0-0,Newport County
Wed Aug 30 1972,Crewe Alexandra,2-1,Hereford United
Wed Aug 30 1972,Mansfield Town,3-1,Cambridge United
Wed Aug 30 1972,Workington,0-3,Lincoln City
Wed Aug 30 1972,Chester,4-0,Colchester United
Fri Sep 1 1972,Doncaster Rovers,2-2,Stockport County
Fri Sep 1 1972,Northampton Town,1-0,Chester
Sat Sep 2 1972,Aldershot,2-2,Southport
Sat Sep 2 1972,Hartlepool United,1-2,Reading
Sat Sep 2 1972,Bury,0-0,Torquay United
Sat Sep 2 1972,Exeter City,3-1,Cambridge United
Sat Sep 2 1972,Hereford United,0-0,Workington
Sat Sep 2 1972,Crewe Alexandra,1-1,Lincoln City
Sat Sep 2 1972,Darlington,2-1,Colchester United
Sat Sep 2 1972,Barnsley,1-1,Gillingham
Sat Sep 2 1972,Peterborough United,3-0,Bradford City
Sat Sep 2 1972,Newport County,0-1,Mansfield Town
Fri Sep 8 1972,Gillingham,3-0,Doncaster Rovers
Fri Sep 8 1972,Stockport County,3-1,Darlington
Fri Sep 8 1972,Colchester United,5-1,Crewe Alexandra
Sat Sep 9 1972,Torquay United,2-2,Newport County
Sat Sep 9 1972,Chester,0-0,Aldershot
Sat Sep 9 1972,Workington,3-1,Exeter City
Sat Sep 9 1972,Bradford City,2-1,Northampton Town
Sat Sep 9 1972,Southport,1-0,Barnsley
Sat Sep 9 1972,Mansfield Town,1-1,Bury
Sat Sep 9 1972,Cambridge United,1-1,Hartlepool United
Sat Sep 9 1972,Reading,2-0,Peterborough United
Sat Sep 9 1972,Lincoln City,4-1,Hereford United
Mon Sep 11 1972,Southport,3-1,Bradford City
Mon Sep 11 1972,Stockport County,2-3,Gillingham
Fri Sep 15 1972,Doncaster Rovers,2-0,Southport
Sat Sep 16 1972,Darlington,1-1,Chester
Sat Sep 16 1972,Hereford United,0-0,Gillingham
Sat Sep 16 1972,Peterborough United,0-1,Torquay United
Sat Sep 16 1972,Newport County,0-2,Cambridge United
Sat Sep 16 1972,Aldershot,0-1,Mansfield Town
Sat Sep 16 1972,Hartlepool United,1-0,Workington
Sat Sep 16 1972,Barnsley,4-0,Colchester United
Sat Sep 16 1972,Northampton Town,1-1,Reading
Sat Sep 16 1972,Crewe Alexandra,1-2,Bradford City
Sat Sep 16 1972,Bury,0-4,Lincoln City
Sat Sep 16 1972,Exeter City,3-0,Stockport County
Mon Sep 18 1972,Mansfield Town,2-0,Gillingham
Mon Sep 18 1972,Hartlepool United,0-0,Darlington
Tue Sep 19 1972,Newport County,1-1,Peterborough United
Tue Sep 19 1972,Bury,2-2,Northampton Town
Tue Sep 19 1972,Hereford United,1-2,Barnsley
Wed Sep 20 1972,Torquay United,3-0,Workington
Wed Sep 20 1972,Cambridge United,1-0,Stockport County
Wed Sep 20 1972,Crewe Alexandra,0-1,Doncaster Rovers
Wed Sep 20 1972,Reading,1-1,Lincoln City
Wed Sep 20 1972,Exeter City,1-0,Aldershot
Wed Sep 20 1972,Southport,1-0,Colchester United
Fri Sep 22 1972,Stockport County,0-0,Bury
Fri Sep 22 1972,Southport,2-0,Hereford United
Fri Sep 22 1972,Colchester United,2-2,Northampton Town
Sat Sep 23 1972,Workington,2-1,Darlington
Sat Sep 23 1972,Mansfield Town,3-1,Barnsley
Sat Sep 23 1972,Gillingham,1-2,Aldershot
Sat Sep 23 1972,Torquay United,0-2,Exeter City
Sat Sep 23 1972,Lincoln City,2-1,Doncaster Rovers
Sat Sep 23 1972,Chester,2-1,Crewe Alexandra
Sat Sep 23 1972,Cambridge United,3-1,Peterborough United
Sat Sep 23 1972,Reading,5-0,Newport County
Sat Sep 23 1972,Bradford City,0-2,Hartlepool United
