Date,Team 1,FT,Team 2
Sat Aug 20 1960,Workington,1-3,Bradford Park Avenue
Sat Aug 20 1960,Crystal Palace,9-2,Accrington Stanley
Sat Aug 20 1960,Chester,2-2,Gillingham
Sat Aug 20 1960,Stockport County,1-0,Rochdale
Sat Aug 20 1960,Southport,2-0,Hartlepool United
Sat Aug 20 1960,Aldershot,2-0,Mansfield Town
Sat Aug 20 1960,Oldham Athletic,1-2,Northampton Town
Sat Aug 20 1960,Exeter City,0-0,Carlisle United
Sat Aug 20 1960,Darlington,1-0,Doncaster Rovers
Sat Aug 20 1960,Peterborough United,3-0,Wrexham
Sat Aug 20 1960,York City,3-2,Millwall
Sat Aug 20 1960,Crewe Alexandra,0-1,Barrow
Mon Aug 22 1960,Bradford Park Avenue,1-0,Chester
Mon Aug 22 1960,Barrow,1-1,York City
Mon Aug 22 1960,Hartlepool United,0-2,Peterborough United
Mon Aug 22 1960,Millwall,2-2,Accrington Stanley
Mon Aug 22 1960,Mansfield Town,0-2,Rochdale
Tue Aug 23 1960,Doncaster Rovers,0-1,Southport
Tue Aug 23 1960,Oldham Athletic,0-2,Aldershot
Tue Aug 23 1960,Carlisle United,1-4,Stockport County
Wed Aug 24 1960,Gillingham,0-0,Crewe Alexandra
Wed Aug 24 1960,Workington,3-0,Northampton Town
Wed Aug 24 1960,Crystal Palace,3-2,Darlington
Thu Aug 25 1960,Wrexham,3-1,Exeter City
Sat Aug 27 1960,Rochdale,3-1,Exeter City
Sat Aug 27 1960,Millwall,2-3,Crewe Alexandra
Sat Aug 27 1960,Gillingham,4-2,Workington
Sat Aug 27 1960,Carlisle United,3-3,Peterborough United
Sat Aug 27 1960,Bradford Park Avenue,5-1,Oldham Athletic
Sat Aug 27 1960,Doncaster Rovers,1-5,Crystal Palace
Sat Aug 27 1960,Northampton Town,2-1,Aldershot
Sat Aug 27 1960,Wrexham,3-0,Southport
Sat Aug 27 1960,Mansfield Town,2-2,Stockport County
Sat Aug 27 1960,Barrow,3-0,Chester
Sat Aug 27 1960,Hartlepool United,5-0,Darlington
Mon Aug 29 1960,Northampton Town,3-2,Workington
Mon Aug 29 1960,Accrington Stanley,3-3,Millwall
Mon Aug 29 1960,Stockport County,2-0,Carlisle United
Mon Aug 29 1960,Peterborough United,3-2,Hartlepool United
Mon Aug 29 1960,York City,2-0,Barrow
Tue Aug 30 1960,Rochdale,1-2,Mansfield Town
Tue Aug 30 1960,Southport,1-1,Doncaster Rovers
Wed Aug 31 1960,Exeter City,1-0,Wrexham
Wed Aug 31 1960,Crewe Alexandra,2-1,Gillingham
Wed Aug 31 1960,Chester,3-1,Bradford Park Avenue
Wed Aug 31 1960,Aldershot,4-0,Oldham Athletic
