Date,Team 1,FT,Team 2
Sat Aug 20 1960,Watford,2-2,Notts County
Sat Aug 20 1960,Newport County,5-2,Reading
Sat Aug 20 1960,Port Vale,1-1,Walsall
Sat Aug 20 1960,Colchester United,4-0,Hull City
Sat Aug 20 1960,Southend United,0-3,Bury
Sat Aug 20 1960,Brentford,4-1,Tranmere Rovers
Sat Aug 20 1960,Grimsby Town,0-0,Chesterfield
Sat Aug 20 1960,Torquay United,2-0,Shrewsbury Town
Sat Aug 20 1960,Bradford City,2-0,Bristol City
Sat Aug 20 1960,AFC Bournemouth,1-0,Queens Park Rangers
Sat Aug 20 1960,Barnsley,4-1,Coventry City
Sat Aug 20 1960,Swindon Town,1-1,Halifax Town
Mon Aug 22 1960,Chesterfield,2-2,Bury
Mon Aug 22 1960,Coventry City,2-2,Bradford City
Mon Aug 22 1960,Halifax Town,3-2,Torquay United
Mon Aug 22 1960,Hull City,5-1,Newport County
Mon Aug 22 1960,Colchester United,1-1,Grimsby Town
Mon Aug 22 1960,Tranmere Rovers,2-2,Swindon Town
Tue Aug 23 1960,Bristol City,1-0,AFC Bournemouth
Tue Aug 23 1960,Brentford,2-1,Watford
Tue Aug 23 1960,Walsall,5-1,Southend United
Wed Aug 24 1960,Reading,0-1,Barnsley
Wed Aug 24 1960,Shrewsbury Town,1-1,Port Vale
Thu Aug 25 1960,Notts County,2-1,Queens Park Rangers
Sat Aug 27 1960,Halifax Town,1-0,Brentford
Sat Aug 27 1960,Notts County,3-2,AFC Bournemouth
Sat Aug 27 1960,Chesterfield,0-3,Southend United
Sat Aug 27 1960,Hull City,2-3,Grimsby Town
Sat Aug 27 1960,Reading,2-1,Colchester United
Sat Aug 27 1960,Walsall,3-0,Torquay United
Sat Aug 27 1960,Tranmere Rovers,0-2,Watford
Sat Aug 27 1960,Coventry City,4-1,Newport County
Sat Aug 27 1960,Shrewsbury Town,1-1,Swindon Town
Sat Aug 27 1960,Bury,3-1,Port Vale
Sat Aug 27 1960,Queens Park Rangers,1-0,Bradford City
Sat Aug 27 1960,Bristol City,4-0,Barnsley
Mon Aug 29 1960,Port Vale,4-1,Shrewsbury Town
Mon Aug 29 1960,Newport County,3-1,Hull City
Mon Aug 29 1960,Queens Park Rangers,2-0,Notts County
Mon Aug 29 1960,Southend United,1-2,Walsall
Tue Aug 30 1960,Watford,6-1,Brentford
Tue Aug 30 1960,Bury,3-3,Chesterfield
Tue Aug 30 1960,Bradford City,4-1,Coventry City
Tue Aug 30 1960,Grimsby Town,2-1,Colchester United
Wed Aug 31 1960,Barnsley,1-1,Reading
Wed Aug 31 1960,AFC Bournemouth,2-2,Bristol City
Wed Aug 31 1960,Swindon Town,1-0,Tranmere Rovers
Thu Sep 1 1960,Torquay United,1-1,Halifax Town
Sat Sep 3 1960,Southend United,3-1,Hull City
Sat Sep 3 1960,Swindon Town,1-0,Walsall
Sat Sep 3 1960,Brentford,4-0,Shrewsbury Town
Sat Sep 3 1960,Barnsley,3-3,Queens Park Rangers
Sat Sep 3 1960,Tranmere Rovers,4-3,AFC Bournemouth
