Date,Team 1,FT,Team 2
Sat Aug 27 1921,Manchester City,2-1,Aston Villa
Sat Aug 27 1921,Huddersfield Town,1-2,Newcastle United
Sat Aug 27 1921,Everton,5-0,Manchester United
Sat Aug 27 1921,Cardiff City,0-1,Tottenham Hotspur
Sat Aug 27 1921,Birmingham City,2-3,Burnley
Sat Aug 27 1921,Blackburn Rovers,1-1,Chelsea
Sat Aug 27 1921,West Bromwich Albion,0-0,Middlesbrough
Sat Aug 27 1921,Sunderland,3-0,Liverpool
Sat Aug 27 1921,Oldham Athletic,0-0,Bradford City
Sat Aug 27 1921,Bolton Wanderers,2-2,Preston North End
Sat Aug 27 1921,Arsenal,1-2,Sheffield United
Mon Aug 29 1921,Middlesbrough,1-1,Oldham Athletic
Mon Aug 29 1921,Preston North End,3-2,Arsenal
Mon Aug 29 1921,Bradford City,1-1,Blackburn Rovers
Mon Aug 29 1921,Aston Villa,2-1,Cardiff City
Mon Aug 29 1921,Chelsea,1-2,Birmingham City
Mon Aug 29 1921,Tottenham Hotspur,1-2,Bolton Wanderers
Mon Aug 29 1921,Manchester United,2-3,West Bromwich Albion
Mon Aug 29 1921,Sheffield United,1-1,Huddersfield Town
Wed Aug 31 1921,Sunderland,3-2,Burnley
Wed Aug 31 1921,Newcastle United,3-0,Everton
Wed Aug 31 1921,Liverpool,3-2,Manchester City
Sat Sep 3 1921,Middlesbrough,3-2,West Bromwich Albion
Sat Sep 3 1921,Chelsea,1-0,Blackburn Rovers
Sat Sep 3 1921,Sheffield United,4-1,Arsenal
Sat Sep 3 1921,Bradford City,3-0,Oldham Athletic
Sat Sep 3 1921,Liverpool,2-1,Sunderland
Sat Sep 3 1921,Newcastle United,1-2,Huddersfield Town
Sat Sep 3 1921,Preston North End,3-1,Bolton Wanderers
Sat Sep 3 1921,Manchester United,2-1,Everton
Sat Sep 3 1921,Aston Villa,4-0,Manchester City
Sat Sep 3 1921,Tottenham Hotspur,4-1,Cardiff City
Sat Sep 3 1921,Burnley,3-1,Birmingham City
Mon Sep 5 1921,Bolton Wanderers,1-0,Tottenham Hotspur
Mon Sep 5 1921,Arsenal,1-0,Preston North End
Mon Sep 5 1921,Burnley,2-0,Sunderland
Mon Sep 5 1921,Cardiff City,0-4,Aston Villa
Mon Sep 5 1921,Oldham Athletic,0-1,Middlesbrough
Mon Sep 5 1921,Birmingham City,5-1,Chelsea
Tue Sep 6 1921,Huddersfield Town,1-1,Sheffield United
Wed Sep 7 1921,Manchester City,1-1,Liverpool
Wed Sep 7 1921,Everton,2-3,Newcastle United
Wed Sep 7 1921,West Bromwich Albion,0-0,Manchester United
Sat Sep 10 1921,Cardiff City,0-1,Oldham Athletic
Sat Sep 10 1921,Preston North End,1-0,Aston Villa
Sat Sep 10 1921,Sunderland,2-2,Huddersfield Town
Sat Sep 10 1921,Everton,2-1,Birmingham City
Sat Sep 10 1921,Sheffield United,0-1,Liverpool
Sat Sep 10 1921,Burnley,2-0,Newcastle United
Sat Sep 10 1921,West Bromwich Albion,0-2,Blackburn Rovers
Sat Sep 10 1921,Manchester City,2-0,Arsenal
Sat Sep 10 1921,Bolton Wanderers,3-3,Bradford City
Sat Sep 10 1921,Chelsea,0-0,Manchester United
Sat Sep 10 1921,Tottenham Hotspur,2-4,Middlesbrough
Mon Sep 12 1921,Aston Villa,1-1,Blackburn Rovers
Sat Sep 17 1921,Newcastle United,2-1,Burnley
Sat Sep 17 1921,Bradford City,4-3,Bolton Wanderers
Sat Sep 17 1921,Blackburn Rovers,2-3,West Bromwich Albion
Sat Sep 17 1921,Arsenal,0-1,Manchester City
Sat Sep 17 1921,Liverpool,1-1,Sheffield United
Sat Sep 17 1921,Middlesbrough,0-0,Tottenham Hotspur
Sat Sep 17 1921,Huddersfield Town,1-2,Sunderland
Sat Sep 17 1921,Birmingham City,1-1,Everton
Sat Sep 17 1921,Oldham Athletic,2-1,Cardiff City
Sat Sep 17 1921,Manchester United,0-0,Chelsea
Sat Sep 17 1921,Aston Villa,2-0,Preston North End
Mon Sep 19 1921,Blackburn Rovers,3-1,Bradford City
Sat Sep 24 1921,Sunderland,2-1,Birmingham City
Sat Sep 24 1921,Preston North End,3-2,Manchester United
Sat Sep 24 1921,Tottenham Hotspur,3-1,Aston Villa
Sat Sep 24 1921,Everton,1-1,Arsenal
Sat Sep 24 1921,West Bromwich Albion,0-1,Oldham Athletic
Sat Sep 24 1921,Chelsea,0-1,Liverpool
Sat Sep 24 1921,Manchester City,1-1,Blackburn Rovers
Sat Sep 24 1921,Cardiff City,3-1,Middlesbrough
Sat Sep 24 1921,Burnley,4-0,Bradford City
Sat Sep 24 1921,Bolton Wanderers,3-1,Huddersfield Town
Sat Sep 24 1921,Sheffield United,1-1,Newcastle United
Sat Oct 1 1921,Bradford City,0-4,Burnley
Sat Oct 1 1921,Huddersfield Town,3-0,Bolton Wanderers
Sat Oct 1 1921,Blackburn Rovers,3-1,Manchester City
Sat Oct 1 1921,Middlesbrough,0-0,Cardiff City
Sat Oct 1 1921,Birmingham City,1-0,Sunderland
Sat Oct 1 1921,Newcastle United,2-1,Sheffield United
Sat Oct 1 1921,Manchester United,1-1,Preston North End
Sat Oct 1 1921,Arsenal,1-0,Everton
Sat Oct 1 1921,Aston Villa,2-1,Tottenham Hotspur
Sat Oct 1 1921,Liverpool,1-1,Chelsea
Sat Oct 1 1921,Oldham Athletic,1-0,West Bromwich Albion
Sat Oct 8 1921,Tottenham Hotspur,2-2,Manchester United
Sat Oct 8 1921,Everton,2-0,Blackburn Rovers
Sat Oct 8 1921,Cardiff City,1-2,Bolton Wanderers
Sat Oct 8 1921,Preston North End,1-1,Liverpool
Sat Oct 8 1921,Burnley,2-1,Sheffield United
Sat Oct 8 1921,West Bromwich Albion,0-1,Aston Villa
Sat Oct 8 1921,Sunderland,1-0,Arsenal
Sat Oct 8 1921,Manchester City,2-1,Oldham Athletic
Sat Oct 8 1921,Birmingham City,0-2,Huddersfield Town
Sat Oct 8 1921,Bradford City,0-2,Middlesbrough
Sat Oct 8 1921,Chelsea,1-1,Newcastle United
Sat Oct 15 1921,Huddersfield Town,1-0,Birmingham City
Sat Oct 15 1921,Sheffield United,0-1,Burnley
Sat Oct 15 1921,Manchester United,2-1,Tottenham Hotspur
Sat Oct 15 1921,Oldham Athletic,0-1,Manchester City
Sat Oct 15 1921,Arsenal,1-2,Sunderland
Sat Oct 15 1921,Newcastle United,1-0,Chelsea
Sat Oct 15 1921,Middlesbrough,1-2,Bradford City
Sat Oct 15 1921,Liverpool,4-0,Preston North End
Sat Oct 15 1921,Bolton Wanderers,1-2,Cardiff City
Sat Oct 15 1921,Aston Villa,0-1,West Bromwich Albion
Sat Oct 15 1921,Blackburn Rovers,2-2,Everton
Sat Oct 22 1921,Middlesbrough,5-0,Aston Villa
Sat Oct 22 1921,Birmingham City,1-1,Bolton Wanderers
Sat Oct 22 1921,West Bromwich Albion,2-2,Cardiff City
Sat Oct 22 1921,Huddersfield Town,2-0,Arsenal
Sat Oct 22 1921,Burnley,5-0,Chelsea
Sat Oct 22 1921,Everton,2-2,Oldham Athletic
Sat Oct 22 1921,Manchester City,4-1,Manchester United
Sat Oct 22 1921,Tottenham Hotspur,0-1,Liverpool
Sat Oct 22 1921,Bradford City,1-1,Sheffield United
Sat Oct 22 1921,Preston North End,2-0,Newcastle United
Sat Oct 22 1921,Sunderland,3-1,Blackburn Rovers
Sat Oct 29 1921,Cardiff City,2-0,West Bromwich Albion
Sat Oct 29 1921,Oldham Athletic,0-0,Everton
Sat Oct 29 1921,Blackburn Rovers,1-2,Sunderland
Sat Oct 29 1921,Sheffield United,1-0,Bradford City
Sat Oct 29 1921,Aston Villa,6-2,Middlesbrough
Sat Oct 29 1921,Arsenal,1-3,Huddersfield Town
Sat Oct 29 1921,Liverpool,1-1,Tottenham Hotspur
Sat Oct 29 1921,Bolton Wanderers,1-2,Birmingham City
Sat Oct 29 1921,Newcastle United,3-1,Preston North End
Sat Oct 29 1921,Manchester United,3-1,Manchester City
Sat Oct 29 1921,Chelsea,4-1,Burnley
Sat Nov 5 1921,West Bromwich Albion,0-1,Bolton Wanderers
Sat Nov 5 1921,Everton,1-1,Liverpool
Sat Nov 5 1921,Sunderland,5-1,Oldham Athletic
Sat Nov 5 1921,Cardiff City,0-2,Manchester City
Sat Nov 5 1921,Chelsea,0-2,Sheffield United
Sat Nov 5 1921,Huddersfield Town,3-0,Blackburn Rovers
Sat Nov 5 1921,Tottenham Hotspur,4-0,Newcastle United
Sat Nov 5 1921,Manchester United,3-5,Middlesbrough
Sat Nov 5 1921,Bradford City,3-2,Aston Villa
Sat Nov 5 1921,Burnley,3-3,Preston North End
Sat Nov 5 1921,Birmingham City,0-1,Arsenal
Sat Nov 12 1921,Oldham Athletic,3-0,Sunderland
Sat Nov 12 1921,Manchester City,1-1,Cardiff City
Sat Nov 12 1921,Bolton Wanderers,2-0,West Bromwich Albion
Sat Nov 12 1921,Blackburn Rovers,2-0,Huddersfield Town
Sat Nov 12 1921,Aston Villa,7-1,Bradford City
Sat Nov 12 1921,Newcastle United,0-2,Tottenham Hotspur
Sat Nov 12 1921,Preston North End,2-1,Burnley
