Date,Team 1,FT,Team 2
Sat Aug 8 2015,Accrington,1-1,Luton Town
Sat Aug 8 2015,AFC Wimbledon,0-2,Plymouth Argyle
Sat Aug 8 2015,Bristol Rovers,0-1,Northampton Town
Sat Aug 8 2015,Cambridge United,3-0,Newport County
Sat Aug 8 2015,Exeter City,3-2,Yeovil
Sat Aug 8 2015,Hartlepool United,2-0,Morecambe
Sat Aug 8 2015,Leyton Orient,2-0,Barnet
Sat Aug 8 2015,Mansfield Town,1-1,Carlisle United
Sat Aug 8 2015,Oxford United,1-1,Crawley Town
Sat Aug 8 2015,Portsmouth,3-0,Dagenham and Redbridge
Sat Aug 8 2015,Stevenage Borough,0-2,Notts County
Sat Aug 8 2015,Wycombe Wanderers,3-0,York City
Fri Aug 14 2015,Notts County,0-2,Mansfield Town
Sat Aug 15 2015,York City,1-2,Hartlepool United
Sat Aug 15 2015,Carlisle United,4-4,Cambridge United
Sat Aug 15 2015,Crawley Town,1-2,AFC Wimbledon
Sat Aug 15 2015,Dagenham and Redbridge,1-3,Leyton Orient
Sat Aug 15 2015,Barnet,0-2,Wycombe Wanderers
Sat Aug 15 2015,Morecambe,1-0,Accrington
Sat Aug 15 2015,Newport County,2-2,Stevenage Borough
Sat Aug 15 2015,Northampton Town,3-0,Exeter City
Sat Aug 15 2015,Plymouth Argyle,1-2,Portsmouth
Sat Aug 15 2015,Yeovil,0-1,Bristol Rovers
Sat Aug 15 2015,Luton Town,2-2,Oxford United
Tue Aug 18 2015,Accrington,1-0,Mansfield Town
Tue Aug 18 2015,AFC Wimbledon,1-2,Cambridge United
Tue Aug 18 2015,Barnet,2-0,Northampton Town
Tue Aug 18 2015,Crawley Town,0-0,Portsmouth
Tue Aug 18 2015,Dagenham and Redbridge,1-2,Exeter City
Tue Aug 18 2015,Hartlepool United,1-0,Newport County
Tue Aug 18 2015,Leyton Orient,3-0,Stevenage Borough
Tue Aug 18 2015,Luton Town,0-1,Bristol Rovers
Tue Aug 18 2015,Morecambe,0-1,Wycombe Wanderers
Tue Aug 18 2015,Oxford United,3-1,Notts County
Tue Aug 18 2015,Plymouth Argyle,4-1,Carlisle United
Tue Aug 18 2015,York City,1-0,Yeovil
Sat Aug 22 2015,Bristol Rovers,3-1,Barnet
Sat Aug 22 2015,Cambridge United,0-3,Crawley Town
Sat Aug 22 2015,Carlisle United,1-1,AFC Wimbledon
Sat Aug 22 2015,Exeter City,0-0,York City
Sat Aug 22 2015,Mansfield Town,1-1,Oxford United
Sat Aug 22 2015,Newport County,2-3,Leyton Orient
Sat Aug 22 2015,Northampton Town,0-2,Plymouth Argyle
Sat Aug 22 2015,Notts County,1-1,Accrington
Sat Aug 22 2015,Portsmouth,3-3,Morecambe
Sat Aug 22 2015,Stevenage Borough,2-0,Hartlepool United
Sat Aug 22 2015,Wycombe Wanderers,1-1,Dagenham and Redbridge
Sat Aug 22 2015,Yeovil,3-2,Luton Town
Sat Aug 29 2015,Accrington,1-1,Northampton Town
Sat Aug 29 2015,AFC Wimbledon,2-1,Exeter City
Sat Aug 29 2015,Barnet,0-0,Cambridge United
Sat Aug 29 2015,Crawley Town,0-0,Wycombe Wanderers
Sat Aug 29 2015,Dagenham and Redbridge,1-1,Stevenage Borough
Sat Aug 29 2015,York City,1-2,Mansfield Town
Sat Aug 29 2015,Leyton Orient,2-0,Bristol Rovers
Sat Aug 29 2015,Luton Town,1-2,Portsmouth
Sat Aug 29 2015,Morecambe,4-1,Notts County
Sat Aug 29 2015,Oxford United,2-0,Yeovil
Sat Aug 29 2015,Plymouth Argyle,1-0,Newport County
Sat Aug 29 2015,Hartlepool United,2-3,Carlisle United
Sat Sep 5 2015,Newport County,0-3,York City
Sat Sep 5 2015,Carlisle United,3-2,Barnet
Sat Sep 5 2015,Cambridge United,1-3,Luton Town
Sat Sep 5 2015,Exeter City,4-0,Leyton Orient
Sat Sep 5 2015,Mansfield Town,1-1,AFC Wimbledon
Sat Sep 5 2015,Northampton Town,1-2,Dagenham and Redbridge
Sat Sep 5 2015,Portsmouth,0-0,Accrington
Sat Sep 5 2015,Stevenage Borough,2-1,Plymouth Argyle
Sat Sep 5 2015,Wycombe Wanderers,2-1,Hartlepool United
Sat Sep 5 2015,Yeovil,2-4,Morecambe
Sun Sep 6 2015,Bristol Rovers,0-1,Oxford United
Sat Sep 12 2015,Yeovil,1-1,AFC Wimbledon
Sat Sep 12 2015,Bristol Rovers,0-1,Accrington
Sat Sep 12 2015,Cambridge United,1-1,Leyton Orient
Sat Sep 12 2015,Carlisle United,2-1,Dagenham and Redbridge
Sat Sep 12 2015,Exeter City,1-0,Hartlepool United
Sat Sep 12 2015,Mansfield Town,4-0,Crawley Town
Sat Sep 12 2015,Newport County,1-2,Morecambe
Sat Sep 12 2015,Northampton Town,1-0,Oxford United
Sat Sep 12 2015,Notts County,3-2,Luton Town
Sat Sep 12 2015,Portsmouth,3-1,Barnet
Sat Sep 12 2015,Stevenage Borough,2-2,York City
Sat Sep 12 2015,Wycombe Wanderers,1-2,Plymouth Argyle
Sat Sep 19 2015,Hartlepool United,0-0,Cambridge United
Sat Sep 19 2015,Accrington,4-2,Exeter City
Sat Sep 19 2015,AFC Wimbledon,2-1,Notts County
Sat Sep 19 2015,Barnet,3-2,Stevenage Borough
Sat Sep 19 2015,Crawley Town,0-1,Yeovil
Sat Sep 19 2015,Dagenham and Redbridge,0-0,Newport County
Sat Sep 19 2015,York City,2-2,Carlisle United
Sat Sep 19 2015,Leyton Orient,1-1,Wycombe Wanderers
Sat Sep 19 2015,Luton Town,1-0,Mansfield Town
Sat Sep 19 2015,Morecambe,2-4,Northampton Town
Sat Sep 19 2015,Oxford United,1-1,Portsmouth
Sat Sep 19 2015,Plymouth Argyle,1-1,Bristol Rovers
Tue Sep 22 2015,Notts County,4-1,Crawley Town
Sat Sep 26 2015,Barnet,3-1,Dagenham and Redbridge
Sat Sep 26 2015,Bristol Rovers,1-2,Portsmouth
Sat Sep 26 2015,Cambridge United,1-0,Stevenage Borough
Sat Sep 26 2015,Carlisle United,0-1,Newport County
Sat Sep 26 2015,Crawley Town,0-3,Accrington
Sat Sep 26 2015,Exeter City,0-2,Wycombe Wanderers
Sat Sep 26 2015,Luton Town,2-0,AFC Wimbledon
Sat Sep 26 2015,Mansfield Town,0-0,Plymouth Argyle
Sat Sep 26 2015,Northampton Town,1-1,Leyton Orient
Sat Sep 26 2015,Yeovil,1-2,Hartlepool United
Sat Sep 26 2015,Oxford United,0-0,Morecambe
Sat Sep 26 2015,Notts County,1-0,York City
Tue Sep 29 2015,Accrington,2-1,Yeovil
Tue Sep 29 2015,AFC Wimbledon,1-1,Northampton Town
Tue Sep 29 2015,Dagenham and Redbridge,1-1,Notts County
Tue Sep 29 2015,Hartlepool United,0-3,Bristol Rovers
Tue Sep 29 2015,Leyton Orient,1-2,Carlisle United
Tue Sep 29 2015,Morecambe,1-3,Luton Town
Tue Sep 29 2015,Newport County,0-3,Crawley Town
Tue Sep 29 2015,Plymouth Argyle,2-1,Barnet
Tue Sep 29 2015,Portsmouth,1-2,Exeter City
Tue Sep 29 2015,Stevenage Borough,0-2,Mansfield Town
Tue Sep 29 2015,Wycombe Wanderers,1-0,Cambridge United
Tue Sep 29 2015,York City,1-2,Oxford United
Sat Oct 3 2015,Accrington,1-3,Oxford United
Sat Oct 3 2015,AFC Wimbledon,2-0,Barnet
Sat Oct 3 2015,Dagenham and Redbridge,3-4,Mansfield Town
Sat Oct 3 2015,Hartlepool United,1-4,Luton Town
Sat Oct 3 2015,York City,2-2,Cambridge United
Sat Oct 3 2015,Morecambe,3-4,Bristol Rovers
Sat Oct 3 2015,Newport County,1-1,Exeter City
Sat Oct 3 2015,Plymouth Argyle,2-1,Crawley Town
Sat Oct 3 2015,Portsmouth,0-0,Yeovil
Sat Oct 3 2015,Stevenage Borough,0-1,Carlisle United
Sat Oct 3 2015,Wycombe Wanderers,2-3,Northampton Town
Sat Oct 3 2015,Leyton Orient,3-1,Notts County
Sat Oct 10 2015,Barnet,1-2,Accrington
Sat Oct 10 2015,Cambridge United,1-3,Portsmouth
Sat Oct 10 2015,Carlisle United,2-3,Morecambe
Sat Oct 10 2015,Crawley Town,3-2,Leyton Orient
Sat Oct 10 2015,Luton Town,1-1,York City
Sat Oct 10 2015,Mansfield Town,3-0,Newport County
Sat Oct 10 2015,Northampton Town,2-1,Hartlepool United
Sat Oct 10 2015,Yeovil,2-2,Dagenham and Redbridge
Sat Oct 10 2015,Oxford United,1-0,AFC Wimbledon
Sun Oct 11 2015,Exeter City,3-3,Stevenage Borough
Sun Oct 11 2015,Notts County,0-2,Plymouth Argyle
Sat Oct 17 2015,Carlisle United,1-0,Exeter City
Sat Oct 17 2015,AFC Wimbledon,2-5,Morecambe
Sat Oct 17 2015,Barnet,3-1,York City
Sat Oct 17 2015,Cambridge United,2-1,Northampton Town
Sat Oct 17 2015,Stevenage Borough,2-1,Wycombe Wanderers
Sat Oct 17 2015,Crawley Town,2-1,Luton Town
Sat Oct 17 2015,Dagenham and Redbridge,0-1,Hartlepool United
Sat Oct 17 2015,Leyton Orient,2-2,Oxford United
Sat Oct 17 2015,Mansfield Town,1-2,Bristol Rovers
Sat Oct 17 2015,Newport County,0-1,Portsmouth
Sat Oct 17 2015,Plymouth Argyle,1-0,Accrington
Sat Oct 17 2015,Notts County,2-0,Yeovil
Tue Oct 20 2015,York City,2-2,Dagenham and Redbridge
Tue Oct 20 2015,Accrington,3-4,AFC Wimbledon
Tue Oct 20 2015,Bristol Rovers,0-0,Notts County
Tue Oct 20 2015,Hartlepool United,1-1,Barnet
Tue Oct 20 2015,Yeovil,0-1,Mansfield Town
Tue Oct 20 2015,Morecambe,3-1,Crawley Town
Tue Oct 20 2015,Northampton Town,3-2,Carlisle United
Tue Oct 20 2015,Oxford United,1-0,Plymouth Argyle
Tue Oct 20 2015,Portsmouth,1-1,Stevenage Borough
Tue Oct 20 2015,Wycombe Wanderers,0-2,Newport County
Tue Oct 20 2015,Luton Town,1-1,Leyton Orient
Wed Oct 21 2015,Exeter City,1-0,Cambridge United
Sat Oct 24 2015,Luton Town,1-2,Plymouth Argyle
Sat Oct 24 2015,Accrington,3-1,Dagenham and Redbridge
Sat Oct 24 2015,Bristol Rovers,1-4,Newport County
Sat Oct 24 2015,Exeter City,1-1,Notts County
Sat Oct 24 2015,Hartlepool United,1-2,Crawley Town
Sat Oct 24 2015,York City,1-3,AFC Wimbledon
Sat Oct 24 2015,Morecambe,0-1,Leyton Orient
Sat Oct 24 2015,Northampton Town,2-1,Stevenage Borough
Sat Oct 24 2015,Oxford United,2-3,Barnet
Sat Oct 24 2015,Yeovil,2-3,Cambridge United
Sat Oct 24 2015,Wycombe Wanderers,1-1,Carlisle United
Sat Oct 24 2015,Portsmouth,0-0,Mansfield Town
Fri Oct 30 2015,Cambridge United,1-2,Bristol Rovers
Sat Oct 31 2015,Carlisle United,3-2,Yeovil
Sat Oct 31 2015,Crawley Town,1-0,York City
Sat Oct 31 2015,AFC Wimbledon,2-0,Hartlepool United
Sat Oct 31 2015,Barnet,2-0,Exeter City
Sat Oct 31 2015,Stevenage Borough,1-5,Oxford United
Sat Oct 31 2015,Plymouth Argyle,2-0,Morecambe
Sat Oct 31 2015,Mansfield Town,0-2,Wycombe Wanderers
Sat Oct 31 2015,Newport County,2-2,Northampton Town
Sat Oct 31 2015,Notts County,2-1,Portsmouth
Sat Oct 31 2015,Leyton Orient,0-1,Accrington
Sun Nov 1 2015,Dagenham and Redbridge,0-2,Luton Town
Sat Nov 14 2015,Luton Town,2-0,Barnet
Sat Nov 14 2015,Accrington,2-2,Newport County
Sat Nov 14 2015,Bristol Rovers,2-0,Carlisle United
Sat Nov 14 2015,Exeter City,2-2,Crawley Town
Sat Nov 14 2015,York City,1-2,Plymouth Argyle
Sat Nov 14 2015,Yeovil,2-2,Stevenage Borough
Sat Nov 14 2015,Oxford United,1-0,Cambridge United
Sat Nov 14 2015,Northampton Town,1-0,Mansfield Town
Sun Nov 15 2015,Portsmouth,0-0,AFC Wimbledon
Sun Nov 15 2015,Hartlepool United,3-1,Leyton Orient
Sat Nov 21 2015,Stevenage Borough,0-0,Luton Town
Sat Nov 21 2015,Plymouth Argyle,1-2,Exeter City
Sat Nov 21 2015,Notts County,1-2,Northampton Town
Sat Nov 21 2015,AFC Wimbledon,1-1,Wycombe Wanderers
Sat Nov 21 2015,Barnet,0-0,Morecambe
Sat Nov 21 2015,Cambridge United,2-3,Accrington
Sat Nov 21 2015,Carlisle United,2-2,Portsmouth
Sat Nov 21 2015,Crawley Town,2-1,Bristol Rovers
Sat Nov 21 2015,Dagenham and Redbridge,0-1,Oxford United
Sat Nov 21 2015,Newport County,0-0,Yeovil
Sat Nov 21 2015,Mansfield Town,3-1,Hartlepool United
Sat Nov 21 2015,Leyton Orient,3-2,York City
Tue Nov 24 2015,Portsmouth,6-0,York City
Tue Nov 24 2015,Yeovil,0-1,Wycombe Wanderers
Tue Nov 24 2015,Plymouth Argyle,1-1,Leyton Orient
Tue Nov 24 2015,AFC Wimbledon,0-1,Dagenham and Redbridge
Tue Nov 24 2015,Bristol Rovers,1-2,Stevenage Borough
Tue Nov 24 2015,Crawley Town,1-2,Northampton Town
Tue Nov 24 2015,Luton Town,3-4,Carlisle United
Tue Nov 24 2015,Mansfield Town,0-2,Exeter City
Tue Nov 24 2015,Morecambe,2-4,Cambridge United
Tue Nov 24 2015,Notts County,4-2,Barnet
Tue Nov 24 2015,Oxford United,1-1,Newport County
Sat Nov 28 2015,Carlisle United,3-1,Crawley Town
