Date,Team 1,FT,Team 2
Sat Aug 8 2015,Burton Albion,2-1,Scunthorpe United
Sat Aug 8 2015,Chesterfield,3-1,Barnsley
Sat Aug 8 2015,Colchester United,2-2,Blackpool
Sat Aug 8 2015,Coventry City,2-0,Wigan Athletic
Sat Aug 8 2015,Crewe Alexandra,0-0,Port Vale
Sat Aug 8 2015,Doncaster Rovers,1-1,Bury
Sat Aug 8 2015,Fleetwood Town,1-1,Southend United
Sat Aug 8 2015,Gillingham,4-0,Sheffield United
Sat Aug 8 2015,Rochdale,2-0,Peterborough United
Sat Aug 8 2015,Shrewsbury Town,1-2,Millwall
Sat Aug 8 2015,Swindon Town,4-1,Bradford City
Sat Aug 8 2015,Walsall,1-1,Oldham Athletic
Sat Aug 15 2015,Barnsley,1-0,Burton Albion
Sat Aug 15 2015,Blackpool,0-2,Rochdale
Sat Aug 15 2015,Bradford City,1-1,Shrewsbury Town
Sat Aug 15 2015,Bury,2-2,Swindon Town
Sat Aug 15 2015,Millwall,0-4,Coventry City
Sat Aug 15 2015,Oldham Athletic,1-0,Fleetwood Town
Sat Aug 15 2015,Peterborough United,2-1,Colchester United
Sat Aug 15 2015,Port Vale,1-1,Gillingham
Sat Aug 15 2015,Scunthorpe United,2-0,Crewe Alexandra
Sat Aug 15 2015,Sheffield United,2-0,Chesterfield
Sat Aug 15 2015,Southend United,0-2,Walsall
Sun Aug 16 2015,Wigan Athletic,0-0,Doncaster Rovers
Tue Aug 18 2015,Peterborough United,1-3,Sheffield United
Tue Aug 18 2015,Blackpool,1-2,Burton Albion
Tue Aug 18 2015,Bradford City,1-2,Gillingham
Tue Aug 18 2015,Bury,3-4,Fleetwood Town
Tue Aug 18 2015,Colchester United,0-0,Oldham Athletic
Tue Aug 18 2015,Swindon Town,2-2,Port Vale
Tue Aug 18 2015,Millwall,2-3,Barnsley
Tue Aug 18 2015,Rochdale,1-2,Walsall
Tue Aug 18 2015,Shrewsbury Town,1-2,Chesterfield
Tue Aug 18 2015,Coventry City,3-2,Crewe Alexandra
Wed Aug 19 2015,Doncaster Rovers,0-0,Southend United
Wed Aug 19 2015,Wigan Athletic,3-0,Scunthorpe United
Sat Aug 22 2015,Barnsley,0-0,Bradford City
Sat Aug 22 2015,Burton Albion,2-1,Peterborough United
Sat Aug 22 2015,Chesterfield,0-0,Rochdale
Sat Aug 22 2015,Crewe Alexandra,3-3,Bury
Sat Aug 22 2015,Fleetwood Town,4-0,Colchester United
Sat Aug 22 2015,Walsall,2-1,Coventry City
Sat Aug 22 2015,Oldham Athletic,1-1,Shrewsbury Town
Sat Aug 22 2015,Port Vale,3-0,Doncaster Rovers
Sat Aug 22 2015,Scunthorpe United,0-0,Millwall
Sat Aug 22 2015,Sheffield United,2-0,Blackpool
Sat Aug 22 2015,Southend United,0-1,Swindon Town
Sat Aug 22 2015,Gillingham,2-0,Wigan Athletic
Sat Aug 29 2015,Blackpool,0-4,Walsall
Sat Aug 29 2015,Bradford City,1-0,Port Vale
Sat Aug 29 2015,Bury,1-1,Oldham Athletic
Sat Aug 29 2015,Colchester United,2-2,Scunthorpe United
Sat Aug 29 2015,Doncaster Rovers,2-0,Fleetwood Town
Sat Aug 29 2015,Millwall,0-2,Chesterfield
Sat Aug 29 2015,Peterborough United,1-1,Gillingham
Sat Aug 29 2015,Rochdale,3-0,Barnsley
Sat Aug 29 2015,Shrewsbury Town,0-1,Burton Albion
Sat Aug 29 2015,Swindon Town,0-2,Sheffield United
Sat Aug 29 2015,Wigan Athletic,1-0,Crewe Alexandra
Mon Aug 31 2015,Coventry City,2-2,Southend United
Sat Sep 5 2015,Crewe Alexandra,1-3,Swindon Town
Sat Sep 5 2015,Barnsley,1-2,Shrewsbury Town
Sat Sep 5 2015,Chesterfield,2-3,Wigan Athletic
Sat Sep 5 2015,Southend United,2-1,Peterborough United
Sat Sep 5 2015,Fleetwood Town,1-1,Rochdale
Sat Sep 5 2015,Walsall,0-1,Bury
Sat Sep 5 2015,Oldham Athletic,1-2,Bradford City
Sat Sep 5 2015,Scunthorpe United,0-1,Blackpool
Sat Sep 5 2015,Gillingham,1-0,Doncaster Rovers
Sun Sep 6 2015,Burton Albion,1-2,Coventry City
Sat Sep 12 2015,Fleetwood Town,1-1,Bradford City
Sat Sep 12 2015,Southend United,0-1,Shrewsbury Town
Sat Sep 12 2015,Barnsley,4-1,Swindon Town
Sat Sep 12 2015,Burton Albion,1-0,Rochdale
Sat Sep 12 2015,Chesterfield,3-3,Colchester United
Sat Sep 12 2015,Crewe Alexandra,1-3,Millwall
Sat Sep 12 2015,Walsall,2-0,Doncaster Rovers
Sat Sep 12 2015,Sheffield United,1-3,Bury
Sat Sep 12 2015,Oldham Athletic,1-5,Peterborough United
Sat Sep 12 2015,Port Vale,3-2,Wigan Athletic
Sat Sep 12 2015,Scunthorpe United,1-0,Coventry City
Sat Sep 12 2015,Gillingham,2-1,Blackpool
Tue Sep 15 2015,Sheffield United,2-3,Colchester United
Tue Sep 15 2015,Port Vale,0-2,Millwall
Sat Sep 19 2015,Blackpool,1-1,Barnsley
Sat Sep 19 2015,Bury,1-0,Port Vale
Sat Sep 19 2015,Colchester United,2-1,Gillingham
Sat Sep 19 2015,Coventry City,1-0,Chesterfield
Sat Sep 19 2015,Doncaster Rovers,1-1,Oldham Athletic
Sat Sep 19 2015,Millwall,0-2,Southend United
Sat Sep 19 2015,Peterborough United,1-1,Walsall
Sat Sep 19 2015,Rochdale,2-1,Scunthorpe United
Sat Sep 19 2015,Shrewsbury Town,0-1,Crewe Alexandra
Sat Sep 19 2015,Swindon Town,0-1,Burton Albion
Sat Sep 19 2015,Wigan Athletic,2-1,Fleetwood Town
Sun Sep 20 2015,Bradford City,2-2,Sheffield United
Sat Sep 26 2015,Barnsley,2-0,Gillingham
Sat Sep 26 2015,Bradford City,0-2,Peterborough United
Sat Sep 26 2015,Bury,2-1,Coventry City
Sat Sep 26 2015,Chesterfield,1-2,Burton Albion
