Date,Team 1,FT,Team 2
Sat Aug 27 1932,Manchester United,0-2,Stoke City
Sat Aug 27 1932,Burnley,1-1,Chesterfield
Sat Aug 27 1932,Preston North End,2-3,Bradford Park Avenue
Sat Aug 27 1932,Tottenham Hotspur,4-1,Charlton Athletic
Sat Aug 27 1932,Millwall,3-0,Southampton
Sat Aug 27 1932,Bradford City,2-0,Fulham
Sat Aug 27 1932,Grimsby Town,1-1,Nottingham Forest
Sat Aug 27 1932,Oldham Athletic,3-1,Plymouth Argyle
Sat Aug 27 1932,Port Vale,1-0,Bury
Sat Aug 27 1932,Notts County,1-1,Lincoln City
Sat Aug 27 1932,Swansea City,1-0,West Ham United
Mon Aug 29 1932,Southampton,2-2,Port Vale
Mon Aug 29 1932,Stoke City,1-2,Millwall
Mon Aug 29 1932,West Ham United,2-4,Bradford City
Mon Aug 29 1932,Charlton Athletic,0-1,Manchester United
Mon Aug 29 1932,Lincoln City,2-0,Swansea City
Mon Aug 29 1932,Bury,3-1,Notts County
Mon Aug 29 1932,Preston North End,6-1,Burnley
Mon Aug 29 1932,Nottingham Forest,3-1,Tottenham Hotspur
Wed Aug 31 1932,Bradford Park Avenue,1-3,Oldham Athletic
Wed Aug 31 1932,Plymouth Argyle,4-0,Grimsby Town
Sat Sep 3 1932,Nottingham Forest,2-3,Oldham Athletic
Sat Sep 3 1932,Bradford Park Avenue,0-4,Burnley
Sat Sep 3 1932,Plymouth Argyle,5-0,Preston North End
Sat Sep 3 1932,Bury,3-0,Millwall
Sat Sep 3 1932,West Ham United,1-1,Notts County
Sat Sep 3 1932,Charlton Athletic,2-3,Grimsby Town
Sat Sep 3 1932,Lincoln City,0-1,Port Vale
Sat Sep 3 1932,Fulham,3-1,Swansea City
Sat Sep 3 1932,Chesterfield,1-2,Bradford City
Sat Sep 3 1932,Southampton,4-2,Manchester United
Sat Sep 3 1932,Stoke City,2-0,Tottenham Hotspur
Mon Sep 5 1932,Swansea City,3-1,Lincoln City
Mon Sep 5 1932,Burnley,4-0,Preston North End
Mon Sep 5 1932,Fulham,2-2,Chesterfield
Mon Sep 5 1932,Tottenham Hotspur,0-0,Nottingham Forest
Mon Sep 5 1932,Oldham Athletic,1-3,Bradford Park Avenue
Mon Sep 5 1932,Millwall,0-0,Stoke City
Mon Sep 5 1932,Port Vale,0-2,Southampton
Tue Sep 6 1932,Grimsby Town,2-3,Plymouth Argyle
Wed Sep 7 1932,Manchester United,1-1,Charlton Athletic
Wed Sep 7 1932,Bradford City,5-1,West Ham United
Sat Sep 10 1932,Millwall,2-0,Lincoln City
Sat Sep 10 1932,Port Vale,4-0,West Ham United
Sat Sep 10 1932,Tottenham Hotspur,6-1,Manchester United
Sat Sep 10 1932,Southampton,1-0,Bury
Sat Sep 10 1932,Swansea City,3-0,Chesterfield
Sat Sep 10 1932,Oldham Athletic,0-0,Charlton Athletic
Sat Sep 10 1932,Grimsby Town,0-1,Stoke City
Sat Sep 10 1932,Notts County,1-2,Fulham
