Date,Team 1,FT,Team 2
Sat Aug 27 1988,Exeter City,0-2,Wrexham
Sat Aug 27 1988,Colchester United,1-0,York City
Sat Aug 27 1988,Torquay United,0-2,Halifax Town
Sat Aug 27 1988,Cambridge United,4-1,Grimsby Town
Sat Aug 27 1988,Darlington,1-4,Stockport County
Sat Aug 27 1988,Scarborough,0-0,Tranmere Rovers
Sat Aug 27 1988,Leyton Orient,0-0,Crewe Alexandra
Sat Aug 27 1988,Rotherham United,3-0,Doncaster Rovers
Sat Aug 27 1988,Carlisle United,2-2,Peterborough United
Sat Aug 27 1988,Scunthorpe United,3-1,Hereford United
Sat Aug 27 1988,Burnley,2-1,Rochdale
Sat Aug 27 1988,Lincoln City,0-1,Hartlepool United
Fri Sep 2 1988,Tranmere Rovers,0-0,Colchester United
Sat Sep 3 1988,Crewe Alexandra,3-2,Scunthorpe United
Sat Sep 3 1988,Doncaster Rovers,2-1,Exeter City
Sat Sep 3 1988,Peterborough United,1-4,Scarborough
Sat Sep 3 1988,Wrexham,3-0,Lincoln City
Sat Sep 3 1988,Stockport County,0-0,Leyton Orient
Sat Sep 3 1988,Hartlepool United,2-1,Darlington
Sat Sep 3 1988,York City,1-1,Carlisle United
Sat Sep 3 1988,Rochdale,0-2,Rotherham United
Sat Sep 3 1988,Halifax Town,1-2,Burnley
Sat Sep 3 1988,Hereford United,4-2,Cambridge United
Sat Sep 3 1988,Grimsby Town,1-0,Torquay United
Fri Sep 9 1988,Colchester United,0-1,Doncaster Rovers
Sat Sep 10 1988,Scarborough,3-3,Rochdale
Sat Sep 10 1988,Leyton Orient,1-3,Hereford United
Sat Sep 10 1988,Lincoln City,2-2,Crewe Alexandra
Sat Sep 10 1988,Burnley,6-0,York City
Sat Sep 10 1988,Exeter City,4-1,Halifax Town
Sat Sep 10 1988,Torquay United,2-0,Hartlepool United
Sat Sep 10 1988,Darlington,2-2,Peterborough United
Sat Sep 10 1988,Carlisle United,1-1,Tranmere Rovers
Sat Sep 10 1988,Rotherham United,2-2,Wrexham
Sat Sep 10 1988,Scunthorpe United,1-1,Grimsby Town
Sat Sep 10 1988,Cambridge United,1-0,Stockport County
Fri Sep 16 1988,Doncaster Rovers,1-2,Torquay United
Fri Sep 16 1988,Tranmere Rovers,1-2,Cambridge United
Fri Sep 16 1988,Stockport County,0-0,Burnley
Fri Sep 16 1988,Wrexham,2-2,Colchester United
Fri Sep 16 1988,Halifax Town,3-3,Carlisle United
Sat Sep 17 1988,Grimsby Town,0-4,Rotherham United
Sat Sep 17 1988,Rochdale,2-1,Exeter City
Sat Sep 17 1988,Hartlepool United,1-0,Leyton Orient
Sat Sep 17 1988,Peterborough United,1-1,Lincoln City
Sat Sep 17 1988,York City,1-2,Scunthorpe United
Sat Sep 17 1988,Hereford United,1-3,Scarborough
Sat Sep 17 1988,Crewe Alexandra,2-0,Darlington
Mon Sep 19 1988,Tranmere Rovers,1-0,Peterborough United
Mon Sep 19 1988,Stockport County,1-1,Halifax Town
Tue Sep 20 1988,Cambridge United,2-3,Lincoln City
Tue Sep 20 1988,Colchester United,3-1,Scarborough
Tue Sep 20 1988,Rotherham United,4-1,Leyton Orient
Tue Sep 20 1988,Torquay United,2-0,Burnley
Tue Sep 20 1988,Rochdale,2-0,Doncaster Rovers
Tue Sep 20 1988,York City,2-3,Hartlepool United
Tue Sep 20 1988,Darlington,2-2,Exeter City
Tue Sep 20 1988,Wrexham,1-2,Grimsby Town
Tue Sep 20 1988,Scunthorpe United,1-1,Carlisle United
Wed Sep 21 1988,Hereford United,0-1,Crewe Alexandra
Fri Sep 23 1988,Leyton Orient,1-0,Darlington
Fri Sep 23 1988,Halifax Town,2-3,Tranmere Rovers
Fri Sep 23 1988,Crewe Alexandra,1-1,Stockport County
Sat Sep 24 1988,Lincoln City,2-0,Hereford United
Sat Sep 24 1988,Exeter City,2-2,Scunthorpe United
Sat Sep 24 1988,Hartlepool United,3-2,Cambridge United
Sat Sep 24 1988,Grimsby Town,1-3,Rochdale
Sat Sep 24 1988,Doncaster Rovers,2-2,Wrexham
Sat Sep 24 1988,Peterborough United,0-1,York City
Sat Sep 24 1988,Carlisle United,0-2,Rotherham United
Sat Sep 24 1988,Scarborough,5-2,Torquay United
Sat Sep 24 1988,Burnley,2-0,Colchester United
Fri Sep 30 1988,Cambridge United,3-2,Carlisle United
Fri Sep 30 1988,Tranmere Rovers,2-1,Hartlepool United
Sat Oct 1 1988,Stockport County,2-0,Doncaster Rovers
Sat Oct 1 1988,Torquay United,3-0,Leyton Orient
Sat Oct 1 1988,Wrexham,1-1,Peterborough United
Sat Oct 1 1988,Scunthorpe United,0-3,Scarborough
Sat Oct 1 1988,Rochdale,2-1,Crewe Alexandra
Sat Oct 1 1988,Darlington,1-1,Burnley
Sat Oct 1 1988,Rotherham United,0-1,Exeter City
Sat Oct 1 1988,Colchester United,1-3,Lincoln City
Sat Oct 1 1988,York City,5-3,Halifax Town
Sat Oct 1 1988,Hereford United,2-1,Grimsby Town
Tue Oct 4 1988,Carlisle United,1-2,Colchester United
Tue Oct 4 1988,Crewe Alexandra,2-0,Cambridge United
Tue Oct 4 1988,Leyton Orient,4-0,York City
Tue Oct 4 1988,Halifax Town,4-0,Wrexham
Tue Oct 4 1988,Burnley,1-0,Rotherham United
Tue Oct 4 1988,Grimsby Town,0-0,Tranmere Rovers
Tue Oct 4 1988,Hartlepool United,0-1,Rochdale
Tue Oct 4 1988,Doncaster Rovers,3-2,Hereford United
Wed Oct 5 1988,Scarborough,3-2,Darlington
Wed Oct 5 1988,Peterborough United,1-0,Stockport County
Wed Oct 5 1988,Exeter City,3-0,Torquay United
Wed Oct 5 1988,Lincoln City,1-0,Scunthorpe United
Fri Oct 7 1988,Tranmere Rovers,0-1,York City
Sat Oct 8 1988,Cambridge United,2-1,Halifax Town
Sat Oct 8 1988,Doncaster Rovers,1-0,Hartlepool United
Sat Oct 8 1988,Rochdale,1-1,Stockport County
Sat Oct 8 1988,Scarborough,0-0,Leyton Orient
Sat Oct 8 1988,Hereford United,2-1,Carlisle United
Sat Oct 8 1988,Wrexham,0-0,Crewe Alexandra
Sat Oct 8 1988,Torquay United,1-0,Lincoln City
Sat Oct 8 1988,Grimsby Town,0-0,Peterborough United
Sat Oct 8 1988,Darlington,1-1,Rotherham United
Sat Oct 8 1988,Colchester United,1-2,Scunthorpe United
Sat Oct 8 1988,Burnley,3-0,Exeter City
Fri Oct 14 1988,Halifax Town,4-1,Rochdale
Sat Oct 15 1988,Hartlepool United,1-3,Wrexham
Sat Oct 15 1988,York City,4-1,Darlington
Sat Oct 15 1988,Rotherham United,0-0,Tranmere Rovers
Sat Oct 15 1988,Crewe Alexandra,0-2,Doncaster Rovers
Sat Oct 15 1988,Lincoln City,2-2,Scarborough
Sat Oct 15 1988,Exeter City,2-1,Grimsby Town
Sat Oct 15 1988,Scunthorpe United,1-0,Cambridge United
Sat Oct 15 1988,Stockport County,1-2,Hereford United
Sat Oct 15 1988,Carlisle United,2-1,Torquay United
Sat Oct 15 1988,Peterborough United,3-0,Burnley
Sat Oct 15 1988,Leyton Orient,8-0,Colchester United
Fri Oct 21 1988,Colchester United,1-2,Cambridge United
Fri Oct 21 1988,Doncaster Rovers,1-4,Halifax Town
Sat Oct 22 1988,Hartlepool United,0-3,Crewe Alexandra
Sat Oct 22 1988,Burnley,2-2,Leyton Orient
Sat Oct 22 1988,Wrexham,3-3,Tranmere Rovers
Sat Oct 22 1988,Torquay United,1-2,Rotherham United
Sat Oct 22 1988,Grimsby Town,2-0,York City
Sat Oct 22 1988,Exeter City,3-0,Carlisle United
Sat Oct 22 1988,Lincoln City,3-2,Darlington
Sat Oct 22 1988,Scarborough,1-1,Stockport County
Sat Oct 22 1988,Rochdale,1-0,Scunthorpe United
Sat Oct 22 1988,Peterborough United,2-1,Hereford United
