Date,Team 1,FT,Team 2
Sat Sep 2 1893,Lincoln City,1-1,Rotherham Town
Sat Sep 2 1893,Middlesbrough Ironopolis,0-2,Liverpool
Sat Sep 2 1893,Crewe Alexandra,0-2,Notts County
Sat Sep 2 1893,Grimsby Town,7-0,Northwich Victoria
Sat Sep 2 1893,Port Vale,4-2,Manchester City
Sat Sep 2 1893,Arsenal,2-2,Newcastle United
Sat Sep 2 1893,Walsall,1-3,Birmingham City
Mon Sep 4 1893,Birmingham City,4-3,Rotherham Town
Sat Sep 9 1893,Manchester City,6-1,Middlesbrough Ironopolis
Sat Sep 9 1893,Rotherham Town,4-3,Grimsby Town
Sat Sep 9 1893,Liverpool,4-0,Lincoln City
Sat Sep 9 1893,Walsall,0-5,Port Vale
Sat Sep 9 1893,Notts County,3-2,Arsenal
Sat Sep 9 1893,Birmingham City,6-1,Burton Swifts
Sat Sep 9 1893,Northwich Victoria,1-2,Crewe Alexandra
Mon Sep 11 1893,Northwich Victoria,0-1,Notts County
Mon Sep 11 1893,Manchester City,1-4,Burton Swifts
Mon Sep 11 1893,Arsenal,4-0,Walsall
Sat Sep 16 1893,Birmingham City,4-0,Walsall
Sat Sep 16 1893,Lincoln City,4-1,Northwich Victoria
Sat Sep 16 1893,Rotherham Town,0-2,Notts County
Sat Sep 16 1893,Manchester City,0-1,Liverpool
Sat Sep 16 1893,Grimsby Town,2-1,Burton Swifts
Sat Sep 16 1893,Port Vale,4-2,Crewe Alexandra
Mon Sep 18 1893,Port Vale,4-0,Middlesbrough Ironopolis
Wed Sep 20 1893,Burton Swifts,5-0,Manchester City
Sat Sep 23 1893,Liverpool,3-1,Birmingham City
Sat Sep 23 1893,Burton Swifts,3-1,Newcastle United
Sat Sep 23 1893,Middlesbrough Ironopolis,2-0,Manchester City
Sat Sep 23 1893,Lincoln City,1-2,Grimsby Town
Sat Sep 23 1893,Walsall,5-1,Crewe Alexandra
Sat Sep 23 1893,Northwich Victoria,1-5,Port Vale
Mon Sep 25 1893,Arsenal,3-1,Grimsby Town
Mon Sep 25 1893,Port Vale,5-0,Birmingham City
Tue Sep 26 1893,Walsall,3-0,Rotherham Town
Sat Sep 30 1893,Manchester City,0-1,Birmingham City
Sat Sep 30 1893,Crewe Alexandra,5-0,Middlesbrough Ironopolis
Sat Sep 30 1893,Grimsby Town,5-2,Walsall
Sat Sep 30 1893,Notts County,1-1,Liverpool
Sat Sep 30 1893,Newcastle United,6-0,Arsenal
Sat Sep 30 1893,Burton Swifts,4-1,Rotherham Town
Sat Sep 30 1893,Port Vale,3-2,Northwich Victoria
Mon Oct 2 1893,Burton Swifts,6-2,Northwich Victoria
Thu Oct 5 1893,Notts County,3-0,Grimsby Town
