Date,Team 1,FT,Team 2
Sat Aug 4 2018,Bury,1-0,Yeovil
Sat Aug 4 2018,Cheltenham,0-1,Crawley Town
Sat Aug 4 2018,Crewe Alexandra,6-0,Morecambe
Sat Aug 4 2018,Exeter City,3-1,Carlisle United
Sat Aug 4 2018,Grimsby Town,1-4,Forest Green Rovers
Sat Aug 4 2018,Mansfield Town,3-0,Newport County
Sat Aug 4 2018,Northampton Town,0-1,Lincoln City
Sat Aug 4 2018,Notts County,0-0,Colchester United
Sat Aug 4 2018,Oldham Athletic,1-2,Milton Keynes Dons
Sat Aug 4 2018,Port Vale,3-0,Cambridge United
Sat Aug 4 2018,Stevenage Borough,2-2,Tranmere Rovers
Sat Aug 4 2018,Swindon Town,3-2,Macclesfield
Sat Aug 11 2018,Cambridge United,3-2,Notts County
Sat Aug 11 2018,Carlisle United,2-2,Northampton Town
Sat Aug 11 2018,Colchester United,2-0,Port Vale
Sat Aug 11 2018,Crawley Town,1-3,Stevenage Borough
Sat Aug 11 2018,Forest Green Rovers,1-1,Oldham Athletic
Sat Aug 11 2018,Lincoln City,4-1,Swindon Town
Sat Aug 11 2018,Macclesfield,0-2,Grimsby Town
Sat Aug 11 2018,Milton Keynes Dons,1-0,Bury
Sat Aug 11 2018,Morecambe,0-2,Exeter City
Sat Aug 11 2018,Newport County,1-0,Crewe Alexandra
Sat Aug 11 2018,Tranmere Rovers,1-0,Cheltenham
Sat Aug 11 2018,Yeovil,2-2,Mansfield Town
Fri Aug 17 2018,Notts County,0-4,Yeovil
Sat Aug 18 2018,Bury,1-1,Forest Green Rovers
Sat Aug 18 2018,Cheltenham,0-1,Carlisle United
Sat Aug 18 2018,Crewe Alexandra,0-0,Milton Keynes Dons
Sat Aug 18 2018,Exeter City,1-1,Newport County
Sat Aug 18 2018,Grimsby Town,1-1,Lincoln City
Sat Aug 18 2018,Mansfield Town,1-1,Colchester United
Sat Aug 18 2018,Northampton Town,2-2,Cambridge United
Sat Aug 18 2018,Oldham Athletic,3-1,Macclesfield
Sat Aug 18 2018,Port Vale,1-0,Crawley Town
Sat Aug 18 2018,Stevenage Borough,1-0,Morecambe
Sat Aug 18 2018,Swindon Town,3-2,Tranmere Rovers
Tue Aug 21 2018,Cambridge United,0-2,Exeter City
Tue Aug 21 2018,Carlisle United,2-1,Port Vale
Tue Aug 21 2018,Colchester United,6-0,Crewe Alexandra
Tue Aug 21 2018,Crawley Town,2-2,Swindon Town
Tue Aug 21 2018,Forest Green Rovers,0-0,Stevenage Borough
Tue Aug 21 2018,Lincoln City,2-1,Bury
Tue Aug 21 2018,Macclesfield,1-1,Cheltenham
Tue Aug 21 2018,Milton Keynes Dons,1-1,Grimsby Town
Tue Aug 21 2018,Morecambe,1-0,Northampton Town
Tue Aug 21 2018,Newport County,3-2,Notts County
Tue Aug 21 2018,Tranmere Rovers,0-0,Mansfield Town
Tue Aug 21 2018,Yeovil,0-0,Oldham Athletic
Sat Aug 25 2018,Cambridge United,0-1,Cheltenham
Sat Aug 25 2018,Carlisle United,1-0,Crewe Alexandra
Sat Aug 25 2018,Colchester United,1-2,Northampton Town
Sat Aug 25 2018,Crawley Town,3-2,Bury
Sat Aug 25 2018,Forest Green Rovers,1-1,Swindon Town
Sat Aug 25 2018,Lincoln City,3-1,Notts County
Sat Aug 25 2018,Macclesfield,1-1,Mansfield Town
Sat Aug 25 2018,Milton Keynes Dons,1-0,Exeter City
Sat Aug 25 2018,Morecambe,0-2,Oldham Athletic
Sat Aug 25 2018,Newport County,1-0,Grimsby Town
Sat Aug 25 2018,Tranmere Rovers,1-0,Port Vale
Sat Aug 25 2018,Yeovil,2-0,Stevenage Borough
Sat Sep 1 2018,Bury,3-2,Morecambe
Sat Sep 1 2018,Cheltenham,1-3,Colchester United
Sat Sep 1 2018,Crewe Alexandra,3-0,Macclesfield
Sat Sep 1 2018,Exeter City,0-3,Lincoln City
Sat Sep 1 2018,Grimsby Town,0-1,Yeovil
Sat Sep 1 2018,Mansfield Town,1-0,Carlisle United
Sat Sep 1 2018,Northampton Town,1-1,Tranmere Rovers
Sat Sep 1 2018,Notts County,1-3,Forest Green Rovers
Sat Sep 1 2018,Oldham Athletic,2-1,Crawley Town
Sat Sep 1 2018,Port Vale,1-2,Newport County
Sat Sep 1 2018,Stevenage Borough,0-1,Cambridge United
Sat Sep 1 2018,Swindon Town,1-1,Milton Keynes Dons
Sat Sep 8 2018,Bury,4-0,Grimsby Town
Sat Sep 8 2018,Cambridge United,1-2,Carlisle United
Sat Sep 8 2018,Exeter City,5-1,Notts County
Sat Sep 8 2018,Forest Green Rovers,1-1,Port Vale
Sat Sep 8 2018,Lincoln City,0-1,Crawley Town
Sat Sep 8 2018,Morecambe,0-1,Swindon Town
Sat Sep 8 2018,Northampton Town,1-3,Cheltenham
Sat Sep 8 2018,Oldham Athletic,0-1,Newport County
Sat Sep 8 2018,Stevenage Borough,1-0,Macclesfield
Sat Sep 8 2018,Tranmere Rovers,1-1,Colchester United
Sat Sep 15 2018,Carlisle United,0-2,Tranmere Rovers
Sat Sep 15 2018,Cheltenham,0-0,Crewe Alexandra
Sat Sep 15 2018,Colchester United,3-0,Cambridge United
Sat Sep 15 2018,Crawley Town,2-0,Morecambe
Sat Sep 15 2018,Grimsby Town,0-3,Oldham Athletic
Sat Sep 15 2018,Macclesfield,1-2,Lincoln City
Sat Sep 15 2018,Mansfield Town,1-2,Exeter City
Sat Sep 15 2018,Milton Keynes Dons,1-1,Forest Green Rovers
Sat Sep 15 2018,Newport County,0-6,Yeovil
Sat Sep 15 2018,Notts County,3-3,Stevenage Borough
Sat Sep 15 2018,Port Vale,2-0,Northampton Town
