Date,Team 1,FT,Team 2
Sat Aug 4 2018,Accrington Stanley,0-2,Gillingham
Sat Aug 4 2018,Barnsley,4-0,Oxford United
Sat Aug 4 2018,Burton Albion,1-2,Rochdale
Sat Aug 4 2018,Coventry City,1-2,Scunthorpe United
Sat Aug 4 2018,Fleetwood Town,0-1,AFC Wimbledon
Sat Aug 4 2018,Peterborough United,2-1,Bristol Rovers
Sat Aug 4 2018,Portsmouth,1-0,Luton Town
Sat Aug 4 2018,Shrewsbury Town,0-1,Bradford City
Sat Aug 4 2018,Southend United,2-3,Doncaster Rovers
Sat Aug 4 2018,Sunderland,2-1,Charlton Athletic
Sat Aug 4 2018,Walsall,2-1,Plymouth Argyle
Sat Aug 4 2018,Wycombe Wanderers,0-0,Blackpool
Sat Aug 11 2018,AFC Wimbledon,0-0,Coventry City
Sat Aug 11 2018,Blackpool,1-2,Portsmouth
Sat Aug 11 2018,Bradford City,0-2,Barnsley
Sat Aug 11 2018,Bristol Rovers,1-2,Accrington Stanley
Sat Aug 11 2018,Charlton Athletic,2-1,Shrewsbury Town
Sat Aug 11 2018,Doncaster Rovers,3-0,Wycombe Wanderers
Sat Aug 11 2018,Gillingham,3-1,Burton Albion
Sat Aug 11 2018,Luton Town,1-1,Sunderland
Sat Aug 11 2018,Oxford United,0-2,Fleetwood Town
Sat Aug 11 2018,Plymouth Argyle,1-1,Southend United
Sat Aug 11 2018,Rochdale,1-4,Peterborough United
Sat Aug 11 2018,Scunthorpe United,1-1,Walsall
Sat Aug 18 2018,Accrington Stanley,1-1,Charlton Athletic
Sat Aug 18 2018,Barnsley,0-0,AFC Wimbledon
Sat Aug 18 2018,Burton Albion,1-0,Doncaster Rovers
Sat Aug 18 2018,Coventry City,1-0,Plymouth Argyle
Sat Aug 18 2018,Fleetwood Town,2-2,Rochdale
Sat Aug 18 2018,Peterborough United,3-1,Luton Town
Sat Aug 18 2018,Portsmouth,4-1,Oxford United
Sat Aug 18 2018,Shrewsbury Town,0-0,Blackpool
Sat Aug 18 2018,Southend United,2-0,Bradford City
Sat Aug 18 2018,Walsall,2-1,Gillingham
Sat Aug 18 2018,Wycombe Wanderers,1-2,Bristol Rovers
Sun Aug 19 2018,Sunderland,3-0,Scunthorpe United
Tue Aug 21 2018,AFC Wimbledon,1-3,Walsall
Tue Aug 21 2018,Blackpool,2-0,Coventry City
Tue Aug 21 2018,Bradford City,1-0,Burton Albion
Tue Aug 21 2018,Bristol Rovers,1-2,Portsmouth
Tue Aug 21 2018,Charlton Athletic,0-1,Peterborough United
Tue Aug 21 2018,Doncaster Rovers,0-0,Shrewsbury Town
Tue Aug 21 2018,Luton Town,2-0,Southend United
Tue Aug 21 2018,Oxford United,2-3,Accrington Stanley
Tue Aug 21 2018,Plymouth Argyle,1-1,Wycombe Wanderers
Tue Aug 21 2018,Rochdale,0-4,Barnsley
Wed Aug 22 2018,Gillingham,1-4,Sunderland
Wed Aug 22 2018,Scunthorpe United,0-5,Fleetwood Town
Sat Aug 25 2018,AFC Wimbledon,1-2,Sunderland
Sat Aug 25 2018,Blackpool,1-1,Accrington Stanley
Sat Aug 25 2018,Bradford City,1-2,Wycombe Wanderers
Sat Aug 25 2018,Bristol Rovers,0-1,Southend United
Sat Aug 25 2018,Charlton Athletic,0-0,Fleetwood Town
Sat Aug 25 2018,Doncaster Rovers,0-0,Portsmouth
Sat Aug 25 2018,Gillingham,1-1,Coventry City
Sat Aug 25 2018,Luton Town,3-2,Shrewsbury Town
Sat Aug 25 2018,Oxford United,3-1,Burton Albion
Sat Aug 25 2018,Plymouth Argyle,1-5,Peterborough United
Sat Aug 25 2018,Rochdale,1-2,Walsall
Sat Aug 25 2018,Scunthorpe United,2-2,Barnsley
Sat Sep 1 2018,Accrington Stanley,1-1,Scunthorpe United
Sat Sep 1 2018,Barnsley,2-1,Gillingham
Sat Sep 1 2018,Burton Albion,3-0,AFC Wimbledon
Sat Sep 1 2018,Coventry City,0-1,Rochdale
Sat Sep 1 2018,Fleetwood Town,2-1,Bradford City
Sat Sep 1 2018,Peterborough United,1-1,Doncaster Rovers
Sat Sep 1 2018,Portsmouth,3-0,Plymouth Argyle
Sat Sep 1 2018,Shrewsbury Town,1-1,Bristol Rovers
Sat Sep 1 2018,Southend United,1-2,Charlton Athletic
Sat Sep 1 2018,Sunderland,1-1,Oxford United
Sat Sep 1 2018,Walsall,0-0,Blackpool
Sat Sep 1 2018,Wycombe Wanderers,1-1,Luton Town
Sat Sep 8 2018,Accrington Stanley,1-1,Burton Albion
Sat Sep 8 2018,Barnsley,1-1,Walsall
Sat Sep 8 2018,Blackpool,3-2,Bradford City
Sat Sep 8 2018,Bristol Rovers,0-0,Plymouth Argyle
Sat Sep 8 2018,Charlton Athletic,3-2,Wycombe Wanderers
Sat Sep 8 2018,Doncaster Rovers,2-1,Luton Town
Sat Sep 8 2018,Gillingham,0-1,AFC Wimbledon
Sat Sep 8 2018,Portsmouth,1-1,Shrewsbury Town
Sat Sep 8 2018,Scunthorpe United,3-3,Rochdale
Sat Sep 8 2018,Southend United,2-3,Peterborough United
Sat Sep 8 2018,Sunderland,1-1,Fleetwood Town
Sun Sep 9 2018,Oxford United,1-2,Coventry City
Sat Sep 15 2018,AFC Wimbledon,2-3,Scunthorpe United
Sat Sep 15 2018,Bradford City,0-2,Charlton Athletic
Sat Sep 15 2018,Burton Albion,2-1,Sunderland
Sat Sep 15 2018,Coventry City,1-0,Barnsley
Sat Sep 15 2018,Fleetwood Town,1-1,Accrington Stanley
Sat Sep 15 2018,Luton Town,1-0,Bristol Rovers
Sat Sep 15 2018,Peterborough United,1-2,Portsmouth
Sat Sep 15 2018,Plymouth Argyle,0-1,Blackpool
Sat Sep 15 2018,Rochdale,3-0,Gillingham
Sat Sep 15 2018,Shrewsbury Town,2-0,Southend United
Sat Sep 15 2018,Walsall,1-4,Doncaster Rovers
Sat Sep 15 2018,Wycombe Wanderers,0-0,Oxford United
Sat Sep 22 2018,Accrington Stanley,2-1,AFC Wimbledon
Sat Sep 22 2018,Blackpool,0-0,Luton Town
Sat Sep 22 2018,Bristol Rovers,3-1,Coventry City
Sat Sep 22 2018,Charlton Athletic,2-1,Plymouth Argyle
Sat Sep 22 2018,Doncaster Rovers,2-1,Bradford City
Sat Sep 22 2018,Gillingham,2-4,Peterborough United
Sat Sep 22 2018,Oxford United,1-2,Walsall
Sat Sep 22 2018,Portsmouth,2-2,Wycombe Wanderers
Sat Sep 22 2018,Scunthorpe United,1-0,Shrewsbury Town
Sat Sep 22 2018,Southend United,1-0,Fleetwood Town
Sat Sep 22 2018,Sunderland,4-1,Rochdale
Sat Sep 29 2018,AFC Wimbledon,2-1,Oxford United
Sat Sep 29 2018,Bradford City,0-0,Bristol Rovers
Sat Sep 29 2018,Burton Albion,0-0,Scunthorpe United
Sat Sep 29 2018,Coventry City,1-1,Sunderland
Sat Sep 29 2018,Fleetwood Town,1-3,Barnsley
Sat Sep 29 2018,Luton Town,2-2,Charlton Athletic
Sat Sep 29 2018,Peterborough United,2-2,Blackpool
Sat Sep 29 2018,Plymouth Argyle,2-3,Doncaster Rovers
Sat Sep 29 2018,Rochdale,1-3,Portsmouth
