Date,Team 1,FT,Team 2
Fri Aug 10 2018,Manchester United,2-1,Leicester City
Sat Aug 11 2018,AFC Bournemouth,2-0,Cardiff City
Sat Aug 11 2018,Fulham,0-2,Crystal Palace
Sat Aug 11 2018,Huddersfield Town,0-3,Chelsea
Sat Aug 11 2018,Newcastle United,1-2,Tottenham Hotspur
Sat Aug 11 2018,Watford,2-0,Brighton & Hove Albion
Sat Aug 11 2018,Wolverhampton Wanderers,2-2,Everton
Sun Aug 12 2018,Arsenal,0-2,Manchester City
Sun Aug 12 2018,Liverpool,4-0,West Ham United
Sun Aug 12 2018,Southampton,0-0,Burnley
Sat Aug 18 2018,Cardiff City,0-0,Newcastle United
Sat Aug 18 2018,Chelsea,3-2,Arsenal
Sat Aug 18 2018,Everton,2-1,Southampton
Sat Aug 18 2018,Leicester City,2-0,Wolverhampton Wanderers
Sat Aug 18 2018,Tottenham Hotspur,3-1,Fulham
Sat Aug 18 2018,West Ham United,1-2,AFC Bournemouth
Sun Aug 19 2018,Brighton & Hove Albion,3-2,Manchester United
Sun Aug 19 2018,Burnley,1-3,Watford
Sun Aug 19 2018,Manchester City,6-1,Huddersfield Town
Mon Aug 20 2018,Crystal Palace,0-2,Liverpool
Sat Aug 25 2018,AFC Bournemouth,2-2,Everton
Sat Aug 25 2018,Arsenal,3-1,West Ham United
Sat Aug 25 2018,Huddersfield Town,0-0,Cardiff City
Sat Aug 25 2018,Liverpool,1-0,Brighton & Hove Albion
Sat Aug 25 2018,Southampton,1-2,Leicester City
Sat Aug 25 2018,Wolverhampton Wanderers,1-1,Manchester City
Sun Aug 26 2018,Fulham,4-2,Burnley
Sun Aug 26 2018,Newcastle United,1-2,Chelsea
Sun Aug 26 2018,Watford,2-1,Crystal Palace
Mon Aug 27 2018,Manchester United,0-3,Tottenham Hotspur
Sat Sep 1 2018,Brighton & Hove Albion,2-2,Fulham
Sat Sep 1 2018,Chelsea,2-0,AFC Bournemouth
Sat Sep 1 2018,Crystal Palace,0-2,Southampton
Sat Sep 1 2018,Everton,1-1,Huddersfield Town
Sat Sep 1 2018,Leicester City,1-2,Liverpool
Sat Sep 1 2018,Manchester City,2-1,Newcastle United
Sat Sep 1 2018,West Ham United,0-1,Wolverhampton Wanderers
Sun Sep 2 2018,Burnley,0-2,Manchester United
Sun Sep 2 2018,Cardiff City,2-3,Arsenal
Sun Sep 2 2018,Watford,2-1,Tottenham Hotspur
Sat Sep 15 2018,AFC Bournemouth,4-2,Leicester City
Sat Sep 15 2018,Chelsea,4-1,Cardiff City
Sat Sep 15 2018,Huddersfield Town,0-1,Crystal Palace
Sat Sep 15 2018,Manchester City,3-0,Fulham
Sat Sep 15 2018,Newcastle United,1-2,Arsenal
Sat Sep 15 2018,Tottenham Hotspur,1-2,Liverpool
Sat Sep 15 2018,Watford,1-2,Manchester United
Sun Sep 16 2018,Everton,1-3,West Ham United
Sun Sep 16 2018,Wolverhampton Wanderers,1-0,Burnley
Mon Sep 17 2018,Southampton,2-2,Brighton & Hove Albion
Sat Sep 22 2018,Brighton & Hove Albion,1-2,Tottenham Hotspur
Sat Sep 22 2018,Burnley,4-0,AFC Bournemouth
Sat Sep 22 2018,Cardiff City,0-5,Manchester City
Sat Sep 22 2018,Crystal Palace,0-0,Newcastle United
Sat Sep 22 2018,Fulham,1-1,Watford
