Date,Team 1,FT,Team 2
Sat Aug 29 1925,Darlington,0-0,Nottingham Forest
Sat Aug 29 1925,Leyton Orient,1-2,Port Vale
Sat Aug 29 1925,Oldham Athletic,2-1,Barnsley
Sat Aug 29 1925,Stoke City,3-0,Stockport County
Sat Aug 29 1925,Wolverhampton Wanderers,3-0,Preston North End
Sat Aug 29 1925,Sheffield Wednesday,3-0,Fulham
Sat Aug 29 1925,Swansea City,1-2,South Shields
Sat Aug 29 1925,Blackpool,2-1,Southampton
Sat Aug 29 1925,Hull City,0-0,Derby County
Sat Aug 29 1925,Chelsea,2-0,Bradford City
Sat Aug 29 1925,Portsmouth,1-5,Middlesbrough
Mon Aug 31 1925,Derby County,3-1,Leyton Orient
Mon Aug 31 1925,Barnsley,0-0,Bradford City
Mon Aug 31 1925,Stockport County,0-2,Sheffield Wednesday
Mon Aug 31 1925,Preston North End,3-2,Portsmouth
Mon Aug 31 1925,Southampton,0-2,Hull City
Mon Aug 31 1925,Fulham,0-1,Swansea City
Mon Aug 31 1925,Nottingham Forest,1-5,Chelsea
Mon Aug 31 1925,Port Vale,3-0,Stoke City
Wed Sep 2 1925,Middlesbrough,3-2,Blackpool
Sat Sep 5 1925,Derby County,0-2,Darlington
Sat Sep 5 1925,Port Vale,0-6,Chelsea
Sat Sep 5 1925,Preston North End,4-2,Swansea City
Sat Sep 5 1925,Stockport County,1-0,Oldham Athletic
Sat Sep 5 1925,Southampton,1-3,Portsmouth
Sat Sep 5 1925,Fulham,2-4,Stoke City
Sat Sep 5 1925,South Shields,1-1,Sheffield Wednesday
Sat Sep 5 1925,Middlesbrough,4-1,Wolverhampton Wanderers
Sat Sep 5 1925,Barnsley,3-1,Leyton Orient
Sat Sep 5 1925,Nottingham Forest,1-1,Blackpool
Sat Sep 5 1925,Bradford City,0-1,Hull City
Mon Sep 7 1925,Stoke City,0-3,Port Vale
Mon Sep 7 1925,Oldham Athletic,1-1,Sheffield Wednesday
Mon Sep 7 1925,Chelsea,0-0,Nottingham Forest
Mon Sep 7 1925,Bradford City,4-1,Barnsley
Mon Sep 7 1925,Hull City,4-0,Southampton
Mon Sep 7 1925,South Shields,3-1,Wolverhampton Wanderers
Mon Sep 7 1925,Blackpool,2-3,Middlesbrough
