Date,Team 1,FT,Team 2
Sat Aug 10 1968,Brighton & Hove Albion,1-2,Mansfield Town
Sat Aug 10 1968,Plymouth Argyle,2-2,Crewe Alexandra
Sat Aug 10 1968,Hartlepool United,1-1,AFC Bournemouth
Sat Aug 10 1968,Barnsley,2-3,Barrow
Sat Aug 10 1968,Shrewsbury Town,0-1,Walsall
Sat Aug 10 1968,Tranmere Rovers,2-0,Gillingham
Sat Aug 10 1968,Torquay United,3-0,Southport
Sat Aug 10 1968,Bristol Rovers,1-1,Watford
Sat Aug 10 1968,Stockport County,2-2,Reading
Sat Aug 10 1968,Luton Town,4-0,Oldham Athletic
Sat Aug 10 1968,Leyton Orient,3-3,Rotherham United
Fri Aug 16 1968,Reading,1-0,Northampton Town
Sat Aug 17 1968,AFC Bournemouth,0-1,Plymouth Argyle
Sat Aug 17 1968,Rotherham United,4-1,Tranmere Rovers
Sat Aug 17 1968,Barrow,0-0,Luton Town
Sat Aug 17 1968,Watford,2-0,Shrewsbury Town
Sat Aug 17 1968,Southport,2-3,Brighton & Hove Albion
Sat Aug 17 1968,Crewe Alexandra,1-0,Hartlepool United
Sat Aug 17 1968,Oldham Athletic,1-1,Barnsley
Sat Aug 17 1968,Mansfield Town,2-1,Torquay United
Sat Aug 17 1968,Walsall,2-2,Bristol Rovers
Sat Aug 17 1968,Gillingham,2-2,Leyton Orient
Sat Aug 17 1968,Swindon Town,1-0,Stockport County
Fri Aug 23 1968,Tranmere Rovers,1-0,Southport
Fri Aug 23 1968,Stockport County,2-2,Walsall
Sat Aug 24 1968,Plymouth Argyle,3-1,Reading
Sat Aug 24 1968,Luton Town,3-1,Rotherham United
Sat Aug 24 1968,Hartlepool United,0-0,Swindon Town
Sat Aug 24 1968,Barnsley,0-1,Gillingham
Sat Aug 24 1968,Brighton & Hove Albion,6-0,Oldham Athletic
Sat Aug 24 1968,Leyton Orient,1-0,Mansfield Town
Sat Aug 24 1968,Bristol Rovers,3-2,AFC Bournemouth
Sat Aug 24 1968,Torquay United,3-1,Barrow
Sat Aug 24 1968,Shrewsbury Town,1-1,Crewe Alexandra
Mon Aug 26 1968,Mansfield Town,3-1,Southport
Tue Aug 27 1968,Northampton Town,1-1,Stockport County
Tue Aug 27 1968,Bristol Rovers,1-2,Shrewsbury Town
Tue Aug 27 1968,Swindon Town,0-0,Reading
Tue Aug 27 1968,Rotherham United,1-0,Gillingham
Tue Aug 27 1968,Oldham Athletic,0-1,Barrow
Tue Aug 27 1968,Watford,0-0,Walsall
Wed Aug 28 1968,Luton Town,5-1,Barnsley
Wed Aug 28 1968,Brighton & Hove Albion,1-1,Torquay United
Wed Aug 28 1968,AFC Bournemouth,4-0,Crewe Alexandra
Fri Aug 30 1968,Southport,2-2,Leyton Orient
Fri Aug 30 1968,Reading,7-0,Hartlepool United
Sat Aug 31 1968,Rotherham United,0-0,Barnsley
Sat Aug 31 1968,Crewe Alexandra,6-1,Bristol Rovers
Sat Aug 31 1968,Barrow,1-1,Brighton & Hove Albion
Sat Aug 31 1968,AFC Bournemouth,2-0,Shrewsbury Town
Sat Aug 31 1968,Mansfield Town,1-1,Tranmere Rovers
Sat Aug 31 1968,Swindon Town,3-0,Plymouth Argyle
Sat Aug 31 1968,Gillingham,1-3,Luton Town
Sat Aug 31 1968,Walsall,0-1,Northampton Town
Sat Aug 31 1968,Oldham Athletic,3-1,Torquay United
Sat Aug 31 1968,Watford,0-1,Stockport County
Fri Sep 6 1968,Southport,1-0,Barrow
Fri Sep 6 1968,Tranmere Rovers,3-1,Barnsley
Fri Sep 6 1968,Stockport County,2-1,Crewe Alexandra
Fri Sep 6 1968,Bristol Rovers,2-1,Hartlepool United
Sat Sep 7 1968,Mansfield Town,4-0,Oldham Athletic
Sat Sep 7 1968,Torquay United,2-0,Gillingham
Sat Sep 7 1968,Watford,0-0,Swindon Town
Sat Sep 7 1968,Northampton Town,1-3,AFC Bournemouth
Sat Sep 7 1968,Shrewsbury Town,1-0,Plymouth Argyle
Sat Sep 7 1968,Brighton & Hove Albion,2-2,Rotherham United
Sat Sep 7 1968,Walsall,2-2,Reading
Sat Sep 7 1968,Leyton Orient,0-0,Luton Town
Mon Sep 9 1968,Leyton Orient,0-0,Tranmere Rovers
Tue Sep 10 1968,Northampton Town,2-0,Watford
Fri Sep 13 1968,Hartlepool United,0-0,Shrewsbury Town
Fri Sep 13 1968,Reading,0-1,Watford
Sat Sep 14 1968,AFC Bournemouth,1-0,Stockport County
Sat Sep 14 1968,Crewe Alexandra,2-2,Northampton Town
Sat Sep 14 1968,Gillingham,5-0,Brighton & Hove Albion
Sat Sep 14 1968,Rotherham United,1-0,Torquay United
Sat Sep 14 1968,Plymouth Argyle,3-1,Bristol Rovers
Sat Sep 14 1968,Oldham Athletic,0-1,Southport
Sat Sep 14 1968,Luton Town,3-1,Tranmere Rovers
Sat Sep 14 1968,Barnsley,2-2,Leyton Orient
Sat Sep 14 1968,Swindon Town,1-0,Walsall
Sat Sep 14 1968,Barrow,3-0,Mansfield Town
Mon Sep 16 1968,Stockport County,4-3,Shrewsbury Town
Mon Sep 16 1968,Tranmere Rovers,0-1,Torquay United
Mon Sep 16 1968,Hartlepool United,2-1,Watford
Mon Sep 16 1968,Barrow,2-1,Gillingham
Tue Sep 17 1968,Oldham Athletic,0-0,Rotherham United
Tue Sep 17 1968,Barnsley,2-1,Southport
Tue Sep 17 1968,Northampton Town,2-2,Bristol Rovers
Wed Sep 18 1968,Crewe Alexandra,1-2,Reading
Wed Sep 18 1968,Luton Town,4-2,Mansfield Town
Wed Sep 18 1968,Plymouth Argyle,1-0,Walsall
Wed Sep 18 1968,AFC Bournemouth,2-0,Swindon Town
Fri Sep 20 1968,Walsall,1-1,Crewe Alexandra
Fri Sep 20 1968,Stockport County,2-3,Plymouth Argyle
Fri Sep 20 1968,Tranmere Rovers,0-3,Barrow
Fri Sep 20 1968,Southport,4-2,Gillingham
Sat Sep 21 1968,Leyton Orient,3-0,Oldham Athletic
Sat Sep 21 1968,Brighton & Hove Albion,1-0,Luton Town
Sat Sep 21 1968,Shrewsbury Town,3-3,Reading
Sat Sep 21 1968,Torquay United,3-1,Barnsley
Sat Sep 21 1968,Mansfield Town,0-1,Rotherham United
Sat Sep 21 1968,Bristol Rovers,2-1,Swindon Town
Sat Sep 21 1968,Watford,1-0,AFC Bournemouth
Sat Sep 21 1968,Northampton Town,0-0,Hartlepool United
Mon Sep 23 1968,Plymouth Argyle,0-0,Barnsley
Fri Sep 27 1968,Reading,2-1,Bristol Rovers
Sat Sep 28 1968,Barnsley,4-0,Brighton & Hove Albion
Sat Sep 28 1968,Swindon Town,3-0,Shrewsbury Town
Sat Sep 28 1968,Hartlepool United,0-0,Stockport County
Sat Sep 28 1968,Rotherham United,3-1,Southport
Sat Sep 28 1968,Plymouth Argyle,0-1,Northampton Town
Sat Sep 28 1968,Crewe Alexandra,2-3,Watford
Sat Sep 28 1968,Luton Town,1-0,Torquay United
Sat Sep 28 1968,AFC Bournemouth,1-0,Walsall
Sat Sep 28 1968,Gillingham,1-1,Mansfield Town
Sat Sep 28 1968,Barrow,3-1,Leyton Orient
Sat Sep 28 1968,Oldham Athletic,1-2,Tranmere Rovers
Mon Sep 30 1968,Torquay United,4-2,Walsall
Fri Oct 4 1968,Stockport County,4-1,Barrow
Fri Oct 4 1968,Reading,3-2,Gillingham
Fri Oct 4 1968,Hartlepool United,1-1,Mansfield Town
Sat Oct 5 1968,Swindon Town,1-0,Leyton Orient
Sat Oct 5 1968,Watford,1-0,Luton Town
Sat Oct 5 1968,Bristol Rovers,1-0,Oldham Athletic
Sat Oct 5 1968,AFC Bournemouth,2-0,Brighton & Hove Albion
Sat Oct 5 1968,Plymouth Argyle,1-2,Torquay United
Sat Oct 5 1968,Crewe Alexandra,2-3,Tranmere Rovers
Sat Oct 5 1968,Northampton Town,1-0,Rotherham United
Sat Oct 5 1968,Walsall,3-0,Southport
Sat Oct 5 1968,Shrewsbury Town,0-0,Barnsley
Mon Oct 7 1968,Crewe Alexandra,0-2,AFC Bournemouth
Mon Oct 7 1968,Barrow,2-1,Oldham Athletic
Mon Oct 7 1968,Tranmere Rovers,3-0,Leyton Orient
Mon Oct 7 1968,Southport,3-2,Mansfield Town
Mon Oct 7 1968,Stockport County,1-0,Northampton Town
Tue Oct 8 1968,Barnsley,3-1,Luton Town
Tue Oct 8 1968,Walsall,0-0,Watford
Wed Oct 9 1968,Plymouth Argyle,3-0,Hartlepool United
Wed Oct 9 1968,Shrewsbury Town,1-0,Bristol Rovers
Wed Oct 9 1968,Reading,0-1,Swindon Town
Wed Oct 9 1968,Gillingham,2-0,Rotherham United
Wed Oct 9 1968,Torquay United,1-1,Brighton & Hove Albion
Fri Oct 11 1968,Southport,2-0,Plymouth Argyle
Fri Oct 11 1968,Tranmere Rovers,2-1,Reading
Sat Oct 12 1968,Mansfield Town,3-1,AFC Bournemouth
Sat Oct 12 1968,Barnsley,0-0,Walsall
Sat Oct 12 1968,Rotherham United,3-2,Bristol Rovers
Sat Oct 12 1968,Oldham Athletic,0-3,Watford
Sat Oct 12 1968,Brighton & Hove Albion,1-3,Swindon Town
Sat Oct 12 1968,Luton Town,3-0,Hartlepool United
Sat Oct 12 1968,Gillingham,0-0,Stockport County
Sat Oct 12 1968,Torquay United,2-0,Crewe Alexandra
Sat Oct 12 1968,Barrow,2-1,Shrewsbury Town
Mon Oct 14 1968,Hartlepool United,1-1,Plymouth Argyle
Mon Oct 14 1968,Tranmere Rovers,0-2,Brighton & Hove Albion
Fri Oct 18 1968,Reading,1-0,Brighton & Hove Albion
Fri Oct 18 1968,Stockport County,5-2,Leyton Orient
Fri Oct 18 1968,Crewe Alexandra,2-1,Mansfield Town
Fri Oct 18 1968,Hartlepool United,2-1,Barnsley
Sat Oct 19 1968,Walsall,2-1,Oldham Athletic
Sat Oct 19 1968,Swindon Town,2-1,Torquay United
Sat Oct 19 1968,Watford,4-0,Barrow
Sat Oct 19 1968,Plymouth Argyle,2-0,Luton Town
Sat Oct 19 1968,Northampton Town,2-1,Tranmere Rovers
Sat Oct 19 1968,AFC Bournemouth,2-1,Southport
Sat Oct 19 1968,Shrewsbury Town,1-0,Rotherham United
Sat Oct 19 1968,Bristol Rovers,5-1,Gillingham
