Date,Team 1,FT,Team 2
Sat Aug 10 1968,Chester,2-0,York City
Sat Aug 10 1968,Doncaster Rovers,1-1,Bradford City
Sat Aug 10 1968,Lincoln City,5-0,Notts County
Sat Aug 10 1968,Grimsby Town,3-0,Newport County
Sat Aug 10 1968,Rochdale,3-2,Scunthorpe United
Sat Aug 10 1968,Chesterfield,3-1,Port Vale
Sat Aug 10 1968,Aldershot,2-1,Wrexham
Sat Aug 10 1968,Bradford Park Avenue,1-1,Swansea City
Sat Aug 10 1968,Southend United,2-1,Halifax Town
Sat Aug 10 1968,Workington,1-2,Darlington
Sat Aug 10 1968,Peterborough United,1-1,Exeter City
Sat Aug 10 1968,Brentford,4-0,Colchester United
Sat Aug 17 1968,Port Vale,1-0,Peterborough United
Sat Aug 17 1968,Exeter City,3-0,Chesterfield
Sat Aug 17 1968,York City,1-1,Doncaster Rovers
Sat Aug 17 1968,Darlington,0-0,Grimsby Town
Sat Aug 17 1968,Newport County,0-0,Workington
Sat Aug 17 1968,Scunthorpe United,1-1,Brentford
Sat Aug 17 1968,Bradford City,2-0,Chester
Sat Aug 17 1968,Notts County,2-2,Southend United
Sat Aug 17 1968,Halifax Town,0-1,Lincoln City
Sat Aug 17 1968,Swansea City,2-2,Aldershot
Sat Aug 17 1968,Colchester United,0-0,Rochdale
Sat Aug 17 1968,Wrexham,3-0,Bradford Park Avenue
Fri Aug 23 1968,Southend United,1-1,Darlington
Fri Aug 23 1968,Doncaster Rovers,4-3,Scunthorpe United
Sat Aug 24 1968,Aldershot,0-2,Halifax Town
Sat Aug 24 1968,Chester,5-1,Colchester United
Sat Aug 24 1968,Chesterfield,1-1,York City
Sat Aug 24 1968,Rochdale,1-1,Exeter City
Sat Aug 24 1968,Bradford Park Avenue,1-1,Notts County
Sat Aug 24 1968,Peterborough United,2-2,Bradford City
Sat Aug 24 1968,Brentford,3-1,Port Vale
Sat Aug 24 1968,Lincoln City,1-0,Newport County
Sat Aug 24 1968,Workington,0-0,Wrexham
Sat Aug 24 1968,Grimsby Town,1-2,Swansea City
Mon Aug 26 1968,Newport County,0-0,Darlington
Mon Aug 26 1968,Bradford Park Avenue,0-1,Aldershot
Mon Aug 26 1968,York City,1-1,Bradford City
Mon Aug 26 1968,Colchester United,0-4,Scunthorpe United
Mon Aug 26 1968,Brentford,1-1,Rochdale
Tue Aug 27 1968,Swansea City,0-0,Wrexham
Tue Aug 27 1968,Grimsby Town,0-1,Workington
Wed Aug 28 1968,Chesterfield,2-0,Peterborough United
Wed Aug 28 1968,Lincoln City,2-1,Southend United
Wed Aug 28 1968,Notts County,1-2,Halifax Town
Fri Aug 30 1968,Scunthorpe United,2-2,Chester
Sat Aug 31 1968,Colchester United,1-2,Doncaster Rovers
Sat Aug 31 1968,Swansea City,0-0,Workington
Sat Aug 31 1968,Port Vale,1-1,Rochdale
Sat Aug 31 1968,Darlington,5-0,Lincoln City
Sat Aug 31 1968,Exeter City,2-2,Brentford
Sat Aug 31 1968,Bradford City,2-1,Chesterfield
Sat Aug 31 1968,Newport County,4-1,Southend United
Sat Aug 31 1968,York City,2-1,Peterborough United
Sat Aug 31 1968,Halifax Town,3-0,Bradford Park Avenue
Sat Aug 31 1968,Notts County,0-2,Aldershot
Sat Aug 31 1968,Wrexham,2-0,Grimsby Town
Tue Sep 3 1968,Chester,2-1,Doncaster Rovers
Fri Sep 6 1968,Southend United,1-0,Wrexham
Fri Sep 6 1968,Chester,2-0,Port Vale
Fri Sep 6 1968,Scunthorpe United,1-0,Bradford City
Sat Sep 7 1968,Aldershot,0-1,Workington
Sat Sep 7 1968,Bradford Park Avenue,1-1,Grimsby Town
Sat Sep 7 1968,Brentford,1-0,Chesterfield
Sat Sep 7 1968,Halifax Town,0-4,Darlington
Sat Sep 7 1968,Notts County,3-1,Newport County
Sat Sep 7 1968,Colchester United,1-0,York City
Sat Sep 7 1968,Rochdale,1-1,Peterborough United
Sat Sep 7 1968,Lincoln City,0-1,Swansea City
Sat Sep 7 1968,Doncaster Rovers,3-1,Exeter City
Mon Sep 9 1968,Bradford Park Avenue,2-1,Exeter City
Sat Sep 14 1968,Bradford City,1-1,Colchester United
Sat Sep 14 1968,Port Vale,0-2,Doncaster Rovers
Sat Sep 14 1968,Newport County,2-0,Halifax Town
Sat Sep 14 1968,Chesterfield,1-1,Rochdale
Sat Sep 14 1968,Swansea City,2-2,Southend United
Sat Sep 14 1968,Darlington,3-2,Notts County
Sat Sep 14 1968,Grimsby Town,0-2,Aldershot
Sat Sep 14 1968,York City,2-1,Scunthorpe United
Sat Sep 14 1968,Exeter City,2-2,Chester
Sat Sep 14 1968,Peterborough United,2-1,Brentford
Sat Sep 14 1968,Wrexham,0-1,Lincoln City
Sat Sep 14 1968,Workington,3-1,Bradford Park Avenue
Mon Sep 16 1968,Peterborough United,3-2,Scunthorpe United
Mon Sep 16 1968,Port Vale,3-0,York City
Mon Sep 16 1968,Darlington,1-0,Wrexham
Mon Sep 16 1968,Chesterfield,0-2,Colchester United
Mon Sep 16 1968,Newport County,2-1,Swansea City
Mon Sep 16 1968,Bradford Park Avenue,1-1,Lincoln City
Tue Sep 17 1968,Grimsby Town,2-0,Notts County
Tue Sep 17 1968,Doncaster Rovers,2-0,Rochdale
Wed Sep 18 1968,Aldershot,2-1,Southend United
Wed Sep 18 1968,Workington,1-1,Halifax Town
Wed Sep 18 1968,Exeter City,2-3,Bradford City
Wed Sep 18 1968,Chester,2-2,Brentford
Fri Sep 20 1968,Aldershot,0-0,Darlington
Fri Sep 20 1968,Southend United,1-0,Workington
Fri Sep 20 1968,Colchester United,1-0,Port Vale
Fri Sep 20 1968,Doncaster Rovers,1-0,Peterborough United
Sat Sep 21 1968,Chester,2-0,Chesterfield
Sat Sep 21 1968,Lincoln City,3-0,Grimsby Town
Sat Sep 21 1968,Brentford,5-1,York City
Sat Sep 21 1968,Rochdale,6-0,Bradford City
Sat Sep 21 1968,Halifax Town,2-0,Wrexham
Sat Sep 21 1968,Notts County,0-3,Swansea City
Sat Sep 21 1968,Scunthorpe United,2-1,Exeter City
Sat Sep 21 1968,Bradford Park Avenue,1-5,Newport County
Sat Sep 28 1968,Bradford City,3-0,Brentford
Sat Sep 28 1968,Port Vale,4-1,Scunthorpe United
Sat Sep 28 1968,Swansea City,1-0,Halifax Town
Sat Sep 28 1968,York City,0-0,Rochdale
Sat Sep 28 1968,Darlington,2-0,Bradford Park Avenue
Sat Sep 28 1968,Exeter City,1-1,Colchester United
Sat Sep 28 1968,Grimsby Town,0-0,Southend United
