Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 7 Aug 2004 (31),Berwick Rangers (1),2-1,2-0,Greenock Morton (1)
?,(Sat) 7 Aug 2004 (31),Dumbarton (1),1-0,1-0,Ayr United (1)
?,(Sat) 7 Aug 2004 (31),Forfar Athletic (1),1-0,1-0,Brechin City (1)
?,(Sat) 7 Aug 2004 (31),Stirling Albion (1),5-2,2-0,Arbroath (1)
?,(Sat) 7 Aug 2004 (31),Stranraer (1),3-0,0-0,Alloa Athletic (1)
?,(Sat) 14 Aug 2004 (32),Alloa Athletic (2),2-3,0-0,Forfar Athletic (2)
?,(Sat) 14 Aug 2004 (32),Arbroath (2),0-2,0-1,Dumbarton (2)
?,(Sat) 14 Aug 2004 (32),Ayr United (2),2-1,2-0,Berwick Rangers (2)
?,(Sat) 14 Aug 2004 (32),Brechin City (2),0-3,0-2,Stirling Albion (2)
?,(Sat) 14 Aug 2004 (32),Greenock Morton (2),3-1,2-0,Stranraer (2)
?,(Sat) 21 Aug 2004 (33),Berwick Rangers (3),0-2,0-0,Brechin City (3)
?,(Sat) 21 Aug 2004 (33),Dumbarton (3),0-3,0-1,Greenock Morton (3)
?,(Sat) 21 Aug 2004 (33),Forfar Athletic (3),5-0,1-0,Arbroath (3)
?,(Sat) 21 Aug 2004 (33),Stirling Albion (3),2-0,0-0,Alloa Athletic (3)
?,(Sat) 21 Aug 2004 (33),Stranraer (3),2-1,0-1,Ayr United (3)
?,(Sat) 28 Aug 2004 (34),Arbroath (4),0-1,0-0,Stranraer (4)
?,(Sat) 28 Aug 2004 (34),Ayr United (4),2-0,0-0,Greenock Morton (4)
?,(Sat) 28 Aug 2004 (34),Brechin City (4),4-0,3-0,Alloa Athletic (4)
?,(Sat) 28 Aug 2004 (34),Dumbarton (4),0-1,0-0,Forfar Athletic (4)
?,(Sat) 28 Aug 2004 (34),Stirling Albion (4),3-1,2-0,Berwick Rangers (4)
?,(Sat) 4 Sep 2004 (35),Alloa Athletic (5),1-3,1-2,Ayr United (5)
?,(Sat) 4 Sep 2004 (35),Berwick Rangers (5),0-4,0-2,Dumbarton (5)
?,(Sat) 4 Sep 2004 (35),Forfar Athletic (5),0-2,0-0,Stirling Albion (5)
?,(Sat) 4 Sep 2004 (35),Greenock Morton (5),2-1,1-0,Arbroath (5)
?,(Sat) 4 Sep 2004 (35),Stranraer (5),4-2,2-0,Brechin City (5)
?,(Sat) 11 Sep 2004 (36),Ayr United (6),3-3,2-2,Forfar Athletic (6)
?,(Sat) 11 Sep 2004 (36),Berwick Rangers (6),2-3,1-2,Alloa Athletic (6)
?,(Sat) 11 Sep 2004 (36),Brechin City (6),4-1,1-1,Arbroath (6)
?,(Sat) 11 Sep 2004 (36),Dumbarton (6),1-3,0-1,Stranraer (6)
?,(Sat) 11 Sep 2004 (36),Stirling Albion (6),1-1,1-1,Greenock Morton (6)
?,(Sat) 18 Sep 2004 (37),Alloa Athletic (7),3-2,0-1,Dumbarton (7)
?,(Sat) 18 Sep 2004 (37),Arbroath (7),0-0,0-0,Ayr United (7)
?,(Sat) 18 Sep 2004 (37),Forfar Athletic (7),1-1,1-0,Berwick Rangers (7)
?,(Sat) 18 Sep 2004 (37),Greenock Morton (7),0-3,0-1,Brechin City (7)
?,(Sat) 18 Sep 2004 (37),Stranraer (7),0-0,0-0,Stirling Albion (7)
?,(Sat) 25 Sep 2004 (38),Alloa Athletic (8),1-6,0-1,Greenock Morton (8)
?,(Sat) 25 Sep 2004 (38),Ayr United (8),0-1,0-0,Brechin City (8)
?,(Sat) 25 Sep 2004 (38),Berwick Rangers (8),0-3,0-0,Arbroath (8)
?,(Sat) 25 Sep 2004 (38),Dumbarton (8),1-1,1-0,Stirling Albion (8)
?,(Sat) 25 Sep 2004 (38),Forfar Athletic (8),0-1,0-0,Stranraer (8)
?,(Sat) 2 Oct 2004 (39),Arbroath (9),0-3,0-1,Alloa Athletic (9)
?,(Sat) 2 Oct 2004 (39),Brechin City (9),4-0,0-0,Dumbarton (9)
?,(Sat) 2 Oct 2004 (39),Greenock Morton (9),2-1,0-1,Forfar Athletic (9)
?,(Sat) 2 Oct 2004 (39),Stirling Albion (9),1-1,0-0,Ayr United (9)
?,(Sat) 2 Oct 2004 (39),Stranraer (9),2-2,1-2,Berwick Rangers (9)
?,(Sat) 16 Oct 2004 (41),Berwick Rangers (10),0-1,0-0,Ayr United (10)
?,(Sat) 16 Oct 2004 (41),Dumbarton (10),1-3,0-2,Arbroath (10)
?,(Sat) 16 Oct 2004 (41),Forfar Athletic (10),3-1,2-0,Alloa Athletic (10)
?,(Sat) 16 Oct 2004 (41),Stirling Albion (10),1-5,0-1,Brechin City (10)
?,(Sat) 16 Oct 2004 (41),Stranraer (10),1-0,0-0,Greenock Morton (10)
?,(Sat) 23 Oct 2004 (42),Alloa Athletic (11),1-2,0-2,Stranraer (11)
?,(Sat) 23 Oct 2004 (42),Arbroath (11),2-1,1-0,Stirling Albion (11)
?,(Sat) 23 Oct 2004 (42),Ayr United (11),0-1,0-0,Dumbarton (11)
?,(Sat) 23 Oct 2004 (42),Brechin City (11),2-0,1-0,Forfar Athletic (11)
?,(Sat) 23 Oct 2004 (42),Greenock Morton (11),2-0,1-0,Berwick Rangers (11)
?,(Sat) 30 Oct 2004 (43),Alloa Athletic (12),2-2,1-1,Brechin City (12)
?,(Sat) 30 Oct 2004 (43),Berwick Rangers (12),0-1,0-0,Stirling Albion (12)
?,(Sat) 30 Oct 2004 (43),Forfar Athletic (12),0-2,0-0,Dumbarton (12)
?,(Sat) 30 Oct 2004 (43),Greenock Morton (12),0-1,0-0,Ayr United (12)
?,(Sat) 30 Oct 2004 (43),Stranraer (12),2-1,1-1,Arbroath (12)
?,(Sat) 6 Nov 2004 (44),Arbroath (13),0-3,0-0,Greenock Morton (13)
?,(Sat) 6 Nov 2004 (44),Ayr United (13),4-3,1-1,Alloa Athletic (13)
?,(Sat) 6 Nov 2004 (44),Brechin City (13),4-1,2-1,Stranraer (13)
?,(Sat) 6 Nov 2004 (44),Dumbarton (13),3-1,2-0,Berwick Rangers (13)
?,(Sat) 6 Nov 2004 (44),Stirling Albion (13),3-1,1-0,Forfar Athletic (13)
?,(Sat) 13 Nov 2004 (45),Alloa Athletic (14),2-2,1-1,Berwick Rangers (14)
?,(Sat) 13 Nov 2004 (45),Arbroath (14),2-2,0-1,Brechin City (14)
?,(Sat) 13 Nov 2004 (45),Forfar Athletic (14),2-3,2-1,Ayr United (14)
?,(Sat) 13 Nov 2004 (45),Greenock Morton (14),3-0,1-0,Stirling Albion (14)
?,(Sat) 13 Nov 2004 (45),Stranraer (14),1-0,0-0,Dumbarton (14)
?,(Sat) 20 Nov 2004 (46),Stirling Albion (15),0-1,0-1,Berwick Rangers (15)
?,(Sat) 27 Nov 2004 (47),Ayr United (15),1-1,1-0,Arbroath (15)
?,(Sat) 27 Nov 2004 (47),Brechin City (15),2-1,1-0,Greenock Morton (15)
?,(Sat) 27 Nov 2004 (47),Stirling Albion (16),1-1,0-0,Stranraer (15)
?,(Tue) 30 Nov 2004 (48),Berwick Rangers (16),1-0,0-0,Forfar Athletic (15)
?,(Tue) 30 Nov 2004 (48),Dumbarton (15),0-1,0-0,Alloa Athletic (15)
?,(Sat) 4 Dec 2004 (48),Arbroath (16),1-1,0-1,Berwick Rangers (17)
?,(Sat) 4 Dec 2004 (48),Brechin City (16),5-0,4-0,Ayr United (16)
?,(Sat) 4 Dec 2004 (48),Greenock Morton (16),2-2,2-1,Alloa Athletic (16)
?,(Sat) 4 Dec 2004 (48),Stirling Albion (17),1-0,0-0,Dumbarton (16)
?,(Sat) 4 Dec 2004 (48),Stranraer (16),1-0,0-0,Forfar Athletic (16)
?,(Sat) 18 Dec 2004 (50),Alloa Athletic (17),4-2,0-1,Arbroath (17)
?,(Sat) 18 Dec 2004 (50),Ayr United (17),3-2,1-0,Stirling Albion (18)
?,(Mon) 27 Dec 2004 (52),Berwick Rangers (18),2-2,1-1,Greenock Morton (17)
?,(Mon) 27 Dec 2004 (52),Dumbarton (17),1-1,1-1,Ayr United (18)
?,(Mon) 27 Dec 2004 (52),Forfar Athletic (17),1-3,1-1,Brechin City (17)
?,(Mon) 27 Dec 2004 (52),Stirling Albion (19),0-3,0-1,Arbroath (18)
?,(Mon) 27 Dec 2004 (52),Stranraer (17),0-1,0-0,Alloa Athletic (18)
?,(Sat) 1 Jan 2005 (0),Arbroath (19),0-2,0-1,Forfar Athletic (18)
?,(Sat) 1 Jan 2005 (0),Ayr United (19),0-1,0-0,Stranraer (18)
?,(Sat) 1 Jan 2005 (0),Brechin City (18),4-1,1-0,Berwick Rangers (19)
?,(Sat) 1 Jan 2005 (0),Greenock Morton (18),3-0,1-0,Dumbarton (18)
?,(Mon) 3 Jan 2005 (1),Arbroath (20),0-4,0-2,Stranraer (19)
?,(Mon) 3 Jan 2005 (1),Ayr United (20),2-1,1-0,Greenock Morton (19)
