Date,Team 1,Team 2,FT,HT
2004-08-07,Berwick,Morton,2-1,2-0
2004-08-07,Dumbarton,Ayr,1-0,1-0
2004-08-07,Forfar,Brechin,1-0,1-0
2004-08-07,Stirling,Arbroath,5-2,2-0
2004-08-07,Stranraer,Alloa,3-0,0-0
2004-08-14,Alloa,Forfar,2-3,0-0
2004-08-14,Arbroath,Dumbarton,0-2,0-1
2004-08-14,Ayr,Berwick,2-1,2-0
2004-08-14,Brechin,Stirling,0-3,0-2
2004-08-14,Morton,Stranraer,3-1,2-0
2004-08-21,Berwick,Brechin,0-2,0-0
2004-08-21,Dumbarton,Morton,0-3,0-1
2004-08-21,Forfar,Arbroath,5-0,1-0
2004-08-21,Stirling,Alloa,2-0,0-0
2004-08-21,Stranraer,Ayr,2-1,0-1
2004-08-28,Arbroath,Stranraer,0-1,0-0
2004-08-28,Ayr,Morton,2-0,0-0
2004-08-28,Brechin,Alloa,4-0,3-0
2004-08-28,Dumbarton,Forfar,0-1,0-0
2004-08-28,Stirling,Berwick,3-1,2-0
2004-09-04,Alloa,Ayr,1-3,1-2
2004-09-04,Berwick,Dumbarton,0-4,0-2
2004-09-04,Forfar,Stirling,0-2,0-0
2004-09-04,Morton,Arbroath,2-1,1-0
2004-09-04,Stranraer,Brechin,4-2,2-0
2004-09-11,Ayr,Forfar,3-3,2-2
2004-09-11,Berwick,Alloa,2-3,1-2
2004-09-11,Brechin,Arbroath,4-1,1-1
2004-09-11,Dumbarton,Stranraer,1-3,0-1
2004-09-11,Stirling,Morton,1-1,1-1
2004-09-18,Alloa,Dumbarton,3-2,0-1
2004-09-18,Arbroath,Ayr,0-0,0-0
2004-09-18,Forfar,Berwick,1-1,1-0
2004-09-18,Morton,Brechin,0-3,0-1
2004-09-18,Stranraer,Stirling,0-0,0-0
2004-09-25,Alloa,Morton,1-6,0-1
2004-09-25,Ayr,Brechin,0-1,0-0
2004-09-25,Berwick,Arbroath,0-3,0-0
2004-09-25,Dumbarton,Stirling,1-1,1-0
2004-09-25,Forfar,Stranraer,0-1,0-0
2004-10-02,Arbroath,Alloa,0-3,0-1
2004-10-02,Brechin,Dumbarton,4-0,0-0
2004-10-02,Morton,Forfar,2-1,0-1
2004-10-02,Stirling,Ayr,1-1,0-0
2004-10-02,Stranraer,Berwick,2-2,1-2
2004-10-16,Berwick,Ayr,0-1,0-0
2004-10-16,Dumbarton,Arbroath,1-3,0-2
2004-10-16,Forfar,Alloa,3-1,2-0
2004-10-16,Stirling,Brechin,1-5,0-1
2004-10-16,Stranraer,Morton,1-0,0-0
2004-10-23,Alloa,Stranraer,1-2,0-2
2004-10-23,Arbroath,Stirling,2-1,1-0
2004-10-23,Ayr,Dumbarton,0-1,0-0
