Date,Team 1,FT,Team 2
Sat Aug 14 1971,Barnsley,4-2,Walsall
Sat Aug 14 1971,Notts County,4-0,Rochdale
Sat Aug 14 1971,Tranmere Rovers,2-1,Wrexham
Sat Aug 14 1971,Blackburn Rovers,2-1,Rotherham United
Sat Aug 14 1971,Oldham Athletic,2-2,Bolton Wanderers
Sat Aug 14 1971,Bradford City,0-2,Swansea City
Sat Aug 14 1971,York City,0-0,Bristol Rovers
Sat Aug 14 1971,Aston Villa,3-1,Plymouth Argyle
Sat Aug 14 1971,AFC Bournemouth,3-1,Shrewsbury Town
Sat Aug 14 1971,Port Vale,1-1,Brighton & Hove Albion
Sat Aug 14 1971,Mansfield Town,0-0,Halifax Town
Sat Aug 14 1971,Torquay United,3-2,Chesterfield
Sat Aug 21 1971,Wrexham,3-1,Oldham Athletic
Sat Aug 21 1971,Bolton Wanderers,0-0,AFC Bournemouth
Sat Aug 21 1971,Brighton & Hove Albion,3-1,Bradford City
Sat Aug 21 1971,Plymouth Argyle,1-0,Blackburn Rovers
Sat Aug 21 1971,Halifax Town,3-1,York City
Sat Aug 21 1971,Rochdale,2-1,Mansfield Town
Sat Aug 21 1971,Swansea City,0-1,Port Vale
Sat Aug 21 1971,Chesterfield,1-2,Notts County
Sat Aug 21 1971,Rotherham United,3-0,Barnsley
Sat Aug 21 1971,Shrewsbury Town,2-0,Torquay United
Sat Aug 21 1971,Walsall,1-1,Aston Villa
Sat Aug 21 1971,Bristol Rovers,2-1,Tranmere Rovers
Fri Aug 27 1971,Tranmere Rovers,0-0,Swansea City
Sat Aug 28 1971,Torquay United,1-1,Bristol Rovers
Sat Aug 28 1971,Barnsley,1-3,Shrewsbury Town
Sat Aug 28 1971,York City,2-3,Plymouth Argyle
Sat Aug 28 1971,Blackburn Rovers,2-1,Wrexham
Sat Aug 28 1971,Oldham Athletic,1-3,Walsall
Sat Aug 28 1971,Bradford City,2-1,Halifax Town
Sat Aug 28 1971,AFC Bournemouth,3-1,Rotherham United
