Date,Team 1,FT,Team 2
Sat Aug 14 1971,Cardiff City,2-2,Burnley
Sat Aug 14 1971,Queens Park Rangers,3-0,Sheffield Wednesday
Sat Aug 14 1971,Bristol City,3-3,Millwall
Sat Aug 14 1971,Portsmouth,2-1,Middlesbrough
Sat Aug 14 1971,Charlton Athletic,1-0,Hull City
Sat Aug 14 1971,Oxford United,1-1,Leyton Orient
Sat Aug 14 1971,Carlisle United,0-0,Preston North End
Sat Aug 14 1971,Luton Town,1-1,Norwich City
Sat Aug 14 1971,Fulham,3-0,Watford
Sat Aug 14 1971,Sunderland,1-1,Birmingham City
Sat Aug 14 1971,Blackpool,4-1,Swindon Town
Mon Aug 16 1971,Blackpool,3-0,Cardiff City
Sat Aug 21 1971,Hull City,1-0,Oxford United
Sat Aug 21 1971,Preston North End,2-0,Fulham
Sat Aug 21 1971,Watford,1-1,Sunderland
Sat Aug 21 1971,Millwall,1-0,Blackpool
Sat Aug 21 1971,Burnley,2-1,Luton Town
Sat Aug 21 1971,Norwich City,3-1,Portsmouth
Sat Aug 21 1971,Leyton Orient,4-1,Cardiff City
Sat Aug 21 1971,Sheffield Wednesday,1-5,Bristol City
Sat Aug 21 1971,Swindon Town,2-1,Charlton Athletic
Sat Aug 21 1971,Middlesbrough,3-2,Queens Park Rangers
Sat Aug 21 1971,Birmingham City,3-2,Carlisle United
Sat Aug 28 1971,Fulham,0-0,Norwich City
Sat Aug 28 1971,Carlisle United,0-0,Swindon Town
Sat Aug 28 1971,Portsmouth,1-0,Birmingham City
Sat Aug 28 1971,Oxford United,2-1,Burnley
Sat Aug 28 1971,Sunderland,2-0,Leyton Orient
Sat Aug 28 1971,Queens Park Rangers,1-1,Millwall
Sat Aug 28 1971,Bristol City,2-1,Middlesbrough
Sat Aug 28 1971,Charlton Athletic,2-0,Watford
Sat Aug 28 1971,Cardiff City,1-1,Hull City
Sat Aug 28 1971,Luton Town,1-1,Preston North End
Sat Aug 28 1971,Blackpool,1-0,Sheffield Wednesday
Mon Aug 30 1971,Preston North End,1-3,Burnley
Mon Aug 30 1971,Millwall,2-1,Charlton Athletic
Tue Aug 31 1971,Fulham,0-3,Queens Park Rangers
Tue Aug 31 1971,Bristol City,2-0,Cardiff City
Tue Aug 31 1971,Middlesbrough,2-1,Sheffield Wednesday
Wed Sep 1 1971,Oxford United,1-1,Luton Town
Wed Sep 1 1971,Watford,0-0,Swindon Town
Wed Sep 1 1971,Norwich City,0-0,Leyton Orient
Wed Sep 1 1971,Hull City,1-0,Birmingham City
Wed Sep 1 1971,Portsmouth,1-3,Blackpool
Wed Sep 1 1971,Sunderland,0-3,Carlisle United
Sat Sep 4 1971,Leyton Orient,0-0,Luton Town
Sat Sep 4 1971,Sheffield Wednesday,1-1,Portsmouth
Sat Sep 4 1971,Birmingham City,4-1,Charlton Athletic
Sat Sep 4 1971,Norwich City,1-0,Carlisle United
Sat Sep 4 1971,Millwall,1-1,Sunderland
Sat Sep 4 1971,Hull City,1-0,Blackpool
Sat Sep 4 1971,Burnley,1-1,Bristol City
Sat Sep 4 1971,Middlesbrough,2-0,Fulham
Sat Sep 4 1971,Preston North End,1-0,Oxford United
Sat Sep 4 1971,Watford,2-2,Cardiff City
Sat Sep 4 1971,Swindon Town,0-0,Queens Park Rangers
Sat Sep 11 1971,Oxford United,1-2,Millwall
Sat Sep 11 1971,Charlton Athletic,0-2,Middlesbrough
Sat Sep 11 1971,Blackpool,1-2,Norwich City
Sat Sep 11 1971,Queens Park Rangers,2-1,Preston North End
Sat Sep 11 1971,Cardiff City,3-2,Sheffield Wednesday
Sat Sep 11 1971,Luton Town,0-0,Birmingham City
Sat Sep 11 1971,Sunderland,1-0,Swindon Town
Sat Sep 11 1971,Bristol City,4-0,Hull City
Sat Sep 11 1971,Portsmouth,3-2,Leyton Orient
Sat Sep 11 1971,Fulham,0-2,Burnley
Sat Sep 11 1971,Carlisle United,2-0,Watford
Sat Sep 18 1971,Preston North End,2-1,Charlton Athletic
Sat Sep 18 1971,Leyton Orient,2-1,Carlisle United
Sat Sep 18 1971,Birmingham City,1-0,Bristol City
Sat Sep 18 1971,Millwall,2-2,Luton Town
Sat Sep 18 1971,Watford,1-0,Blackpool
Sat Sep 18 1971,Norwich City,3-2,Oxford United
Sat Sep 18 1971,Hull City,1-3,Portsmouth
Sat Sep 18 1971,Swindon Town,4-0,Fulham
Sat Sep 18 1971,Sheffield Wednesday,3-0,Sunderland
Sat Sep 18 1971,Middlesbrough,1-0,Cardiff City
Sat Sep 18 1971,Burnley,1-0,Queens Park Rangers
Sat Sep 25 1971,Oxford United,1-0,Sheffield Wednesday
Sat Sep 25 1971,Cardiff City,0-1,Swindon Town
Sat Sep 25 1971,Sunderland,4-3,Preston North End
Sat Sep 25 1971,Charlton Athletic,2-0,Burnley
Sat Sep 25 1971,Blackpool,1-1,Birmingham City
Sat Sep 25 1971,Luton Town,3-2,Middlesbrough
Sat Sep 25 1971,Carlisle United,2-1,Hull City
Sat Sep 25 1971,Fulham,2-1,Leyton Orient
Sat Sep 25 1971,Queens Park Rangers,3-0,Watford
Sat Sep 25 1971,Portsmouth,1-1,Millwall
Sat Sep 25 1971,Bristol City,0-1,Norwich City
Mon Sep 27 1971,Millwall,1-1,Sheffield Wednesday
Tue Sep 28 1971,Carlisle United,5-2,Charlton Athletic
Tue Sep 28 1971,Luton Town,2-0,Fulham
Tue Sep 28 1971,Burnley,6-1,Leyton Orient
Tue Sep 28 1971,Bristol City,4-0,Blackpool
Tue Sep 28 1971,Preston North End,0-2,Norwich City
Tue Sep 28 1971,Birmingham City,4-1,Watford
Wed Sep 29 1971,Hull City,2-0,Swindon Town
Wed Sep 29 1971,Sunderland,4-1,Middlesbrough
Wed Sep 29 1971,Oxford United,3-1,Queens Park Rangers
Sat Oct 2 1971,Birmingham City,0-0,Oxford United
Sat Oct 2 1971,Hull City,0-0,Luton Town
Sat Oct 2 1971,Burnley,0-1,Sunderland
Sat Oct 2 1971,Norwich City,0-0,Queens Park Rangers
Sat Oct 2 1971,Sheffield Wednesday,4-0,Fulham
Sat Oct 2 1971,Millwall,2-1,Carlisle United
Sat Oct 2 1971,Middlesbrough,1-0,Blackpool
Sat Oct 2 1971,Watford,1-0,Portsmouth
Sat Oct 2 1971,Leyton Orient,3-2,Charlton Athletic
Sat Oct 2 1971,Preston North End,1-2,Cardiff City
Sat Oct 2 1971,Swindon Town,0-1,Bristol City
Sat Oct 9 1971,Cardiff City,1-2,Millwall
Sat Oct 9 1971,Oxford United,0-0,Middlesbrough
Sat Oct 9 1971,Charlton Athletic,2-2,Sheffield Wednesday
Sat Oct 9 1971,Carlisle United,0-3,Burnley
Sat Oct 9 1971,Blackpool,4-1,Leyton Orient
Sat Oct 9 1971,Queens Park Rangers,1-0,Birmingham City
Sat Oct 9 1971,Luton Town,0-0,Swindon Town
Sat Oct 9 1971,Bristol City,2-1,Watford
Sat Oct 9 1971,Portsmouth,1-1,Preston North End
Sat Oct 9 1971,Sunderland,1-1,Norwich City
Sat Oct 9 1971,Fulham,1-0,Hull City
Tue Oct 12 1971,Fulham,1-1,Oxford United
Wed Oct 13 1971,Norwich City,3-0,Burnley
Sat Oct 16 1971,Watford,1-2,Fulham
Sat Oct 16 1971,Burnley,3-0,Cardiff City
Sat Oct 16 1971,Leyton Orient,1-1,Oxford United
Sat Oct 16 1971,Sheffield Wednesday,0-0,Queens Park Rangers
Sat Oct 16 1971,Preston North End,3-0,Carlisle United
Sat Oct 16 1971,Middlesbrough,2-1,Portsmouth
Sat Oct 16 1971,Swindon Town,1-0,Blackpool
Sat Oct 16 1971,Birmingham City,1-1,Sunderland
Sat Oct 16 1971,Millwall,3-1,Bristol City
Sat Oct 16 1971,Hull City,2-3,Charlton Athletic
Sat Oct 16 1971,Norwich City,3-1,Luton Town
Mon Oct 18 1971,Leyton Orient,3-2,Preston North End
Tue Oct 19 1971,Queens Park Rangers,1-0,Luton Town
Tue Oct 19 1971,Middlesbrough,1-0,Millwall
Tue Oct 19 1971,Charlton Athletic,2-2,Sunderland
Tue Oct 19 1971,Swindon Town,1-1,Birmingham City
Wed Oct 20 1971,Portsmouth,1-1,Bristol City
Wed Oct 20 1971,Watford,1-2,Hull City
Wed Oct 20 1971,Sheffield Wednesday,2-1,Carlisle United
Sat Oct 23 1971,Birmingham City,2-2,Preston North End
Sat Oct 23 1971,Blackpool,1-1,Queens Park Rangers
Sat Oct 23 1971,Hull City,1-2,Burnley
Sat Oct 23 1971,Luton Town,0-2,Carlisle United
Sat Oct 23 1971,Bristol City,5-3,Leyton Orient
Sat Oct 23 1971,Middlesbrough,2-1,Watford
Sat Oct 23 1971,Portsmouth,6-3,Fulham
Sat Oct 23 1971,Oxford United,2-0,Sunderland
Sat Oct 23 1971,Millwall,2-1,Norwich City
Sat Oct 23 1971,Sheffield Wednesday,1-0,Swindon Town
Sat Oct 23 1971,Cardiff City,6-1,Charlton Athletic
Sat Oct 30 1971,Preston North End,3-1,Hull City
Sat Oct 30 1971,Burnley,1-1,Birmingham City
Sat Oct 30 1971,Charlton Athletic,2-0,Bristol City
Sat Oct 30 1971,Swindon Town,0-1,Middlesbrough
Sat Oct 30 1971,Fulham,2-1,Blackpool
Sat Oct 30 1971,Norwich City,2-1,Cardiff City
Sat Oct 30 1971,Leyton Orient,2-2,Millwall
Sat Oct 30 1971,Watford,1-1,Sheffield Wednesday
Sat Oct 30 1971,Queens Park Rangers,1-1,Portsmouth
Sat Oct 30 1971,Carlisle United,2-1,Oxford United
Sat Oct 30 1971,Sunderland,2-2,Luton Town
Sat Nov 6 1971,Sheffield Wednesday,2-1,Burnley
Sat Nov 6 1971,Birmingham City,2-0,Leyton Orient
Sat Nov 6 1971,Oxford United,1-1,Swindon Town
Sat Nov 6 1971,Millwall,3-2,Watford
Sat Nov 6 1971,Blackpool,2-0,Carlisle United
Sat Nov 6 1971,Hull City,1-2,Norwich City
Sat Nov 6 1971,Portsmouth,2-2,Sunderland
Sat Nov 6 1971,Luton Town,1-2,Charlton Athletic
Sat Nov 6 1971,Middlesbrough,0-1,Preston North End
Sat Nov 6 1971,Cardiff City,0-0,Queens Park Rangers
Sat Nov 6 1971,Bristol City,1-2,Fulham
Sat Nov 13 1971,Queens Park Rangers,3-0,Bristol City
Sat Nov 13 1971,Sunderland,0-0,Blackpool
Sat Nov 13 1971,Swindon Town,0-2,Millwall
Sat Nov 13 1971,Charlton Athletic,3-0,Oxford United
Sat Nov 13 1971,Burnley,5-2,Middlesbrough
Sat Nov 13 1971,Leyton Orient,1-0,Hull City
Sat Nov 13 1971,Carlisle United,1-0,Portsmouth
Sat Nov 13 1971,Fulham,4-3,Cardiff City
Sat Nov 13 1971,Watford,2-1,Luton Town
Sat Nov 13 1971,Preston North End,1-0,Sheffield Wednesday
Sat Nov 13 1971,Norwich City,2-2,Birmingham City
Fri Nov 19 1971,Bristol City,1-4,Carlisle United
Sat Nov 20 1971,Cardiff City,1-2,Sunderland
Sat Nov 20 1971,Blackpool,0-1,Luton Town
Sat Nov 20 1971,Watford,2-1,Burnley
Sat Nov 20 1971,Middlesbrough,1-0,Leyton Orient
Sat Nov 20 1971,Queens Park Rangers,2-1,Hull City
Sat Nov 20 1971,Portsmouth,2-0,Oxford United
Sat Nov 20 1971,Sheffield Wednesday,1-1,Norwich City
Sat Nov 20 1971,Millwall,3-0,Birmingham City
Sat Nov 20 1971,Fulham,1-0,Charlton Athletic
Sat Nov 20 1971,Swindon Town,1-1,Preston North End
Sat Nov 27 1971,Oxford United,3-1,Blackpool
Sat Nov 27 1971,Burnley,1-2,Swindon Town
Sat Nov 27 1971,Birmingham City,3-1,Fulham
Sat Nov 27 1971,Sunderland,1-1,Bristol City
Sat Nov 27 1971,Charlton Athletic,2-1,Queens Park Rangers
Sat Nov 27 1971,Preston North End,2-0,Watford
Sat Nov 27 1971,Luton Town,3-2,Portsmouth
Sat Nov 27 1971,Hull City,0-0,Millwall
Sat Nov 27 1971,Norwich City,2-0,Middlesbrough
Sat Nov 27 1971,Leyton Orient,0-3,Sheffield Wednesday
Sat Nov 27 1971,Carlisle United,2-1,Cardiff City
Wed Dec 1 1971,Cardiff City,3-2,Portsmouth
Sat Dec 4 1971,Bristol City,0-0,Luton Town
Sat Dec 4 1971,Queens Park Rangers,2-1,Sunderland
Sat Dec 4 1971,Portsmouth,0-0,Charlton Athletic
Sat Dec 4 1971,Watford,0-1,Leyton Orient
Sat Dec 4 1971,Fulham,0-1,Carlisle United
Sat Dec 4 1971,Middlesbrough,0-0,Birmingham City
Sat Dec 4 1971,Swindon Town,0-1,Norwich City
Sat Dec 4 1971,Sheffield Wednesday,2-1,Hull City
Sat Dec 4 1971,Blackpool,1-1,Preston North End
Sat Dec 4 1971,Millwall,1-1,Burnley
Sat Dec 11 1971,Oxford United,0-0,Bristol City
Sat Dec 11 1971,Luton Town,2-2,Cardiff City
Sat Dec 11 1971,Norwich City,1-1,Watford
Sat Dec 11 1971,Birmingham City,0-0,Sheffield Wednesday
Sat Dec 11 1971,Charlton Athletic,2-3,Blackpool
Sat Dec 11 1971,Leyton Orient,0-1,Swindon Town
Sat Dec 11 1971,Carlisle United,1-4,Queens Park Rangers
Sat Dec 11 1971,Hull City,4-3,Middlesbrough
Sat Dec 11 1971,Sunderland,2-1,Fulham
Sat Dec 11 1971,Preston North End,4-0,Millwall
Sat Dec 11 1971,Burnley,1-3,Portsmouth
Sat Dec 18 1971,Oxford United,2-0,Preston North End
Sat Dec 18 1971,Sunderland,3-3,Millwall
Sat Dec 18 1971,Fulham,2-2,Middlesbrough
Sat Dec 18 1971,Cardiff City,2-0,Watford
Sat Dec 18 1971,Bristol City,0-2,Burnley
Sat Dec 18 1971,Carlisle United,3-0,Norwich City
Sat Dec 18 1971,Blackpool,1-1,Hull City
Sat Dec 18 1971,Charlton Athletic,1-1,Birmingham City
Sat Dec 18 1971,Portsmouth,1-2,Sheffield Wednesday
Sat Dec 18 1971,Queens Park Rangers,3-0,Swindon Town
Sat Dec 18 1971,Luton Town,2-0,Leyton Orient
Mon Dec 27 1971,Swindon Town,3-1,Portsmouth
Mon Dec 27 1971,Leyton Orient,2-0,Queens Park Rangers
Mon Dec 27 1971,Norwich City,3-0,Charlton Athletic
Mon Dec 27 1971,Birmingham City,3-0,Cardiff City
Mon Dec 27 1971,Hull City,2-3,Sunderland
Mon Dec 27 1971,Millwall,4-1,Fulham
Mon Dec 27 1971,Watford,0-1,Oxford United
Mon Dec 27 1971,Sheffield Wednesday,2-2,Luton Town
Mon Dec 27 1971,Middlesbrough,2-2,Carlisle United
Mon Dec 27 1971,Preston North End,1-0,Bristol City
Mon Dec 27 1971,Burnley,2-1,Blackpool
Sat Jan 1 1972,Blackpool,5-0,Watford
Sat Jan 1 1972,Luton Town,2-1,Millwall
Sat Jan 1 1972,Queens Park Rangers,3-1,Burnley
Sat Jan 1 1972,Bristol City,1-0,Birmingham City
Sat Jan 1 1972,Carlisle United,2-0,Leyton Orient
Sat Jan 1 1972,Fulham,2-4,Swindon Town
Sat Jan 1 1972,Cardiff City,1-0,Middlesbrough
Sat Jan 1 1972,Oxford United,0-2,Norwich City
Sat Jan 1 1972,Sunderland,2-0,Sheffield Wednesday
Sat Jan 1 1972,Charlton Athletic,2-1,Preston North End
Sat Jan 1 1972,Portsmouth,0-0,Hull City
Sat Jan 8 1972,Hull City,0-0,Cardiff City
Sat Jan 8 1972,Norwich City,2-1,Fulham
Sat Jan 8 1972,Leyton Orient,5-0,Sunderland
Sat Jan 8 1972,Preston North End,0-1,Luton Town
Sat Jan 8 1972,Burnley,1-1,Oxford United
Sat Jan 8 1972,Sheffield Wednesday,1-2,Blackpool
Sat Jan 8 1972,Watford,0-3,Charlton Athletic
Sat Jan 8 1972,Swindon Town,0-0,Carlisle United
Sat Jan 8 1972,Birmingham City,6-3,Portsmouth
Sat Jan 8 1972,Middlesbrough,1-0,Bristol City
Sat Jan 8 1972,Millwall,0-0,Queens Park Rangers
Sat Jan 22 1972,Swindon Town,2-1,Hull City
Sat Jan 22 1972,Queens Park Rangers,4-2,Oxford United
Sat Jan 22 1972,Leyton Orient,1-0,Burnley
Sat Jan 22 1972,Fulham,3-1,Luton Town
Sat Jan 22 1972,Portsmouth,2-0,Cardiff City
Sat Jan 22 1972,Charlton Athletic,1-1,Carlisle United
Sat Jan 22 1972,Middlesbrough,2-0,Sunderland
Sat Jan 22 1972,Norwich City,1-1,Preston North End
Sat Jan 22 1972,Watford,0-1,Birmingham City
Sat Jan 22 1972,Blackpool,1-0,Bristol City
Sat Jan 22 1972,Sheffield Wednesday,1-1,Millwall
Sat Jan 29 1972,Sunderland,3-0,Charlton Athletic
Sat Jan 29 1972,Birmingham City,4-1,Swindon Town
Sat Jan 29 1972,Carlisle United,2-2,Sheffield Wednesday
Sat Jan 29 1972,Cardiff City,3-4,Blackpool
Sat Jan 29 1972,Millwall,1-0,Middlesbrough
Sat Jan 29 1972,Hull City,4-0,Watford
Sat Jan 29 1972,Oxford United,1-0,Fulham
Sat Jan 29 1972,Burnley,1-0,Norwich City
Sat Jan 29 1972,Luton Town,1-1,Queens Park Rangers
Sat Jan 29 1972,Bristol City,1-1,Portsmouth
Sat Jan 29 1972,Preston North End,1-1,Leyton Orient
Sat Feb 5 1972,Luton Town,1-2,Oxford United
Sat Feb 12 1972,Charlton Athletic,2-2,Cardiff City
Sat Feb 12 1972,Queens Park Rangers,0-1,Blackpool
Sat Feb 12 1972,Carlisle United,0-0,Luton Town
Sat Feb 12 1972,Swindon Town,1-0,Sheffield Wednesday
Sat Feb 12 1972,Preston North End,0-0,Birmingham City
Sat Feb 12 1972,Sunderland,3-0,Oxford United
Sat Feb 12 1972,Fulham,1-1,Portsmouth
Sat Feb 12 1972,Norwich City,2-2,Millwall
Sat Feb 12 1972,Burnley,0-2,Hull City
Sat Feb 12 1972,Leyton Orient,2-0,Bristol City
Sat Feb 12 1972,Watford,0-1,Middlesbrough
Sat Feb 19 1972,Cardiff City,0-0,Norwich City
Sat Feb 19 1972,Portsmouth,1-0,Queens Park Rangers
Sat Feb 19 1972,Luton Town,1-2,Sunderland
Sat Feb 19 1972,Blackpool,2-1,Fulham
Sat Feb 19 1972,Sheffield Wednesday,2-1,Watford
Sat Feb 19 1972,Millwall,2-1,Leyton Orient
Sat Feb 19 1972,Oxford United,3-1,Carlisle United
Sat Feb 19 1972,Bristol City,2-0,Charlton Athletic
Sat Feb 19 1972,Birmingham City,2-0,Burnley
Sat Feb 19 1972,Middlesbrough,2-0,Swindon Town
Sat Feb 19 1972,Hull City,3-2,Preston North End
Sat Feb 26 1972,Watford,0-1,Millwall
Sat Feb 26 1972,Charlton Athletic,2-0,Luton Town
Sat Feb 26 1972,Carlisle United,2-0,Blackpool
Sat Feb 26 1972,Fulham,2-0,Bristol City
Sat Feb 26 1972,Burnley,5-3,Sheffield Wednesday
Sat Feb 26 1972,Swindon Town,4-0,Oxford United
Wed Mar 1 1972,Sunderland,3-2,Portsmouth
Sat Mar 4 1972,Middlesbrough,1-0,Burnley
Sat Mar 4 1972,Luton Town,0-0,Watford
Sat Mar 4 1972,Hull City,1-1,Leyton Orient
Sat Mar 4 1972,Birmingham City,4-0,Norwich City
Sat Mar 4 1972,Cardiff City,1-0,Fulham
Sat Mar 4 1972,Millwall,2-2,Swindon Town
Sat Mar 4 1972,Sheffield Wednesday,1-0,Preston North End
Sat Mar 4 1972,Bristol City,2-0,Queens Park Rangers
Sat Mar 4 1972,Portsmouth,1-0,Carlisle United
Sat Mar 4 1972,Blackpool,1-1,Sunderland
Sat Mar 4 1972,Oxford United,2-1,Charlton Athletic
Sat Mar 11 1972,Middlesbrough,2-1,Oxford United
Sat Mar 11 1972,Burnley,3-1,Carlisle United
Sat Mar 11 1972,Preston North End,4-0,Portsmouth
Sat Mar 11 1972,Norwich City,1-1,Sunderland
Sat Mar 11 1972,Watford,0-2,Bristol City
Sat Mar 11 1972,Leyton Orient,0-1,Blackpool
Sat Mar 11 1972,Birmingham City,0-0,Queens Park Rangers
Sat Mar 11 1972,Millwall,1-1,Cardiff City
Sat Mar 11 1972,Hull City,4-0,Fulham
Tue Mar 14 1972,Carlisle United,3-0,Middlesbrough
Wed Mar 15 1972,Norwich City,2-0,Hull City
Sat Mar 18 1972,Fulham,0-0,Preston North End
Sat Mar 18 1972,Luton Town,1-0,Burnley
Sat Mar 18 1972,Charlton Athletic,3-1,Swindon Town
Sat Mar 18 1972,Bristol City,1-0,Sheffield Wednesday
Sat Mar 18 1972,Portsmouth,2-1,Norwich City
Sat Mar 18 1972,Blackpool,0-0,Millwall
Sat Mar 18 1972,Oxford United,2-2,Hull City
Sat Mar 18 1972,Queens Park Rangers,1-0,Middlesbrough
Tue Mar 21 1972,Carlisle United,2-2,Birmingham City
Tue Mar 21 1972,Cardiff City,1-1,Oxford United
Fri Mar 24 1972,Leyton Orient,2-1,Portsmouth
Sat Mar 25 1972,Burnley,1-1,Fulham
Sat Mar 25 1972,Birmingham City,1-0,Luton Town
Sat Mar 25 1972,Preston North End,1-1,Queens Park Rangers
Sat Mar 25 1972,Swindon Town,1-1,Sunderland
Sat Mar 25 1972,Watford,1-2,Carlisle United
Sat Mar 25 1972,Norwich City,5-1,Blackpool
Sat Mar 25 1972,Hull City,1-1,Bristol City
Sat Mar 25 1972,Sheffield Wednesday,2-2,Cardiff City
Sat Mar 25 1972,Middlesbrough,2-2,Charlton Athletic
Sat Mar 25 1972,Millwall,2-0,Oxford United
Tue Mar 28 1972,Fulham,4-0,Sheffield Wednesday
Wed Mar 29 1972,Cardiff City,5-2,Preston North End
Fri Mar 31 1972,Charlton Athletic,1-2,Leyton Orient
Fri Mar 31 1972,Millwall,1-0,Portsmouth
Fri Mar 31 1972,Middlesbrough,0-0,Luton Town
Fri Mar 31 1972,Watford,0-2,Queens Park Rangers
Fri Mar 31 1972,Bristol City,1-0,Swindon Town
Fri Mar 31 1972,Oxford United,0-1,Birmingham City
Sat Apr 1 1972,Fulham,1-0,Millwall
Sat Apr 1 1972,Queens Park Rangers,1-0,Leyton Orient
Sat Apr 1 1972,Cardiff City,0-0,Birmingham City
Sat Apr 1 1972,Bristol City,4-1,Preston North End
Sat Apr 1 1972,Portsmouth,1-2,Swindon Town
Sat Apr 1 1972,Luton Town,3-1,Sheffield Wednesday
Sat Apr 1 1972,Blackpool,4-2,Burnley
Sat Apr 1 1972,Oxford United,0-0,Watford
Sat Apr 1 1972,Sunderland,0-1,Hull City
Sat Apr 1 1972,Charlton Athletic,0-2,Norwich City
Mon Apr 3 1972,Sunderland,4-3,Burnley
Mon Apr 3 1972,Hull City,2-0,Carlisle United
Mon Apr 3 1972,Blackpool,3-1,Middlesbrough
Mon Apr 3 1972,Leyton Orient,1-0,Fulham
Mon Apr 3 1972,Queens Park Rangers,0-0,Norwich City
Mon Apr 3 1972,Sheffield Wednesday,0-0,Oxford United
Mon Apr 3 1972,Portsmouth,2-2,Watford
Tue Apr 4 1972,Carlisle United,3-3,Millwall
Tue Apr 4 1972,Swindon Town,3-1,Cardiff City
Tue Apr 4 1972,Burnley,3-1,Charlton Athletic
Tue Apr 4 1972,Preston North End,1-3,Sunderland
Tue Apr 4 1972,Norwich City,2-2,Bristol City
Tue Apr 4 1972,Birmingham City,2-1,Blackpool
Tue Apr 4 1972,Luton Town,0-1,Hull City
Sat Apr 8 1972,Burnley,3-0,Watford
Sat Apr 8 1972,Carlisle United,2-0,Bristol City
Sat Apr 8 1972,Sunderland,1-1,Cardiff City
Sat Apr 8 1972,Norwich City,1-0,Sheffield Wednesday
Sat Apr 8 1972,Oxford United,2-2,Portsmouth
Sat Apr 8 1972,Charlton Athletic,2-2,Fulham
Sat Apr 8 1972,Luton Town,1-4,Blackpool
Sat Apr 8 1972,Birmingham City,1-0,Millwall
Sat Apr 8 1972,Leyton Orient,1-1,Middlesbrough
Sat Apr 8 1972,Hull City,1-1,Queens Park Rangers
Mon Apr 10 1972,Sheffield Wednesday,2-1,Charlton Athletic
Wed Apr 12 1972,Cardiff City,1-0,Leyton Orient
Sat Apr 15 1972,Middlesbrough,1-0,Norwich City
Sat Apr 15 1972,Portsmouth,0-3,Luton Town
Sat Apr 15 1972,Blackpool,2-0,Oxford United
Sat Apr 15 1972,Watford,1-0,Preston North End
Sat Apr 15 1972,Millwall,2-1,Hull City
Sat Apr 15 1972,Cardiff City,3-1,Carlisle United
Sat Apr 15 1972,Bristol City,3-1,Sunderland
Sat Apr 15 1972,Queens Park Rangers,2-0,Charlton Athletic
Sat Apr 15 1972,Swindon Town,0-1,Burnley
Mon Apr 17 1972,Preston North End,1-0,Middlesbrough
Mon Apr 17 1972,Sunderland,5-0,Watford
Mon Apr 17 1972,Sheffield Wednesday,3-1,Leyton Orient
Tue Apr 18 1972,Fulham,0-0,Birmingham City
Tue Apr 18 1972,Swindon Town,2-1,Luton Town
Sat Apr 22 1972,Burnley,2-0,Millwall
Sat Apr 22 1972,Birmingham City,1-1,Middlesbrough
Sat Apr 22 1972,Oxford United,1-0,Cardiff City
Sat Apr 22 1972,Carlisle United,3-1,Fulham
Sat Apr 22 1972,Hull City,1-0,Sheffield Wednesday
Sat Apr 22 1972,Norwich City,1-0,Swindon Town
Sat Apr 22 1972,Preston North End,1-4,Blackpool
Sat Apr 22 1972,Leyton Orient,1-0,Watford
Sat Apr 22 1972,Sunderland,0-1,Queens Park Rangers
Sat Apr 22 1972,Luton Town,0-0,Bristol City
Sat Apr 22 1972,Charlton Athletic,1-1,Portsmouth
Mon Apr 24 1972,Blackpool,1-2,Portsmouth
Mon Apr 24 1972,Leyton Orient,1-2,Norwich City
Tue Apr 25 1972,Queens Park Rangers,0-0,Fulham
Tue Apr 25 1972,Swindon Town,2-0,Watford
