Date,Team 1,FT,Team 2
Sat Aug 18 1956,Rotherham United,0-4,Sheffield United
Sat Aug 18 1956,Leyton Orient,1-4,Nottingham Forest
Sat Aug 18 1956,Lincoln City,1-1,Bristol City
Sat Aug 18 1956,Leicester City,3-1,Doncaster Rovers
Sat Aug 18 1956,Liverpool,2-3,Huddersfield Town
Sat Aug 18 1956,Fulham,1-4,West Ham United
Sat Aug 18 1956,Port Vale,0-0,Barnsley
Sat Aug 18 1956,Swansea City,5-1,Blackburn Rovers
Sat Aug 18 1956,Bristol Rovers,1-0,Grimsby Town
Sat Aug 18 1956,Middlesbrough,1-1,Stoke City
Sat Aug 18 1956,Notts County,2-2,Bury
Mon Aug 20 1956,Huddersfield Town,1-2,Leicester City
Mon Aug 20 1956,Sheffield United,5-2,Fulham
Mon Aug 20 1956,Stoke City,1-0,Grimsby Town
Mon Aug 20 1956,West Ham United,1-3,Blackburn Rovers
Tue Aug 21 1956,Bristol City,1-5,Nottingham Forest
Tue Aug 21 1956,Bury,3-2,Middlesbrough
Wed Aug 22 1956,Lincoln City,4-0,Port Vale
Wed Aug 22 1956,Doncaster Rovers,1-1,Rotherham United
Wed Aug 22 1956,Barnsley,2-3,Swansea City
Thu Aug 23 1956,Notts County,1-1,Liverpool
Thu Aug 23 1956,Leyton Orient,1-1,Bristol Rovers
Sat Aug 25 1956,West Ham United,1-2,Swansea City
Sat Aug 25 1956,Bristol City,2-1,Rotherham United
Sat Aug 25 1956,Sheffield United,4-2,Port Vale
Sat Aug 25 1956,Barnsley,1-3,Middlesbrough
Sat Aug 25 1956,Stoke City,3-1,Leicester City
Sat Aug 25 1956,Huddersfield Town,3-0,Leyton Orient
Sat Aug 25 1956,Grimsby Town,2-1,Notts County
Sat Aug 25 1956,Nottingham Forest,3-1,Fulham
Sat Aug 25 1956,Doncaster Rovers,2-4,Bristol Rovers
Sat Aug 25 1956,Blackburn Rovers,3-4,Lincoln City
Sat Aug 25 1956,Bury,0-2,Liverpool
Mon Aug 27 1956,Bristol Rovers,3-2,Leyton Orient
Mon Aug 27 1956,Port Vale,1-1,Lincoln City
Mon Aug 27 1956,Blackburn Rovers,0-2,West Ham United
Mon Aug 27 1956,Rotherham United,0-1,Doncaster Rovers
Tue Aug 28 1956,Grimsby Town,4-1,Stoke City
Wed Aug 29 1956,Liverpool,3-3,Notts County
Wed Aug 29 1956,Leicester City,2-2,Huddersfield Town
Wed Aug 29 1956,Fulham,1-2,Sheffield United
Wed Aug 29 1956,Middlesbrough,2-2,Bury
Thu Aug 30 1956,Swansea City,2-3,Barnsley
Thu Aug 30 1956,Nottingham Forest,2-2,Bristol City
Sat Sep 1 1956,Barnsley,1-6,Sheffield United
Sat Sep 1 1956,Swansea City,1-4,Nottingham Forest
Sat Sep 1 1956,Port Vale,3-1,Bristol City
Sat Sep 1 1956,Bristol Rovers,4-0,Stoke City
Sat Sep 1 1956,Fulham,1-0,Huddersfield Town
Sat Sep 1 1956,Leyton Orient,4-3,Bury
Sat Sep 1 1956,Liverpool,3-2,Grimsby Town
Sat Sep 1 1956,Lincoln City,0-2,West Ham United
Sat Sep 1 1956,Rotherham United,0-2,Blackburn Rovers
Sat Sep 1 1956,Notts County,1-2,Doncaster Rovers
Sat Sep 1 1956,Leicester City,1-1,Middlesbrough
Mon Sep 3 1956,Huddersfield Town,2-1,Bristol Rovers
Mon Sep 3 1956,West Ham United,1-1,Liverpool
Mon Sep 3 1956,Stoke City,1-1,Doncaster Rovers
Tue Sep 4 1956,Grimsby Town,3-2,Middlesbrough
Tue Sep 4 1956,Bristol City,0-3,Fulham
Wed Sep 5 1956,Barnsley,5-2,Lincoln City
Thu Sep 6 1956,Nottingham Forest,2-1,Blackburn Rovers
Sat Sep 8 1956,Sheffield United,1-1,Leicester City
