Date,Team 1,FT,Team 2
Sat Aug 6 2011,Bradford City,1-2,Aldershot
Sat Aug 6 2011,Shrewsbury Town,1-1,Plymouth Argyle
Sat Aug 6 2011,Rotherham United,1-0,Oxford United
Sat Aug 6 2011,Port Vale,2-2,Crawley Town
Sat Aug 6 2011,AFC Wimbledon,2-3,Bristol Rovers
Sat Aug 6 2011,Southend United,1-0,Hereford United
Sat Aug 6 2011,Northampton Town,0-0,Accrington
Sat Aug 6 2011,Torquay United,2-2,Burton Albion
Sat Aug 6 2011,Swindon Town,3-0,Crewe Alexandra
Sat Aug 6 2011,Macclesfield,0-1,Dagenham and Redbridge
Sat Aug 6 2011,Morecambe,0-1,Barnet
Sat Aug 6 2011,Gillingham,1-0,Cheltenham
Sat Aug 13 2011,Bristol Rovers,1-2,Torquay United
Sat Aug 13 2011,Aldershot,0-1,Northampton Town
Sat Aug 13 2011,Burton Albion,1-1,Shrewsbury Town
Sat Aug 13 2011,Plymouth Argyle,1-4,Rotherham United
Sat Aug 13 2011,Oxford United,1-1,Bradford City
Sat Aug 13 2011,Barnet,1-3,Port Vale
Sat Aug 13 2011,Cheltenham,1-0,Swindon Town
Sat Aug 13 2011,Hereford United,0-3,Morecambe
Sat Aug 13 2011,Accrington,1-2,Southend United
Sat Aug 13 2011,Crawley Town,2-0,Macclesfield
Sat Aug 13 2011,Dagenham and Redbridge,0-2,AFC Wimbledon
Sat Aug 13 2011,Crewe Alexandra,1-2,Gillingham
Tue Aug 16 2011,Aldershot,0-1,Torquay United
Tue Aug 16 2011,Bristol Rovers,2-1,Northampton Town
Tue Aug 16 2011,Cheltenham,1-2,Morecambe
Tue Aug 16 2011,Crewe Alexandra,1-2,Rotherham United
Tue Aug 16 2011,Hereford United,0-4,Macclesfield
Tue Aug 16 2011,Accrington,1-0,Bradford City
Tue Aug 16 2011,Burton Albion,1-1,Port Vale
Tue Aug 16 2011,Crawley Town,3-0,Southend United
Tue Aug 16 2011,Barnet,2-2,Gillingham
Tue Aug 16 2011,Oxford United,2-0,Shrewsbury Town
Tue Aug 16 2011,Plymouth Argyle,0-2,AFC Wimbledon
Tue Aug 16 2011,Dagenham and Redbridge,1-0,Swindon Town
Sat Aug 20 2011,AFC Wimbledon,1-1,Hereford United
Sat Aug 20 2011,Macclesfield,0-0,Bristol Rovers
Sat Aug 20 2011,Southend United,0-1,Burton Albion
Sat Aug 20 2011,Torquay United,1-3,Crawley Town
Sat Aug 20 2011,Port Vale,4-1,Accrington
Sat Aug 20 2011,Morecambe,2-0,Aldershot
Sat Aug 20 2011,Northampton Town,2-3,Cheltenham
Sat Aug 20 2011,Rotherham United,2-2,Barnet
Sat Aug 20 2011,Gillingham,3-0,Plymouth Argyle
Sat Aug 20 2011,Shrewsbury Town,2-0,Crewe Alexandra
Sat Aug 20 2011,Bradford City,0-1,Dagenham and Redbridge
Sun Aug 21 2011,Swindon Town,1-2,Oxford United
Sat Aug 27 2011,Macclesfield,4-0,AFC Wimbledon
Sat Aug 27 2011,Cheltenham,3-1,Crawley Town
Sat Aug 27 2011,Port Vale,2-3,Southend United
Sat Aug 27 2011,Shrewsbury Town,2-1,Swindon Town
Sat Aug 27 2011,Dagenham and Redbridge,1-1,Torquay United
Sat Aug 27 2011,Bristol Rovers,0-0,Hereford United
Sat Aug 27 2011,Northampton Town,0-2,Morecambe
Sat Aug 27 2011,Rotherham United,3-0,Gillingham
Sat Aug 27 2011,Oxford United,1-1,Aldershot
Sat Aug 27 2011,Plymouth Argyle,0-1,Crewe Alexandra
Sat Aug 27 2011,Bradford City,4-2,Barnet
Sat Aug 27 2011,Accrington,2-1,Burton Albion
Sat Sep 3 2011,AFC Wimbledon,3-2,Port Vale
Sat Sep 3 2011,Crawley Town,4-1,Bristol Rovers
Sat Sep 3 2011,Hereford United,1-0,Dagenham and Redbridge
Sat Sep 3 2011,Aldershot,1-0,Cheltenham
Sat Sep 3 2011,Gillingham,0-1,Shrewsbury Town
Sat Sep 3 2011,Swindon Town,3-2,Rotherham United
Sat Sep 3 2011,Morecambe,1-1,Bradford City
Sat Sep 3 2011,Southend United,2-2,Northampton Town
Sat Sep 3 2011,Torquay United,3-0,Macclesfield
Sat Sep 3 2011,Barnet,0-0,Accrington
Sat Sep 3 2011,Crewe Alexandra,3-1,Oxford United
Sat Sep 3 2011,Burton Albion,2-1,Plymouth Argyle
Sat Sep 10 2011,Cheltenham,2-0,Macclesfield
Sat Sep 10 2011,Shrewsbury Town,3-1,Hereford United
Sat Sep 10 2011,Bradford City,2-2,Bristol Rovers
Sat Sep 10 2011,Rotherham United,3-1,Dagenham and Redbridge
Sat Sep 10 2011,Plymouth Argyle,0-2,Port Vale
Sat Sep 10 2011,Oxford United,2-2,Burton Albion
Sat Sep 10 2011,Northampton Town,0-0,Torquay United
Sat Sep 10 2011,Crewe Alexandra,3-1,Barnet
Sat Sep 10 2011,Morecambe,6-0,Crawley Town
Sat Sep 10 2011,Swindon Town,2-0,Southend United
Sat Sep 10 2011,Gillingham,1-1,Accrington
Sat Sep 10 2011,Aldershot,1-1,AFC Wimbledon
Tue Sep 13 2011,Port Vale,3-2,Bradford City
Tue Sep 13 2011,Barnet,2-0,Plymouth Argyle
Tue Sep 13 2011,AFC Wimbledon,0-3,Northampton Town
Tue Sep 13 2011,Southend United,1-0,Gillingham
Tue Sep 13 2011,Torquay United,2-2,Cheltenham
Tue Sep 13 2011,Macclesfield,1-1,Morecambe
Tue Sep 13 2011,Accrington,1-1,Rotherham United
Tue Sep 13 2011,Crawley Town,0-3,Swindon Town
Tue Sep 13 2011,Bristol Rovers,1-0,Shrewsbury Town
Tue Sep 13 2011,Hereford United,0-2,Aldershot
Tue Sep 13 2011,Burton Albion,1-0,Crewe Alexandra
Tue Sep 13 2011,Dagenham and Redbridge,0-1,Oxford United
Sat Sep 17 2011,Torquay United,3-3,Rotherham United
Sat Sep 17 2011,Bristol Rovers,0-1,Aldershot
Sat Sep 17 2011,Hereford United,1-6,Gillingham
Sat Sep 17 2011,Southend United,2-0,Plymouth Argyle
Sat Sep 17 2011,Macclesfield,3-1,Northampton Town
Sat Sep 17 2011,Barnet,0-2,Oxford United
Sat Sep 17 2011,Burton Albion,2-0,Swindon Town
Sat Sep 17 2011,Accrington,0-2,Crewe Alexandra
Sat Sep 17 2011,Dagenham and Redbridge,1-2,Morecambe
Sat Sep 17 2011,AFC Wimbledon,4-1,Cheltenham
Sat Sep 17 2011,Crawley Town,3-1,Bradford City
Sat Sep 17 2011,Port Vale,2-3,Shrewsbury Town
Sat Sep 24 2011,Rotherham United,0-4,Southend United
Sat Sep 24 2011,Swindon Town,4-0,Barnet
Sat Sep 24 2011,Crewe Alexandra,1-1,Port Vale
Sat Sep 24 2011,Gillingham,3-1,Burton Albion
Sat Sep 24 2011,Northampton Town,2-1,Dagenham and Redbridge
Sat Sep 24 2011,Oxford United,1-1,Accrington
Sat Sep 24 2011,Aldershot,0-1,Crawley Town
Sat Sep 24 2011,Plymouth Argyle,2-0,Macclesfield
Sat Sep 24 2011,Bradford City,1-2,AFC Wimbledon
Sat Sep 24 2011,Cheltenham,0-0,Hereford United
Sat Sep 24 2011,Shrewsbury Town,2-0,Torquay United
Sat Sep 24 2011,Morecambe,2-3,Bristol Rovers
Fri Sep 30 2011,Southend United,3-0,Shrewsbury Town
Fri Sep 30 2011,Macclesfield,2-0,Swindon Town
Sat Oct 1 2011,Torquay United,1-1,Morecambe
Sat Oct 1 2011,Hereford United,0-1,Oxford United
Sat Oct 1 2011,Port Vale,2-0,Rotherham United
Sat Oct 1 2011,Accrington,3-2,Aldershot
Sat Oct 1 2011,Bristol Rovers,1-3,Cheltenham
Sat Oct 1 2011,Dagenham and Redbridge,2-1,Crewe Alexandra
Sat Oct 1 2011,Crawley Town,2-0,Plymouth Argyle
Sat Oct 1 2011,Barnet,1-2,Northampton Town
Sat Oct 1 2011,AFC Wimbledon,3-1,Gillingham
Sat Oct 1 2011,Burton Albion,2-2,Bradford City
Sat Oct 8 2011,Cheltenham,2-1,Dagenham and Redbridge
Sat Oct 8 2011,Morecambe,1-2,AFC Wimbledon
Sat Oct 8 2011,Crewe Alexandra,1-3,Southend United
Sat Oct 8 2011,Rotherham United,0-1,Burton Albion
Sat Oct 8 2011,Aldershot,1-2,Macclesfield
Sat Oct 8 2011,Shrewsbury Town,3-2,Barnet
Sat Oct 8 2011,Gillingham,1-1,Port Vale
Sat Oct 8 2011,Northampton Town,0-1,Crawley Town
Sat Oct 8 2011,Swindon Town,3-3,Hereford United
Sat Oct 8 2011,Plymouth Argyle,2-2,Accrington
Sat Oct 8 2011,Bradford City,1-0,Torquay United
Sat Oct 8 2011,Oxford United,3-0,Bristol Rovers
Fri Oct 14 2011,Burton Albion,0-2,Cheltenham
Fri Oct 14 2011,Port Vale,3-0,Northampton Town
Fri Oct 14 2011,Bristol Rovers,5-2,Rotherham United
