Date,Team 1,FT,Team 2
Fri Aug 2 2013,Sheffield United,2-1,Notts County
Sat Aug 3 2013,Shrewsbury Town,0-0,Milton Keynes Dons
Sat Aug 3 2013,Preston North End,0-0,Wolverhampton Wanderers
Sat Aug 3 2013,Peterborough United,1-0,Swindon Town
Sat Aug 3 2013,Gillingham,0-1,Colchester United
Sat Aug 3 2013,Crawley Town,3-2,Coventry City
Sat Aug 3 2013,Walsall,3-1,Tranmere Rovers
Sat Aug 3 2013,Carlisle United,1-5,Leyton Orient
Sat Aug 3 2013,Port Vale,1-1,Brentford
Sat Aug 3 2013,Bristol City,2-2,Bradford City
Sat Aug 3 2013,Crewe Alexandra,3-3,Rotherham United
Sat Aug 3 2013,Stevenage Borough,3-4,Oldham Athletic
Sat Aug 10 2013,Wolverhampton Wanderers,4-0,Gillingham
Sat Aug 10 2013,Swindon Town,1-0,Stevenage Borough
Sat Aug 10 2013,Bradford City,4-0,Carlisle United
Sat Aug 10 2013,Notts County,2-4,Peterborough United
Sat Aug 10 2013,Tranmere Rovers,3-3,Crawley Town
Sat Aug 10 2013,Colchester United,1-0,Port Vale
Sat Aug 10 2013,Rotherham United,0-0,Preston North End
Sat Aug 10 2013,Brentford,3-1,Sheffield United
Sat Aug 10 2013,Milton Keynes Dons,1-0,Crewe Alexandra
Sat Aug 10 2013,Leyton Orient,3-0,Shrewsbury Town
Sat Aug 10 2013,Oldham Athletic,0-1,Walsall
Sun Aug 11 2013,Coventry City,5-4,Bristol City
Sat Aug 17 2013,Peterborough United,2-1,Oldham Athletic
Sat Aug 17 2013,Walsall,1-1,Notts County
Sat Aug 17 2013,Sheffield United,1-1,Colchester United
Sat Aug 17 2013,Crewe Alexandra,2-1,Tranmere Rovers
Sat Aug 17 2013,Port Vale,2-1,Bradford City
Sat Aug 17 2013,Stevenage Borough,0-1,Leyton Orient
Sat Aug 17 2013,Carlisle United,0-4,Coventry City
Sat Aug 17 2013,Bristol City,1-2,Wolverhampton Wanderers
Sat Aug 17 2013,Gillingham,1-1,Brentford
Sat Aug 17 2013,Crawley Town,1-2,Rotherham United
Sat Aug 17 2013,Preston North End,2-2,Milton Keynes Dons
Sat Aug 17 2013,Shrewsbury Town,2-0,Swindon Town
Fri Aug 23 2013,Wolverhampton Wanderers,2-1,Crawley Town
Fri Aug 23 2013,Colchester United,1-1,Carlisle United
Sat Aug 24 2013,Oldham Athletic,3-1,Port Vale
Sat Aug 24 2013,Leyton Orient,2-0,Crewe Alexandra
Sat Aug 24 2013,Notts County,0-1,Stevenage Borough
