Date,Team 1,FT,Team 2
Sat Aug 3 2013,Wycombe Wanderers,1-0,Morecambe
Sat Aug 3 2013,Exeter City,2-1,Bristol Rovers
Sat Aug 3 2013,Bury,0-2,Chesterfield
Sat Aug 3 2013,Scunthorpe United,2-0,Mansfield Town
Sat Aug 3 2013,Portsmouth,1-4,Oxford United
Sat Aug 3 2013,Rochdale,3-0,Hartlepool United
Sat Aug 3 2013,Cheltenham,2-2,Burton Albion
Sat Aug 3 2013,Torquay United,1-1,AFC Wimbledon
Sat Aug 3 2013,Newport County,4-1,Accrington
Sat Aug 3 2013,York City,1-0,Northampton Town
Sat Aug 3 2013,Southend United,1-0,Plymouth Argyle
Sat Aug 3 2013,Fleetwood Town,3-1,Dagenham and Redbridge
Sat Aug 10 2013,Hartlepool United,0-1,Southend United
Sat Aug 10 2013,Morecambe,1-1,Torquay United
Sat Aug 10 2013,Dagenham and Redbridge,2-0,York City
Sat Aug 10 2013,Northampton Town,3-1,Newport County
Sat Aug 10 2013,Accrington,2-2,Portsmouth
Sat Aug 10 2013,Burton Albion,1-0,Rochdale
Sat Aug 10 2013,Mansfield Town,0-0,Exeter City
Sat Aug 10 2013,Oxford United,2-1,Bury
Sat Aug 10 2013,Chesterfield,2-0,Cheltenham
Sat Aug 10 2013,AFC Wimbledon,1-0,Wycombe Wanderers
Sat Aug 10 2013,Bristol Rovers,0-0,Scunthorpe United
Sat Aug 10 2013,Plymouth Argyle,0-2,Fleetwood Town
Sat Aug 17 2013,Portsmouth,3-0,Morecambe
Sat Aug 17 2013,Fleetwood Town,2-3,Burton Albion
Sat Aug 17 2013,Torquay United,1-3,Oxford United
Sat Aug 17 2013,York City,0-0,Hartlepool United
Sat Aug 17 2013,Scunthorpe United,1-1,Dagenham and Redbridge
Sat Aug 17 2013,Exeter City,2-0,AFC Wimbledon
Sat Aug 17 2013,Rochdale,2-2,Chesterfield
Sat Aug 17 2013,Southend United,2-0,Northampton Town
Sat Aug 17 2013,Newport County,1-0,Bristol Rovers
Sat Aug 17 2013,Cheltenham,1-3,Plymouth Argyle
Sat Aug 17 2013,Bury,3-0,Accrington
Sat Aug 17 2013,Wycombe Wanderers,0-1,Mansfield Town
Sat Aug 24 2013,Morecambe,2-0,Exeter City
Sat Aug 24 2013,Accrington,0-1,Cheltenham
Sat Aug 24 2013,Northampton Town,1-2,Torquay United
Sat Aug 24 2013,Oxford United,2-2,Wycombe Wanderers
Sat Aug 24 2013,Mansfield Town,2-2,Portsmouth
Sat Aug 24 2013,AFC Wimbledon,3-2,Scunthorpe United
Sat Aug 24 2013,Chesterfield,2-1,Southend United
Sat Aug 24 2013,Plymouth Argyle,1-0,Rochdale
Sat Aug 24 2013,Burton Albion,2-2,Bury
Sat Aug 24 2013,Hartlepool United,0-1,Fleetwood Town
Sat Aug 24 2013,Bristol Rovers,3-2,York City
Sat Aug 24 2013,Dagenham and Redbridge,1-1,Newport County
Sat Aug 31 2013,Portsmouth,0-2,Chesterfield
Sat Aug 31 2013,Mansfield Town,3-0,Dagenham and Redbridge
Sat Aug 31 2013,Oxford United,1-1,Rochdale
Sat Aug 31 2013,Bury,4-1,Cheltenham
Sat Aug 31 2013,Morecambe,2-1,Plymouth Argyle
Sat Aug 31 2013,Scunthorpe United,1-1,Newport County
Sat Aug 31 2013,Torquay United,0-0,Hartlepool United
Sat Aug 31 2013,Wycombe Wanderers,2-1,Southend United
Sat Aug 31 2013,AFC Wimbledon,2-0,Fleetwood Town
Sat Aug 31 2013,Exeter City,2-1,York City
Sat Aug 31 2013,Accrington,0-1,Burton Albion
Sat Aug 31 2013,Bristol Rovers,1-0,Northampton Town
Sat Sep 7 2013,Newport County,1-1,Mansfield Town
Sat Sep 7 2013,Fleetwood Town,4-1,Torquay United
Sat Sep 7 2013,Rochdale,1-0,Bury
Sat Sep 7 2013,Plymouth Argyle,1-0,Bristol Rovers
Sat Sep 7 2013,Northampton Town,1-1,Scunthorpe United
Sat Sep 7 2013,Dagenham and Redbridge,1-1,Exeter City
Sat Sep 7 2013,Hartlepool United,1-2,Wycombe Wanderers
Sat Sep 7 2013,York City,0-2,AFC Wimbledon
Sat Sep 7 2013,Cheltenham,2-2,Portsmouth
Sat Sep 7 2013,Burton Albion,0-2,Oxford United
Sat Sep 7 2013,Chesterfield,1-0,Accrington
Sat Sep 7 2013,Southend United,1-3,Morecambe
Fri Sep 13 2013,Southend United,0-1,Scunthorpe United
Sat Sep 14 2013,Rochdale,1-0,Torquay United
Sat Sep 14 2013,Chesterfield,2-0,AFC Wimbledon
Sat Sep 14 2013,Plymouth Argyle,0-3,Wycombe Wanderers
Sat Sep 14 2013,Northampton Town,1-2,Exeter City
Sat Sep 14 2013,York City,1-2,Mansfield Town
Sat Sep 14 2013,Dagenham and Redbridge,2-0,Bristol Rovers
Sat Sep 14 2013,Burton Albion,1-2,Portsmouth
Sat Sep 14 2013,Newport County,2-3,Morecambe
Sat Sep 14 2013,Hartlepool United,2-1,Accrington
Sat Sep 14 2013,Cheltenham,2-2,Oxford United
Sat Sep 14 2013,Fleetwood Town,2-1,Bury
Sat Sep 21 2013,Torquay United,4-2,Cheltenham
Sat Sep 21 2013,Mansfield Town,3-0,Northampton Town
Sat Sep 21 2013,Bury,1-1,Southend United
Sat Sep 21 2013,Exeter City,0-2,Newport County
Sat Sep 21 2013,Bristol Rovers,2-2,Hartlepool United
Sat Sep 21 2013,Accrington,1-2,Rochdale
Sat Sep 21 2013,Portsmouth,0-1,Fleetwood Town
Sat Sep 21 2013,Oxford United,0-1,Chesterfield
Sat Sep 21 2013,AFC Wimbledon,3-1,Burton Albion
Sat Sep 21 2013,Scunthorpe United,1-0,Plymouth Argyle
Sat Sep 21 2013,Wycombe Wanderers,1-1,York City
Sat Sep 21 2013,Morecambe,2-2,Dagenham and Redbridge
Fri Sep 27 2013,Southend United,1-1,Bristol Rovers
Sat Sep 28 2013,Chesterfield,0-1,Mansfield Town
Sat Sep 28 2013,Fleetwood Town,1-2,Exeter City
Sat Sep 28 2013,Cheltenham,1-0,AFC Wimbledon
Sat Sep 28 2013,Dagenham and Redbridge,2-1,Bury
Sat Sep 28 2013,Rochdale,3-2,Wycombe Wanderers
Sat Sep 28 2013,Burton Albion,2-2,Scunthorpe United
Sat Sep 28 2013,Northampton Town,0-0,Morecambe
Sat Sep 28 2013,York City,4-2,Portsmouth
Sat Sep 28 2013,Hartlepool United,1-3,Oxford United
Sat Sep 28 2013,Plymouth Argyle,0-0,Accrington
Sat Sep 28 2013,Newport County,2-1,Torquay United
Fri Oct 4 2013,Accrington,1-2,Dagenham and Redbridge
Sat Oct 5 2013,Wycombe Wanderers,1-2,Burton Albion
Sat Oct 5 2013,Torquay United,0-3,York City
Sat Oct 5 2013,Bury,0-0,Newport County
Sat Oct 5 2013,Mansfield Town,1-4,Hartlepool United
Sat Oct 5 2013,Morecambe,4-3,Chesterfield
