Date,Team 1,Team 2,FT,HT
1997-08-05,Berwick,Alloa,0-2,
1997-08-05,Cowdenbeath,Dumbarton,0-2,
1997-08-05,East Stirling,Ross County,1-3,
1997-08-05,Montrose,Albion Rvs,1-2,
1997-08-16,Albion Rvs,Berwick,2-1,
1997-08-16,Alloa,Cowdenbeath,1-0,
1997-08-16,Arbroath,East Stirling,2-0,
1997-08-16,Dumbarton,Montrose,2-2,
1997-08-16,Queens Park,Ross County,1-0,
1997-08-23,Berwick,Dumbarton,5-3,
1997-08-23,Cowdenbeath,Ross County,0-1,
1997-08-23,East Stirling,Alloa,2-1,
1997-08-23,Montrose,Arbroath,0-3,
1997-08-23,Queens Park,Albion Rvs,5-1,
1997-08-30,Berwick,Arbroath,1-3,
1997-08-30,Dumbarton,Alloa,0-1,
1997-08-30,East Stirling,Queens Park,1-0,
1997-08-30,Montrose,Cowdenbeath,2-0,
1997-08-30,Ross County,Albion Rvs,5-3,
1997-09-09,Queens Park,Arbroath,3-2,
1997-09-13,Albion Rvs,Dumbarton,2-1,
1997-09-13,Alloa,Montrose,5-1,
1997-09-13,Arbroath,Ross County,2-2,
1997-09-13,Cowdenbeath,East Stirling,1-0,
1997-09-13,Queens Park,Berwick,0-0,
1997-09-20,Albion Rvs,Alloa,2-1,
1997-09-20,Arbroath,Dumbarton,2-1,
1997-09-20,East Stirling,Montrose,4-1,
1997-09-20,Queens Park,Cowdenbeath,1-0,
1997-09-20,Ross County,Berwick,2-0,
1997-09-27,Alloa,Arbroath,3-0,
1997-09-27,Berwick,East Stirling,2-3,
1997-09-27,Cowdenbeath,Albion Rvs,1-4,
1997-09-27,Dumbarton,Queens Park,0-0,
1997-09-27,Montrose,Ross County,3-4,
1997-10-04,Arbroath,Albion Rvs,3-0,
1997-10-04,Berwick,Cowdenbeath,2-1,
1997-10-04,East Stirling,Dumbarton,3-1,
1997-10-04,Queens Park,Montrose,1-1,
1997-10-04,Ross County,Alloa,2-4,
1997-10-11,Ross County,Queens Park,2-1,
1997-10-18,Albion Rvs,East Stirling,5-1,
1997-10-18,Alloa,Queens Park,3-4,
1997-10-18,Cowdenbeath,Arbroath,0-4,
1997-10-18,Dumbarton,Ross County,2-2,
1997-10-18,Montrose,Berwick,1-2,
1997-10-25,Albion Rvs,Queens Park,0-0,
1997-10-25,Alloa,East Stirling,0-2,
1997-10-25,Arbroath,Montrose,1-2,
1997-10-25,Dumbarton,Berwick,1-4,
1997-10-25,Ross County,Cowdenbeath,5-0,
1997-11-01,Berwick,Albion Rvs,1-1,
1997-11-01,Cowdenbeath,Alloa,0-3,
1997-11-01,East Stirling,Arbroath,1-2,
1997-11-01,Montrose,Dumbarton,2-2,
1997-11-01,Queens Park,Ross County,0-3,
1997-11-08,Albion Rvs,Ross County,2-0,
1997-11-08,Alloa,Dumbarton,1-2,
1997-11-08,Arbroath,Berwick,4-1,
1997-11-08,Cowdenbeath,Montrose,3-1,
1997-11-08,Queens Park,East Stirling,0-1,
1997-11-15,Berwick,Queens Park,2-1,
1997-11-15,Dumbarton,Albion Rvs,1-1,
1997-11-15,East Stirling,Cowdenbeath,4-0,
1997-11-15,Montrose,Alloa,0-2,
1997-11-15,Ross County,Arbroath,0-0,
1997-11-22,Albion Rvs,Cowdenbeath,0-1,
1997-11-22,Arbroath,Alloa,2-3,
1997-11-22,East Stirling,Berwick,4-0,
1997-11-22,Queens Park,Dumbarton,2-3,
1997-11-22,Ross County,Montrose,8-1,
1997-11-29,Alloa,Albion Rvs,4-0,
1997-11-29,Berwick,Ross County,0-0,
1997-11-29,Cowdenbeath,Queens Park,0-0,
1997-11-29,Dumbarton,Arbroath,1-2,
1997-11-29,Montrose,East Stirling,1-1,
1997-12-06,Arbroath,East Stirling,3-0,
1997-12-13,Arbroath,Cowdenbeath,3-2,
1997-12-13,Berwick,Montrose,1-2,
1997-12-13,East Stirling,Albion Rvs,1-0,
1997-12-13,Queens Park,Alloa,3-0,
1997-12-13,Ross County,Dumbarton,2-3,
1997-12-20,Arbroath,Albion Rvs,3-1,
1997-12-20,Cowdenbeath,Berwick,0-2,
1997-12-20,Dumbarton,East Stirling,0-1,
1997-12-20,Montrose,Queens Park,1-3,
1997-12-27,Berwick,Dumbarton,1-1,
1997-12-27,Cowdenbeath,Ross County,0-2,
1997-12-27,East Stirling,Alloa,0-3,
1997-12-27,Montrose,Arbroath,1-0,
1997-12-27,Queens Park,Albion Rvs,2-4,
1997-12-30,Alloa,Ross County,1-0,
1998-01-10,Albion Rvs,Montrose,3-2,
1998-01-10,Alloa,Berwick,1-3,
1998-01-10,Arbroath,Queens Park,2-2,
1998-01-10,Dumbarton,Cowdenbeath,1-2,
1998-01-17,Berwick,East Stirling,3-1,
1998-01-17,Dumbarton,Queens Park,0-0,
1998-01-31,Albion Rvs,Alloa,3-3,
1998-01-31,Arbroath,Dumbarton,2-2,
1998-01-31,East Stirling,Montrose,1-2,
1998-01-31,Queens Park,Cowdenbeath,0-4,
1998-01-31,Ross County,Berwick,0-0,
1998-02-03,Alloa,Arbroath,3-1,
1998-02-07,Albion Rvs,East Stirling,3-2,
1998-02-07,Alloa,Queens Park,2-0,
1998-02-07,Cowdenbeath,Arbroath,3-1,
1998-02-07,Dumbarton,Ross County,0-1,
1998-02-07,Montrose,Berwick,2-2,
1998-02-10,Cowdenbeath,Albion Rvs,2-0,
1998-02-10,Ross County,East Stirling,0-0,
1998-02-14,Berwick,Cowdenbeath,0-2,
1998-02-14,Queens Park,Montrose,0-2,
1998-02-17,East Stirling,Dumbarton,1-0,
1998-02-21,Berwick,Alloa,1-1,
1998-02-21,Cowdenbeath,Dumbarton,2-0,
1998-02-21,East Stirling,Ross County,1-0,
1998-02-21,Montrose,Albion Rvs,1-3,
1998-02-21,Queens Park,Arbroath,0-2,
1998-02-24,Alloa,Cowdenbeath,2-0,
1998-02-25,Dumbarton,Montrose,2-3,
1998-02-28,Berwick,Arbroath,0-0,
1998-02-28,Dumbarton,Alloa,0-3,
1998-02-28,Montrose,Cowdenbeath,3-1,
1998-03-04,East Stirling,Queens Park,0-0,
1998-03-07,Albion Rvs,Dumbarton,2-2,
1998-03-07,Alloa,Montrose,3-2,
1998-03-07,Arbroath,Ross County,1-1,
1998-03-07,Queens Park,Berwick,2-1,
1998-03-09,Cowdenbeath,East Stirling,0-1,
1998-03-10,Montrose,Ross County,0-2,
1998-03-14,Albion Rvs,Cowdenbeath,0-1,
1998-03-14,Arbroath,Alloa,3-0,
1998-03-14,East Stirling,Berwick,1-1,
1998-03-14,Queens Park,Dumbarton,0-2,
1998-03-14,Ross County,Montrose,2-1,
1998-03-17,Ross County,Albion Rvs,6-2,
1998-03-21,Alloa,Albion Rvs,3-1,
1998-03-21,Berwick,Ross County,1-1,
1998-03-21,Cowdenbeath,Queens Park,1-2,
1998-03-21,Dumbarton,Arbroath,1-2,
1998-03-21,Montrose,East Stirling,1-1,
1998-03-24,Ross County,Alloa,0-2,
1998-03-28,Arbroath,Cowdenbeath,2-0,
1998-03-28,Berwick,Montrose,1-1,
1998-03-28,East Stirling,Albion Rvs,2-0,
1998-03-28,Queens Park,Alloa,1-1,
1998-03-28,Ross County,Dumbarton,0-0,
1998-04-04,Albion Rvs,Arbroath,0-1,
1998-04-04,Alloa,Ross County,1-1,
1998-04-04,Dumbarton,East Stirling,1-0,
1998-04-04,Montrose,Queens Park,4-3,
1998-04-07,Cowdenbeath,Berwick,1-0,
1998-04-11,Albion Rvs,Ross County,1-3,
1998-04-11,Alloa,Dumbarton,3-0,
1998-04-11,Arbroath,Berwick,1-0,
1998-04-11,Cowdenbeath,Montrose,0-0,
1998-04-11,Queens Park,East Stirling,0-2,
1998-04-13,Albion Rvs,Berwick,5-0,
1998-04-18,Berwick,Queens Park,2-2,
1998-04-18,Dumbarton,Albion Rvs,2-0,
1998-04-18,East Stirling,Cowdenbeath,2-1,
1998-04-18,Montrose,Alloa,0-3,
1998-04-18,Ross County,Arbroath,1-0,
1998-04-25,Albion Rvs,Queens Park,1-2,
1998-04-25,Alloa,East Stirling,5-2,
1998-04-25,Arbroath,Montrose,4-2,
1998-04-25,Dumbarton,Berwick,0-2,
1998-04-25,Ross County,Cowdenbeath,1-0,
1998-04-29,Albion Rvs,Arbroath,0-2,
1998-05-02,Berwick,Albion Rvs,5-2,
1998-05-02,Cowdenbeath,Alloa,1-3,
1998-05-02,East Stirling,Arbroath,1-1,
1998-05-02,Montrose,Dumbarton,2-1,
1998-05-02,Queens Park,Ross County,0-4,
1998-05-09,Albion Rvs,Montrose,4-2,
1998-05-09,Alloa,Berwick,1-0,
1998-05-09,Arbroath,Queens Park,1-1,
1998-05-09,Dumbarton,Cowdenbeath,2-3,
1998-05-09,Ross County,East Stirling,5-2,
