Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 2 Aug 1997 (W31),Airdrieonians (1),1-3,?,Saint Mirren FC (1)
?,(Sat) 2 Aug 1997 (W31),Ayr United (1),1-2,?,Greenock Morton (1)
?,(Sat) 2 Aug 1997 (W31),Dundee FC (1),3-0,?,Falkirk (1)
?,(Sat) 2 Aug 1997 (W31),Hamilton Academical FC (1),1-1,?,Partick Thistle (1)
?,(Sat) 2 Aug 1997 (W31),Stirling Albion (1),1-1,?,Raith Rovers (1)
?,(Sat) 16 Aug 1997 (W33),Falkirk (2),2-1,?,Ayr United (2)
?,(Sat) 16 Aug 1997 (W33),Greenock Morton (2),0-2,?,Hamilton Academical FC (2)
?,(Sat) 16 Aug 1997 (W33),Partick Thistle (2),0-3,?,Dundee FC (2)
?,(Sat) 16 Aug 1997 (W33),Raith Rovers (2),1-1,?,Airdrieonians (2)
?,(Sat) 16 Aug 1997 (W33),Saint Mirren FC (2),2-2,?,Stirling Albion (2)
?,(Sat) 23 Aug 1997 (W34),Airdrieonians (3),2-2,?,Falkirk (3)
?,(Sat) 23 Aug 1997 (W34),Ayr United (3),2-2,?,Partick Thistle (3)
?,(Sat) 23 Aug 1997 (W34),Dundee FC (3),1-0,?,Saint Mirren FC (3)
?,(Sat) 23 Aug 1997 (W34),Hamilton Academical FC (3),2-0,?,Raith Rovers (3)
?,(Sat) 23 Aug 1997 (W34),Stirling Albion (3),1-3,?,Greenock Morton (3)
?,(Sat) 30 Aug 1997 (W35),Airdrieonians (4),1-1,?,Partick Thistle (4)
?,(Sat) 30 Aug 1997 (W35),Dundee FC (4),2-2,?,Raith Rovers (4)
?,(Sat) 30 Aug 1997 (W35),Hamilton Academical FC (4),0-2,?,Ayr United (4)
?,(Sat) 30 Aug 1997 (W35),Saint Mirren FC (4),2-1,?,Greenock Morton (4)
?,(Sat) 30 Aug 1997 (W35),Stirling Albion (4),2-3,?,Falkirk (4)
?,(Sat) 13 Sep 1997 (W37),Ayr United (5),1-2,?,Dundee FC (5)
?,(Sat) 13 Sep 1997 (W37),Falkirk (5),1-4,?,Hamilton Academical FC (5)
?,(Sat) 13 Sep 1997 (W37),Greenock Morton (5),1-1,?,Airdrieonians (5)
?,(Sat) 13 Sep 1997 (W37),Partick Thistle (5),1-2,?,Stirling Albion (5)
?,(Sat) 13 Sep 1997 (W37),Raith Rovers (5),2-1,?,Saint Mirren FC (5)
?,(Sat) 20 Sep 1997 (W38),Ayr United (6),1-0,?,Raith Rovers (6)
?,(Sat) 20 Sep 1997 (W38),Dundee FC (6),0-2,?,Hamilton Academical FC (6)
?,(Sat) 20 Sep 1997 (W38),Falkirk (6),3-1,?,Saint Mirren FC (6)
?,(Sat) 20 Sep 1997 (W38),Partick Thistle (6),2-1,?,Greenock Morton (6)
?,(Sat) 20 Sep 1997 (W38),Stirling Albion (6),0-0,?,Airdrieonians (6)
?,(Sat) 27 Sep 1997 (W39),Airdrieonians (7),1-0,?,Ayr United (7)
?,(Sat) 27 Sep 1997 (W39),Hamilton Academical FC (7),3-2,?,Stirling Albion (7)
?,(Sat) 27 Sep 1997 (W39),Greenock Morton (7),0-2,?,Dundee FC (7)
?,(Sat) 27 Sep 1997 (W39),Raith Rovers (7),2-0,?,Falkirk (7)
?,(Sat) 27 Sep 1997 (W39),Saint Mirren FC (7),1-0,?,Partick Thistle (7)
?,(Sat) 4 Oct 1997 (W40),Ayr United (8),2-1,?,Stirling Albion (8)
?,(Sat) 4 Oct 1997 (W40),Dundee FC (8),1-0,?,Airdrieonians (8)
?,(Sat) 4 Oct 1997 (W40),Hamilton Academical FC (8),2-0,?,Saint Mirren FC (8)
?,(Sat) 4 Oct 1997 (W40),Greenock Morton (8),1-3,?,Raith Rovers (8)
?,(Sat) 4 Oct 1997 (W40),Partick Thistle (8),3-4,?,Falkirk (8)
?,(Sat) 18 Oct 1997 (W42),Airdrieonians (9),0-0,?,Hamilton Academical FC (9)
?,(Sat) 18 Oct 1997 (W42),Falkirk (9),1-0,?,Greenock Morton (9)
?,(Sat) 18 Oct 1997 (W42),Raith Rovers (9),2-0,?,Partick Thistle (9)
?,(Sat) 18 Oct 1997 (W42),Saint Mirren FC (9),1-1,?,Ayr United (9)
?,(Sat) 18 Oct 1997 (W42),Stirling Albion (9),1-2,?,Dundee FC (9)
?,(Sat) 25 Oct 1997 (W43),Falkirk (10),1-1,?,Dundee FC (10)
?,(Sat) 25 Oct 1997 (W43),Greenock Morton (10),1-1,?,Ayr United (10)
?,(Sat) 25 Oct 1997 (W43),Partick Thistle (10),3-3,?,Hamilton Academical FC (10)
?,(Sat) 25 Oct 1997 (W43),Raith Rovers (10),2-0,?,Stirling Albion (10)
?,(Sat) 25 Oct 1997 (W43),Saint Mirren FC (10),0-2,?,Airdrieonians (10)
?,(Sat) 1 Nov 1997 (W44),Airdrieonians (11),1-0,?,Raith Rovers (11)
?,(Sat) 1 Nov 1997 (W44),Dundee FC (11),0-0,?,Partick Thistle (11)
?,(Sat) 1 Nov 1997 (W44),Hamilton Academical FC (11),1-0,?,Greenock Morton (11)
?,(Sat) 1 Nov 1997 (W44),Stirling Albion (11),0-0,?,Saint Mirren FC (11)
?,(Sat) 8 Nov 1997 (W45),Ayr United (11),1-2,?,Hamilton Academical FC (12)
?,(Sat) 8 Nov 1997 (W45),Falkirk (11),3-2,?,Stirling Albion (12)
?,(Sat) 8 Nov 1997 (W45),Greenock Morton (12),3-0,?,Saint Mirren FC (12)
?,(Sat) 8 Nov 1997 (W45),Partick Thistle (12),1-2,?,Airdrieonians (12)
?,(Sat) 8 Nov 1997 (W45),Raith Rovers (12),0-1,?,Dundee FC (12)
?,(Tue) 11 Nov 1997 (W46),Ayr United (12),1-2,?,Falkirk (12)
?,(Sat) 15 Nov 1997 (W46),Airdrieonians (13),3-3,?,Greenock Morton (13)
?,(Sat) 15 Nov 1997 (W46),Dundee FC (13),4-0,?,Ayr United (13)
?,(Sat) 15 Nov 1997 (W46),Hamilton Academical FC (13),1-1,?,Falkirk (13)
?,(Sat) 15 Nov 1997 (W46),Saint Mirren FC (13),2-3,?,Raith Rovers (13)
?,(Sat) 15 Nov 1997 (W46),Stirling Albion (13),2-2,?,Partick Thistle (13)
?,(Sat) 22 Nov 1997 (W47),Ayr United (14),6-0,?,Airdrieonians (14)
?,(Sat) 22 Nov 1997 (W47),Dundee FC (14),0-1,?,Greenock Morton (14)
?,(Sat) 22 Nov 1997 (W47),Falkirk (14),0-1,?,Raith Rovers (14)
?,(Sat) 22 Nov 1997 (W47),Partick Thistle (14),2-2,?,Saint Mirren FC (14)
?,(Sat) 22 Nov 1997 (W47),Stirling Albion (14),2-1,?,Hamilton Academical FC (14)
?,(Sat) 29 Nov 1997 (W48),Airdrieonians (15),2-0,?,Stirling Albion (15)
?,(Sat) 29 Nov 1997 (W48),Hamilton Academical FC (15),0-4,?,Dundee FC (15)
?,(Sat) 29 Nov 1997 (W48),Greenock Morton (15),3-2,?,Partick Thistle (15)
?,(Sat) 29 Nov 1997 (W48),Raith Rovers (15),0-1,?,Ayr United (15)
?,(Sat) 29 Nov 1997 (W48),Saint Mirren FC (15),2-0,?,Falkirk (15)
?,(Sat) 6 Dec 1997 (W49),Airdrieonians (16),0-0,?,Dundee FC (16)
?,(Sat) 6 Dec 1997 (W49),Falkirk (16),0-1,?,Partick Thistle (16)
?,(Sat) 6 Dec 1997 (W49),Raith Rovers (16),0-0,?,Greenock Morton (16)
?,(Sat) 6 Dec 1997 (W49),Saint Mirren FC (16),2-1,?,Hamilton Academical FC (16)
?,(Sat) 6 Dec 1997 (W49),Stirling Albion (16),1-1,?,Ayr United (16)
?,(Sat) 13 Dec 1997 (W50),Ayr United (17),0-2,?,Saint Mirren FC (17)
?,(Sat) 13 Dec 1997 (W50),Dundee FC (17),0-0,?,Stirling Albion (17)
