Date,Team 1,FT,Team 2
Sat Aug 12 1995,Chester,2-0,Hartlepool United
Sat Aug 12 1995,Exeter City,0-1,Darlington
Sat Aug 12 1995,Hereford United,4-1,Barnet
Sat Aug 12 1995,Doncaster Rovers,1-0,Scarborough
Sat Aug 12 1995,Colchester United,2-1,Plymouth Argyle
Sat Aug 12 1995,Leyton Orient,1-0,Torquay United
Sat Aug 12 1995,Fulham,4-2,Mansfield Town
Sat Aug 12 1995,Rochdale,3-3,Cardiff City
Sat Aug 12 1995,Preston North End,1-2,Lincoln City
Sat Aug 12 1995,Scunthorpe United,1-2,Cambridge United
Sat Aug 12 1995,Gillingham,2-1,Wigan Athletic
Sat Aug 12 1995,Northampton Town,4-1,Bury
Sat Aug 19 1995,Lincoln City,0-3,Gillingham
Sat Aug 19 1995,Wigan Athletic,2-1,Scunthorpe United
Sat Aug 19 1995,Hartlepool United,0-0,Exeter City
Sat Aug 19 1995,Darlington,0-1,Rochdale
Sat Aug 19 1995,Cardiff City,0-1,Northampton Town
Sat Aug 19 1995,Torquay United,1-2,Doncaster Rovers
Sat Aug 19 1995,Mansfield Town,0-0,Leyton Orient
Sat Aug 19 1995,Scarborough,2-2,Fulham
Sat Aug 19 1995,Bury,1-1,Chester
Sat Aug 19 1995,Plymouth Argyle,0-2,Preston North End
Sat Aug 19 1995,Barnet,1-1,Colchester United
Sat Aug 19 1995,Cambridge United,2-2,Hereford United
Sat Aug 26 1995,Preston North End,1-1,Wigan Athletic
Sat Aug 26 1995,Northampton Town,3-3,Mansfield Town
Sat Aug 26 1995,Chester,3-1,Plymouth Argyle
Sat Aug 26 1995,Hereford United,3-4,Bury
Sat Aug 26 1995,Fulham,4-0,Torquay United
Sat Aug 26 1995,Doncaster Rovers,0-0,Cardiff City
Sat Aug 26 1995,Exeter City,2-0,Scarborough
Sat Aug 26 1995,Leyton Orient,1-1,Darlington
Sat Aug 26 1995,Gillingham,3-0,Cambridge United
Sat Aug 26 1995,Rochdale,4-0,Hartlepool United
Sat Aug 26 1995,Scunthorpe United,2-0,Barnet
Sat Aug 26 1995,Colchester United,3-0,Lincoln City
Mon Aug 28 1995,Lincoln City,2-2,Scunthorpe United
Tue Aug 29 1995,Mansfield Town,0-0,Doncaster Rovers
Tue Aug 29 1995,Cardiff City,0-1,Exeter City
Tue Aug 29 1995,Torquay United,1-0,Rochdale
Tue Aug 29 1995,Bury,0-0,Preston North End
Tue Aug 29 1995,Hartlepool United,2-1,Northampton Town
Tue Aug 29 1995,Cambridge United,3-1,Colchester United
Tue Aug 29 1995,Plymouth Argyle,0-1,Hereford United
Tue Aug 29 1995,Darlington,1-1,Fulham
Tue Aug 29 1995,Barnet,0-2,Gillingham
Tue Aug 29 1995,Wigan Athletic,2-1,Chester
Wed Aug 30 1995,Scarborough,2-1,Leyton Orient
Sat Sep 2 1995,Exeter City,1-0,Scunthorpe United
Sat Sep 2 1995,Torquay United,1-1,Mansfield Town
Sat Sep 2 1995,Doncaster Rovers,1-0,Hartlepool United
Sat Sep 2 1995,Chester,2-1,Hereford United
Sat Sep 2 1995,Scarborough,0-0,Wigan Athletic
Sat Sep 2 1995,Leyton Orient,1-0,Fulham
Sat Sep 2 1995,Bury,0-5,Plymouth Argyle
Sat Sep 2 1995,Barnet,3-1,Lincoln City
Sat Sep 2 1995,Gillingham,0-1,Colchester United
Sat Sep 2 1995,Darlington,0-1,Cardiff City
Sat Sep 2 1995,Rochdale,1-2,Northampton Town
Sat Sep 2 1995,Preston North End,3-3,Cambridge United
Sat Sep 9 1995,Lincoln City,1-2,Rochdale
Sat Sep 9 1995,Mansfield Town,2-0,Scarborough
Sat Sep 9 1995,Colchester United,1-2,Chester
Sat Sep 9 1995,Northampton Town,0-0,Exeter City
Sat Sep 9 1995,Cardiff City,0-0,Torquay United
Sat Sep 9 1995,Wigan Athletic,1-2,Bury
