Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 4 Aug 2018 (W31),Ayr United (1),2-0,2-0,Partick Thistle (1)
?,(Sat) 4 Aug 2018 (W31),Dundee United (1),2-3,1-0,Dunfermline Athletic (1)
?,(Sat) 4 Aug 2018 (W31),Falkirk (1),0-1,0-1,Inverness Caledonian Thistle (1)
?,(Sat) 4 Aug 2018 (W31),Greenock Morton (1),2-2,0-0,Queen of the South (1)
?,(Sat) 4 Aug 2018 (W31),Ross County FC (1),1-0,0-0,Alloa Athletic (1)
?,(Sat) 11 Aug 2018 (W32),Alloa Athletic (2),0-2,0-1,Greenock Morton (2)
?,(Sat) 11 Aug 2018 (W32),Dunfermline Athletic (2),1-3,1-2,Ross County FC (2)
?,(Sat) 11 Aug 2018 (W32),Inverness Caledonian Thistle (2),0-0,0-0,Ayr United (2)
?,(Sat) 11 Aug 2018 (W32),Partick Thistle (2),2-1,2-0,Falkirk (2)
?,(Sat) 11 Aug 2018 (W32),Queen of the South (2),1-2,0-2,Dundee United (2)
?,(Sat) 25 Aug 2018 (W34),Ayr United (3),4-1,3-0,Dunfermline Athletic (3)
?,(Sat) 25 Aug 2018 (W34),Dundee United (3),3-1,1-0,Partick Thistle (3)
?,(Sat) 25 Aug 2018 (W34),Falkirk (3),0-3,0-2,Queen of the South (3)
?,(Sat) 25 Aug 2018 (W34),Inverness Caledonian Thistle (3),2-2,1-1,Alloa Athletic (3)
?,(Sat) 25 Aug 2018 (W34),Greenock Morton (3),2-1,0-0,Ross County FC (3)
?,(Sat) 1 Sep 2018 (W35),Alloa Athletic (4),1-1,0-0,Dundee United (4)
?,(Sat) 1 Sep 2018 (W35),Dunfermline Athletic (4),0-3,0-0,Inverness Caledonian Thistle (4)
?,(Sat) 1 Sep 2018 (W35),Partick Thistle (4),1-0,0-0,Greenock Morton (4)
?,(Sat) 1 Sep 2018 (W35),Queen of the South (4),5-0,4-0,Ayr United (4)
?,(Sat) 1 Sep 2018 (W35),Ross County FC (4),2-0,0-0,Falkirk (4)
?,(Sat) 15 Sep 2018 (W37),Ayr United (5),3-2,0-2,Falkirk (5)
?,(Sat) 15 Sep 2018 (W37),Dundee United (5),1-1,0-1,Greenock Morton (5)
