Date,Team 1,FT,Team 2
Sat Aug 9 2014,Sheffield United,1-2,Bristol City
Sat Aug 9 2014,Fleetwood Town,2-1,Crewe Alexandra
Sat Aug 9 2014,Colchester United,2-2,Oldham Athletic
Sat Aug 9 2014,Milton Keynes Dons,4-2,Gillingham
Sat Aug 9 2014,Yeovil,0-3,Doncaster Rovers
Sat Aug 9 2014,Leyton Orient,1-2,Chesterfield
Sat Aug 9 2014,Swindon Town,3-1,Scunthorpe United
Sat Aug 9 2014,Rochdale,0-1,Peterborough United
Sat Aug 9 2014,Preston North End,1-1,Notts County
Sat Aug 9 2014,Port Vale,1-1,Walsall
Sat Aug 9 2014,Bradford City,3-2,Coventry City
Sat Aug 9 2014,Barnsley,0-1,Crawley Town
Sat Aug 16 2014,Chesterfield,2-1,Rochdale
Sat Aug 16 2014,Gillingham,2-0,Yeovil
Sat Aug 16 2014,Notts County,0-1,Fleetwood Town
Sat Aug 16 2014,Oldham Athletic,1-3,Leyton Orient
Sat Aug 16 2014,Walsall,0-0,Bradford City
Sat Aug 16 2014,Crawley Town,1-0,Swindon Town
Sat Aug 16 2014,Bristol City,2-1,Colchester United
Sat Aug 16 2014,Peterborough United,3-2,Milton Keynes Dons
Sat Aug 16 2014,Coventry City,1-0,Sheffield United
Sat Aug 16 2014,Doncaster Rovers,1-3,Port Vale
Sat Aug 16 2014,Scunthorpe United,0-4,Preston North End
Sat Aug 16 2014,Crewe Alexandra,1-2,Barnsley
Tue Aug 19 2014,Peterborough United,1-2,Sheffield United
Tue Aug 19 2014,Coventry City,2-2,Barnsley
Tue Aug 19 2014,Gillingham,2-2,Swindon Town
Tue Aug 19 2014,Notts County,2-1,Colchester United
Tue Aug 19 2014,Doncaster Rovers,1-1,Preston North End
Tue Aug 19 2014,Scunthorpe United,0-2,Fleetwood Town
Tue Aug 19 2014,Bristol City,0-0,Leyton Orient
Tue Aug 19 2014,Chesterfield,0-1,Milton Keynes Dons
Tue Aug 19 2014,Walsall,1-2,Yeovil
Tue Aug 19 2014,Crawley Town,1-3,Bradford City
Tue Aug 19 2014,Crewe Alexandra,2-5,Rochdale
Tue Aug 19 2014,Oldham Athletic,1-1,Port Vale
Sat Aug 23 2014,Rochdale,1-1,Bristol City
Sat Aug 23 2014,Leyton Orient,0-0,Walsall
Sat Aug 23 2014,Preston North End,1-0,Oldham Athletic
Sat Aug 23 2014,Bradford City,0-1,Peterborough United
Sat Aug 23 2014,Yeovil,1-1,Scunthorpe United
Sat Aug 23 2014,Port Vale,0-2,Notts County
Sat Aug 23 2014,Sheffield United,1-0,Crawley Town
Sat Aug 23 2014,Fleetwood Town,0-0,Chesterfield
Sat Aug 23 2014,Barnsley,4-1,Gillingham
Sat Aug 23 2014,Colchester United,0-1,Doncaster Rovers
Sat Aug 23 2014,Milton Keynes Dons,0-0,Coventry City
Sat Aug 23 2014,Swindon Town,2-0,Crewe Alexandra
Sat Aug 30 2014,Milton Keynes Dons,2-0,Crawley Town
Sat Aug 30 2014,Fleetwood Town,1-1,Leyton Orient
Sat Aug 30 2014,Port Vale,1-2,Chesterfield
Sat Aug 30 2014,Rochdale,0-2,Bradford City
Sat Aug 30 2014,Colchester United,1-3,Peterborough United
Sat Aug 30 2014,Preston North End,1-1,Sheffield United
Sat Aug 30 2014,Gillingham,2-0,Crewe Alexandra
Sat Aug 30 2014,Doncaster Rovers,0-2,Oldham Athletic
Sat Aug 30 2014,Yeovil,1-1,Barnsley
Sat Aug 30 2014,Swindon Town,1-1,Coventry City
Sat Aug 30 2014,Scunthorpe United,2-1,Walsall
Sun Aug 31 2014,Notts County,1-2,Bristol City
Fri Sep 5 2014,Coventry City,1-0,Gillingham
Sat Sep 6 2014,Crawley Town,0-4,Rochdale
Sat Sep 6 2014,Peterborough United,3-1,Port Vale
Sat Sep 6 2014,Bradford City,1-3,Yeovil
Sat Sep 6 2014,Oldham Athletic,1-0,Fleetwood Town
Sat Sep 6 2014,Bristol City,2-0,Scunthorpe United
Sat Sep 6 2014,Walsall,0-0,Colchester United
Sat Sep 13 2014,Peterborough United,0-0,Notts County
Sat Sep 13 2014,Walsall,3-1,Preston North End
Sat Sep 13 2014,Leyton Orient,0-2,Colchester United
