Date,Team 1,FT,Team 2
Sat Aug 9 2014,Accrington,0-1,Southend United
Sat Aug 9 2014,AFC Wimbledon,2-2,Shrewsbury Town
Sat Aug 9 2014,Bury,0-1,Cheltenham
Sat Aug 9 2014,Cambridge United,1-0,Plymouth Argyle
Sat Aug 9 2014,Carlisle United,0-1,Luton Town
Sat Aug 9 2014,Dagenham and Redbridge,0-3,Morecambe
Sat Aug 9 2014,Exeter City,1-1,Portsmouth
Sat Aug 9 2014,Newport County,0-2,Wycombe Wanderers
Sat Aug 9 2014,Northampton Town,1-0,Mansfield Town
Sat Aug 9 2014,Oxford United,0-1,Burton Albion
Sat Aug 9 2014,Stevenage Borough,1-0,Hartlepool United
Sat Aug 9 2014,Tranmere Rovers,1-1,York City
Sat Aug 16 2014,Burton Albion,2-1,Dagenham and Redbridge
Sat Aug 16 2014,Cheltenham,2-1,Accrington
Sat Aug 16 2014,Hartlepool United,0-2,Bury
Sat Aug 16 2014,Luton Town,0-1,AFC Wimbledon
Sat Aug 16 2014,Mansfield Town,2-1,Oxford United
Sat Aug 16 2014,York City,1-1,Northampton Town
Sat Aug 16 2014,Plymouth Argyle,3-0,Exeter City
Sat Aug 16 2014,Portsmouth,2-1,Cambridge United
Sat Aug 16 2014,Shrewsbury Town,2-1,Tranmere Rovers
Sat Aug 16 2014,Southend United,2-0,Stevenage Borough
Sat Aug 16 2014,Wycombe Wanderers,3-1,Carlisle United
Sat Aug 16 2014,Morecambe,3-2,Newport County
Tue Aug 19 2014,Burton Albion,1-0,Exeter City
Tue Aug 19 2014,Cheltenham,0-0,Carlisle United
Tue Aug 19 2014,Hartlepool United,0-2,Dagenham and Redbridge
Tue Aug 19 2014,Luton Town,1-1,Bury
Tue Aug 19 2014,Mansfield Town,1-0,Newport County
Tue Aug 19 2014,Morecambe,1-0,Oxford United
Tue Aug 19 2014,Plymouth Argyle,1-1,Stevenage Borough
Tue Aug 19 2014,Portsmouth,2-0,Northampton Town
Tue Aug 19 2014,Shrewsbury Town,4-0,Accrington
Tue Aug 19 2014,Southend United,0-1,AFC Wimbledon
Tue Aug 19 2014,Wycombe Wanderers,0-2,Tranmere Rovers
Tue Aug 19 2014,York City,2-2,Cambridge United
Sat Aug 23 2014,Accrington,2-2,Luton Town
Sat Aug 23 2014,AFC Wimbledon,1-2,Hartlepool United
Sat Aug 23 2014,Bury,2-1,Plymouth Argyle
Sat Aug 23 2014,Cambridge United,1-2,Morecambe
Sat Aug 23 2014,Carlisle United,1-1,Southend United
Sat Aug 23 2014,Dagenham and Redbridge,2-0,Mansfield Town
Sat Aug 23 2014,Exeter City,1-1,York City
Sat Aug 23 2014,Newport County,1-1,Burton Albion
Sat Aug 23 2014,Northampton Town,1-1,Shrewsbury Town
Sat Aug 23 2014,Oxford United,0-1,Portsmouth
Sat Aug 23 2014,Stevenage Borough,1-3,Wycombe Wanderers
