Date,Team 1,FT,Team 2
Sat Aug 11 2001,Wrexham,3-3,Oldham Athletic
Sat Aug 11 2001,Cambridge United,0-0,Brighton & Hove Albion
Sat Aug 11 2001,Wigan Athletic,1-1,Brentford
Sat Aug 11 2001,Blackpool,0-2,Reading
Sat Aug 11 2001,Tranmere Rovers,1-2,Bury
Sat Aug 11 2001,Swindon Town,0-0,Peterborough United
Sat Aug 11 2001,Cardiff City,1-0,Wycombe Wanderers
Sat Aug 11 2001,Chesterfield,3-6,Colchester United
Sat Aug 11 2001,Queens Park Rangers,1-0,Stoke City
Sat Aug 11 2001,Port Vale,4-2,Notts County
Sat Aug 11 2001,Huddersfield Town,1-0,AFC Bournemouth
Sat Aug 11 2001,Northampton Town,0-3,Bristol City
Sat Aug 18 2001,Oldham Athletic,1-1,Chesterfield
Sat Aug 18 2001,Notts County,2-1,Cambridge United
Sat Aug 18 2001,Peterborough United,1-1,Cardiff City
Sat Aug 18 2001,Colchester United,2-1,Tranmere Rovers
Sat Aug 18 2001,Reading,1-0,Huddersfield Town
Sat Aug 18 2001,Stoke City,2-0,Northampton Town
Sat Aug 18 2001,AFC Bournemouth,0-1,Blackpool
Sat Aug 18 2001,Bury,1-2,Queens Park Rangers
Sat Aug 18 2001,Bristol City,3-1,Swindon Town
Sat Aug 18 2001,Brighton & Hove Albion,2-1,Wigan Athletic
Sat Aug 18 2001,Brentford,2-0,Port Vale
Sat Aug 18 2001,Wycombe Wanderers,5-2,Wrexham
Sat Aug 25 2001,Queens Park Rangers,0-0,Reading
Sat Aug 25 2001,Port Vale,4-1,Peterborough United
Sat Aug 25 2001,Wrexham,1-1,Colchester United
Sat Aug 25 2001,Wigan Athletic,1-2,Bristol City
Sat Aug 25 2001,Swindon Town,0-2,Oldham Athletic
Sat Aug 25 2001,Blackpool,2-2,Wycombe Wanderers
Sat Aug 25 2001,Chesterfield,0-1,Brentford
Sat Aug 25 2001,Cambridge United,0-2,Stoke City
Sat Aug 25 2001,Northampton Town,0-2,Notts County
Sat Aug 25 2001,Tranmere Rovers,0-0,Brighton & Hove Albion
Sat Aug 25 2001,Huddersfield Town,2-0,Bury
Sat Aug 25 2001,Cardiff City,2-2,AFC Bournemouth
Mon Aug 27 2001,Brighton & Hove Albion,4-0,Blackpool
Mon Aug 27 2001,Peterborough United,1-2,Huddersfield Town
Mon Aug 27 2001,Colchester United,2-0,Port Vale
Mon Aug 27 2001,Wycombe Wanderers,1-0,Queens Park Rangers
Mon Aug 27 2001,Bury,0-3,Swindon Town
Mon Aug 27 2001,Notts County,1-1,Chesterfield
Mon Aug 27 2001,Stoke City,1-2,Tranmere Rovers
Mon Aug 27 2001,Brentford,2-1,Cambridge United
Tue Aug 28 2001,Oldham Athletic,4-2,Northampton Town
Thu Aug 30 2001,Queens Park Rangers,0-0,Bristol City
Fri Aug 31 2001,Northampton Town,2-0,Brighton & Hove Albion
Sat Sep 1 2001,Chesterfield,0-1,Peterborough United
Sat Sep 1 2001,Cambridge United,2-2,AFC Bournemouth
Sat Sep 1 2001,Swindon Town,1-0,Colchester United
Sat Sep 1 2001,Tranmere Rovers,2-2,Oldham Athletic
Sat Sep 1 2001,Port Vale,0-2,Reading
Sun Sep 2 2001,Huddersfield Town,2-1,Wycombe Wanderers
Sat Sep 8 2001,Colchester United,3-1,Northampton Town
Sat Sep 8 2001,AFC Bournemouth,0-0,Swindon Town
Sat Sep 8 2001,Stoke City,1-1,Huddersfield Town
Sat Sep 8 2001,Bristol City,1-1,Port Vale
Sat Sep 8 2001,Wycombe Wanderers,0-0,Chesterfield
Sat Sep 8 2001,Reading,1-2,Cardiff City
Sat Sep 8 2001,Notts County,2-2,Wrexham
Sat Sep 8 2001,Bury,0-2,Wigan Athletic
Sat Sep 8 2001,Peterborough United,1-0,Cambridge United
Sat Sep 8 2001,Brentford,4-0,Tranmere Rovers
Sat Sep 8 2001,Oldham Athletic,2-1,Blackpool
Sat Sep 8 2001,Brighton & Hove Albion,2-1,Queens Park Rangers
Tue Sep 11 2001,Wrexham,1-0,Bury
Fri Sep 14 2001,Wrexham,1-2,Brighton & Hove Albion
Sat Sep 15 2001,Cambridge United,2-1,Cardiff City
Sat Sep 15 2001,Bristol City,3-1,Colchester United
Sat Sep 15 2001,Notts County,0-0,Brentford
Sat Sep 15 2001,Northampton Town,0-2,Chesterfield
Sat Sep 15 2001,AFC Bournemouth,3-2,Bury
Sat Sep 15 2001,Stoke City,2-0,Reading
Sat Sep 15 2001,Queens Park Rangers,4-1,Port Vale
Sat Sep 15 2001,Swindon Town,2-2,Tranmere Rovers
Sat Sep 15 2001,Wycombe Wanderers,1-0,Wigan Athletic
Sat Sep 15 2001,Oldham Athletic,2-0,Peterborough United
Sat Sep 15 2001,Huddersfield Town,2-4,Blackpool
Tue Sep 18 2001,Colchester United,2-1,Oldham Athletic
Tue Sep 18 2001,Port Vale,0-2,Swindon Town
Tue Sep 18 2001,Wigan Athletic,1-0,Huddersfield Town
Tue Sep 18 2001,Chesterfield,3-2,Wrexham
Tue Sep 18 2001,Cardiff City,2-0,Northampton Town
Tue Sep 18 2001,Reading,1-0,Cambridge United
Tue Sep 18 2001,Blackpool,2-2,Queens Park Rangers
Tue Sep 18 2001,Peterborough United,6-0,AFC Bournemouth
Tue Sep 18 2001,Brighton & Hove Albion,1-0,Stoke City
Tue Sep 18 2001,Brentford,2-2,Bristol City
Tue Sep 18 2001,Tranmere Rovers,4-2,Notts County
Fri Sep 21 2001,Tranmere Rovers,5-0,Wrexham
Sat Sep 22 2001,Brighton & Hove Albion,2-1,AFC Bournemouth
Sat Sep 22 2001,Peterborough United,4-1,Bristol City
Sat Sep 22 2001,Wigan Athletic,1-2,Queens Park Rangers
Sat Sep 22 2001,Chesterfield,4-0,Swindon Town
Sat Sep 22 2001,Bury,0-1,Stoke City
Sat Sep 22 2001,Cardiff City,1-2,Huddersfield Town
Sat Sep 22 2001,Colchester United,0-1,Notts County
Sat Sep 22 2001,Blackpool,1-1,Cambridge United
Sat Sep 22 2001,Port Vale,0-1,Northampton Town
Sat Sep 22 2001,Reading,2-0,Wycombe Wanderers
Sat Sep 22 2001,Brentford,2-2,Oldham Athletic
Tue Sep 25 2001,Northampton Town,1-3,Blackpool
Tue Sep 25 2001,Cambridge United,2-2,Wigan Athletic
Tue Sep 25 2001,Queens Park Rangers,2-1,Cardiff City
Tue Sep 25 2001,AFC Bournemouth,1-0,Reading
Tue Sep 25 2001,Wycombe Wanderers,1-1,Brighton & Hove Albion
Tue Sep 25 2001,Swindon Town,2-0,Brentford
Tue Sep 25 2001,Bristol City,2-0,Tranmere Rovers
Tue Sep 25 2001,Wrexham,1-3,Port Vale
Tue Sep 25 2001,Huddersfield Town,0-0,Chesterfield
Tue Sep 25 2001,Notts County,1-0,Peterborough United
Tue Sep 25 2001,Oldham Athletic,4-0,Bury
Wed Sep 26 2001,Stoke City,3-0,Colchester United
Sat Sep 29 2001,Chesterfield,0-2,Tranmere Rovers
Sat Sep 29 2001,Huddersfield Town,1-0,Bristol City
Sat Sep 29 2001,Cardiff City,1-1,Brighton & Hove Albion
Sat Sep 29 2001,Cambridge United,2-1,Queens Park Rangers
Sat Sep 29 2001,Wycombe Wanderers,3-1,Port Vale
Sat Sep 29 2001,Blackpool,3-1,Wigan Athletic
Sat Sep 29 2001,Oldham Athletic,4-1,Notts County
Sat Sep 29 2001,Brentford,4-1,Colchester United
Sat Sep 29 2001,Wrexham,1-2,Peterborough United
Sat Sep 29 2001,Stoke City,2-0,AFC Bournemouth
Sat Sep 29 2001,Northampton Town,1-1,Swindon Town
Sat Sep 29 2001,Reading,1-1,Bury
Tue Oct 2 2001,Bury,1-1,Wycombe Wanderers
Thu Oct 4 2001,Tranmere Rovers,4-0,Blackpool
Fri Oct 5 2001,AFC Bournemouth,3-2,Oldham Athletic
Fri Oct 5 2001,Colchester United,2-0,Reading
Fri Oct 5 2001,Brighton & Hove Albion,1-2,Brentford
Fri Oct 5 2001,Port Vale,5-0,Cambridge United
Fri Oct 5 2001,Bristol City,3-0,Chesterfield
Sat Oct 6 2001,Notts County,0-1,Wycombe Wanderers
Sun Oct 7 2001,Peterborough United,2-0,Northampton Town
Sun Oct 7 2001,Queens Park Rangers,3-2,Huddersfield Town
Tue Oct 9 2001,AFC Bournemouth,2-0,Wigan Athletic
Tue Oct 9 2001,Bristol City,1-1,Cardiff City
Fri Oct 12 2001,Cardiff City,2-2,Wigan Athletic
Sat Oct 13 2001,Northampton Town,4-1,Tranmere Rovers
Sat Oct 13 2001,Cambridge United,3-1,Bury
Sat Oct 13 2001,Stoke City,1-0,Notts County
Sat Oct 13 2001,Huddersfield Town,1-2,Brighton & Hove Albion
Sat Oct 13 2001,Blackpool,2-1,Colchester United
Sat Oct 13 2001,Brentford,2-1,Peterborough United
Sat Oct 13 2001,Wrexham,1-0,Queens Park Rangers
Sat Oct 13 2001,Wycombe Wanderers,1-1,AFC Bournemouth
Sat Oct 13 2001,Reading,1-3,Swindon Town
