Date,Team 1,FT,Team 2
Sat Aug 27 1938,Barrow,2-2,Lincoln City
Sat Aug 27 1938,Southport,3-1,Wrexham
Sat Aug 27 1938,Doncaster Rovers,1-0,York City
Sat Aug 27 1938,Halifax Town,2-0,Accrington Stanley
Sat Aug 27 1938,Carlisle United,2-0,Hartlepool United
Sat Aug 27 1938,New Brighton,0-0,Stockport County
Sat Aug 27 1938,Oldham Athletic,4-2,Barnsley
Sat Aug 27 1938,Chester,1-1,Hull City
Sat Aug 27 1938,Rotherham United,7-1,Rochdale
Sat Aug 27 1938,Crewe Alexandra,3-2,Gateshead
Sat Aug 27 1938,Bradford City,6-2,Darlington
Mon Aug 29 1938,Wrexham,3-0,Hartlepool United
Mon Aug 29 1938,Lincoln City,2-4,Barnsley
Mon Aug 29 1938,Doncaster Rovers,0-0,Southport
Mon Aug 29 1938,Rotherham United,4-1,Crewe Alexandra
Mon Aug 29 1938,Halifax Town,2-2,Bradford City
Mon Aug 29 1938,Stockport County,3-0,Accrington Stanley
Mon Aug 29 1938,Hull City,0-2,Oldham Athletic
Tue Aug 30 1938,Rochdale,2-3,Carlisle United
Wed Aug 31 1938,Chester,1-3,New Brighton
Wed Aug 31 1938,York City,1-1,Darlington
Wed Aug 31 1938,Gateshead,2-1,Barrow
Sat Sep 3 1938,Hartlepool United,0-1,Crewe Alexandra
Sat Sep 3 1938,Wrexham,3-0,Doncaster Rovers
Sat Sep 3 1938,Accrington Stanley,1-2,New Brighton
Sat Sep 3 1938,Stockport County,3-1,Barrow
Sat Sep 3 1938,Rochdale,1-2,Oldham Athletic
Sat Sep 3 1938,Hull City,3-2,Bradford City
Sat Sep 3 1938,Lincoln City,0-3,Chester
Sat Sep 3 1938,Darlington,2-1,Carlisle United
Sat Sep 3 1938,Barnsley,1-0,Halifax Town
Sat Sep 3 1938,York City,0-1,Rotherham United
Sat Sep 3 1938,Gateshead,0-0,Southport
Mon Sep 5 1938,Halifax Town,3-3,Stockport County
Mon Sep 5 1938,Barrow,3-1,Hull City
Mon Sep 5 1938,Crewe Alexandra,1-0,Wrexham
Mon Sep 5 1938,Oldham Athletic,2-0,Accrington Stanley
Mon Sep 5 1938,Bradford City,1-0,Chester
Mon Sep 5 1938,Barnsley,2-0,Rotherham United
Tue Sep 6 1938,Rochdale,1-1,Doncaster Rovers
Tue Sep 6 1938,Southport,1-1,York City
Wed Sep 7 1938,New Brighton,3-2,Lincoln City
Wed Sep 7 1938,Darlington,3-0,Hartlepool United
Thu Sep 8 1938,Carlisle United,2-2,Gateshead
Sat Sep 10 1938,Doncaster Rovers,2-3,Gateshead
Sat Sep 10 1938,Rochdale,2-2,York City
Sat Sep 10 1938,Bradford City,3-0,Lincoln City
Sat Sep 10 1938,Halifax Town,0-0,Oldham Athletic
Sat Sep 10 1938,Carlisle United,1-2,Hull City
Sat Sep 10 1938,Chester,4-3,Stockport County
Sat Sep 10 1938,New Brighton,1-2,Barnsley
Sat Sep 10 1938,Southport,2-0,Hartlepool United
Sat Sep 10 1938,Barrow,2-3,Accrington Stanley
Sat Sep 10 1938,Crewe Alexandra,2-0,Darlington
Sat Sep 10 1938,Rotherham United,3-0,Wrexham
Mon Sep 12 1938,Hull City,4-0,Barrow
Mon Sep 12 1938,Doncaster Rovers,5-0,Rochdale
Mon Sep 12 1938,Lincoln City,0-0,New Brighton
Mon Sep 12 1938,Rotherham United,0-1,Barnsley
Mon Sep 12 1938,Bradford City,1-0,Halifax Town
Wed Sep 14 1938,Hartlepool United,3-0,Darlington
Wed Sep 14 1938,Wrexham,0-4,Crewe Alexandra
Sat Sep 17 1938,Hartlepool United,1-3,Doncaster Rovers
Sat Sep 17 1938,Lincoln City,0-3,Hull City
Sat Sep 17 1938,Oldham Athletic,1-0,New Brighton
Sat Sep 17 1938,Carlisle United,1-0,Crewe Alexandra
Sat Sep 17 1938,Stockport County,2-0,Bradford City
Sat Sep 17 1938,Gateshead,7-1,Rotherham United
Sat Sep 17 1938,Darlington,0-2,Southport
Sat Sep 17 1938,Wrexham,1-0,Rochdale
Sat Sep 17 1938,York City,3-0,Halifax Town
Sat Sep 17 1938,Accrington Stanley,2-3,Chester
Sat Sep 17 1938,Barnsley,4-0,Barrow
Sat Sep 24 1938,York City,1-0,Wrexham
Sat Sep 24 1938,New Brighton,1-0,Halifax Town
Sat Sep 24 1938,Crewe Alexandra,6-0,Lincoln City
Sat Sep 24 1938,Doncaster Rovers,4-1,Darlington
Sat Sep 24 1938,Southport,7-1,Carlisle United
Sat Sep 24 1938,Bradford City,2-1,Accrington Stanley
Sat Sep 24 1938,Chester,2-1,Barnsley
Sat Sep 24 1938,Rotherham United,5-1,Hartlepool United
Sat Sep 24 1938,Rochdale,5-2,Gateshead
Sat Sep 24 1938,Hull City,4-4,Stockport County
Sat Sep 24 1938,Barrow,2-0,Oldham Athletic
Tue Sep 27 1938,Accrington Stanley,1-3,Oldham Athletic
Sat Oct 1 1938,Gateshead,2-3,York City
Sat Oct 1 1938,Wrexham,1-2,New Brighton
Sat Oct 1 1938,Accrington Stanley,1-1,Hull City
Sat Oct 1 1938,Darlington,3-1,Rotherham United
Sat Oct 1 1938,Crewe Alexandra,4-2,Southport
Sat Oct 1 1938,Oldham Athletic,1-3,Chester
Sat Oct 1 1938,Carlisle United,2-3,Doncaster Rovers
Sat Oct 1 1938,Stockport County,3-3,Lincoln City
Sat Oct 1 1938,Barnsley,5-2,Bradford City
Sat Oct 1 1938,Halifax Town,1-0,Barrow
Sat Oct 1 1938,Hartlepool United,4-2,Rochdale
Sat Oct 8 1938,Lincoln City,3-0,Accrington Stanley
Sat Oct 8 1938,Barrow,3-0,New Brighton
Sat Oct 8 1938,Chester,5-1,Halifax Town
Sat Oct 8 1938,Doncaster Rovers,1-2,Crewe Alexandra
Sat Oct 8 1938,Rotherham United,4-0,Carlisle United
Sat Oct 8 1938,Wrexham,2-0,Gateshead
Sat Oct 8 1938,Southport,3-0,Stockport County
Sat Oct 8 1938,Hull City,0-1,Barnsley
Sat Oct 8 1938,Bradford City,1-4,Oldham Athletic
Sat Oct 8 1938,Rochdale,6-1,Darlington
Sat Oct 8 1938,York City,2-0,Hartlepool United
Sat Oct 15 1938,Lincoln City,2-1,Carlisle United
Sat Oct 15 1938,Hull City,3-2,Darlington
Sat Oct 15 1938,Barrow,4-0,Wrexham
Sat Oct 15 1938,Halifax Town,2-1,Rochdale
Sat Oct 15 1938,Bradford City,0-1,Hartlepool United
Sat Oct 15 1938,Accrington Stanley,1-4,Southport
Sat Oct 15 1938,Stockport County,5-1,Crewe Alexandra
Sat Oct 15 1938,New Brighton,3-2,York City
Sat Oct 15 1938,Barnsley,1-1,Doncaster Rovers
Sat Oct 15 1938,Oldham Athletic,2-0,Rotherham United
