Date,Team 1,FT,Team 2
Sat Aug 7 1999,Shrewsbury Town,1-2,Torquay United
Sat Aug 7 1999,Brighton & Hove Albion,6-0,Mansfield Town
Sat Aug 7 1999,York City,1-0,Swansea City
Sat Aug 7 1999,Halifax Town,0-1,Darlington
Sat Aug 7 1999,Chester,0-2,Barnet
Sat Aug 7 1999,Exeter City,1-0,Hull City
Sat Aug 7 1999,Carlisle United,2-1,Leyton Orient
Sat Aug 7 1999,Southend United,2-1,Plymouth Argyle
Sat Aug 7 1999,Lincoln City,2-1,Rotherham United
Sat Aug 7 1999,Macclesfield,1-0,Northampton Town
Sat Aug 7 1999,Cheltenham,0-2,Rochdale
Sat Aug 7 1999,Peterborough United,2-1,Hartlepool United
Sat Aug 14 1999,Plymouth Argyle,0-0,Shrewsbury Town
Sat Aug 14 1999,Northampton Town,0-1,Peterborough United
Sat Aug 14 1999,Darlington,3-0,Macclesfield
Sat Aug 14 1999,Hull City,1-1,Lincoln City
Sat Aug 14 1999,Barnet,2-2,Exeter City
Sat Aug 14 1999,Torquay United,0-0,York City
Sat Aug 14 1999,Leyton Orient,1-2,Brighton & Hove Albion
Sat Aug 14 1999,Swansea City,1-0,Carlisle United
Sat Aug 14 1999,Rotherham United,4-0,Chester
Sat Aug 14 1999,Hartlepool United,0-2,Halifax Town
Sat Aug 14 1999,Mansfield Town,0-1,Cheltenham
Sat Aug 14 1999,Rochdale,2-0,Southend United
Wed Aug 18 1999,Chester,0-2,Northampton Town
Sat Aug 21 1999,Peterborough United,2-1,Leyton Orient
Sat Aug 21 1999,Shrewsbury Town,0-1,Darlington
Sat Aug 21 1999,Brighton & Hove Albion,0-1,Torquay United
Sat Aug 21 1999,York City,0-3,Rochdale
Sat Aug 21 1999,Halifax Town,0-1,Plymouth Argyle
Sat Aug 21 1999,Macclesfield,1-2,Swansea City
Sat Aug 21 1999,Exeter City,3-1,Rotherham United
Sat Aug 21 1999,Carlisle United,0-3,Hartlepool United
Sat Aug 21 1999,Lincoln City,0-0,Barnet
Sat Aug 21 1999,Cheltenham,1-0,Hull City
Sat Aug 21 1999,Southend United,1-0,Mansfield Town
Fri Aug 27 1999,Northampton Town,1-0,Lincoln City
Sat Aug 28 1999,Rotherham United,4-0,Shrewsbury Town
Sat Aug 28 1999,Mansfield Town,1-1,Carlisle United
Sat Aug 28 1999,Darlington,1-1,Brighton & Hove Albion
Sat Aug 28 1999,Plymouth Argyle,2-1,Peterborough United
Sat Aug 28 1999,Leyton Orient,1-0,Halifax Town
Sat Aug 28 1999,Torquay United,2-2,Chester
Sat Aug 28 1999,Barnet,6-3,York City
Sat Aug 28 1999,Rochdale,0-2,Exeter City
Sat Aug 28 1999,Swansea City,3-1,Southend United
Sat Aug 28 1999,Hull City,2-3,Macclesfield
Sat Aug 28 1999,Hartlepool United,0-1,Cheltenham
Mon Aug 30 1999,Exeter City,1-0,Mansfield Town
Mon Aug 30 1999,Cheltenham,1-2,Barnet
Mon Aug 30 1999,Southend United,1-1,Leyton Orient
Mon Aug 30 1999,Carlisle United,4-2,Plymouth Argyle
Mon Aug 30 1999,Macclesfield,1-1,Rotherham United
Mon Aug 30 1999,Chester,0-2,Rochdale
Mon Aug 30 1999,York City,0-1,Northampton Town
Mon Aug 30 1999,Lincoln City,0-1,Swansea City
Mon Aug 30 1999,Peterborough United,4-2,Darlington
Tue Aug 31 1999,Shrewsbury Town,0-0,Hartlepool United
Tue Aug 31 1999,Brighton & Hove Albion,3-0,Hull City
Tue Aug 31 1999,Halifax Town,2-0,Torquay United
Fri Sep 3 1999,Hull City,2-1,Chester
Fri Sep 3 1999,Rochdale,0-1,Halifax Town
Fri Sep 3 1999,Leyton Orient,1-2,Shrewsbury Town
Fri Sep 3 1999,Mansfield Town,3-1,Peterborough United
Sat Sep 4 1999,Torquay United,5-2,Lincoln City
Sat Sep 4 1999,Darlington,1-0,Exeter City
Sat Sep 4 1999,Rotherham United,1-0,York City
Sat Sep 4 1999,Hartlepool United,1-2,Southend United
Sat Sep 4 1999,Northampton Town,0-0,Carlisle United
Sun Sep 5 1999,Plymouth Argyle,3-3,Brighton & Hove Albion
Sun Sep 5 1999,Barnet,2-1,Macclesfield
Sat Sep 11 1999,Halifax Town,2-1,Brighton & Hove Albion
Sat Sep 11 1999,Macclesfield,1-2,Southend United
Sat Sep 11 1999,Torquay United,0-1,Hull City
Sat Sep 11 1999,Mansfield Town,1-1,Leyton Orient
Sat Sep 11 1999,Rochdale,0-0,Darlington
Sat Sep 11 1999,Chester,1-1,Exeter City
Sat Sep 11 1999,Northampton Town,2-1,Hartlepool United
Sat Sep 11 1999,Swansea City,1-2,Barnet
Sat Sep 11 1999,York City,0-0,Peterborough United
Sat Sep 11 1999,Plymouth Argyle,1-1,Rotherham United
Sat Sep 11 1999,Carlisle United,1-0,Lincoln City
Sun Sep 12 1999,Cheltenham,0-1,Shrewsbury Town
Sat Sep 18 1999,Peterborough United,1-0,Cheltenham
Sat Sep 18 1999,Exeter City,2-1,York City
Sat Sep 18 1999,Darlington,0-0,Mansfield Town
Sat Sep 18 1999,Southend United,4-1,Halifax Town
Sat Sep 18 1999,Leyton Orient,0-2,Torquay United
Sat Sep 18 1999,Brighton & Hove Albion,2-3,Chester
Sat Sep 18 1999,Barnet,2-1,Northampton Town
Sat Sep 18 1999,Lincoln City,1-1,Macclesfield
Sat Sep 18 1999,Hartlepool United,3-0,Plymouth Argyle
Sat Sep 18 1999,Rotherham United,0-1,Rochdale
Sat Sep 18 1999,Hull City,2-0,Swansea City
Sat Sep 18 1999,Shrewsbury Town,4-1,Carlisle United
Fri Sep 24 1999,Mansfield Town,4-0,Shrewsbury Town
Sat Sep 25 1999,Southend United,0-1,Peterborough United
Sat Sep 25 1999,Darlington,2-0,Plymouth Argyle
Sat Sep 25 1999,Hull City,1-1,York City
Sat Sep 25 1999,Brighton & Hove Albion,1-0,Cheltenham
Sat Sep 25 1999,Exeter City,0-3,Macclesfield
Sat Sep 25 1999,Halifax Town,5-2,Carlisle United
Sat Sep 25 1999,Chester,1-3,Lincoln City
Sat Sep 25 1999,Rotherham United,3-0,Northampton Town
Sat Sep 25 1999,Rochdale,0-0,Swansea City
Sat Sep 25 1999,Leyton Orient,2-1,Hartlepool United
Sat Sep 25 1999,Torquay United,0-1,Barnet
Sat Oct 2 1999,Shrewsbury Town,0-0,Halifax Town
Sat Oct 2 1999,Northampton Town,0-1,Rochdale
Sat Oct 2 1999,Lincoln City,1-0,Exeter City
Sat Oct 2 1999,Macclesfield,1-2,Torquay United
Sat Oct 2 1999,York City,2-2,Chester
Sat Oct 2 1999,Cheltenham,0-2,Rotherham United
Sat Oct 2 1999,Hartlepool United,2-0,Darlington
Sat Oct 2 1999,Peterborough United,0-0,Brighton & Hove Albion
Sat Oct 2 1999,Carlisle United,1-1,Southend United
Sat Oct 2 1999,Swansea City,0-1,Mansfield Town
Sat Oct 2 1999,Barnet,0-0,Hull City
Sat Oct 2 1999,Plymouth Argyle,5-0,Leyton Orient
Sat Oct 9 1999,Cheltenham,2-1,Southend United
Sat Oct 9 1999,Hartlepool United,2-0,Hull City
Sat Oct 9 1999,Shrewsbury Town,1-4,Exeter City
Sat Oct 9 1999,York City,2-1,Leyton Orient
Sat Oct 9 1999,Peterborough United,2-1,Chester
Sat Oct 9 1999,Lincoln City,1-0,Darlington
Sat Oct 9 1999,Carlisle United,0-1,Brighton & Hove Albion
Sat Oct 9 1999,Plymouth Argyle,2-1,Mansfield Town
Sat Oct 9 1999,Macclesfield,0-2,Halifax Town
Sat Oct 9 1999,Northampton Town,3-0,Torquay United
Sat Oct 9 1999,Barnet,1-0,Rochdale
Tue Oct 12 1999,Swansea City,2-0,Rotherham United
Sat Oct 16 1999,Darlington,1-0,Cheltenham
Sat Oct 16 1999,Halifax Town,2-1,Peterborough United
Sat Oct 16 1999,Hull City,0-1,Northampton Town
Sat Oct 16 1999,Brighton & Hove Albion,0-1,York City
Sat Oct 16 1999,Southend United,3-2,Shrewsbury Town
Sat Oct 16 1999,Chester,1-2,Macclesfield
Sat Oct 16 1999,Rotherham United,2-0,Barnet
Sat Oct 16 1999,Rochdale,0-0,Plymouth Argyle
Sat Oct 16 1999,Mansfield Town,2-3,Hartlepool United
Sat Oct 16 1999,Exeter City,1-1,Carlisle United
Sat Oct 16 1999,Torquay United,1-0,Swansea City
Sat Oct 16 1999,Leyton Orient,2-3,Lincoln City
Tue Oct 19 1999,Rochdale,0-1,Macclesfield
Tue Oct 19 1999,Rotherham United,3-0,Hartlepool United
Tue Oct 19 1999,Chester,2-1,Cheltenham
Tue Oct 19 1999,Torquay United,2-1,Peterborough United
Tue Oct 19 1999,Southend United,2-2,Lincoln City
Tue Oct 19 1999,Darlington,3-1,Carlisle United
Tue Oct 19 1999,Halifax Town,0-2,York City
Tue Oct 19 1999,Leyton Orient,0-0,Barnet
Tue Oct 19 1999,Hull City,0-1,Plymouth Argyle
Tue Oct 19 1999,Exeter City,1-1,Swansea City
Tue Oct 19 1999,Brighton & Hove Albion,1-0,Shrewsbury Town
Tue Oct 19 1999,Mansfield Town,0-0,Northampton Town
Fri Oct 22 1999,Swansea City,1-0,Rochdale
Sat Oct 23 1999,Northampton Town,0-1,Rotherham United
Sat Oct 23 1999,Macclesfield,1-0,Exeter City
Sat Oct 23 1999,Lincoln City,4-1,Chester
Sat Oct 23 1999,Barnet,1-2,Torquay United
Sat Oct 23 1999,Peterborough United,1-0,Southend United
Sat Oct 23 1999,Shrewsbury Town,1-2,Mansfield Town
Sat Oct 23 1999,Carlisle United,1-1,Halifax Town
Sat Oct 23 1999,York City,1-1,Hull City
Sat Oct 23 1999,Hartlepool United,1-0,Leyton Orient
Sat Oct 23 1999,Cheltenham,0-0,Brighton & Hove Albion
Sat Oct 23 1999,Plymouth Argyle,0-0,Darlington
Tue Nov 2 1999,Plymouth Argyle,1-0,Exeter City
Tue Nov 2 1999,Rotherham United,1-0,Torquay United
Tue Nov 2 1999,Halifax Town,1-1,Cheltenham
Tue Nov 2 1999,Macclesfield,5-2,Mansfield Town
Tue Nov 2 1999,Carlisle United,0-1,York City
Tue Nov 2 1999,Rochdale,0-2,Hull City
Tue Nov 2 1999,Southend United,2-1,Brighton & Hove Albion
Tue Nov 2 1999,Lincoln City,1-2,Peterborough United
Tue Nov 2 1999,Darlington,3-1,Leyton Orient
Tue Nov 2 1999,Hartlepool United,3-0,Barnet
Tue Nov 2 1999,Northampton Town,2-1,Swansea City
Tue Nov 2 1999,Shrewsbury Town,0-1,Chester
Fri Nov 5 1999,Swansea City,3-1,Halifax Town
Sat Nov 6 1999,Cheltenham,3-1,Carlisle United
Sat Nov 6 1999,Hull City,0-0,Rotherham United
Sat Nov 6 1999,Barnet,1-0,Darlington
Sat Nov 6 1999,Mansfield Town,5-2,Lincoln City
Sat Nov 6 1999,Exeter City,0-1,Southend United
Sat Nov 6 1999,Torquay United,1-0,Rochdale
Sat Nov 6 1999,Chester,0-1,Plymouth Argyle
Sat Nov 6 1999,Leyton Orient,0-0,Northampton Town
Sat Nov 6 1999,York City,0-2,Macclesfield
Sat Nov 6 1999,Brighton & Hove Albion,1-0,Hartlepool United
Sat Nov 6 1999,Peterborough United,4-1,Shrewsbury Town
Fri Nov 12 1999,Rotherham United,0-1,Leyton Orient
Fri Nov 12 1999,Northampton Town,3-2,Cheltenham
Fri Nov 12 1999,Darlington,1-1,Torquay United
Fri Nov 12 1999,Carlisle United,1-1,Peterborough United
Fri Nov 12 1999,Lincoln City,4-2,York City
Fri Nov 12 1999,Shrewsbury Town,1-1,Swansea City
Fri Nov 12 1999,Halifax Town,1-0,Exeter City
Fri Nov 12 1999,Southend United,1-2,Hull City
Sat Nov 13 1999,Hartlepool United,1-0,Chester
Sun Nov 14 1999,Plymouth Argyle,4-1,Barnet
Sun Nov 14 1999,Rochdale,2-1,Mansfield Town
Sun Nov 14 1999,Macclesfield,1-1,Brighton & Hove Albion
Tue Nov 16 1999,Swansea City,0-0,Cheltenham
Sat Nov 20 1999,Peterborough United,2-2,Macclesfield
Tue Nov 23 1999,Cheltenham,2-0,Plymouth Argyle
Tue Nov 23 1999,Swansea City,0-0,Darlington
Tue Nov 23 1999,Chester,0-0,Southend United
Tue Nov 23 1999,Exeter City,1-2,Northampton Town
Tue Nov 23 1999,Leyton Orient,0-0,Rochdale
Tue Nov 23 1999,Mansfield Town,1-2,Rotherham United
Tue Nov 23 1999,Barnet,3-0,Carlisle United
Tue Nov 23 1999,York City,1-0,Shrewsbury Town
Tue Nov 23 1999,Brighton & Hove Albion,2-2,Lincoln City
Tue Nov 23 1999,Hull City,0-1,Halifax Town
Tue Nov 23 1999,Torquay United,0-0,Hartlepool United
Sat Nov 27 1999,Exeter City,3-2,Torquay United
Sat Nov 27 1999,Carlisle United,0-1,Rotherham United
Sat Nov 27 1999,Southend United,1-2,Darlington
Sat Nov 27 1999,Peterborough United,1-2,Barnet
Sat Nov 27 1999,Macclesfield,3-3,Hartlepool United
Sat Nov 27 1999,Shrewsbury Town,3-0,Hull City
Sat Nov 27 1999,Halifax Town,0-1,Mansfield Town
Sat Nov 27 1999,Lincoln City,1-1,Rochdale
Sat Nov 27 1999,Brighton & Hove Albion,1-3,Northampton Town
Sat Nov 27 1999,Chester,0-1,Swansea City
Sat Nov 27 1999,York City,0-0,Plymouth Argyle
Sat Nov 27 1999,Cheltenham,2-0,Leyton Orient
Sat Dec 4 1999,Plymouth Argyle,3-1,Southend United
Sat Dec 4 1999,Barnet,2-0,Chester
Sat Dec 4 1999,Darlington,4-0,Halifax Town
Sat Dec 4 1999,Hartlepool United,1-0,Peterborough United
Sat Dec 4 1999,Leyton Orient,0-1,Carlisle United
