Date,Team 1,FT,Team 2
Sat Aug 7 1999,Wigan Athletic,3-0,Scunthorpe United
Sat Aug 7 1999,Oldham Athletic,0-1,Preston North End
Sat Aug 7 1999,Bristol Rovers,0-0,Brentford
Sat Aug 7 1999,Stoke City,1-2,Oxford United
Sat Aug 7 1999,Reading,2-1,Bristol City
Sat Aug 7 1999,Bury,2-1,Gillingham
Sat Aug 7 1999,AFC Bournemouth,2-1,Cambridge United
Sat Aug 7 1999,Notts County,0-0,Luton Town
Sat Aug 7 1999,Chesterfield,0-1,Colchester United
Sat Aug 7 1999,Cardiff City,1-1,Millwall
Sat Aug 7 1999,Wycombe Wanderers,1-1,Burnley
Sat Aug 7 1999,Blackpool,2-1,Wrexham
Sat Aug 14 1999,Millwall,3-3,Wigan Athletic
Sat Aug 14 1999,Colchester United,0-3,Notts County
Sat Aug 14 1999,Preston North End,2-1,Stoke City
Sat Aug 14 1999,Cambridge United,3-1,Reading
Sat Aug 14 1999,Brentford,2-0,Oldham Athletic
Sat Aug 14 1999,Bristol City,3-1,AFC Bournemouth
Sat Aug 14 1999,Luton Town,3-2,Blackpool
Sat Aug 14 1999,Gillingham,0-1,Bristol Rovers
Sat Aug 14 1999,Burnley,2-1,Chesterfield
Sat Aug 14 1999,Oxford United,2-3,Cardiff City
Sat Aug 14 1999,Wrexham,1-0,Bury
Sat Aug 14 1999,Scunthorpe United,0-1,Wycombe Wanderers
Sat Aug 21 1999,AFC Bournemouth,4-0,Colchester United
Sat Aug 21 1999,Bristol Rovers,1-0,Oxford United
Sat Aug 21 1999,Wigan Athletic,2-1,Bristol City
Sat Aug 21 1999,Blackpool,1-1,Gillingham
Sat Aug 21 1999,Wycombe Wanderers,1-1,Preston North End
Sat Aug 21 1999,Reading,1-2,Luton Town
Sat Aug 21 1999,Bury,2-2,Brentford
Sat Aug 21 1999,Notts County,3-0,Scunthorpe United
Sat Aug 21 1999,Chesterfield,4-2,Cambridge United
Sat Aug 21 1999,Oldham Athletic,0-1,Burnley
Sun Aug 22 1999,Stoke City,3-1,Millwall
Sun Aug 22 1999,Cardiff City,1-1,Wrexham
Sat Aug 28 1999,Colchester United,3-2,Reading
Sat Aug 28 1999,Millwall,1-1,Chesterfield
Sat Aug 28 1999,Preston North End,1-4,Wigan Athletic
Sat Aug 28 1999,Bristol City,1-1,Bury
Sat Aug 28 1999,Luton Town,1-0,Cardiff City
Sat Aug 28 1999,Wrexham,2-1,Bristol Rovers
Sat Aug 28 1999,Scunthorpe United,3-1,AFC Bournemouth
Sat Aug 28 1999,Oxford United,1-0,Oldham Athletic
Sat Aug 28 1999,Brentford,2-0,Blackpool
Sat Aug 28 1999,Gillingham,2-2,Wycombe Wanderers
Sat Aug 28 1999,Cambridge United,1-1,Notts County
Sat Aug 28 1999,Burnley,1-0,Stoke City
Mon Aug 30 1999,Wigan Athletic,1-1,Cambridge United
Mon Aug 30 1999,Bury,5-2,Colchester United
Mon Aug 30 1999,Cardiff City,1-1,Scunthorpe United
Mon Aug 30 1999,Blackpool,1-1,Oxford United
Mon Aug 30 1999,Bristol Rovers,1-0,Burnley
Mon Aug 30 1999,Stoke City,1-1,Gillingham
Tue Aug 31 1999,Wycombe Wanderers,0-1,Wrexham
Tue Aug 31 1999,AFC Bournemouth,1-0,Luton Town
Wed Sep 1 1999,Reading,2-2,Preston North End
Fri Sep 3 1999,Wrexham,2-3,Notts County
Fri Sep 3 1999,Burnley,2-1,AFC Bournemouth
Sat Sep 4 1999,Luton Town,1-1,Bury
Sat Sep 4 1999,Preston North End,0-2,Chesterfield
Sat Sep 4 1999,Scunthorpe United,0-2,Bristol Rovers
Sat Sep 4 1999,Gillingham,2-1,Oldham Athletic
Sat Sep 4 1999,Bristol City,5-2,Blackpool
Sat Sep 4 1999,Cambridge United,1-3,Stoke City
Sat Sep 4 1999,Oxford United,0-0,Wycombe Wanderers
Sat Sep 11 1999,Cambridge United,2-2,Brentford
Sat Sep 11 1999,Wycombe Wanderers,3-1,Cardiff City
Sat Sep 11 1999,Colchester United,0-1,Scunthorpe United
Sat Sep 11 1999,AFC Bournemouth,3-1,Reading
Sat Sep 11 1999,Luton Town,3-1,Wrexham
Sat Sep 11 1999,Chesterfield,0-2,Stoke City
Sat Sep 11 1999,Oldham Athletic,2-0,Bury
Sat Sep 11 1999,Preston North End,0-0,Burnley
Sat Sep 11 1999,Bristol City,0-0,Millwall
Sat Sep 11 1999,Oxford United,1-2,Gillingham
Sat Sep 11 1999,Wigan Athletic,3-1,Bristol Rovers
Sat Sep 11 1999,Notts County,2-1,Blackpool
Sat Sep 18 1999,Scunthorpe United,1-2,Bristol City
Sat Sep 18 1999,Cardiff City,2-1,Notts County
Sat Sep 18 1999,Blackpool,0-0,AFC Bournemouth
Sat Sep 18 1999,Burnley,3-0,Colchester United
Sat Sep 18 1999,Gillingham,0-2,Preston North End
Sat Sep 18 1999,Reading,1-0,Chesterfield
Sat Sep 18 1999,Bristol Rovers,3-2,Oldham Athletic
Sat Sep 18 1999,Stoke City,1-1,Wigan Athletic
Sat Sep 18 1999,Bury,2-0,Wycombe Wanderers
Sat Sep 18 1999,Brentford,2-0,Luton Town
Sat Sep 18 1999,Wrexham,1-0,Oxford United
Sat Sep 18 1999,Millwall,2-1,Cambridge United
