Date,Team 1,FT,Team 2
Sat Aug 15 1992,Bolton Wanderers,2-0,Huddersfield Town
Sat Aug 15 1992,West Bromwich Albion,3-1,Blackpool
Sat Aug 15 1992,Wigan Athletic,1-2,Stockport County
Sat Aug 15 1992,Bradford City,3-1,Chester
Sat Aug 15 1992,Hartlepool United,1-1,Reading
Sat Aug 15 1992,Burnley,1-0,Swansea City
Sat Aug 15 1992,Mansfield Town,0-0,Plymouth Argyle
Sat Aug 15 1992,Leyton Orient,3-2,Brighton & Hove Albion
Sat Aug 15 1992,Exeter City,0-2,Rotherham United
Sat Aug 15 1992,Hull City,1-0,Stoke City
Sat Aug 15 1992,Preston North End,1-1,AFC Bournemouth
Sat Aug 15 1992,Port Vale,0-0,Fulham
Sat Aug 22 1992,Stoke City,2-1,Wigan Athletic
Sat Aug 22 1992,Huddersfield Town,0-1,West Bromwich Albion
Sat Aug 22 1992,AFC Bournemouth,2-1,Port Vale
Sat Aug 22 1992,Brighton & Hove Albion,2-1,Bolton Wanderers
Sat Aug 22 1992,Swansea City,4-0,Mansfield Town
Sat Aug 22 1992,Blackpool,2-0,Exeter City
Sat Aug 22 1992,Stockport County,2-1,Burnley
Sat Aug 22 1992,Rotherham United,0-0,Hartlepool United
Sat Aug 22 1992,Hull City,1-1,Chester
Sat Aug 22 1992,Fulham,2-1,Preston North End
Sat Aug 22 1992,Reading,1-1,Leyton Orient
Sat Aug 22 1992,Plymouth Argyle,3-0,Bradford City
Fri Aug 28 1992,Hull City,2-0,Plymouth Argyle
Sat Aug 29 1992,Port Vale,0-0,Stockport County
Sat Aug 29 1992,Mansfield Town,2-3,Fulham
Sat Aug 29 1992,Bolton Wanderers,2-1,Reading
Sat Aug 29 1992,Exeter City,2-2,Stoke City
Sat Aug 29 1992,Hartlepool United,1-0,Huddersfield Town
Sat Aug 29 1992,Wigan Athletic,2-3,Swansea City
Sat Aug 29 1992,Leyton Orient,1-0,Blackpool
Sat Aug 29 1992,Preston North End,4-3,Chester
Sat Aug 29 1992,Bradford City,1-1,Brighton & Hove Albion
Sat Aug 29 1992,West Bromwich Albion,2-1,AFC Bournemouth
Sat Aug 29 1992,Burnley,1-1,Rotherham United
