Date,Team 1,FT,Team 2
Sat Aug 15 1992,Carlisle United,3-4,Walsall
Sat Aug 15 1992,Chesterfield,1-2,Barnet
Sat Aug 15 1992,Crewe Alexandra,4-2,Torquay United
Sat Aug 15 1992,Rochdale,2-3,Halifax Town
Sat Aug 15 1992,Hereford United,1-1,Scarborough
Sat Aug 15 1992,Cardiff City,0-0,Darlington
Sat Aug 15 1992,York City,2-0,Shrewsbury Town
Sat Aug 15 1992,Colchester United,2-1,Lincoln City
Sat Aug 15 1992,Gillingham,2-3,Northampton Town
Sat Aug 15 1992,Doncaster Rovers,2-3,Bury
Fri Aug 21 1992,Barnet,3-1,Colchester United
Fri Aug 21 1992,Darlington,0-1,Hereford United
Sat Aug 22 1992,Walsall,2-3,Cardiff City
Sat Aug 22 1992,Wrexham,3-1,Rochdale
Sat Aug 22 1992,Lincoln City,0-1,York City
Sat Aug 22 1992,Shrewsbury Town,2-1,Doncaster Rovers
Sat Aug 22 1992,Bury,1-0,Gillingham
Sat Aug 22 1992,Halifax Town,0-0,Scunthorpe United
Sat Aug 22 1992,Scarborough,1-0,Crewe Alexandra
Fri Aug 28 1992,Crewe Alexandra,3-2,Northampton Town
Sat Aug 29 1992,Carlisle United,2-0,Lincoln City
Sat Aug 29 1992,Chesterfield,2-1,Bury
Sat Aug 29 1992,Gillingham,1-1,Barnet
Sat Aug 29 1992,Rochdale,3-0,Scarborough
Sat Aug 29 1992,Hereford United,1-3,Walsall
Sat Aug 29 1992,Scunthorpe United,1-1,Shrewsbury Town
Sat Aug 29 1992,Cardiff City,2-1,Halifax Town
Sat Aug 29 1992,Colchester United,0-3,Darlington
Sat Aug 29 1992,Doncaster Rovers,2-3,Torquay United
Sat Aug 29 1992,York City,4-0,Wrexham
Tue Sep 1 1992,Cardiff City,2-1,Northampton Town
Tue Sep 1 1992,York City,2-1,Torquay United
Tue Sep 1 1992,Doncaster Rovers,2-1,Barnet
Tue Sep 1 1992,Chesterfield,2-0,Darlington
Tue Sep 1 1992,Gillingham,4-1,Wrexham
Tue Sep 1 1992,Scunthorpe United,2-0,Walsall
Tue Sep 1 1992,Carlisle United,5-1,Bury
Tue Sep 1 1992,Colchester United,0-2,Shrewsbury Town
Tue Sep 1 1992,Hereford United,0-2,Lincoln City
Tue Sep 1 1992,Crewe Alexandra,2-1,Halifax Town
Sat Sep 5 1992,Wrexham,1-1,Doncaster Rovers
Sat Sep 5 1992,Walsall,3-1,York City
Sat Sep 5 1992,Barnet,2-0,Carlisle United
Sat Sep 5 1992,Lincoln City,1-0,Scunthorpe United
Sat Sep 5 1992,Scarborough,1-1,Gillingham
Sat Sep 5 1992,Torquay United,2-1,Cardiff City
Sat Sep 5 1992,Shrewsbury Town,1-2,Rochdale
Sat Sep 5 1992,Darlington,3-0,Crewe Alexandra
Sat Sep 5 1992,Bury,3-2,Colchester United
Sun Sep 6 1992,Northampton Town,1-1,Hereford United
Tue Sep 8 1992,Cardiff City,2-2,Carlisle United
Sat Sep 12 1992,Scarborough,1-0,Torquay United
Sat Sep 12 1992,Colchester United,3-1,Walsall
Sat Sep 12 1992,Wrexham,2-0,Shrewsbury Town
Sat Sep 12 1992,Carlisle United,1-2,York City
Sat Sep 12 1992,Northampton Town,1-0,Scunthorpe United
Sat Sep 12 1992,Bury,0-0,Barnet
Sat Sep 12 1992,Crewe Alexandra,4-0,Doncaster Rovers
Sat Sep 12 1992,Gillingham,0-0,Chesterfield
Sat Sep 12 1992,Lincoln City,2-1,Halifax Town
Sun Sep 13 1992,Hereford United,1-1,Cardiff City
Tue Sep 15 1992,Doncaster Rovers,1-0,Colchester United
Tue Sep 15 1992,Barnet,3-0,Northampton Town
Tue Sep 15 1992,Shrewsbury Town,2-0,Scarborough
Tue Sep 15 1992,Halifax Town,1-0,Darlington
Tue Sep 15 1992,Torquay United,1-1,Wrexham
Tue Sep 15 1992,Rochdale,1-1,Gillingham
Tue Sep 15 1992,Chesterfield,2-1,Crewe Alexandra
Tue Sep 15 1992,York City,4-2,Hereford United
Tue Sep 15 1992,Walsall,4-3,Bury
Fri Sep 18 1992,Doncaster Rovers,0-0,Lincoln City
Sat Sep 19 1992,Torquay United,1-0,Northampton Town
Sat Sep 19 1992,Chesterfield,1-0,Carlisle United
Sat Sep 19 1992,Cardiff City,3-1,Gillingham
Sat Sep 19 1992,Shrewsbury Town,2-0,Bury
Sat Sep 19 1992,Barnet,2-0,Hereford United
Sat Sep 19 1992,Halifax Town,3-4,Scarborough
Sat Sep 19 1992,Rochdale,3-1,Darlington
Sat Sep 19 1992,York City,2-0,Colchester United
Sat Sep 19 1992,Scunthorpe United,3-3,Crewe Alexandra
Fri Sep 25 1992,Darlington,0-1,York City
Sat Sep 26 1992,Wrexham,2-3,Barnet
Sat Sep 26 1992,Colchester United,3-0,Chesterfield
Sat Sep 26 1992,Northampton Town,2-5,Halifax Town
Sat Sep 26 1992,Scarborough,1-1,Doncaster Rovers
Sat Sep 26 1992,Gillingham,0-1,Walsall
Sat Sep 26 1992,Bury,2-0,Torquay United
Sat Sep 26 1992,Carlisle United,0-2,Scunthorpe United
Sat Sep 26 1992,Lincoln City,0-1,Shrewsbury Town
Sat Sep 26 1992,Hereford United,1-1,Rochdale
Fri Oct 2 1992,Darlington,4-1,Torquay United
Sat Oct 3 1992,Carlisle United,1-1,Halifax Town
Sat Oct 3 1992,York City,1-1,Doncaster Rovers
Sat Oct 3 1992,Barnet,2-2,Shrewsbury Town
Sat Oct 3 1992,Hereford United,1-1,Wrexham
Sat Oct 3 1992,Chesterfield,1-2,Scunthorpe United
Sat Oct 3 1992,Bury,0-2,Scarborough
Sat Oct 3 1992,Gillingham,1-2,Crewe Alexandra
Sat Oct 3 1992,Cardiff City,1-1,Rochdale
Sat Oct 3 1992,Northampton Town,0-2,Lincoln City
Sat Oct 10 1992,Doncaster Rovers,1-0,Gillingham
Sat Oct 10 1992,Scunthorpe United,1-2,York City
Sat Oct 10 1992,Crewe Alexandra,2-0,Cardiff City
Sat Oct 10 1992,Torquay United,2-2,Chesterfield
Sat Oct 10 1992,Scarborough,4-2,Northampton Town
Sat Oct 10 1992,Shrewsbury Town,1-2,Darlington
Sat Oct 10 1992,Lincoln City,0-2,Walsall
Sat Oct 10 1992,Rochdale,2-2,Carlisle United
Sat Oct 10 1992,Wrexham,4-2,Bury
Sat Oct 10 1992,Halifax Town,2-4,Colchester United
Tue Oct 13 1992,Northampton Town,0-1,Chesterfield
Fri Oct 16 1992,Colchester United,3-2,Crewe Alexandra
Sat Oct 17 1992,Darlington,2-3,Scarborough
Sat Oct 17 1992,Northampton Town,0-1,Doncaster Rovers
Sat Oct 17 1992,Hereford United,3-1,Torquay United
Sat Oct 17 1992,Carlisle United,0-2,Wrexham
Sat Oct 17 1992,York City,3-0,Rochdale
Sat Oct 17 1992,Walsall,1-2,Halifax Town
Sat Oct 17 1992,Barnet,3-0,Scunthorpe United
Sat Oct 17 1992,Chesterfield,2-4,Shrewsbury Town
Sat Oct 17 1992,Bury,1-2,Lincoln City
Fri Oct 23 1992,Doncaster Rovers,2-1,Hereford United
Sat Oct 24 1992,Shrewsbury Town,3-2,Cardiff City
Sat Oct 24 1992,Scunthorpe United,3-1,Colchester United
Sat Oct 24 1992,Halifax Town,2-0,Gillingham
Sat Oct 24 1992,Wrexham,0-1,Northampton Town
Sat Oct 24 1992,Scarborough,2-2,Chesterfield
Sat Oct 24 1992,Crewe Alexandra,2-1,Bury
Sat Oct 24 1992,Lincoln City,4-1,Barnet
Sat Oct 24 1992,Rochdale,4-3,Walsall
Sat Oct 24 1992,Torquay United,0-2,Carlisle United
Fri Oct 30 1992,Colchester United,2-4,Wrexham
Sat Oct 31 1992,Darlington,1-3,Lincoln City
Sat Oct 31 1992,Carlisle United,2-2,Scarborough
Sat Oct 31 1992,Chesterfield,2-3,Rochdale
Sat Oct 31 1992,Walsall,3-1,Doncaster Rovers
Sat Oct 31 1992,Cardiff City,3-0,Scunthorpe United
Sat Oct 31 1992,Hereford United,3-0,Halifax Town
Sat Oct 31 1992,Bury,1-1,York City
Sat Oct 31 1992,Northampton Town,0-0,Shrewsbury Town
Sat Oct 31 1992,Barnet,3-2,Crewe Alexandra
Sat Oct 31 1992,Gillingham,0-2,Torquay United
Tue Nov 3 1992,Scarborough,0-1,Lincoln City
Tue Nov 3 1992,Chesterfield,2-1,Cardiff City
Tue Nov 3 1992,Colchester United,2-1,Carlisle United
Tue Nov 3 1992,Northampton Town,1-2,Darlington
Tue Nov 3 1992,Barnet,3-0,Walsall
Tue Nov 3 1992,Gillingham,3-1,Hereford United
Tue Nov 3 1992,Wrexham,0-2,Scunthorpe United
Tue Nov 3 1992,Torquay United,0-2,Rochdale
Tue Nov 3 1992,Shrewsbury Town,1-0,Halifax Town
Sat Nov 7 1992,Darlington,0-0,Bury
Sat Nov 7 1992,Hereford United,1-3,Chesterfield
Sat Nov 7 1992,York City,2-0,Barnet
Sat Nov 7 1992,Cardiff City,3-1,Colchester United
Sat Nov 7 1992,Rochdale,0-1,Crewe Alexandra
Sat Nov 7 1992,Walsall,3-2,Scarborough
Sat Nov 7 1992,Lincoln City,0-0,Wrexham
Sat Nov 7 1992,Halifax Town,0-2,Torquay United
Sat Nov 7 1992,Carlisle United,1-0,Gillingham
Sat Nov 7 1992,Scunthorpe United,0-1,Doncaster Rovers
Sat Nov 21 1992,Crewe Alexandra,1-2,Lincoln City
Sat Nov 21 1992,Wrexham,1-1,Halifax Town
Sat Nov 21 1992,Torquay United,0-1,Scunthorpe United
Sat Nov 21 1992,Gillingham,3-1,Darlington
