Date,Team 1,FT,Team 2
Sat Aug 15 1992,Leicester City,2-1,Luton Town
Sat Aug 15 1992,Oxford United,2-1,Bristol Rovers
Sat Aug 15 1992,Tranmere Rovers,2-0,Cambridge United
Sat Aug 15 1992,Swindon Town,1-0,Sunderland
Sat Aug 15 1992,Peterborough United,1-0,Derby County
Sat Aug 15 1992,Charlton Athletic,3-1,Grimsby Town
Sat Aug 15 1992,Watford,3-1,Millwall
Sat Aug 15 1992,Brentford,0-2,Wolverhampton Wanderers
Sat Aug 15 1992,Bristol City,3-3,Portsmouth
Sat Aug 15 1992,Newcastle United,3-2,Southend United
Sun Aug 16 1992,Barnsley,0-1,West Ham United
Sun Aug 16 1992,Birmingham City,1-0,Notts County
Tue Aug 18 1992,Wolverhampton Wanderers,3-0,Leicester City
Tue Aug 18 1992,Cambridge United,0-1,Charlton Athletic
Wed Aug 19 1992,Bristol Rovers,3-4,Swindon Town
Sat Aug 22 1992,West Ham United,0-1,Charlton Athletic
Sat Aug 22 1992,Bristol Rovers,2-1,Brentford
Sat Aug 22 1992,Southend United,0-1,Peterborough United
Sat Aug 22 1992,Wolverhampton Wanderers,2-2,Swindon Town
Sat Aug 22 1992,Notts County,1-1,Leicester City
Sat Aug 22 1992,Cambridge United,0-3,Birmingham City
Sat Aug 22 1992,Portsmouth,1-0,Barnsley
Sat Aug 22 1992,Millwall,3-1,Oxford United
Sat Aug 22 1992,Luton Town,0-3,Bristol City
Sat Aug 22 1992,Derby County,1-2,Newcastle United
Sat Aug 22 1992,Sunderland,1-0,Tranmere Rovers
Sat Aug 22 1992,Grimsby Town,3-2,Watford
Tue Aug 25 1992,Notts County,1-2,Watford
Tue Aug 25 1992,Charlton Athletic,4-1,Bristol Rovers
Wed Aug 26 1992,Leicester City,3-2,Derby County
Fri Aug 28 1992,Tranmere Rovers,2-1,Bristol Rovers
Sat Aug 29 1992,Watford,0-0,Derby County
Sat Aug 29 1992,Barnsley,0-0,Millwall
Sat Aug 29 1992,Peterborough United,1-3,Notts County
Sat Aug 29 1992,Newcastle United,2-0,West Ham United
Sat Aug 29 1992,Brentford,2-1,Southend United
Sat Aug 29 1992,Swindon Town,4-1,Cambridge United
Sat Aug 29 1992,Leicester City,1-0,Portsmouth
Sat Aug 29 1992,Bristol City,0-0,Sunderland
Sat Aug 29 1992,Oxford United,0-0,Wolverhampton Wanderers
Sat Aug 29 1992,Charlton Athletic,0-0,Luton Town
Sun Aug 30 1992,Birmingham City,2-1,Grimsby Town
