Date,Team 1,FT,Team 2
Sat Oct 15 1898,Walsall,4-1,Arsenal
Sat Oct 15 1898,Birmingham City,4-1,Manchester United
Sat Oct 15 1898,Manchester City,3-1,Leicester City
Sat Oct 15 1898,Port Vale,0-0,New Brighton Tower
Sat Oct 15 1898,Gainsborough Trinity,2-2,Darwen
Sat Oct 22 1898,New Brighton Tower,4-0,Birmingham City
Sat Oct 22 1898,Barnsley,1-0,Gainsborough Trinity
Sat Oct 22 1898,Darwen,0-2,Manchester City
Sat Oct 22 1898,Lincoln City,1-0,Port Vale
Sat Oct 22 1898,Arsenal,2-1,Burton Swifts
Sat Oct 22 1898,Manchester United,6-1,Loughborough
Sat Oct 22 1898,Luton Town,3-2,Walsall
Sat Oct 22 1898,Grimsby Town,2-1,Blackpool
Sat Oct 22 1898,Leicester City,4-2,Glossop North End
Wed Oct 26 1898,Gainsborough Trinity,1-2,Burton Swifts
Sat Nov 5 1898,Lincoln City,6-0,Loughborough
Sat Nov 5 1898,Gainsborough Trinity,2-4,Glossop North End
Sat Nov 5 1898,Luton Town,0-1,Port Vale
Sat Nov 5 1898,New Brighton Tower,4-0,Blackpool
Sat Nov 5 1898,Manchester United,3-2,Grimsby Town
Sat Nov 5 1898,Darwen,1-1,Walsall
Sat Nov 5 1898,Arsenal,2-0,Birmingham City
Sat Nov 5 1898,Leicester City,1-0,Burton Swifts
Sat Nov 5 1898,Barnsley,1-1,Manchester City
Sat Nov 12 1898,Glossop North End,1-2,Manchester City
Sat Nov 12 1898,Loughborough,0-0,Arsenal
Sat Nov 12 1898,Grimsby Town,2-2,New Brighton Tower
Sat Nov 12 1898,Blackpool,3-0,Lincoln City
Sat Nov 12 1898,Manchester United,0-0,Barnsley
Sat Nov 12 1898,Walsall,6-1,Gainsborough Trinity
Sat Nov 12 1898,Port Vale,0-2,Leicester City
Sat Nov 12 1898,Burton Swifts,4-0,Darwen
Sat Nov 12 1898,Birmingham City,9-0,Luton Town
Sat Nov 19 1898,New Brighton Tower,0-3,Manchester United
Sat Nov 19 1898,Manchester City,2-0,Walsall
Sat Nov 26 1898,Port Vale,2-1,Gainsborough Trinity
Sat Nov 26 1898,Manchester United,1-0,Lincoln City
Sat Nov 26 1898,Walsall,2-0,Glossop North End
Sat Nov 26 1898,Blackpool,2-3,Luton Town
Sat Nov 26 1898,New Brighton Tower,2-1,Barnsley
Sat Nov 26 1898,Birmingham City,8-0,Darwen
Sat Nov 26 1898,Burton Swifts,3-3,Manchester City
Sat Nov 26 1898,Grimsby Town,1-0,Arsenal
Sat Nov 26 1898,Loughborough,0-3,Leicester City
Sat Dec 3 1898,Glossop North End,5-0,Burton Swifts
Sat Dec 3 1898,Darwen,0-1,Loughborough
Sat Dec 3 1898,Arsenal,5-1,Manchester United
Sat Dec 3 1898,Luton Town,3-1,Grimsby Town
Sat Dec 3 1898,Barnsley,1-1,Walsall
Sat Dec 3 1898,Leicester City,4-0,Blackpool
Sat Dec 3 1898,Manchester City,3-1,Port Vale
Sat Dec 3 1898,Gainsborough Trinity,1-1,Birmingham City
Sat Dec 10 1898,New Brighton Tower,3-1,Arsenal
Sat Dec 10 1898,Manchester United,3-1,Blackpool
Sat Dec 10 1898,Loughborough,1-3,Manchester City
Sat Dec 17 1898,Burton Swifts,5-0,Barnsley
Sat Dec 17 1898,Darwen,0-2,Grimsby Town
Sat Dec 17 1898,Manchester City,5-0,Loughborough
Sat Dec 17 1898,Leicester City,1-0,Manchester United
Sat Dec 17 1898,Glossop North End,1-2,Birmingham City
Sat Dec 17 1898,Gainsborough Trinity,7-0,Blackpool
Sat Dec 17 1898,Arsenal,4-2,Lincoln City
Sat Dec 17 1898,Luton Town,2-3,New Brighton Tower
Sat Dec 17 1898,Walsall,1-1,Port Vale
Thu Dec 22 1898,New Brighton Tower,7-0,Darwen
Sat Dec 24 1898,Loughborough,1-3,Glossop North End
Sat Dec 24 1898,Barnsley,2-1,Arsenal
Sat Dec 24 1898,Port Vale,4-1,Burton Swifts
Sat Dec 24 1898,New Brighton Tower,1-0,Leicester City
Sat Dec 24 1898,Grimsby Town,0-2,Gainsborough Trinity
Sat Dec 24 1898,Birmingham City,2-1,Walsall
Sat Dec 24 1898,Manchester United,9-0,Darwen
Sat Dec 24 1898,Lincoln City,2-0,Luton Town
Sat Dec 24 1898,Blackpool,2-4,Manchester City
Mon Dec 26 1898,Manchester City,4-0,Manchester United
Mon Dec 26 1898,Burton Swifts,1-1,Luton Town
Mon Dec 26 1898,Birmingham City,5-0,Blackpool
Mon Dec 26 1898,Lincoln City,2-2,Glossop North End
Mon Dec 26 1898,Grimsby Town,0-1,Barnsley
Mon Dec 26 1898,Leicester City,4-0,Darwen
Mon Dec 26 1898,Gainsborough Trinity,3-0,Loughborough
Tue Dec 27 1898,Barnsley,1-1,Glossop North End
Tue Dec 27 1898,Leicester City,1-0,Loughborough
Tue Dec 27 1898,Birmingham City,4-1,Manchester City
Tue Dec 27 1898,Lincoln City,1-2,New Brighton Tower
Sat Dec 31 1898,Manchester United,6-1,Gainsborough Trinity
Sat Dec 31 1898,Darwen,2-4,New Brighton Tower
Sat Dec 31 1898,Loughborough,1-1,Walsall
Sat Dec 31 1898,Blackpool,1-2,Glossop North End
Sat Dec 31 1898,Lincoln City,3-1,Leicester City
Sat Dec 31 1898,Barnsley,2-1,Port Vale
Sat Dec 31 1898,Arsenal,6-2,Luton Town
Sat Dec 31 1898,Birmingham City,4-1,Burton Swifts
Mon Jan 2 1899,Manchester United,2-2,Burton Swifts
Mon Jan 2 1899,Darwen,1-3,Port Vale
Mon Jan 2 1899,Manchester City,0-2,Glossop North End
Sat Jan 7 1899,Luton Town,4-1,Barnsley
Sat Jan 7 1899,Port Vale,1-0,Birmingham City
Sat Jan 7 1899,Glossop North End,4-2,Grimsby Town
Sat Jan 7 1899,Darwen,1-2,Lincoln City
Sat Jan 7 1899,Walsall,6-0,Blackpool
Sat Jan 7 1899,Burton Swifts,1-1,Loughborough
Sat Jan 7 1899,Gainsborough Trinity,3-1,New Brighton Tower
Sat Jan 7 1899,Leicester City,2-1,Arsenal
Sat Jan 14 1899,Barnsley,7-2,Birmingham City
Sat Jan 14 1899,Manchester United,3-0,Glossop North End
Sat Jan 14 1899,Loughborough,0-3,Port Vale
Sat Jan 14 1899,Grimsby Town,2-1,Walsall
Sat Jan 14 1899,Luton Town,1-6,Leicester City
Sat Jan 14 1899,Blackpool,3-0,Burton Swifts
Sat Jan 14 1899,New Brighton Tower,0-1,Manchester City
Sat Jan 14 1899,Arsenal,6-0,Darwen
Sat Jan 14 1899,Lincoln City,1-0,Gainsborough Trinity
Sat Jan 21 1899,Burton Swifts,1-2,Grimsby Town
Sat Jan 21 1899,Birmingham City,6-0,Loughborough
Sat Jan 21 1899,Glossop North End,5-0,New Brighton Tower
Sat Jan 21 1899,Gainsborough Trinity,0-1,Arsenal
Sat Jan 21 1899,Walsall,2-0,Manchester United
Sat Jan 21 1899,Leicester City,3-1,Barnsley
Sat Jan 21 1899,Port Vale,6-1,Blackpool
Sat Jan 28 1899,Luton Town,4-2,Gainsborough Trinity
Sat Jan 28 1899,Barnsley,9-0,Loughborough
Sat Jan 28 1899,New Brighton Tower,6-0,Walsall
Sat Jan 28 1899,Burton Swifts,2-0,Port Vale
Sat Feb 4 1899,Burton Swifts,1-1,New Brighton Tower
Sat Feb 4 1899,Glossop North End,2-0,Arsenal
Sat Feb 4 1899,Loughborough,1-3,Blackpool
Sat Feb 4 1899,Port Vale,1-0,Manchester United
Sat Feb 4 1899,Birmingham City,2-1,Grimsby Town
Sat Feb 4 1899,Walsall,3-2,Lincoln City
Sat Feb 4 1899,Gainsborough Trinity,4-0,Leicester City
Sat Feb 4 1899,Manchester City,2-0,Luton Town
Sat Feb 11 1899,Luton Town,0-2,Glossop North End
Sat Feb 11 1899,Arsenal,0-0,Walsall
Sat Feb 11 1899,Leicester City,1-1,Manchester City
Sat Feb 11 1899,Grimsby Town,5-0,Loughborough
Sat Feb 11 1899,Lincoln City,1-1,Burton Swifts
Sat Feb 11 1899,Darwen,0-3,Gainsborough Trinity
Sat Feb 11 1899,New Brighton Tower,1-0,Port Vale
Sat Feb 11 1899,Barnsley,2-1,Blackpool
Mon Feb 13 1899,Arsenal,3-0,Glossop North End
Sat Feb 18 1899,Walsall,6-0,Luton Town
Sat Feb 18 1899,Glossop North End,1-3,Leicester City
Sat Feb 18 1899,Gainsborough Trinity,2-0,Barnsley
Sat Feb 18 1899,Birmingham City,3-2,New Brighton Tower
Sat Feb 18 1899,Loughborough,0-1,Manchester United
Sat Feb 18 1899,Manchester City,10-0,Darwen
Sat Feb 18 1899,Burton Swifts,1-2,Arsenal
Sat Feb 18 1899,Port Vale,2-1,Lincoln City
Sat Feb 18 1899,Blackpool,3-6,Grimsby Town
Tue Feb 21 1899,Grimsby Town,3-1,Port Vale
Wed Feb 22 1899,Manchester City,3-1,Lincoln City
Sat Feb 25 1899,New Brighton Tower,3-0,Loughborough
Sat Feb 25 1899,Gainsborough Trinity,3-1,Manchester City
Sat Feb 25 1899,Leicester City,2-2,Walsall
Sat Feb 25 1899,Manchester United,2-0,Birmingham City
Sat Feb 25 1899,Darwen,0-2,Glossop North End
Sat Feb 25 1899,Arsenal,1-0,Port Vale
Sat Feb 25 1899,Barnsley,2-2,Grimsby Town
Sat Mar 4 1899,Walsall,10-0,Darwen
Sat Mar 4 1899,Glossop North End,5-1,Gainsborough Trinity
Sat Mar 4 1899,Loughborough,2-4,Lincoln City
Sat Mar 4 1899,Grimsby Town,3-0,Manchester United
Sat Mar 4 1899,Birmingham City,4-1,Arsenal
Sat Mar 4 1899,Blackpool,1-2,New Brighton Tower
Sat Mar 4 1899,Burton Swifts,1-1,Leicester City
Sat Mar 4 1899,Manchester City,5-0,Barnsley
Sat Mar 4 1899,Port Vale,4-1,Luton Town
Tue Mar 7 1899,Glossop North End,5-0,Darwen
Wed Mar 8 1899,Blackpool,1-1,Birmingham City
Sat Mar 11 1899,Leicester City,1-1,Port Vale
Sat Mar 11 1899,Luton Town,2-3,Birmingham City
Sat Mar 11 1899,Darwen,0-2,Burton Swifts
Sat Mar 11 1899,Loughborough,2-0,Barnsley
Sat Mar 11 1899,Lincoln City,0-0,Blackpool
Sat Mar 11 1899,Gainsborough Trinity,0-0,Walsall
Sat Mar 11 1899,New Brighton Tower,2-0,Grimsby Town
Mon Mar 13 1899,Arsenal,3-1,Loughborough
Wed Mar 15 1899,Blackpool,3-1,Barnsley
Sat Mar 18 1899,Walsall,1-1,Manchester City
Sat Mar 18 1899,Loughborough,4-1,Luton Town
Sat Mar 18 1899,Grimsby Town,1-1,Lincoln City
Sat Mar 18 1899,Manchester United,1-2,New Brighton Tower
Sat Mar 18 1899,Birmingham City,0-3,Leicester City
Sat Mar 18 1899,Burton Swifts,2-1,Gainsborough Trinity
Sat Mar 18 1899,Arsenal,6-0,Blackpool
Sat Mar 18 1899,Port Vale,3-1,Darwen
Tue Mar 21 1899,Darwen,1-1,Barnsley
Wed Mar 22 1899,Blackpool,1-1,Arsenal
Sat Mar 25 1899,Luton Town,3-2,Blackpool
Sat Mar 25 1899,Gainsborough Trinity,3-2,Port Vale
Sat Mar 25 1899,Arsenal,1-1,Grimsby Town
Sat Mar 25 1899,Manchester City,6-0,Burton Swifts
Sat Mar 25 1899,Lincoln City,2-0,Manchester United
Sat Mar 25 1899,Glossop North End,2-0,Walsall
Sat Mar 25 1899,Barnsley,2-1,New Brighton Tower
Sat Mar 25 1899,Darwen,1-1,Birmingham City
Fri Mar 31 1899,Glossop North End,1-0,Barnsley
Fri Mar 31 1899,Blackpool,6-0,Darwen
Fri Mar 31 1899,Manchester City,4-0,Gainsborough Trinity
Fri Mar 31 1899,Lincoln City,2-2,Birmingham City
Fri Mar 31 1899,Luton Town,2-2,Loughborough
Fri Mar 31 1899,Grimsby Town,1-0,Leicester City
Fri Mar 31 1899,Burton Swifts,0-2,Walsall
Sat Apr 1 1899,Loughborough,10-0,Darwen
Sat Apr 1 1899,Port Vale,1-1,Manchester City
Sat Apr 1 1899,Blackpool,2-2,Leicester City
Sat Apr 1 1899,Grimsby Town,5-0,Luton Town
Sat Apr 1 1899,Walsall,1-1,Barnsley
Sat Apr 1 1899,Birmingham City,6-1,Gainsborough Trinity
Sat Apr 1 1899,New Brighton Tower,4-1,Lincoln City
Sat Apr 1 1899,Manchester United,2-2,Arsenal
Sat Apr 1 1899,Burton Swifts,1-2,Glossop North End
Mon Apr 3 1899,Blackpool,0-1,Manchester United
Mon Apr 3 1899,Loughborough,0-0,Gainsborough Trinity
Mon Apr 3 1899,Port Vale,1-2,Glossop North End
Mon Apr 3 1899,Leicester City,2-0,Grimsby Town
Mon Apr 3 1899,Arsenal,0-1,Manchester City
Mon Apr 3 1899,Barnsley,1-0,Lincoln City
Mon Apr 3 1899,Luton Town,3-0,Burton Swifts
Tue Apr 4 1899,Barnsley,0-2,Manchester United
Tue Apr 4 1899,Walsall,7-1,Burton Swifts
Sat Apr 8 1899,Arsenal,4-0,New Brighton Tower
Sat Apr 8 1899,Manchester City,2-0,Birmingham City
Sat Apr 8 1899,Darwen,0-2,Blackpool
Sat Apr 8 1899,Glossop North End,0-0,Port Vale
Sat Apr 8 1899,Lincoln City,1-6,Grimsby Town
Sat Apr 8 1899,Luton Town,0-1,Manchester United
Tue Apr 11 1899,Darwen,4-1,Luton Town
Tue Apr 11 1899,Grimsby Town,1-2,Manchester City
Wed Apr 12 1899,Manchester United,5-0,Luton Town
Wed Apr 12 1899,Burton Swifts,2-1,Lincoln City
Sat Apr 15 1899,Blackpool,4-0,Gainsborough Trinity
Sat Apr 15 1899,Port Vale,0-1,Walsall
Sat Apr 15 1899,Birmingham City,1-1,Glossop North End
Sat Apr 15 1899,Manchester United,2-2,Leicester City
Sat Apr 15 1899,Lincoln City,2-0,Arsenal
Sat Apr 15 1899,Grimsby Town,9-2,Darwen
Sat Apr 15 1899,Barnsley,2-0,Burton Swifts
Sat Apr 15 1899,New Brighton Tower,4-0,Luton Town
Mon Apr 17 1899,Loughborough,1-3,Grimsby Town
Sat Apr 22 1899,Leicester City,4-1,New Brighton Tower
Sat Apr 22 1899,Manchester City,4-1,Blackpool
Sat Apr 22 1899,Walsall,2-0,Birmingham City
Sat Apr 22 1899,Darwen,1-1,Manchester United
Sat Apr 22 1899,Gainsborough Trinity,5-1,Grimsby Town
Sat Apr 22 1899,Glossop North End,4-0,Loughborough
Sat Apr 22 1899,Luton Town,2-0,Lincoln City
Sat Apr 22 1899,Arsenal,3-0,Barnsley
Sat Apr 29 1899,Loughborough,6-0,New Brighton Tower
Sat Apr 29 1899,Leicester City,0-0,Birmingham City
