Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 7 Aug 2010 (31),Ayr United (1),0-2,0-1,Brechin City (1)
?,(Sat) 7 Aug 2010 (31),East Fife (1),3-3,1-0,Airdrieonians (1)
?,(Sat) 7 Aug 2010 (31),Forfar Athletic (1),4-1,1-1,Dumbarton (1)
?,(Sat) 7 Aug 2010 (31),Livingston FC (1),3-3,2-0,Alloa Athletic (1)
?,(Sat) 7 Aug 2010 (31),Stenhousemuir (1),3-1,1-1,Peterhead (1)
?,(Sat) 14 Aug 2010 (32),Airdrieonians (2),2-2,0-1,Ayr United (2)
?,(Sat) 14 Aug 2010 (32),Alloa Athletic (2),3-2,0-0,East Fife (2)
?,(Sat) 14 Aug 2010 (32),Brechin City (2),0-0,0-0,Stenhousemuir (2)
?,(Sat) 14 Aug 2010 (32),Dumbarton (2),1-2,0-1,Livingston FC (2)
?,(Sat) 14 Aug 2010 (32),Peterhead (2),1-2,0-2,Forfar Athletic (2)
?,(Sat) 21 Aug 2010 (33),Ayr United (3),1-0,1-0,Dumbarton (3)
?,(Sat) 21 Aug 2010 (33),East Fife (3),2-1,0-1,Peterhead (3)
?,(Sat) 21 Aug 2010 (33),Forfar Athletic (3),1-1,0-0,Brechin City (3)
?,(Sat) 21 Aug 2010 (33),Livingston FC (3),2-1,1-1,Airdrieonians (3)
?,(Sat) 21 Aug 2010 (33),Stenhousemuir (3),0-1,0-1,Alloa Athletic (3)
?,(Sat) 28 Aug 2010 (34),Ayr United (4),1-1,0-1,Peterhead (4)
?,(Sat) 28 Aug 2010 (34),Brechin City (4),3-1,2-1,Alloa Athletic (4)
?,(Sat) 28 Aug 2010 (34),East Fife (4),6-0,3-0,Dumbarton (4)
?,(Sat) 28 Aug 2010 (34),Livingston FC (4),2-0,1-0,Forfar Athletic (4)
?,(Sat) 28 Aug 2010 (34),Stenhousemuir (4),1-3,0-1,Airdrieonians (4)
?,(Sat) 11 Sep 2010 (36),Airdrieonians (5),1-1,0-1,Brechin City (5)
?,(Sat) 11 Sep 2010 (36),Alloa Athletic (5),4-1,2-1,Ayr United (5)
?,(Sat) 11 Sep 2010 (36),Dumbarton (5),1-0,0-0,Stenhousemuir (5)
?,(Sat) 11 Sep 2010 (36),Forfar Athletic (5),3-2,0-1,East Fife (5)
?,(Sat) 11 Sep 2010 (36),Peterhead (5),0-0,0-0,Livingston FC (5)
?,(Sat) 18 Sep 2010 (37),Airdrieonians (6),2-2,1-1,Peterhead (6)
