Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 14 Aug 2010 (W32),Aberdeen FC (1),4-0,2-0,Hamilton Academical FC (1)
?,(Sat) 14 Aug 2010 (W32),Heart of Midlothian FC (1),1-1,1-1,St Johnstone FC (1)
?,(Sat) 14 Aug 2010 (W32),Inverness Caledonian Thistle (1),0-1,0-0,Celtic FC (1)
?,(Sat) 14 Aug 2010 (W32),Rangers FC (1),2-1,1-0,Kilmarnock FC (1)
?,(Sat) 14 Aug 2010 (W32),Saint Mirren FC (1),1-1,0-0,Dundee United (1)
?,(Sun) 15 Aug 2010 (W32),Motherwell FC (1),2-3,1-1,Hibernian FC (1)
?,(Sat) 21 Aug 2010 (W33),Hamilton Academical FC (2),0-4,0-2,Heart of Midlothian FC (2)
?,(Sat) 21 Aug 2010 (W33),St Johnstone FC (2),0-1,0-0,Aberdeen FC (2)
?,(Sun) 22 Aug 2010 (W33),Celtic FC (2),4-0,2-0,Saint Mirren FC (2)
?,(Sun) 22 Aug 2010 (W33),Dundee United (2),0-4,0-1,Inverness Caledonian Thistle (2)
?,(Sun) 22 Aug 2010 (W33),Hibernian FC (2),0-3,0-0,Rangers FC (2)
?,(Sun) 22 Aug 2010 (W33),Kilmarnock FC (2),0-1,0-1,Motherwell FC (2)
?,(Sat) 28 Aug 2010 (W34),Aberdeen FC (3),0-1,0-0,Kilmarnock FC (3)
?,(Sat) 28 Aug 2010 (W34),Inverness Caledonian Thistle (3),0-1,0-1,Hamilton Academical FC (3)
?,(Sat) 28 Aug 2010 (W34),Rangers FC (3),2-1,1-1,St Johnstone FC (3)
?,(Sun) 29 Aug 2010 (W34),Heart of Midlothian FC (3),1-1,1-0,Dundee United (3)
?,(Sun) 29 Aug 2010 (W34),Motherwell FC (3),0-1,0-0,Celtic FC (3)
?,(Sun) 29 Aug 2010 (W34),Saint Mirren FC (3),1-0,0-0,Hibernian FC (3)
?,(Sat) 11 Sep 2010 (W36),Celtic FC (4),3-0,2-0,Heart of Midlothian FC (4)
?,(Sat) 11 Sep 2010 (W36),Dundee United (4),3-1,3-1,Aberdeen FC (4)
?,(Sat) 11 Sep 2010 (W36),Hamilton Academical FC (4),1-2,0-1,Rangers FC (4)
?,(Sat) 11 Sep 2010 (W36),Hibernian FC (4),1-1,1-0,Inverness Caledonian Thistle (4)
?,(Sat) 11 Sep 2010 (W36),Kilmarnock FC (4),2-1,1-0,Saint Mirren FC (4)
?,(Sat) 11 Sep 2010 (W36),St Johnstone FC (4),0-2,0-2,Motherwell FC (4)
?,(Sat) 18 Sep 2010 (W37),Hibernian FC (5),1-1,1-1,Hamilton Academical FC (5)
?,(Sat) 18 Sep 2010 (W37),Inverness Caledonian Thistle (5),1-3,1-1,Heart of Midlothian FC (5)
?,(Sat) 18 Sep 2010 (W37),Motherwell FC (5),1-1,1-0,Aberdeen FC (5)
?,(Sat) 18 Sep 2010 (W37),Rangers FC (5),4-0,1-0,Dundee United (5)
