Date,Team 1,FT,Team 2
Sat Aug 10 2002,Boston United,2-2,AFC Bournemouth
Sat Aug 10 2002,Kidderminster Harriers,1-1,Lincoln City
Sat Aug 10 2002,Shrewsbury Town,1-0,Exeter City
Sat Aug 10 2002,Swansea City,2-2,Rushden & Diamonds
Sat Aug 10 2002,Hull City,2-2,Southend United
Sat Aug 10 2002,Torquay United,2-1,Bristol Rovers
Sat Aug 10 2002,Macclesfield,1-1,York City
Sat Aug 10 2002,Rochdale,1-0,Leyton Orient
Sat Aug 10 2002,Scunthorpe United,1-1,Wrexham
Sat Aug 10 2002,Oxford United,2-1,Bury
Sat Aug 10 2002,Cambridge United,1-2,Darlington
Sat Aug 10 2002,Carlisle United,1-3,Hartlepool United
Tue Aug 13 2002,Rushden & Diamonds,3-0,Torquay United
Tue Aug 13 2002,Leyton Orient,3-2,Macclesfield
Tue Aug 13 2002,Darlington,2-2,Swansea City
Tue Aug 13 2002,AFC Bournemouth,0-0,Kidderminster Harriers
Tue Aug 13 2002,Bury,0-1,Cambridge United
Tue Aug 13 2002,Lincoln City,2-0,Rochdale
Tue Aug 13 2002,York City,2-1,Shrewsbury Town
Tue Aug 13 2002,Exeter City,1-1,Scunthorpe United
Tue Aug 13 2002,Hartlepool United,2-0,Boston United
Tue Aug 13 2002,Wrexham,1-0,Oxford United
Tue Aug 13 2002,Bristol Rovers,1-1,Hull City
Tue Aug 13 2002,Southend United,0-1,Carlisle United
Sat Aug 17 2002,Southend United,2-3,Shrewsbury Town
Sat Aug 17 2002,Leyton Orient,2-0,Scunthorpe United
Sat Aug 17 2002,Rushden & Diamonds,3-1,Kidderminster Harriers
Sat Aug 17 2002,Darlington,0-1,Oxford United
Sat Aug 17 2002,Bury,3-2,Swansea City
Sat Aug 17 2002,York City,4-3,Torquay United
Sat Aug 17 2002,Hartlepool United,0-2,Macclesfield
Sat Aug 17 2002,Exeter City,3-1,Hull City
Sat Aug 17 2002,Wrexham,1-1,Boston United
Sat Aug 17 2002,AFC Bournemouth,1-1,Cambridge United
Sat Aug 17 2002,Bristol Rovers,1-2,Rochdale
Sat Aug 17 2002,Lincoln City,0-1,Carlisle United
Sat Aug 24 2002,Rochdale,1-1,Darlington
Sat Aug 24 2002,Boston United,2-0,Lincoln City
Sat Aug 24 2002,Swansea City,2-0,AFC Bournemouth
Sat Aug 24 2002,Kidderminster Harriers,4-3,Exeter City
Sat Aug 24 2002,Oxford United,0-1,Southend United
Sat Aug 24 2002,Hull City,1-1,Bury
Sat Aug 24 2002,Macclesfield,0-1,Wrexham
Sat Aug 24 2002,Shrewsbury Town,1-1,Rushden & Diamonds
Sat Aug 24 2002,Carlisle United,0-0,Bristol Rovers
Sat Aug 24 2002,Cambridge United,2-1,Leyton Orient
Sat Aug 24 2002,Torquay United,1-1,Hartlepool United
Sat Aug 24 2002,Scunthorpe United,2-1,York City
Mon Aug 26 2002,Leyton Orient,0-0,Kidderminster Harriers
Mon Aug 26 2002,Lincoln City,3-0,Macclesfield
Mon Aug 26 2002,Exeter City,1-2,Torquay United
Mon Aug 26 2002,Southend United,2-1,Cambridge United
Mon Aug 26 2002,Hartlepool United,2-0,Hull City
Mon Aug 26 2002,Wrexham,2-5,Rochdale
Mon Aug 26 2002,Bury,4-3,Shrewsbury Town
Mon Aug 26 2002,Rushden & Diamonds,2-0,Scunthorpe United
Mon Aug 26 2002,York City,2-0,Boston United
Tue Aug 27 2002,Darlington,2-0,Carlisle United
Tue Aug 27 2002,Bristol Rovers,3-1,Swansea City
Tue Aug 27 2002,AFC Bournemouth,1-1,Oxford United
Sat Aug 31 2002,Torquay United,2-1,Wrexham
