Date,Team 1,FT,Team 2
Sat Aug 10 2002,Oldham Athletic,1-2,Cardiff City
Sat Aug 10 2002,Notts County,1-1,Wycombe Wanderers
Sat Aug 10 2002,Cheltenham,0-2,Wigan Athletic
Sat Aug 10 2002,Colchester United,1-0,Stockport County
Sat Aug 10 2002,Luton Town,2-3,Peterborough United
Sat Aug 10 2002,Swindon Town,3-1,Barnsley
Sat Aug 10 2002,Huddersfield Town,0-2,Brentford
Sat Aug 10 2002,Mansfield Town,4-3,Plymouth Argyle
Sat Aug 10 2002,Bristol City,2-0,Blackpool
Sat Aug 10 2002,Northampton Town,1-1,Crewe Alexandra
Sat Aug 10 2002,Queens Park Rangers,3-1,Chesterfield
Sat Aug 10 2002,Port Vale,1-4,Tranmere Rovers
Tue Aug 13 2002,Chesterfield,2-4,Swindon Town
Tue Aug 13 2002,Crewe Alexandra,0-3,Notts County
Tue Aug 13 2002,Plymouth Argyle,2-1,Huddersfield Town
Tue Aug 13 2002,Wycombe Wanderers,1-1,Northampton Town
Tue Aug 13 2002,Stockport County,1-1,Queens Park Rangers
Tue Aug 13 2002,Peterborough United,0-1,Oldham Athletic
Tue Aug 13 2002,Brentford,1-0,Bristol City
Tue Aug 13 2002,Barnsley,1-1,Cheltenham
Tue Aug 13 2002,Wigan Athletic,3-2,Mansfield Town
Tue Aug 13 2002,Cardiff City,3-1,Port Vale
Tue Aug 13 2002,Tranmere Rovers,1-1,Colchester United
Tue Aug 13 2002,Blackpool,5-2,Luton Town
Sat Aug 17 2002,Stockport County,0-0,Notts County
Sat Aug 17 2002,Wigan Athletic,2-0,Bristol City
Sat Aug 17 2002,Chesterfield,2-1,Port Vale
Sat Aug 17 2002,Blackpool,0-0,Swindon Town
Sat Aug 17 2002,Plymouth Argyle,2-1,Luton Town
Sat Aug 17 2002,Brentford,0-0,Oldham Athletic
Sat Aug 17 2002,Peterborough United,0-1,Huddersfield Town
Sat Aug 17 2002,Wycombe Wanderers,3-3,Mansfield Town
Sat Aug 17 2002,Cardiff City,1-2,Northampton Town
Sat Aug 17 2002,Barnsley,1-0,Queens Park Rangers
Sat Aug 17 2002,Crewe Alexandra,2-0,Colchester United
Sat Aug 17 2002,Tranmere Rovers,1-0,Cheltenham
Fri Aug 23 2002,Northampton Town,0-1,Blackpool
Sat Aug 24 2002,Queens Park Rangers,2-0,Peterborough United
Sat Aug 24 2002,Huddersfield Town,1-1,Crewe Alexandra
Sat Aug 24 2002,Colchester United,0-1,Brentford
Sat Aug 24 2002,Notts County,0-2,Wigan Athletic
Sat Aug 24 2002,Mansfield Town,0-2,Chesterfield
Sat Aug 24 2002,Oldham Athletic,2-0,Tranmere Rovers
Sat Aug 24 2002,Luton Town,2-3,Barnsley
Sat Aug 24 2002,Port Vale,0-1,Stockport County
Sat Aug 24 2002,Cheltenham,1-2,Plymouth Argyle
Sat Aug 24 2002,Swindon Town,0-1,Cardiff City
Sat Aug 24 2002,Bristol City,3-0,Wycombe Wanderers
Mon Aug 26 2002,Wigan Athletic,0-1,Port Vale
Mon Aug 26 2002,Cardiff City,0-0,Luton Town
Mon Aug 26 2002,Brentford,3-1,Swindon Town
Mon Aug 26 2002,Plymouth Argyle,2-0,Bristol City
Mon Aug 26 2002,Blackpool,0-0,Oldham Athletic
Mon Aug 26 2002,Tranmere Rovers,2-1,Huddersfield Town
Mon Aug 26 2002,Wycombe Wanderers,4-1,Queens Park Rangers
Mon Aug 26 2002,Peterborough United,0-1,Colchester United
Mon Aug 26 2002,Stockport County,2-0,Mansfield Town
Mon Aug 26 2002,Barnsley,0-0,Notts County
Tue Aug 27 2002,Crewe Alexandra,1-0,Cheltenham
Tue Aug 27 2002,Chesterfield,4-0,Northampton Town
Sat Aug 31 2002,Luton Town,3-0,Chesterfield
Sat Aug 31 2002,Mansfield Town,0-5,Crewe Alexandra
Sat Aug 31 2002,Swindon Town,0-1,Stockport County
Sat Aug 31 2002,Huddersfield Town,0-0,Blackpool
Sat Aug 31 2002,Northampton Town,1-0,Barnsley
Sat Aug 31 2002,Port Vale,1-0,Peterborough United
Sat Aug 31 2002,Notts County,2-2,Brentford
Sat Aug 31 2002,Cheltenham,1-1,Cardiff City
Sat Aug 31 2002,Colchester United,1-0,Wigan Athletic
Sat Aug 31 2002,Queens Park Rangers,2-2,Plymouth Argyle
Sat Aug 31 2002,Bristol City,2-0,Tranmere Rovers
Sat Aug 31 2002,Oldham Athletic,0-2,Wycombe Wanderers
Fri Sep 6 2002,Bristol City,3-0,Northampton Town
Sat Sep 7 2002,Notts County,1-3,Oldham Athletic
Sat Sep 7 2002,Crewe Alexandra,0-0,Chesterfield
Sat Sep 7 2002,Mansfield Town,0-4,Queens Park Rangers
Sat Sep 7 2002,Swindon Town,1-2,Port Vale
Sat Sep 7 2002,Colchester United,1-1,Cheltenham
Sat Sep 7 2002,Huddersfield Town,1-0,Barnsley
Sat Sep 7 2002,Blackpool,3-0,Tranmere Rovers
Sat Sep 7 2002,Brentford,0-0,Luton Town
Sat Sep 7 2002,Wigan Athletic,3-0,Wycombe Wanderers
Sat Sep 14 2002,Wycombe Wanderers,1-2,Blackpool
Sat Sep 14 2002,Tranmere Rovers,3-1,Brentford
Sat Sep 14 2002,Luton Town,2-2,Notts County
Sat Sep 14 2002,Cardiff City,2-1,Stockport County
Sat Sep 14 2002,Peterborough United,0-0,Crewe Alexandra
Sat Sep 14 2002,Cheltenham,2-3,Bristol City
Sat Sep 14 2002,Oldham Athletic,6-1,Mansfield Town
Sat Sep 14 2002,Chesterfield,0-0,Wigan Athletic
Sat Sep 14 2002,Port Vale,1-0,Colchester United
Sat Sep 14 2002,Queens Park Rangers,2-0,Swindon Town
Sat Sep 14 2002,Barnsley,1-1,Plymouth Argyle
Sat Sep 14 2002,Northampton Town,0-0,Huddersfield Town
Tue Sep 17 2002,Cardiff City,2-0,Brentford
Tue Sep 17 2002,Cheltenham,2-0,Swindon Town
Tue Sep 17 2002,Queens Park Rangers,3-0,Huddersfield Town
Tue Sep 17 2002,Wycombe Wanderers,1-2,Crewe Alexandra
Tue Sep 17 2002,Tranmere Rovers,0-2,Wigan Athletic
Tue Sep 17 2002,Oldham Athletic,1-0,Bristol City
Tue Sep 17 2002,Port Vale,3-2,Notts County
Tue Sep 17 2002,Northampton Town,4-1,Colchester United
Tue Sep 17 2002,Chesterfield,1-0,Stockport County
Tue Sep 17 2002,Luton Town,2-3,Mansfield Town
Tue Sep 17 2002,Peterborough United,2-0,Plymouth Argyle
Tue Sep 17 2002,Barnsley,2-1,Blackpool
Sat Sep 21 2002,Colchester United,0-1,Oldham Athletic
Sat Sep 21 2002,Notts County,0-1,Cardiff City
Sat Sep 21 2002,Bristol City,1-3,Queens Park Rangers
Sat Sep 21 2002,Swindon Town,2-0,Northampton Town
Sat Sep 21 2002,Wigan Athletic,2-2,Peterborough United
Sat Sep 21 2002,Brentford,1-0,Wycombe Wanderers
Sat Sep 21 2002,Huddersfield Town,0-1,Luton Town
Sat Sep 21 2002,Mansfield Town,0-2,Cheltenham
Sat Sep 21 2002,Crewe Alexandra,2-0,Tranmere Rovers
Sat Sep 21 2002,Stockport County,4-1,Barnsley
Sat Sep 21 2002,Plymouth Argyle,0-1,Chesterfield
Sat Sep 21 2002,Blackpool,3-2,Port Vale
Tue Sep 24 2002,Plymouth Argyle,2-2,Cardiff City
Sat Sep 28 2002,Barnsley,1-3,Wigan Athletic
Sat Sep 28 2002,Tranmere Rovers,1-0,Stockport County
Sat Sep 28 2002,Cardiff City,2-1,Crewe Alexandra
Sat Sep 28 2002,Chesterfield,1-0,Blackpool
Sat Sep 28 2002,Port Vale,2-3,Bristol City
Sat Sep 28 2002,Northampton Town,2-0,Mansfield Town
Sat Sep 28 2002,Peterborough United,5-1,Brentford
Sat Sep 28 2002,Luton Town,3-0,Swindon Town
Sat Sep 28 2002,Cheltenham,1-4,Notts County
Sat Sep 28 2002,Oldham Athletic,4-0,Huddersfield Town
Sat Sep 28 2002,Wycombe Wanderers,2-1,Plymouth Argyle
Sat Sep 28 2002,Queens Park Rangers,2-0,Colchester United
Sat Oct 5 2002,Crewe Alexandra,2-0,Queens Park Rangers
Sat Oct 5 2002,Bristol City,4-0,Chesterfield
Sat Oct 5 2002,Wigan Athletic,2-2,Cardiff City
Sat Oct 5 2002,Mansfield Town,6-1,Tranmere Rovers
Sat Oct 5 2002,Huddersfield Town,2-2,Port Vale
Sat Oct 5 2002,Stockport County,2-3,Luton Town
Sat Oct 5 2002,Brentford,1-2,Barnsley
Sat Oct 5 2002,Plymouth Argyle,0-0,Northampton Town
Sat Oct 5 2002,Colchester United,0-1,Wycombe Wanderers
Sat Oct 5 2002,Swindon Town,0-1,Oldham Athletic
Sat Oct 5 2002,Notts County,2-2,Peterborough United
Sat Oct 5 2002,Blackpool,3-1,Cheltenham
Tue Oct 8 2002,Stockport County,2-1,Peterborough United
Sat Oct 12 2002,Peterborough United,0-0,Mansfield Town
Sat Oct 12 2002,Swindon Town,2-2,Colchester United
Sat Oct 12 2002,Cardiff City,1-0,Wycombe Wanderers
Sat Oct 12 2002,Luton Town,2-1,Cheltenham
Sat Oct 12 2002,Northampton Town,1-2,Brentford
Sat Oct 12 2002,Huddersfield Town,3-0,Notts County
Sat Oct 12 2002,Stockport County,1-4,Crewe Alexandra
Sat Oct 12 2002,Barnsley,1-4,Bristol City
Sat Oct 12 2002,Port Vale,1-1,Oldham Athletic
Sat Oct 12 2002,Chesterfield,1-0,Tranmere Rovers
Sat Oct 12 2002,Plymouth Argyle,1-3,Wigan Athletic
Mon Oct 14 2002,Queens Park Rangers,2-1,Blackpool
Fri Oct 18 2002,Colchester United,2-0,Chesterfield
Sat Oct 19 2002,Blackpool,1-0,Cardiff City
Sat Oct 19 2002,Notts County,2-1,Northampton Town
Sat Oct 19 2002,Wycombe Wanderers,3-2,Peterborough United
Sat Oct 19 2002,Cheltenham,1-1,Queens Park Rangers
Sat Oct 19 2002,Oldham Athletic,1-2,Luton Town
Sat Oct 19 2002,Mansfield Town,0-2,Huddersfield Town
Sat Oct 19 2002,Crewe Alexandra,0-1,Plymouth Argyle
Sat Oct 19 2002,Bristol City,2-0,Swindon Town
Sat Oct 19 2002,Brentford,1-1,Port Vale
Sat Oct 19 2002,Wigan Athletic,2-1,Stockport County
Sat Oct 19 2002,Tranmere Rovers,1-0,Barnsley
Sat Oct 26 2002,Chesterfield,0-0,Notts County
Sat Oct 26 2002,Stockport County,2-3,Brentford
Sat Oct 26 2002,Plymouth Argyle,1-3,Blackpool
Sat Oct 26 2002,Queens Park Rangers,1-2,Oldham Athletic
Sat Oct 26 2002,Port Vale,1-2,Crewe Alexandra
Sat Oct 26 2002,Peterborough United,1-3,Bristol City
Sat Oct 26 2002,Cardiff City,4-0,Tranmere Rovers
Sat Oct 26 2002,Huddersfield Town,1-1,Colchester United
Sat Oct 26 2002,Luton Town,1-1,Wigan Athletic
Sat Oct 26 2002,Northampton Town,1-2,Cheltenham
Sat Oct 26 2002,Barnsley,1-1,Wycombe Wanderers
Sat Oct 26 2002,Swindon Town,2-1,Mansfield Town
Tue Oct 29 2002,Cheltenham,0-1,Port Vale
Tue Oct 29 2002,Tranmere Rovers,1-1,Peterborough United
