Date,Team 1,FT,Team 2
Sat Aug 23 1986,Hartlepool United,1-1,Cardiff City
Sat Aug 23 1986,Scunthorpe United,2-2,Northampton Town
Sat Aug 23 1986,Wolverhampton Wanderers,1-2,Cambridge United
Sat Aug 23 1986,Swansea City,3-0,Stockport County
Sat Aug 23 1986,Halifax Town,1-0,Aldershot
Sat Aug 23 1986,Rochdale,1-1,Crewe Alexandra
Sat Aug 23 1986,Lincoln City,3-1,Colchester United
Sat Aug 23 1986,Exeter City,1-0,Leyton Orient
Sat Aug 23 1986,Hereford United,0-0,Wrexham
Sat Aug 23 1986,Peterborough United,2-0,Southend United
Sat Aug 23 1986,Tranmere Rovers,1-1,Preston North End
Sat Aug 23 1986,Torquay United,1-1,Burnley
Fri Aug 29 1986,Stockport County,0-2,Tranmere Rovers
Fri Aug 29 1986,Colchester United,1-1,Exeter City
Fri Aug 29 1986,Southend United,1-1,Hartlepool United
Sat Aug 30 1986,Wrexham,1-1,Lincoln City
Sat Aug 30 1986,Crewe Alexandra,1-2,Hereford United
Sat Aug 30 1986,Cardiff City,0-0,Rochdale
Sat Aug 30 1986,Burnley,1-0,Scunthorpe United
Sat Aug 30 1986,Preston North End,2-1,Swansea City
Sat Aug 30 1986,Cambridge United,1-0,Halifax Town
Sat Aug 30 1986,Aldershot,1-2,Wolverhampton Wanderers
Sat Aug 30 1986,Leyton Orient,1-0,Peterborough United
Sun Aug 31 1986,Northampton Town,1-0,Torquay United
Fri Sep 5 1986,Halifax Town,0-1,Southend United
Fri Sep 5 1986,Tranmere Rovers,3-4,Colchester United
Sat Sep 6 1986,Lincoln City,1-1,Preston North End
Sat Sep 6 1986,Wolverhampton Wanderers,0-1,Cardiff City
Sat Sep 6 1986,Peterborough United,1-1,Aldershot
Sat Sep 6 1986,Hartlepool United,2-2,Cambridge United
Sat Sep 6 1986,Torquay United,2-1,Wrexham
Sat Sep 6 1986,Swansea City,4-1,Leyton Orient
Sat Sep 6 1986,Hereford United,2-0,Burnley
Sat Sep 6 1986,Rochdale,1-2,Northampton Town
Sat Sep 6 1986,Exeter City,4-0,Stockport County
Sun Sep 7 1986,Scunthorpe United,2-1,Crewe Alexandra
Fri Sep 12 1986,Colchester United,3-0,Torquay United
Fri Sep 12 1986,Southend United,1-2,Swansea City
Fri Sep 12 1986,Wrexham,3-1,Halifax Town
Fri Sep 12 1986,Stockport County,1-1,Rochdale
Sat Sep 13 1986,Cardiff City,0-2,Tranmere Rovers
Sat Sep 13 1986,Crewe Alexandra,1-1,Wolverhampton Wanderers
Sat Sep 13 1986,Leyton Orient,3-1,Scunthorpe United
Sat Sep 13 1986,Burnley,1-1,Hartlepool United
Sat Sep 13 1986,Cambridge United,2-2,Exeter City
Sat Sep 13 1986,Aldershot,4-0,Lincoln City
Sat Sep 13 1986,Preston North End,2-1,Hereford United
Sun Sep 14 1986,Northampton Town,2-1,Peterborough United
Mon Sep 15 1986,Stockport County,0-2,Wolverhampton Wanderers
Tue Sep 16 1986,Cardiff City,1-1,Lincoln City
Tue Sep 16 1986,Preston North End,3-2,Halifax Town
Tue Sep 16 1986,Aldershot,2-1,Scunthorpe United
Tue Sep 16 1986,Crewe Alexandra,2-2,Exeter City
Tue Sep 16 1986,Burnley,1-1,Swansea City
Tue Sep 16 1986,Southend United,2-0,Hereford United
Tue Sep 16 1986,Leyton Orient,3-0,Rochdale
Tue Sep 16 1986,Cambridge United,3-3,Torquay United
Tue Sep 16 1986,Colchester United,2-1,Hartlepool United
Wed Sep 17 1986,Northampton Town,2-0,Tranmere Rovers
Fri Sep 19 1986,Scunthorpe United,4-0,Preston North End
Fri Sep 19 1986,Halifax Town,0-2,Stockport County
Sat Sep 20 1986,Wolverhampton Wanderers,0-1,Burnley
Sat Sep 20 1986,Torquay United,2-2,Aldershot
Sat Sep 20 1986,Peterborough United,1-2,Crewe Alexandra
Sat Sep 20 1986,Hereford United,1-1,Leyton Orient
Sat Sep 20 1986,Rochdale,1-0,Colchester United
Sat Sep 20 1986,Lincoln City,1-3,Southend United
Sat Sep 20 1986,Tranmere Rovers,1-1,Cambridge United
Sat Sep 20 1986,Exeter City,0-0,Cardiff City
Sat Sep 20 1986,Swansea City,2-1,Northampton Town
Sun Sep 21 1986,Hartlepool United,0-1,Wrexham
Fri Sep 26 1986,Southend United,5-3,Rochdale
Sat Sep 27 1986,Northampton Town,2-1,Wolverhampton Wanderers
Sat Sep 27 1986,Wrexham,0-0,Exeter City
Sat Sep 27 1986,Colchester United,1-3,Peterborough United
Sat Sep 27 1986,Burnley,3-0,Halifax Town
Sat Sep 27 1986,Crewe Alexandra,1-1,Swansea City
Sat Sep 27 1986,Cardiff City,4-1,Hereford United
Sat Sep 27 1986,Leyton Orient,2-0,Hartlepool United
Sat Sep 27 1986,Aldershot,0-2,Tranmere Rovers
