Date,Team 1,FT,Team 2
Sat Aug 28 1982,Brentford,5-1,Bristol Rovers
Sat Aug 28 1982,AFC Bournemouth,3-0,Walsall
Sat Aug 28 1982,Doncaster Rovers,0-0,Newport County
Sat Aug 28 1982,Chesterfield,1-2,Leyton Orient
Sat Aug 28 1982,Lincoln City,2-1,Wigan Athletic
Sat Aug 28 1982,Portsmouth,4-1,Sheffield United
Sat Aug 28 1982,Plymouth Argyle,1-0,Southend United
Sat Aug 28 1982,Huddersfield Town,1-1,Exeter City
Sat Aug 28 1982,Gillingham,0-1,Oxford United
Sat Aug 28 1982,Preston North End,3-2,Millwall
Sat Aug 28 1982,Bradford City,3-2,Reading
Sat Aug 28 1982,Cardiff City,1-2,Wrexham
Sat Sep 4 1982,Wrexham,1-1,Huddersfield Town
Sat Sep 4 1982,Exeter City,2-2,Gillingham
Sat Sep 4 1982,Walsall,0-3,Portsmouth
Sat Sep 4 1982,Oxford United,2-0,AFC Bournemouth
Sat Sep 4 1982,Leyton Orient,0-1,Bradford City
Sat Sep 4 1982,Southend United,2-0,Lincoln City
Sat Sep 4 1982,Reading,3-2,Plymouth Argyle
Sat Sep 4 1982,Bristol Rovers,2-0,Doncaster Rovers
Sat Sep 4 1982,Newport County,1-0,Chesterfield
Sat Sep 4 1982,Wigan Athletic,3-2,Brentford
Sat Sep 4 1982,Sheffield United,2-1,Preston North End
Sun Sep 5 1982,Millwall,0-4,Cardiff City
Mon Sep 6 1982,Southend United,2-0,Chesterfield
Tue Sep 7 1982,Wrexham,0-1,Lincoln City
Tue Sep 7 1982,Sheffield United,2-0,Huddersfield Town
Tue Sep 7 1982,Wigan Athletic,3-2,Bradford City
Tue Sep 7 1982,Newport County,2-2,Plymouth Argyle
Tue Sep 7 1982,Walsall,2-1,Preston North End
Tue Sep 7 1982,Bristol Rovers,2-1,Gillingham
Wed Sep 8 1982,Leyton Orient,4-0,Cardiff City
Wed Sep 8 1982,Exeter City,1-1,Portsmouth
Wed Sep 8 1982,Millwall,2-0,AFC Bournemouth
Wed Sep 8 1982,Reading,1-1,Brentford
Wed Sep 8 1982,Oxford United,3-0,Doncaster Rovers
Fri Sep 10 1982,Doncaster Rovers,6-1,Exeter City
Sat Sep 11 1982,Preston North End,1-2,Oxford United
Sat Sep 11 1982,AFC Bournemouth,0-0,Sheffield United
Sat Sep 11 1982,Huddersfield Town,2-2,Walsall
Sat Sep 11 1982,Gillingham,1-0,Millwall
Sat Sep 11 1982,Bradford City,4-2,Newport County
Sat Sep 11 1982,Plymouth Argyle,2-0,Leyton Orient
Sat Sep 11 1982,Portsmouth,3-0,Wrexham
Sat Sep 11 1982,Chesterfield,0-0,Bristol Rovers
Sat Sep 11 1982,Brentford,4-2,Southend United
Sat Sep 11 1982,Cardiff City,3-2,Wigan Athletic
Sat Sep 11 1982,Lincoln City,4-0,Reading
Sat Sep 18 1982,Walsall,1-2,Cardiff City
Sat Sep 18 1982,Newport County,2-1,Huddersfield Town
Sat Sep 18 1982,Bristol Rovers,1-2,Lincoln City
