Date,Team 1,FT,Team 2
Sat Aug 28 1982,Bristol City,2-1,Hull City
Sat Aug 28 1982,Swindon Town,1-0,Port Vale
Sat Aug 28 1982,Stockport County,1-1,Peterborough United
Sat Aug 28 1982,Aldershot,1-0,Tranmere Rovers
Sat Aug 28 1982,York City,1-1,Torquay United
Sat Aug 28 1982,Mansfield Town,2-1,Blackpool
Sat Aug 28 1982,Wimbledon,1-1,Northampton Town
Sat Aug 28 1982,Bury,3-2,Hereford United
Sat Aug 28 1982,Hartlepool United,0-0,Scunthorpe United
Sat Aug 28 1982,Colchester United,1-0,Halifax Town
Sat Aug 28 1982,Darlington,3-0,Rochdale
Sat Aug 28 1982,Chester,1-0,Crewe Alexandra
Fri Sep 3 1982,Crewe Alexandra,2-5,Darlington
Fri Sep 3 1982,Halifax Town,0-0,Mansfield Town
Sat Sep 4 1982,Peterborough United,2-1,Hartlepool United
Sat Sep 4 1982,Blackpool,2-1,Swindon Town
Sat Sep 4 1982,Torquay United,3-0,Stockport County
Sat Sep 4 1982,Scunthorpe United,1-1,Aldershot
Sat Sep 4 1982,Hull City,1-1,Wimbledon
Sat Sep 4 1982,Port Vale,0-0,Bury
Sat Sep 4 1982,Rochdale,0-1,Chester
Sat Sep 4 1982,Tranmere Rovers,2-2,Bristol City
Sat Sep 4 1982,Northampton Town,1-1,York City
Sat Sep 4 1982,Hereford United,0-0,Colchester United
Mon Sep 6 1982,Port Vale,0-0,Colchester United
Mon Sep 6 1982,Tranmere Rovers,3-0,Mansfield Town
Tue Sep 7 1982,Northampton Town,1-1,Chester
Tue Sep 7 1982,Blackpool,1-1,Bury
Tue Sep 7 1982,Crewe Alexandra,4-1,Bristol City
Tue Sep 7 1982,Halifax Town,2-0,Darlington
Tue Sep 7 1982,Rochdale,2-0,Hartlepool United
Tue Sep 7 1982,Hull City,4-0,York City
Tue Sep 7 1982,Scunthorpe United,3-0,Stockport County
Wed Sep 8 1982,Hereford United,1-2,Swindon Town
Wed Sep 8 1982,Torquay United,4-2,Aldershot
Wed Sep 8 1982,Peterborough United,0-3,Wimbledon
Fri Sep 10 1982,Colchester United,4-1,Rochdale
Fri Sep 10 1982,Stockport County,1-1,Hull City
Sat Sep 11 1982,Darlington,2-1,Hereford United
