Date,Team 1,FT,Team 2
Sat Aug 19 1967,Bradford City,2-1,Exeter City
Sat Aug 19 1967,Wrexham,1-1,Luton Town
Sat Aug 19 1967,Port Vale,1-2,Southend United
Sat Aug 19 1967,York City,1-1,Workington
Sat Aug 19 1967,Notts County,1-2,Chester
Sat Aug 19 1967,Newport County,1-1,Rochdale
Sat Aug 19 1967,Lincoln City,1-1,Aldershot
Sat Aug 19 1967,Crewe Alexandra,1-1,Chesterfield
Sat Aug 19 1967,Hartlepool United,2-0,Brentford
Sat Aug 19 1967,Barnsley,1-0,Doncaster Rovers
Sat Aug 19 1967,Swansea City,1-1,Bradford Park Avenue
Sat Aug 19 1967,Halifax Town,2-0,Darlington
Fri Aug 25 1967,Southend United,3-1,Wrexham
Sat Aug 26 1967,Darlington,2-2,Bradford City
Sat Aug 26 1967,Luton Town,2-0,Barnsley
Sat Aug 26 1967,Aldershot,1-1,Halifax Town
Sat Aug 26 1967,Brentford,3-1,Newport County
Sat Aug 26 1967,Exeter City,1-4,Crewe Alexandra
Sat Aug 26 1967,Chester,1-1,Port Vale
Sat Aug 26 1967,Chesterfield,4-0,Notts County
Sat Aug 26 1967,Rochdale,3-2,York City
Sat Aug 26 1967,Workington,2-4,Lincoln City
Sat Aug 26 1967,Doncaster Rovers,1-2,Swansea City
Sat Aug 26 1967,Bradford Park Avenue,0-1,Hartlepool United
Fri Sep 1 1967,Hartlepool United,0-0,Doncaster Rovers
Sat Sep 2 1967,Swansea City,2-2,Luton Town
Sat Sep 2 1967,Port Vale,0-1,Chesterfield
Sat Sep 2 1967,Bradford City,1-3,Aldershot
Sat Sep 2 1967,Wrexham,2-0,Chester
Sat Sep 2 1967,Rochdale,1-2,Lincoln City
Sat Sep 2 1967,Barnsley,1-1,Southend United
Sat Sep 2 1967,Crewe Alexandra,1-1,Darlington
Sat Sep 2 1967,Notts County,1-0,Exeter City
Sat Sep 2 1967,Halifax Town,2-1,Workington
Sat Sep 2 1967,York City,0-1,Brentford
Sat Sep 2 1967,Newport County,4-0,Bradford Park Avenue
Mon Sep 4 1967,Bradford Park Avenue,1-1,Barnsley
Mon Sep 4 1967,Chesterfield,2-1,Bradford City
Mon Sep 4 1967,Halifax Town,1-1,Exeter City
Mon Sep 4 1967,Hartlepool United,1-1,Rochdale
Mon Sep 4 1967,Southend United,3-0,Luton Town
Tue Sep 5 1967,Newport County,2-1,York City
Tue Sep 5 1967,Swansea City,2-1,Brentford
Tue Sep 5 1967,Doncaster Rovers,2-2,Wrexham
Wed Sep 6 1967,Notts County,0-0,Port Vale
Wed Sep 6 1967,Lincoln City,1-2,Darlington
Wed Sep 6 1967,Aldershot,5-0,Workington
Wed Sep 6 1967,Chester,0-4,Crewe Alexandra
Fri Sep 8 1967,Southend United,1-0,Swansea City
Sat Sep 9 1967,Wrexham,2-0,Barnsley
Sat Sep 9 1967,Exeter City,3-1,Port Vale
Sat Sep 9 1967,Luton Town,1-0,Hartlepool United
Sat Sep 9 1967,Doncaster Rovers,1-1,Newport County
Sat Sep 9 1967,Bradford Park Avenue,1-1,York City
Sat Sep 9 1967,Brentford,4-0,Rochdale
Sat Sep 9 1967,Aldershot,2-0,Crewe Alexandra
Sat Sep 9 1967,Darlington,2-2,Notts County
Sat Sep 9 1967,Chesterfield,3-1,Chester
Sat Sep 9 1967,Workington,0-1,Bradford City
Sat Sep 9 1967,Lincoln City,1-0,Halifax Town
Fri Sep 15 1967,Barnsley,0-0,Chesterfield
Sat Sep 16 1967,Notts County,0-1,Aldershot
Sat Sep 16 1967,Bradford City,2-1,Lincoln City
Sat Sep 16 1967,Hartlepool United,0-1,Southend United
Sat Sep 16 1967,Rochdale,1-1,Bradford Park Avenue
Sat Sep 16 1967,Chester,3-1,Exeter City
Sat Sep 16 1967,Newport County,1-1,Luton Town
Sat Sep 16 1967,Port Vale,0-1,Darlington
Sat Sep 16 1967,Crewe Alexandra,3-2,Workington
Sat Sep 16 1967,York City,1-2,Doncaster Rovers
Sat Sep 16 1967,Swansea City,2-0,Wrexham
Sat Sep 16 1967,Brentford,0-0,Halifax Town
Fri Sep 22 1967,Southend United,2-2,Newport County
Sat Sep 23 1967,Exeter City,1-1,Chesterfield
Sat Sep 23 1967,Luton Town,3-1,York City
Sat Sep 23 1967,Workington,5-1,Notts County
Sat Sep 23 1967,Lincoln City,2-4,Crewe Alexandra
Sat Sep 23 1967,Darlington,0-2,Chester
Sat Sep 23 1967,Barnsley,3-0,Swansea City
Sat Sep 23 1967,Bradford Park Avenue,1-0,Brentford
Sat Sep 23 1967,Wrexham,6-0,Hartlepool United
Sat Sep 23 1967,Doncaster Rovers,2-0,Rochdale
Sat Sep 23 1967,Aldershot,2-0,Port Vale
Sat Sep 23 1967,Halifax Town,1-0,Bradford City
Mon Sep 25 1967,Wrexham,0-0,Doncaster Rovers
Mon Sep 25 1967,Port Vale,4-1,Notts County
Mon Sep 25 1967,York City,0-1,Newport County
Mon Sep 25 1967,Rochdale,1-1,Hartlepool United
Mon Sep 25 1967,Darlington,1-1,Lincoln City
Tue Sep 26 1967,Brentford,2-1,Swansea City
Tue Sep 26 1967,Barnsley,2-0,Bradford Park Avenue
Wed Sep 27 1967,Crewe Alexandra,2-0,Chester
Wed Sep 27 1967,Luton Town,3-1,Southend United
Wed Sep 27 1967,Bradford City,3-1,Chesterfield
Wed Sep 27 1967,Exeter City,0-0,Halifax Town
Thu Sep 28 1967,Workington,3-2,Aldershot
Fri Sep 29 1967,Hartlepool United,2-1,Barnsley
Sat Sep 30 1967,Bradford Park Avenue,1-2,Bradford City
Sat Sep 30 1967,Port Vale,4-2,Workington
Sat Sep 30 1967,Chester,2-5,Aldershot
Sat Sep 30 1967,Brentford,4-2,Doncaster Rovers
Sat Sep 30 1967,Notts County,0-0,Lincoln City
Sat Sep 30 1967,Rochdale,2-2,Luton Town
Sat Sep 30 1967,Chesterfield,3-1,Darlington
Sat Sep 30 1967,Crewe Alexandra,5-1,Halifax Town
Sat Sep 30 1967,Newport County,3-2,Wrexham
Sat Sep 30 1967,York City,2-2,Southend United
Sat Sep 30 1967,Swansea City,1-1,Exeter City
Mon Oct 2 1967,Wrexham,1-2,Brentford
Mon Oct 2 1967,Southend United,2-1,Bradford Park Avenue
Tue Oct 3 1967,Barnsley,1-1,Rochdale
Tue Oct 3 1967,Doncaster Rovers,2-0,Luton Town
Tue Oct 3 1967,Swansea City,1-1,York City
Tue Oct 3 1967,Newport County,2-0,Hartlepool United
Wed Oct 4 1967,Notts County,1-0,Crewe Alexandra
Wed Oct 4 1967,Bradford City,2-1,Port Vale
Wed Oct 4 1967,Workington,1-0,Exeter City
Wed Oct 4 1967,Aldershot,0-0,Darlington
Wed Oct 4 1967,Lincoln City,2-2,Chesterfield
Sat Oct 7 1967,Halifax Town,2-1,York City
Sat Oct 7 1967,Workington,2-1,Hartlepool United
Sat Oct 7 1967,Darlington,0-2,Barnsley
Sat Oct 7 1967,Aldershot,1-1,Swansea City
Sat Oct 7 1967,Bradford City,0-0,Rochdale
Sat Oct 7 1967,Port Vale,4-2,Doncaster Rovers
Sat Oct 7 1967,Crewe Alexandra,2-0,Brentford
Sat Oct 7 1967,Exeter City,2-2,Wrexham
Sat Oct 7 1967,Notts County,0-0,Bradford Park Avenue
Sat Oct 7 1967,Chester,1-3,Luton Town
Sat Oct 7 1967,Lincoln City,2-1,Newport County
Sat Oct 7 1967,Chesterfield,3-1,Southend United
Fri Oct 13 1967,Hartlepool United,1-1,Lincoln City
Sat Oct 14 1967,Doncaster Rovers,0-0,Chester
Sat Oct 14 1967,Luton Town,1-0,Chesterfield
Sat Oct 14 1967,Swansea City,5-2,Workington
Sat Oct 14 1967,Wrexham,3-1,Darlington
Sat Oct 14 1967,Brentford,2-1,Notts County
Sat Oct 14 1967,Bradford Park Avenue,2-2,Port Vale
Sat Oct 14 1967,Rochdale,1-1,Crewe Alexandra
Sat Oct 14 1967,Newport County,0-1,Halifax Town
Sat Oct 14 1967,Southend United,1-0,Exeter City
Sat Oct 14 1967,Barnsley,1-0,Aldershot
Sat Oct 14 1967,York City,0-1,Bradford City
Mon Oct 16 1967,Wrexham,4-1,Southend United
Wed Oct 18 1967,Bradford City,2-1,Crewe Alexandra
Sat Oct 21 1967,Lincoln City,3-0,Swansea City
Sat Oct 21 1967,Chesterfield,2-0,Doncaster Rovers
Sat Oct 21 1967,Notts County,2-0,Rochdale
Sat Oct 21 1967,Crewe Alexandra,0-0,York City
Sat Oct 21 1967,Bradford City,3-0,Newport County
Sat Oct 21 1967,Exeter City,0-5,Luton Town
Sat Oct 21 1967,Aldershot,3-1,Wrexham
Sat Oct 21 1967,Workington,0-1,Barnsley
Sat Oct 21 1967,Chester,0-0,Bradford Park Avenue
Sat Oct 21 1967,Halifax Town,3-0,Hartlepool United
Sat Oct 21 1967,Darlington,1-1,Southend United
Sat Oct 21 1967,Port Vale,4-1,Brentford
Mon Oct 23 1967,Port Vale,1-2,Bradford City
Mon Oct 23 1967,Bradford Park Avenue,0-1,Southend United
Mon Oct 23 1967,Rochdale,1-0,Barnsley
Mon Oct 23 1967,York City,2-1,Swansea City
Mon Oct 23 1967,Darlington,6-2,Aldershot
Mon Oct 23 1967,Chesterfield,2-0,Lincoln City
Mon Oct 23 1967,Hartlepool United,2-0,Newport County
Tue Oct 24 1967,Brentford,0-0,Wrexham
Wed Oct 25 1967,Exeter City,1-0,Workington
Wed Oct 25 1967,Chester,3-2,Halifax Town
Wed Oct 25 1967,Crewe Alexandra,4-0,Notts County
Wed Oct 25 1967,Luton Town,5-3,Doncaster Rovers
Fri Oct 27 1967,Hartlepool United,1-0,Bradford City
Fri Oct 27 1967,Southend United,1-1,Aldershot
Sat Oct 28 1967,Bradford Park Avenue,2-1,Chesterfield
Sat Oct 28 1967,Wrexham,5-0,Workington
Sat Oct 28 1967,York City,4-2,Notts County
Sat Oct 28 1967,Brentford,3-1,Chester
Sat Oct 28 1967,Barnsley,2-1,Lincoln City
Sat Oct 28 1967,Doncaster Rovers,3-1,Exeter City
Sat Oct 28 1967,Swansea City,2-1,Halifax Town
Sat Oct 28 1967,Rochdale,3-1,Port Vale
Tue Oct 31 1967,Newport County,0-0,Crewe Alexandra
Tue Oct 31 1967,Halifax Town,2-2,Chester
Sat Nov 4 1967,Lincoln City,0-2,Wrexham
Sat Nov 4 1967,Crewe Alexandra,2-1,Hartlepool United
Sat Nov 4 1967,Halifax Town,1-1,Barnsley
Sat Nov 4 1967,Chesterfield,2-1,Brentford
Sat Nov 4 1967,Bradford City,4-1,Swansea City
Sat Nov 4 1967,Workington,2-2,Southend United
Sat Nov 4 1967,Port Vale,1-0,York City
Sat Nov 4 1967,Chester,0-1,Rochdale
Sat Nov 4 1967,Darlington,1-1,Doncaster Rovers
Sat Nov 4 1967,Notts County,3-1,Newport County
Fri Nov 10 1967,Hartlepool United,3-1,Notts County
Sat Nov 11 1967,York City,4-1,Chester
Sat Nov 11 1967,Wrexham,2-0,Halifax Town
Sat Nov 11 1967,Rochdale,1-4,Chesterfield
Sat Nov 11 1967,Doncaster Rovers,3-0,Aldershot
Sat Nov 11 1967,Luton Town,4-0,Workington
Sat Nov 11 1967,Southend United,2-1,Lincoln City
Sat Nov 11 1967,Bradford Park Avenue,1-2,Darlington
Sat Nov 11 1967,Brentford,5-1,Exeter City
Sat Nov 11 1967,Swansea City,1-2,Crewe Alexandra
Sat Nov 11 1967,Barnsley,1-0,Bradford City
Mon Nov 13 1967,Southend United,4-1,Barnsley
Mon Nov 13 1967,Chesterfield,3-0,Port Vale
Mon Nov 13 1967,Bradford Park Avenue,0-2,Newport County
Tue Nov 14 1967,Brentford,3-1,York City
Tue Nov 14 1967,Doncaster Rovers,0-1,Hartlepool United
Wed Nov 15 1967,Workington,1-1,Halifax Town
Wed Nov 15 1967,Luton Town,4-0,Swansea City
Wed Nov 15 1967,Exeter City,3-3,Notts County
Wed Nov 15 1967,Aldershot,3-3,Bradford City
Wed Nov 15 1967,Chester,1-1,Wrexham
Fri Nov 17 1967,Workington,2-2,Doncaster Rovers
Sat Nov 18 1967,Exeter City,3-1,Rochdale
Sat Nov 18 1967,Port Vale,2-3,Hartlepool United
Sat Nov 18 1967,Halifax Town,1-2,Southend United
Sat Nov 18 1967,Bradford City,3-1,Wrexham
Sat Nov 18 1967,Crewe Alexandra,3-3,Barnsley
Sat Nov 18 1967,Chesterfield,3-1,York City
Sat Nov 18 1967,Notts County,3-2,Swansea City
Sat Nov 18 1967,Aldershot,1-1,Bradford Park Avenue
Sat Nov 18 1967,Darlington,2-3,Brentford
Sat Nov 18 1967,Lincoln City,2-3,Luton Town
Sat Nov 18 1967,Chester,2-1,Newport County
Tue Nov 21 1967,Newport County,1-1,Port Vale
Fri Nov 24 1967,Hartlepool United,0-0,Chester
Sat Nov 25 1967,Doncaster Rovers,0-0,Lincoln City
Sat Nov 25 1967,Brentford,1-1,Aldershot
Sat Nov 25 1967,Bradford Park Avenue,1-1,Workington
Sat Nov 25 1967,Luton Town,2-0,Halifax Town
Sat Nov 25 1967,Rochdale,1-0,Darlington
Sat Nov 25 1967,Barnsley,3-1,Notts County
Sat Nov 25 1967,York City,4-0,Exeter City
Sat Nov 25 1967,Swansea City,4-2,Port Vale
Sat Nov 25 1967,Newport County,0-3,Chesterfield
Sat Nov 25 1967,Southend United,1-1,Bradford City
Sat Nov 25 1967,Wrexham,1-0,Crewe Alexandra
Sat Dec 2 1967,Notts County,1-1,Wrexham
Sat Dec 2 1967,Bradford City,2-0,Luton Town
Sat Dec 2 1967,Halifax Town,2-3,Doncaster Rovers
Sat Dec 2 1967,Port Vale,2-0,Barnsley
Sat Dec 2 1967,Aldershot,2-1,Rochdale
Sat Dec 2 1967,Workington,2-0,Brentford
Sat Dec 2 1967,Chester,2-3,Swansea City
Sat Dec 2 1967,Exeter City,2-1,Newport County
Sat Dec 2 1967,Lincoln City,5-1,Bradford Park Avenue
Sat Dec 2 1967,Crewe Alexandra,1-0,Southend United
Sat Dec 2 1967,Darlington,3-1,York City
Sat Dec 2 1967,Chesterfield,3-1,Hartlepool United
Fri Dec 15 1967,Doncaster Rovers,1-2,Barnsley
Fri Dec 15 1967,Southend United,1-1,Port Vale
Sat Dec 16 1967,Bradford Park Avenue,1-2,Swansea City
Sat Dec 16 1967,Aldershot,3-2,Lincoln City
Sat Dec 16 1967,Rochdale,4-3,Newport County
Sat Dec 16 1967,Exeter City,4-1,Bradford City
Sat Dec 16 1967,Darlington,0-0,Halifax Town
Sat Dec 16 1967,Chesterfield,4-1,Crewe Alexandra
Sat Dec 16 1967,Workington,1-1,York City
Sat Dec 16 1967,Brentford,0-1,Hartlepool United
Sat Dec 16 1967,Luton Town,2-1,Wrexham
Sat Dec 16 1967,Chester,1-3,Notts County
Fri Dec 22 1967,Hartlepool United,2-0,Bradford Park Avenue
Sat Dec 23 1967,Notts County,1-0,Chesterfield
Sat Dec 23 1967,Port Vale,4-4,Chester
Sat Dec 23 1967,Bradford City,1-0,Darlington
Sat Dec 23 1967,Lincoln City,3-0,Workington
Sat Dec 23 1967,Crewe Alexandra,2-0,Exeter City
Sat Dec 23 1967,Newport County,2-2,Brentford
Sat Dec 23 1967,Swansea City,3-1,Doncaster Rovers
Sat Dec 23 1967,York City,4-1,Rochdale
Sat Dec 23 1967,Halifax Town,2-2,Aldershot
Sat Dec 23 1967,Barnsley,2-2,Luton Town
Tue Dec 26 1967,Port Vale,2-1,Halifax Town
Tue Dec 26 1967,Wrexham,2-0,Rochdale
Tue Dec 26 1967,Luton Town,2-0,Bradford Park Avenue
Tue Dec 26 1967,Chesterfield,0-0,Workington
Tue Dec 26 1967,Brentford,1-2,Southend United
Tue Dec 26 1967,York City,1-1,Barnsley
Tue Dec 26 1967,Swansea City,4-2,Newport County
Tue Dec 26 1967,Bradford City,5-1,Notts County
Tue Dec 26 1967,Doncaster Rovers,2-2,Crewe Alexandra
Tue Dec 26 1967,Hartlepool United,1-0,Darlington
Tue Dec 26 1967,Aldershot,0-0,Exeter City
Tue Dec 26 1967,Lincoln City,3-0,Chester
Sat Dec 30 1967,Newport County,3-0,Swansea City
Sat Dec 30 1967,Southend United,1-0,Brentford
Sat Dec 30 1967,Halifax Town,0-1,Port Vale
Sat Dec 30 1967,Exeter City,3-0,Aldershot
Sat Dec 30 1967,Workington,3-1,Chesterfield
Sat Dec 30 1967,Bradford Park Avenue,2-1,Luton Town
Sat Dec 30 1967,Chester,6-0,Lincoln City
Sat Dec 30 1967,Notts County,1-0,Bradford City
Sat Dec 30 1967,Darlington,2-3,Hartlepool United
Sat Dec 30 1967,Rochdale,3-0,Wrexham
Sat Dec 30 1967,Barnsley,1-0,York City
Sat Dec 30 1967,Crewe Alexandra,2-2,Doncaster Rovers
Sat Jan 6 1968,Brentford,0-1,Barnsley
Sat Jan 6 1968,Lincoln City,3-2,Rochdale
Sat Jan 13 1968,Notts County,0-0,Darlington
Sat Jan 13 1968,Hartlepool United,2-1,Luton Town
Sat Jan 13 1968,Halifax Town,1-0,Lincoln City
Fri Jan 19 1968,Doncaster Rovers,2-0,York City
Sat Jan 20 1968,Southend United,2-1,Hartlepool United
Sat Jan 20 1968,Aldershot,0-0,Notts County
Sat Jan 20 1968,Chesterfield,2-3,Barnsley
Sat Jan 20 1968,Lincoln City,2-0,Bradford City
Sat Jan 20 1968,Darlington,2-2,Port Vale
Sat Jan 20 1968,Exeter City,1-0,Chester
Sat Jan 20 1968,Bradford Park Avenue,0-0,Rochdale
Sat Jan 20 1968,Workington,2-2,Crewe Alexandra
Sat Jan 20 1968,Halifax Town,3-0,Brentford
Sat Jan 20 1968,Luton Town,1-1,Newport County
Sat Jan 20 1968,Wrexham,2-1,Swansea City
Wed Jan 24 1968,Bradford City,1-0,Workington
Fri Jan 26 1968,Port Vale,0-0,Luton Town
Sat Jan 27 1968,Chester,0-0,Southend United
Sat Jan 27 1968,Barnsley,2-1,Exeter City
Sat Jan 27 1968,Bradford Park Avenue,1-2,Crewe Alexandra
Sat Jan 27 1968,Brentford,0-1,Bradford City
Sat Jan 27 1968,Rochdale,1-3,Workington
Sat Jan 27 1968,Aldershot,2-0,Hartlepool United
Sat Jan 27 1968,Lincoln City,1-3,York City
Sat Feb 3 1968,Chester,0-1,Darlington
Sat Feb 3 1968,Notts County,2-1,Workington
Sat Feb 3 1968,Chesterfield,1-1,Exeter City
Sat Feb 3 1968,Rochdale,2-0,Doncaster Rovers
Sat Feb 3 1968,York City,1-1,Luton Town
Sat Feb 3 1968,Port Vale,0-3,Aldershot
Sat Feb 3 1968,Swansea City,1-1,Barnsley
Sat Feb 3 1968,Hartlepool United,3-0,Wrexham
Sat Feb 3 1968,Brentford,2-1,Bradford Park Avenue
Sat Feb 3 1968,Bradford City,0-1,Halifax Town
Sat Feb 3 1968,Crewe Alexandra,2-1,Lincoln City
Tue Feb 6 1968,Newport County,2-0,Southend United
Sat Feb 10 1968,Doncaster Rovers,2-0,Brentford
Sat Feb 10 1968,Southend United,0-1,York City
Sat Feb 10 1968,Darlington,1-1,Chesterfield
Sat Feb 10 1968,Bradford City,1-2,Bradford Park Avenue
Sat Feb 10 1968,Wrexham,0-1,Newport County
Sat Feb 10 1968,Luton Town,4-1,Rochdale
Sat Feb 10 1968,Workington,1-1,Port Vale
Sat Feb 10 1968,Exeter City,1-3,Swansea City
Sat Feb 10 1968,Lincoln City,1-3,Notts County
Sat Feb 10 1968,Aldershot,2-1,Chester
Sat Feb 10 1968,Barnsley,4-0,Hartlepool United
Fri Feb 16 1968,Port Vale,1-1,Lincoln City
Sat Feb 17 1968,Darlington,0-1,Exeter City
Sat Feb 17 1968,Bradford Park Avenue,1-1,Doncaster Rovers
Sat Feb 17 1968,Chesterfield,1-2,Aldershot
Sat Feb 17 1968,Crewe Alexandra,1-1,Bradford City
Sat Feb 17 1968,Newport County,3-0,Barnsley
Sat Feb 17 1968,Rochdale,0-1,Southend United
Sat Feb 17 1968,Notts County,1-3,Halifax Town
Sat Feb 17 1968,York City,3-1,Wrexham
Sat Feb 17 1968,Brentford,0-2,Luton Town
Sat Feb 17 1968,Chester,1-2,Workington
Sat Feb 24 1968,Luton Town,4-2,Lincoln City
Sat Feb 24 1968,Brentford,2-0,Darlington
Sat Feb 24 1968,Wrexham,0-2,Bradford City
