Date,Team 1,FT,Team 2
Sat Aug 21 1948,Tranmere Rovers,1-2,Hull City
Sat Aug 21 1948,Darlington,3-0,Accrington Stanley
Sat Aug 21 1948,Stockport County,0-0,Southport
Sat Aug 21 1948,York City,1-3,Crewe Alexandra
Sat Aug 21 1948,Gateshead,3-0,New Brighton
Sat Aug 21 1948,Barrow,0-0,Bradford City
Sat Aug 21 1948,Oldham Athletic,1-3,Rotherham United
Sat Aug 21 1948,Hartlepool United,6-1,Rochdale
Sat Aug 21 1948,Wrexham,2-1,Halifax Town
Sat Aug 21 1948,Carlisle United,2-1,Chester
Sat Aug 21 1948,Mansfield Town,2-2,Doncaster Rovers
Mon Aug 23 1948,Southport,0-2,York City
Mon Aug 23 1948,Halifax Town,1-0,Barrow
Tue Aug 24 1948,Rochdale,3-0,Gateshead
Wed Aug 25 1948,Accrington Stanley,2-3,Rotherham United
Wed Aug 25 1948,Bradford City,1-0,Mansfield Town
Wed Aug 25 1948,Chester,2-0,Stockport County
Wed Aug 25 1948,Crewe Alexandra,1-0,Wrexham
Wed Aug 25 1948,New Brighton,2-0,Carlisle United
Wed Aug 25 1948,Darlington,2-0,Hartlepool United
Thu Aug 26 1948,Hull City,6-0,Oldham Athletic
Thu Aug 26 1948,Doncaster Rovers,2-0,Tranmere Rovers
Sat Aug 28 1948,Crewe Alexandra,3-3,Stockport County
Sat Aug 28 1948,Doncaster Rovers,0-0,Barrow
Sat Aug 28 1948,New Brighton,1-1,Hartlepool United
Sat Aug 28 1948,Accrington Stanley,1-1,Oldham Athletic
Sat Aug 28 1948,Halifax Town,1-2,York City
Sat Aug 28 1948,Southport,2-2,Carlisle United
Sat Aug 28 1948,Rotherham United,7-0,Tranmere Rovers
Sat Aug 28 1948,Chester,1-1,Gateshead
Sat Aug 28 1948,Bradford City,1-2,Wrexham
Sat Aug 28 1948,Hull City,4-0,Mansfield Town
Sat Aug 28 1948,Rochdale,3-4,Darlington
Mon Aug 30 1948,Gateshead,2-1,Rochdale
Mon Aug 30 1948,Rotherham United,1-0,Accrington Stanley
Mon Aug 30 1948,Hartlepool United,0-1,Darlington
Mon Aug 30 1948,Mansfield Town,1-0,Bradford City
Mon Aug 30 1948,York City,1-3,Southport
Tue Aug 31 1948,Tranmere Rovers,2-0,Doncaster Rovers
Tue Aug 31 1948,Barrow,0-0,Halifax Town
Wed Sep 1 1948,Wrexham,2-2,Crewe Alexandra
Wed Sep 1 1948,Stockport County,1-1,Chester
Thu Sep 2 1948,Carlisle United,2-2,New Brighton
Sat Sep 4 1948,Barrow,1-2,Hull City
Sat Sep 4 1948,Gateshead,2-2,Southport
Sat Sep 4 1948,Tranmere Rovers,2-2,Accrington Stanley
Sat Sep 4 1948,Mansfield Town,1-2,Rotherham United
Sat Sep 4 1948,Halifax Town,1-1,Bradford City
Sat Sep 4 1948,Oldham Athletic,0-1,Rochdale
Sat Sep 4 1948,Darlington,0-2,New Brighton
Sat Sep 4 1948,Wrexham,2-0,Doncaster Rovers
Sat Sep 4 1948,Stockport County,1-1,York City
Sat Sep 4 1948,Hartlepool United,2-1,Chester
Sat Sep 4 1948,Carlisle United,6-2,Crewe Alexandra
Mon Sep 6 1948,Mansfield Town,2-1,Halifax Town
Mon Sep 6 1948,Crewe Alexandra,1-0,Southport
Mon Sep 6 1948,Rotherham United,2-1,Hartlepool United
Mon Sep 6 1948,Doncaster Rovers,3-0,Oldham Athletic
Tue Sep 7 1948,Barrow,1-1,Wrexham
Tue Sep 7 1948,Rochdale,1-0,Carlisle United
Wed Sep 8 1948,Bradford City,1-3,Tranmere Rovers
Wed Sep 8 1948,Darlington,1-3,Gateshead
Wed Sep 8 1948,New Brighton,0-2,Stockport County
Wed Sep 8 1948,Chester,4-1,York City
Thu Sep 9 1948,Hull City,3-1,Accrington Stanley
Sat Sep 11 1948,Chester,1-2,Darlington
Sat Sep 11 1948,Accrington Stanley,1-1,Mansfield Town
Sat Sep 11 1948,Crewe Alexandra,2-1,Gateshead
Sat Sep 11 1948,New Brighton,1-2,Rochdale
Sat Sep 11 1948,Hull City,3-0,Wrexham
Sat Sep 11 1948,Bradford City,1-1,Stockport County
Sat Sep 11 1948,York City,6-0,Carlisle United
Sat Sep 11 1948,Rotherham United,2-2,Barrow
Sat Sep 11 1948,Southport,1-2,Hartlepool United
Sat Sep 11 1948,Oldham Athletic,0-2,Tranmere Rovers
Sat Sep 11 1948,Halifax Town,1-0,Doncaster Rovers
Mon Sep 13 1948,Halifax Town,2-2,Mansfield Town
Mon Sep 13 1948,Hartlepool United,1-4,Rotherham United
Mon Sep 13 1948,York City,2-0,Chester
Mon Sep 13 1948,Gateshead,1-3,Darlington
Tue Sep 14 1948,Oldham Athletic,0-2,Doncaster Rovers
Tue Sep 14 1948,Southport,0-0,Crewe Alexandra
Tue Sep 14 1948,Tranmere Rovers,1-0,Bradford City
Wed Sep 15 1948,Stockport County,1-0,New Brighton
Wed Sep 15 1948,Wrexham,1-0,Barrow
Thu Sep 16 1948,Carlisle United,1-1,Rochdale
Sat Sep 18 1948,Halifax Town,2-4,Hull City
Sat Sep 18 1948,Bradford City,0-1,Doncaster Rovers
Sat Sep 18 1948,Tranmere Rovers,0-1,New Brighton
Sat Sep 18 1948,Gateshead,1-1,York City
Sat Sep 18 1948,Barrow,0-0,Accrington Stanley
Sat Sep 18 1948,Carlisle United,2-1,Stockport County
Sat Sep 18 1948,Mansfield Town,3-2,Oldham Athletic
Sat Sep 18 1948,Hartlepool United,4-1,Crewe Alexandra
Sat Sep 18 1948,Rochdale,3-1,Chester
Sat Sep 18 1948,Wrexham,0-4,Rotherham United
Sat Sep 18 1948,Darlington,0-1,Southport
Thu Sep 23 1948,Doncaster Rovers,0-1,Crewe Alexandra
Sat Sep 25 1948,Accrington Stanley,0-1,Wrexham
Sat Sep 25 1948,Crewe Alexandra,3-1,Darlington
Sat Sep 25 1948,Chester,2-0,New Brighton
Sat Sep 25 1948,York City,4-0,Hartlepool United
Sat Sep 25 1948,Stockport County,3-1,Gateshead
Sat Sep 25 1948,Tranmere Rovers,1-0,Mansfield Town
Sat Sep 25 1948,Rotherham United,4-0,Halifax Town
Sat Sep 25 1948,Southport,3-1,Rochdale
Sat Sep 25 1948,Doncaster Rovers,2-0,Carlisle United
Sat Sep 25 1948,Hull City,2-0,Bradford City
Sat Sep 25 1948,Oldham Athletic,2-1,Barrow
Tue Sep 28 1948,Accrington Stanley,1-2,Hull City
Thu Sep 30 1948,Doncaster Rovers,3-1,Stockport County
Sat Oct 2 1948,New Brighton,0-1,Southport
Sat Oct 2 1948,Halifax Town,1-0,Accrington Stanley
Sat Oct 2 1948,Bradford City,1-2,Rotherham United
Sat Oct 2 1948,Darlington,3-1,York City
Sat Oct 2 1948,Gateshead,3-0,Carlisle United
Sat Oct 2 1948,Mansfield Town,1-0,Chester
Sat Oct 2 1948,Rochdale,3-0,Crewe Alexandra
Sat Oct 2 1948,Hartlepool United,0-0,Stockport County
Sat Oct 2 1948,Doncaster Rovers,0-0,Hull City
Sat Oct 2 1948,Barrow,0-0,Tranmere Rovers
Sat Oct 2 1948,Wrexham,1-1,Oldham Athletic
Sat Oct 9 1948,Hartlepool United,0-2,Hull City
Sat Oct 9 1948,Stockport County,3-1,Halifax Town
Sat Oct 9 1948,Crewe Alexandra,0-1,Barrow
Sat Oct 9 1948,Chester,2-2,Tranmere Rovers
Sat Oct 9 1948,Rochdale,4-1,Accrington Stanley
Sat Oct 9 1948,Southport,1-1,Mansfield Town
Sat Oct 9 1948,New Brighton,0-1,Oldham Athletic
Sat Oct 9 1948,Darlington,2-0,Rotherham United
Sat Oct 9 1948,Carlisle United,3-2,Bradford City
Sat Oct 9 1948,Gateshead,0-3,Doncaster Rovers
Sat Oct 9 1948,York City,5-1,Wrexham
Sat Oct 16 1948,Wrexham,0-0,Stockport County
Sat Oct 16 1948,Oldham Athletic,2-1,Chester
Sat Oct 16 1948,Bradford City,1-1,Gateshead
Sat Oct 16 1948,Accrington Stanley,5-1,New Brighton
Sat Oct 16 1948,Mansfield Town,5-1,Crewe Alexandra
Sat Oct 16 1948,Doncaster Rovers,0-0,Hartlepool United
Sat Oct 16 1948,Tranmere Rovers,1-0,Southport
Sat Oct 16 1948,Rotherham United,3-1,Rochdale
Sat Oct 16 1948,Barrow,5-0,York City
Sat Oct 16 1948,Halifax Town,3-4,Carlisle United
Sat Oct 16 1948,Hull City,0-1,Darlington
Sat Oct 23 1948,Chester,3-0,Accrington Stanley
Sat Oct 23 1948,Southport,0-1,Oldham Athletic
Sat Oct 23 1948,Hartlepool United,1-0,Bradford City
Sat Oct 23 1948,Stockport County,1-2,Barrow
Sat Oct 23 1948,York City,2-1,Mansfield Town
Sat Oct 23 1948,Carlisle United,3-2,Wrexham
Sat Oct 23 1948,Crewe Alexandra,2-0,Tranmere Rovers
Sat Oct 23 1948,Gateshead,1-2,Halifax Town
Sat Oct 23 1948,Rochdale,1-1,Hull City
Sat Oct 23 1948,Darlington,1-5,Doncaster Rovers
Sat Oct 23 1948,New Brighton,0-1,Rotherham United
Sat Oct 30 1948,Hull City,4-1,New Brighton
Sat Oct 30 1948,Accrington Stanley,3-1,Southport
Sat Oct 30 1948,Rotherham United,2-1,Chester
Sat Oct 30 1948,Mansfield Town,4-0,Stockport County
Sat Oct 30 1948,Bradford City,0-2,Darlington
Sat Oct 30 1948,Tranmere Rovers,0-0,York City
Sat Oct 30 1948,Doncaster Rovers,1-0,Rochdale
Sat Oct 30 1948,Oldham Athletic,3-2,Crewe Alexandra
Sat Oct 30 1948,Wrexham,1-4,Gateshead
Sat Oct 30 1948,Barrow,0-0,Carlisle United
Sat Oct 30 1948,Halifax Town,2-0,Hartlepool United
Sat Nov 6 1948,Carlisle United,3-1,Mansfield Town
Sat Nov 6 1948,Hartlepool United,2-2,Wrexham
Sat Nov 6 1948,York City,4-0,Oldham Athletic
Sat Nov 6 1948,Gateshead,3-0,Barrow
Sat Nov 6 1948,Rochdale,1-1,Bradford City
Sat Nov 6 1948,Southport,1-3,Rotherham United
Sat Nov 6 1948,Stockport County,4-1,Tranmere Rovers
Sat Nov 6 1948,Darlington,2-1,Halifax Town
Sat Nov 6 1948,New Brighton,0-1,Doncaster Rovers
Sat Nov 6 1948,Chester,0-2,Hull City
Sat Nov 6 1948,Crewe Alexandra,2-0,Accrington Stanley
Sat Nov 13 1948,Tranmere Rovers,2-1,Carlisle United
Sat Nov 13 1948,Mansfield Town,1-1,Gateshead
Sat Nov 13 1948,Wrexham,4-3,Darlington
Sat Nov 13 1948,Accrington Stanley,2-1,York City
Sat Nov 13 1948,Halifax Town,2-1,Rochdale
Sat Nov 13 1948,Barrow,2-0,Hartlepool United
Sat Nov 13 1948,Oldham Athletic,5-2,Stockport County
Sat Nov 13 1948,Bradford City,1-1,New Brighton
Sat Nov 13 1948,Hull City,5-1,Southport
Sat Nov 13 1948,Doncaster Rovers,0-0,Chester
Sat Nov 13 1948,Rotherham United,6-1,Crewe Alexandra
Sat Nov 20 1948,Hartlepool United,1-1,Mansfield Town
Sat Nov 20 1948,Gateshead,3-3,Tranmere Rovers
Sat Nov 20 1948,Carlisle United,2-0,Oldham Athletic
Sat Nov 20 1948,Chester,3-0,Bradford City
Sat Nov 20 1948,Stockport County,2-1,Accrington Stanley
Sat Nov 20 1948,Darlington,2-3,Barrow
Sat Nov 20 1948,Southport,0-2,Doncaster Rovers
Sat Nov 20 1948,York City,6-1,Rotherham United
Sat Nov 20 1948,Crewe Alexandra,0-0,Hull City
Sat Nov 20 1948,New Brighton,2-0,Halifax Town
Sat Nov 20 1948,Rochdale,2-1,Wrexham
Sat Dec 4 1948,Carlisle United,1-8,Rotherham United
Sat Dec 4 1948,New Brighton,1-0,Mansfield Town
Sat Dec 4 1948,Darlington,3-2,Tranmere Rovers
Sat Dec 4 1948,Stockport County,0-0,Hull City
Sat Dec 4 1948,Hartlepool United,1-2,Oldham Athletic
Sat Dec 4 1948,Chester,2-0,Wrexham
Sat Dec 4 1948,Gateshead,1-1,Accrington Stanley
Sat Dec 11 1948,Accrington Stanley,1-2,Hartlepool United
Sat Dec 18 1948,Rotherham United,1-0,Gateshead
Sat Dec 18 1948,Halifax Town,2-0,Wrexham
Sat Dec 18 1948,Chester,2-1,Carlisle United
Sat Dec 18 1948,Accrington Stanley,3-2,Darlington
Sat Dec 18 1948,Rochdale,0-1,Hartlepool United
Sat Dec 18 1948,Doncaster Rovers,1-1,Mansfield Town
Sat Dec 25 1948,Crewe Alexandra,1-0,Chester
Sat Dec 25 1948,Doncaster Rovers,0-0,Accrington Stanley
Sat Dec 25 1948,Darlington,2-2,Carlisle United
Sat Dec 25 1948,Halifax Town,0-1,Tranmere Rovers
Sat Dec 25 1948,Hull City,3-2,Rotherham United
Sat Dec 25 1948,Gateshead,2-1,Hartlepool United
Sat Dec 25 1948,Oldham Athletic,1-2,Bradford City
Sat Dec 25 1948,Stockport County,2-2,Rochdale
Sat Dec 25 1948,Southport,0-0,Barrow
Sat Dec 25 1948,New Brighton,3-1,York City
Mon Dec 27 1948,York City,2-1,New Brighton
Mon Dec 27 1948,Chester,1-1,Crewe Alexandra
Mon Dec 27 1948,Accrington Stanley,2-0,Doncaster Rovers
Mon Dec 27 1948,Hartlepool United,1-3,Gateshead
Mon Dec 27 1948,Rotherham United,0-0,Hull City
Mon Dec 27 1948,Rochdale,2-0,Stockport County
Mon Dec 27 1948,Tranmere Rovers,2-2,Halifax Town
Mon Dec 27 1948,Bradford City,2-1,Oldham Athletic
Mon Dec 27 1948,Carlisle United,0-2,Darlington
Mon Dec 27 1948,Barrow,2-1,Southport
Mon Dec 27 1948,Mansfield Town,1-2,Wrexham
Sat Jan 1 1949,Stockport County,4-0,Crewe Alexandra
Sat Jan 1 1949,Gateshead,2-1,Chester
Sat Jan 1 1949,Carlisle United,4-2,Southport
Sat Jan 1 1949,Wrexham,5-0,Bradford City
Sat Jan 1 1949,Mansfield Town,1-1,Hull City
Sat Jan 1 1949,Darlington,6-1,Rochdale
Sat Jan 1 1949,Tranmere Rovers,2-1,Rotherham United
Sat Jan 1 1949,Oldham Athletic,4-3,Accrington Stanley
Sat Jan 1 1949,York City,2-2,Halifax Town
Sat Jan 1 1949,Barrow,3-1,Doncaster Rovers
Sat Jan 1 1949,Hartlepool United,3-1,New Brighton
Sat Jan 8 1949,York City,2-3,Doncaster Rovers
Sat Jan 8 1949,Hartlepool United,1-0,Accrington Stanley
Sat Jan 8 1949,Wrexham,1-0,Chester
Sat Jan 8 1949,Bradford City,0-2,Barrow
Sat Jan 15 1949,Crewe Alexandra,3-0,Carlisle United
Sat Jan 15 1949,Bradford City,2-1,Halifax Town
Sat Jan 15 1949,Doncaster Rovers,4-2,Wrexham
Sat Jan 15 1949,York City,4-0,Stockport County
Sat Jan 15 1949,Hull City,3-0,Barrow
Sat Jan 15 1949,Accrington Stanley,0-2,Tranmere Rovers
Sat Jan 15 1949,Southport,0-3,Gateshead
Sat Jan 15 1949,Rochdale,1-2,Oldham Athletic
Sat Jan 15 1949,Rotherham United,1-0,Mansfield Town
Sat Jan 15 1949,Chester,0-0,Hartlepool United
Sat Jan 15 1949,New Brighton,1-0,Darlington
Sat Jan 22 1949,Barrow,0-2,Rotherham United
Sat Jan 22 1949,Gateshead,4-1,Crewe Alexandra
Sat Jan 22 1949,Hartlepool United,2-2,Southport
Sat Jan 22 1949,Stockport County,5-2,Bradford City
Sat Jan 22 1949,Rochdale,1-1,New Brighton
Sat Jan 22 1949,Tranmere Rovers,1-1,Oldham Athletic
Sat Jan 22 1949,Mansfield Town,2-0,Accrington Stanley
Sat Jan 22 1949,Darlington,3-3,Chester
Sat Jan 22 1949,Wrexham,0-2,Hull City
Sat Jan 22 1949,Carlisle United,3-3,York City
Sat Jan 22 1949,Doncaster Rovers,1-2,Halifax Town
Sat Jan 29 1949,Tranmere Rovers,0-2,Hartlepool United
Sat Jan 29 1949,Crewe Alexandra,2-0,York City
Sat Jan 29 1949,Wrexham,2-1,New Brighton
Sat Jan 29 1949,Accrington Stanley,2-1,Carlisle United
Sat Jan 29 1949,Mansfield Town,2-2,Darlington
Sat Jan 29 1949,Barrow,0-1,Rochdale
Sat Jan 29 1949,Bradford City,4-2,Southport
Sat Jan 29 1949,Halifax Town,1-2,Chester
Sat Feb 5 1949,New Brighton,2-1,Tranmere Rovers
Sat Feb 5 1949,Oldham Athletic,4-0,Mansfield Town
Sat Feb 5 1949,Doncaster Rovers,2-0,Bradford City
Sat Feb 5 1949,Southport,1-3,Darlington
Sat Feb 5 1949,York City,0-1,Gateshead
Sat Feb 5 1949,Rotherham United,1-3,Wrexham
Sat Feb 5 1949,Stockport County,2-0,Carlisle United
Sat Feb 5 1949,Chester,2-1,Rochdale
Sat Feb 5 1949,Hull City,6-0,Halifax Town
Sat Feb 5 1949,Crewe Alexandra,3-0,Hartlepool United
Sat Feb 5 1949,Accrington Stanley,1-1,Barrow
Sat Feb 12 1949,Tranmere Rovers,0-0,Rochdale
Sat Feb 12 1949,Barrow,1-1,Chester
Sat Feb 12 1949,Halifax Town,0-0,Crewe Alexandra
Sat Feb 12 1949,Oldham Athletic,7-1,Darlington
Sat Feb 12 1949,Rotherham United,2-1,Stockport County
Sat Feb 12 1949,Bradford City,2-2,York City
Sat Feb 12 1949,Wrexham,2-0,Southport
Sat Feb 12 1949,Mansfield Town,2-0,New Brighton
Sat Feb 19 1949,Halifax Town,2-0,Rotherham United
Sat Feb 19 1949,Rochdale,1-0,Southport
Sat Feb 19 1949,Carlisle United,3-0,Doncaster Rovers
Sat Feb 19 1949,New Brighton,1-1,Chester
Sat Feb 19 1949,Gateshead,0-1,Stockport County
Sat Feb 19 1949,Hartlepool United,2-3,York City
Sat Feb 19 1949,Darlington,4-1,Crewe Alexandra
Sat Feb 19 1949,Mansfield Town,0-0,Tranmere Rovers
Sat Feb 19 1949,Bradford City,4-2,Hull City
Sat Feb 19 1949,Barrow,2-1,Oldham Athletic
Sat Feb 19 1949,Wrexham,1-0,Accrington Stanley
Sat Feb 26 1949,Chester,1-1,Mansfield Town
Sat Feb 26 1949,Rotherham United,2-0,Bradford City
Sat Feb 26 1949,Crewe Alexandra,1-2,Rochdale
Sat Feb 26 1949,Tranmere Rovers,2-0,Barrow
Sat Feb 26 1949,Carlisle United,2-1,Gateshead
Sat Feb 26 1949,Accrington Stanley,1-0,Halifax Town
Sat Feb 26 1949,Stockport County,4-0,Hartlepool United
Sat Feb 26 1949,Southport,0-1,New Brighton
Sat Feb 26 1949,York City,2-5,Darlington
Sat Feb 26 1949,Oldham Athletic,1-1,Wrexham
Sat Mar 5 1949,Wrexham,3-3,York City
Sat Mar 5 1949,Mansfield Town,1-1,Southport
Sat Mar 5 1949,Rotherham United,4-3,Darlington
Sat Mar 5 1949,Bradford City,1-2,Carlisle United
Sat Mar 5 1949,Halifax Town,0-1,Stockport County
Sat Mar 5 1949,Doncaster Rovers,2-1,Gateshead
Sat Mar 5 1949,Hull City,2-0,Hartlepool United
Sat Mar 5 1949,Oldham Athletic,4-2,New Brighton
Sat Mar 12 1949,Carlisle United,0-0,Halifax Town
Sat Mar 12 1949,York City,2-0,Barrow
Sat Mar 12 1949,Gateshead,6-2,Bradford City
Sat Mar 12 1949,Rochdale,2-0,Rotherham United
Sat Mar 12 1949,Chester,2-2,Oldham Athletic
Sat Mar 12 1949,New Brighton,1-3,Accrington Stanley
Sat Mar 12 1949,Darlington,0-1,Hull City
Sat Mar 12 1949,Hartlepool United,2-1,Doncaster Rovers
Sat Mar 12 1949,Southport,2-3,Tranmere Rovers
Sat Mar 12 1949,Crewe Alexandra,3-1,Mansfield Town
Sat Mar 12 1949,Stockport County,1-0,Wrexham
Sat Mar 19 1949,Mansfield Town,3-0,York City
Sat Mar 19 1949,Halifax Town,2-2,Gateshead
Sat Mar 19 1949,Wrexham,4-0,Carlisle United
Sat Mar 19 1949,Tranmere Rovers,2-2,Crewe Alexandra
Sat Mar 19 1949,Accrington Stanley,3-1,Chester
Sat Mar 19 1949,Oldham Athletic,2-1,Southport
Sat Mar 19 1949,Doncaster Rovers,1-1,Darlington
Sat Mar 19 1949,Barrow,2-1,Stockport County
Sat Mar 19 1949,Rotherham United,1-1,New Brighton
Sat Mar 19 1949,Hull City,1-1,Rochdale
Sat Mar 19 1949,Bradford City,0-0,Hartlepool United
Wed Mar 23 1949,Hull City,3-0,Carlisle United
Sat Mar 26 1949,Rochdale,0-2,Doncaster Rovers
Sat Mar 26 1949,Carlisle United,2-0,Barrow
Sat Mar 26 1949,Hartlepool United,0-0,Halifax Town
Sat Mar 26 1949,Darlington,1-5,Bradford City
Sat Mar 26 1949,York City,1-0,Tranmere Rovers
Sat Mar 26 1949,New Brighton,0-0,Hull City
Sat Mar 26 1949,Chester,1-1,Rotherham United
Sat Mar 26 1949,Southport,3-0,Accrington Stanley
Sat Mar 26 1949,Gateshead,2-0,Wrexham
Sat Mar 26 1949,Crewe Alexandra,0-4,Oldham Athletic
Sat Mar 26 1949,Stockport County,2-0,Mansfield Town
Wed Mar 30 1949,Hull City,2-0,Tranmere Rovers
Sat Apr 2 1949,Bradford City,1-0,Rochdale
Sat Apr 2 1949,Doncaster Rovers,2-1,New Brighton
Sat Apr 2 1949,Accrington Stanley,2-0,Crewe Alexandra
Sat Apr 2 1949,Mansfield Town,2-0,Carlisle United
Sat Apr 2 1949,Hull City,3-2,Chester
Sat Apr 2 1949,Wrexham,1-0,Hartlepool United
Sat Apr 2 1949,Oldham Athletic,4-0,York City
Sat Apr 2 1949,Rotherham United,1-0,Southport
Sat Apr 2 1949,Barrow,3-0,Gateshead
Sat Apr 2 1949,Halifax Town,0-3,Darlington
Sat Apr 2 1949,Tranmere Rovers,0-0,Stockport County
Mon Apr 4 1949,Rochdale,1-0,Mansfield Town
Mon Apr 4 1949,Rotherham United,2-1,Oldham Athletic
Tue Apr 5 1949,Barrow,1-0,Crewe Alexandra
Wed Apr 6 1949,Hull City,2-3,York City
Sat Apr 9 1949,New Brighton,1-0,Bradford City
Sat Apr 9 1949,Stockport County,1-2,Oldham Athletic
Sat Apr 9 1949,Hartlepool United,1-0,Barrow
Sat Apr 9 1949,Carlisle United,2-2,Tranmere Rovers
Sat Apr 9 1949,Crewe Alexandra,0-3,Rotherham United
Sat Apr 9 1949,Gateshead,0-0,Mansfield Town
Sat Apr 9 1949,Darlington,3-1,Wrexham
Sat Apr 9 1949,York City,1-1,Accrington Stanley
Sat Apr 9 1949,Rochdale,1-0,Halifax Town
Sat Apr 9 1949,Chester,1-2,Doncaster Rovers
Sat Apr 9 1949,Southport,0-0,Hull City
Tue Apr 12 1949,Oldham Athletic,0-0,Gateshead
Fri Apr 15 1949,Tranmere Rovers,0-2,Wrexham
Fri Apr 15 1949,Oldham Athletic,2-2,Halifax Town
Fri Apr 15 1949,Barrow,1-0,Mansfield Town
Fri Apr 15 1949,Hartlepool United,1-0,Carlisle United
Fri Apr 15 1949,Crewe Alexandra,2-1,New Brighton
Fri Apr 15 1949,Chester,2-0,Southport
Fri Apr 15 1949,York City,1-1,Rochdale
Fri Apr 15 1949,Darlington,1-1,Stockport County
Fri Apr 15 1949,Hull City,2-0,Gateshead
Fri Apr 15 1949,Doncaster Rovers,0-0,Rotherham United
Sat Apr 16 1949,Barrow,1-1,Darlington
Sat Apr 16 1949,Oldham Athletic,1-0,Carlisle United
Sat Apr 16 1949,Halifax Town,0-2,New Brighton
Sat Apr 16 1949,Bradford City,3-2,Chester
Sat Apr 16 1949,Wrexham,2-0,Rochdale
Sat Apr 16 1949,Doncaster Rovers,1-2,Southport
Sat Apr 16 1949,Accrington Stanley,2-1,Stockport County
Sat Apr 16 1949,Hull City,5-0,Crewe Alexandra
