Date,Team 1,FT,Team 2
Sat Aug 8 1998,Manchester City,3-0,Blackpool
Sat Aug 8 1998,Macclesfield,0-1,Fulham
Sat Aug 8 1998,Northampton Town,1-3,Stoke City
Sat Aug 8 1998,Wycombe Wanderers,0-1,Luton Town
Sat Aug 8 1998,Burnley,2-1,Bristol Rovers
Sat Aug 8 1998,Wrexham,3-0,Reading
Sat Aug 8 1998,Colchester United,1-0,Chesterfield
Sat Aug 8 1998,AFC Bournemouth,2-0,Lincoln City
Sat Aug 8 1998,Oldham Athletic,1-3,Notts County
Sat Aug 8 1998,Wigan Athletic,0-1,Millwall
Sat Aug 8 1998,Preston North End,3-0,York City
Sat Aug 8 1998,Gillingham,0-1,Walsall
Fri Aug 14 1998,Fulham,3-0,Manchester City
Sat Aug 15 1998,Walsall,0-0,Northampton Town
Sat Aug 15 1998,Bristol Rovers,4-1,Reading
Sat Aug 15 1998,Millwall,2-1,Wycombe Wanderers
Sat Aug 15 1998,Stoke City,2-0,Macclesfield
Sat Aug 15 1998,Blackpool,3-0,Oldham Athletic
Sat Aug 15 1998,York City,1-1,Gillingham
Sat Aug 15 1998,Notts County,1-2,AFC Bournemouth
Sat Aug 15 1998,Chesterfield,1-0,Burnley
Sat Aug 15 1998,Wrexham,2-4,Colchester United
Sat Aug 15 1998,Lincoln City,1-0,Wigan Athletic
Sat Aug 15 1998,Luton Town,1-1,Preston North End
Sat Aug 22 1998,Gillingham,0-0,Bristol Rovers
Sat Aug 22 1998,Preston North End,3-4,Stoke City
Sat Aug 22 1998,Wycombe Wanderers,1-2,Walsall
Sat Aug 22 1998,Northampton Town,1-1,Notts County
Sat Aug 22 1998,Burnley,0-1,York City
Sat Aug 22 1998,AFC Bournemouth,3-0,Millwall
Sat Aug 22 1998,Colchester United,0-1,Fulham
Sat Aug 22 1998,Macclesfield,0-0,Lincoln City
Sat Aug 22 1998,Wigan Athletic,3-0,Blackpool
Sat Aug 22 1998,Manchester City,0-0,Wrexham
Sat Aug 22 1998,Reading,3-0,Luton Town
Sat Aug 22 1998,Oldham Athletic,2-0,Chesterfield
Sat Aug 29 1998,Millwall,0-0,Macclesfield
Sat Aug 29 1998,Blackpool,2-2,Gillingham
Sat Aug 29 1998,Fulham,0-0,AFC Bournemouth
Sat Aug 29 1998,Notts County,1-1,Manchester City
Sat Aug 29 1998,Luton Town,2-0,Colchester United
Sat Aug 29 1998,Chesterfield,1-0,Reading
Sat Aug 29 1998,Lincoln City,3-4,Preston North End
Sat Aug 29 1998,Stoke City,2-0,Oldham Athletic
Sat Aug 29 1998,Walsall,3-1,Burnley
Sat Aug 29 1998,Wrexham,1-0,Northampton Town
Sat Aug 29 1998,York City,3-0,Wycombe Wanderers
Sat Aug 29 1998,Bristol Rovers,3-2,Wigan Athletic
Mon Aug 31 1998,Colchester United,0-1,Stoke City
Mon Aug 31 1998,Northampton Town,0-0,Lincoln City
Mon Aug 31 1998,Macclesfield,0-1,Notts County
Mon Aug 31 1998,Oldham Athletic,1-1,Fulham
Mon Aug 31 1998,Wycombe Wanderers,1-1,Bristol Rovers
Mon Aug 31 1998,Wigan Athletic,1-3,Luton Town
Mon Aug 31 1998,Preston North End,2-0,Chesterfield
Tue Sep 1 1998,Burnley,2-1,Millwall
Tue Sep 1 1998,Gillingham,4-0,Wrexham
Tue Sep 1 1998,AFC Bournemouth,1-1,Blackpool
Wed Sep 2 1998,Manchester City,3-1,Walsall
Sat Sep 5 1998,Luton Town,1-0,Burnley
Sat Sep 5 1998,Lincoln City,1-3,Oldham Athletic
Sat Sep 5 1998,Bristol Rovers,2-2,Preston North End
Sat Sep 5 1998,Notts County,0-1,Wigan Athletic
Sat Sep 5 1998,Stoke City,2-0,AFC Bournemouth
Sat Sep 5 1998,York City,1-2,Colchester United
Sat Sep 5 1998,Wrexham,2-1,Macclesfield
Sat Sep 5 1998,Chesterfield,1-0,Gillingham
Sat Sep 5 1998,Blackpool,2-1,Northampton Town
Tue Sep 8 1998,Wrexham,1-1,Luton Town
Tue Sep 8 1998,Fulham,1-0,Stoke City
Tue Sep 8 1998,Blackpool,1-0,Notts County
Tue Sep 8 1998,Bristol Rovers,0-0,Chesterfield
Tue Sep 8 1998,Wigan Athletic,1-1,Colchester United
Tue Sep 8 1998,Manchester City,2-1,AFC Bournemouth
Tue Sep 8 1998,Walsall,2-3,York City
Tue Sep 8 1998,Wycombe Wanderers,0-1,Preston North End
Tue Sep 8 1998,Gillingham,2-3,Northampton Town
Tue Sep 8 1998,Oldham Athletic,1-2,Macclesfield
Wed Sep 9 1998,Millwall,2-0,Lincoln City
Wed Sep 9 1998,Reading,1-1,Burnley
Sat Sep 12 1998,Northampton Town,1-1,Oldham Athletic
Sat Sep 12 1998,AFC Bournemouth,1-0,Wigan Athletic
Sat Sep 12 1998,Notts County,1-0,Fulham
Sat Sep 12 1998,Stoke City,1-0,Millwall
Sat Sep 12 1998,Colchester United,1-1,Gillingham
Sat Sep 12 1998,York City,1-1,Wrexham
Sat Sep 12 1998,Macclesfield,0-1,Manchester City
Sat Sep 12 1998,Luton Town,2-0,Bristol Rovers
Sat Sep 12 1998,Chesterfield,0-1,Walsall
Sat Sep 12 1998,Lincoln City,1-2,Blackpool
Sat Sep 12 1998,Burnley,1-1,Wycombe Wanderers
Sat Sep 12 1998,Preston North End,4-0,Reading
Fri Sep 18 1998,Walsall,3-2,Notts County
Sat Sep 19 1998,Oldham Athletic,0-1,Preston North End
Sat Sep 19 1998,Bristol Rovers,3-0,Lincoln City
Sat Sep 19 1998,Reading,1-1,Colchester United
Sat Sep 19 1998,Wycombe Wanderers,0-2,AFC Bournemouth
Sat Sep 19 1998,Manchester City,1-1,Chesterfield
Sat Sep 19 1998,Blackpool,1-0,Luton Town
Sat Sep 19 1998,Millwall,2-1,Northampton Town
Sat Sep 19 1998,Wrexham,0-1,Stoke City
Sat Sep 19 1998,Wigan Athletic,2-0,Macclesfield
Sat Sep 19 1998,Fulham,3-3,York City
Sat Sep 19 1998,Gillingham,2-1,Burnley
Sun Sep 27 1998,Lincoln City,1-2,Fulham
Sun Sep 27 1998,Northampton Town,2-2,Manchester City
Sun Sep 27 1998,York City,1-0,Bristol Rovers
Sun Sep 27 1998,Macclesfield,2-1,Reading
Sun Sep 27 1998,Preston North End,1-1,Gillingham
Sun Sep 27 1998,Colchester United,2-1,Wycombe Wanderers
Sun Sep 27 1998,Stoke City,1-3,Blackpool
Sun Sep 27 1998,Burnley,1-1,Wigan Athletic
Sun Sep 27 1998,Chesterfield,2-1,Wrexham
Sun Sep 27 1998,Notts County,3-1,Millwall
Sun Sep 27 1998,Luton Town,0-1,Walsall
Sun Sep 27 1998,AFC Bournemouth,2-0,Oldham Athletic
Sat Oct 3 1998,Reading,2-1,Stoke City
Sat Oct 3 1998,Wrexham,2-1,Lincoln City
Sat Oct 3 1998,Wigan Athletic,1-0,Northampton Town
Sat Oct 3 1998,Millwall,0-0,Chesterfield
Sat Oct 3 1998,Fulham,1-3,Luton Town
Sat Oct 3 1998,Oldham Athletic,1-0,Colchester United
Sat Oct 3 1998,Bristol Rovers,1-0,AFC Bournemouth
Sat Oct 3 1998,Walsall,1-0,Preston North End
Sat Oct 3 1998,Blackpool,1-2,York City
Sat Oct 3 1998,Wycombe Wanderers,1-1,Notts County
Sat Oct 3 1998,Gillingham,2-2,Macclesfield
Sat Oct 3 1998,Manchester City,2-2,Burnley
Mon Oct 5 1998,Fulham,2-0,Wycombe Wanderers
Mon Oct 5 1998,Walsall,0-2,Reading
Mon Oct 5 1998,Millwall,1-1,Manchester City
Fri Oct 9 1998,Colchester United,0-4,Burnley
Fri Oct 9 1998,Oldham Athletic,2-3,Wigan Athletic
Sat Oct 10 1998,York City,3-3,Luton Town
Sat Oct 10 1998,Notts County,2-3,Lincoln City
Sat Oct 10 1998,Northampton Town,3-1,Bristol Rovers
Sat Oct 10 1998,Gillingham,3-0,Wycombe Wanderers
Sat Oct 10 1998,Blackpool,2-3,Millwall
Sat Oct 10 1998,Wrexham,2-1,Walsall
Sat Oct 10 1998,Macclesfield,2-2,AFC Bournemouth
Mon Oct 12 1998,Stoke City,0-0,Chesterfield
Mon Oct 12 1998,Manchester City,0-1,Preston North End
Sat Oct 17 1998,Reading,0-0,Gillingham
Sat Oct 17 1998,Chesterfield,2-1,York City
Sat Oct 17 1998,Burnley,1-1,Notts County
Sat Oct 17 1998,Walsall,1-0,Blackpool
Sat Oct 17 1998,Bristol Rovers,0-0,Wrexham
Sat Oct 17 1998,Luton Town,2-0,Oldham Athletic
Sat Oct 17 1998,Preston North End,2-0,Colchester United
Sat Oct 17 1998,Millwall,0-1,Fulham
Sat Oct 17 1998,AFC Bournemouth,1-1,Northampton Town
Sat Oct 17 1998,Lincoln City,1-2,Stoke City
Sat Oct 17 1998,Wycombe Wanderers,3-0,Macclesfield
Sat Oct 17 1998,Wigan Athletic,0-1,Manchester City
Tue Oct 20 1998,AFC Bournemouth,3-3,Gillingham
Tue Oct 20 1998,Preston North End,2-2,Macclesfield
Tue Oct 20 1998,Walsall,1-1,Colchester United
Tue Oct 20 1998,Chesterfield,3-0,Notts County
Tue Oct 20 1998,Lincoln City,2-1,Manchester City
Tue Oct 20 1998,Bristol Rovers,1-0,Stoke City
Tue Oct 20 1998,Luton Town,1-0,Northampton Town
Tue Oct 20 1998,Wycombe Wanderers,3-0,Wrexham
Tue Oct 20 1998,Burnley,1-0,Oldham Athletic
Wed Oct 21 1998,Millwall,3-1,York City
Wed Oct 21 1998,Reading,1-1,Blackpool
Sat Oct 24 1998,Fulham,4-1,Walsall
Sat Oct 24 1998,Manchester City,0-1,Reading
Sat Oct 24 1998,Stoke City,2-1,Wigan Athletic
Sat Oct 24 1998,Macclesfield,2-1,Burnley
Sat Oct 24 1998,Gillingham,1-0,Luton Town
Sat Oct 24 1998,Northampton Town,1-1,Preston North End
Sat Oct 24 1998,Notts County,1-1,Bristol Rovers
Sat Oct 24 1998,Wrexham,0-0,Millwall
Sat Oct 24 1998,Oldham Athletic,0-0,Wycombe Wanderers
Sat Oct 31 1998,Blackpool,2-3,Fulham
Sat Oct 31 1998,Manchester City,2-1,Colchester United
Sat Oct 31 1998,Bristol Rovers,3-4,Walsall
Sat Oct 31 1998,Burnley,2-1,Wrexham
Sat Oct 31 1998,Wigan Athletic,5-0,York City
Sat Oct 31 1998,Millwall,1-1,Oldham Athletic
Sat Oct 31 1998,Notts County,1-0,Stoke City
Sat Oct 31 1998,Macclesfield,0-1,Northampton Town
